Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,61,Daniel Evans[GBR] [yr|ev],d.,75,Federico Delbonis[ARG] [yr|ev],6-3 7-6(5) 6-3,1.39,5.2%,70.1%,76.5%,65.5%,2/2,5.6%,52.3%,76.8%,47.1%,11/13,2:14,21
R128,16,(18)Nikoloz Basilashvili[GEO] [yr|ev],d.,195,James Ward[GBR] [yr|ev],2-6 4-6 6-4 6-4 8-6,1.11,4.5%,61.9%,71.9%,52.5%,6/11,10.6%,62.8%,66.4%,50.7%,11/16,3:28,16
R128,77,Ricardas Berankis[LTU] [yr|ev],d.,27,(29)Denis Shapovalov[CAN] [yr|ev],7-6(0) 6-4 6-3,1.09,1.7%,60.0%,73.9%,60.9%,5/5,11.4%,55.7%,71.4%,59.0%,3/5,2:08,50
R128,72,Jo-Wilfried Tsonga[FRA] [yr|ev],d.,96,Bernard Tomic[AUS] [yr|ev],6-2 6-1 6-4,2.79,36.8%,71.9%,85.4%,81.3%,0/0,1.5%,72.1%,57.1%,52.6%,3/9,0:58,5
R128,43,Nick Kyrgios[AUS] [yr|ev],d.,44,Jordan Thompson[AUS] [yr|ev],7-6(4) 3-6 7-6(10) 0-6 6-1,0.89,13.9%,66.7%,69.1%,41.8%,7/14,8.2%,65.1%,66.3%,60.8%,4/8,3:26,13
R128,2,(3)Rafael Nadal[ESP] [yr|ev],d.,274,(Q)Yuichi Sugita[JPN] [yr|ev],6-3 6-1 6-3,1.56,13.4%,56.1%,78.3%,58.3%,4/5,5.0%,65.0%,53.8%,50.0%,9/15,2:01,1
R128,7,(8)Kei Nishikori[JPN] [yr|ev],d.,113,(Q)Thiago Monteiro[BRA] [yr|ev],6-4 7-6(3) 6-4,1.33,5.6%,70.0%,77.8%,59.3%,0/1,7.8%,69.9%,68.1%,51.6%,4/7,2:10,4
R128,55,Cameron Norrie[GBR] [yr|ev],d.,115,Denis Istomin[UZB] [yr|ev],6-2 6-4 6-4,1.35,6.3%,62.1%,78.0%,47.2%,7/8,3.4%,61.3%,60.3%,45.7%,10/15,2:04,8
R128,71,Steve Johnson[USA] [yr|ev],d.,99,Albert Ramos[ESP] [yr|ev],6-4 6-2 6-3,1.69,12.0%,63.9%,84.9%,56.7%,4/4,3.4%,66.3%,64.4%,43.3%,7/11,1:52,21
R128,29,(25)Alex De Minaur[AUS] [yr|ev],d.,41,Marco Cecchinato[ITA] [yr|ev],6-0 6-4 7-6(5),1.33,5.7%,68.6%,73.6%,54.5%,7/8,5.3%,66.3%,63.5%,43.8%,3/8,2:02,6
R128,33,(33)Jan Lennard Struff[GER] [yr|ev],d.,40,Radu Albot[MDA] [yr|ev],6-4 6-3 6-2,1.42,21.0%,54.3%,81.8%,59.5%,3/3,6.5%,63.6%,71.4%,39.3%,2/7,1:28,21
R128,31,Taylor Fritz[USA] [yr|ev],d.,110,Tomas Berdych[CZE] [yr|ev],6-4 6-4 6-3,1.31,22.1%,64.0%,80.0%,58.1%,6/7,4.7%,56.5%,79.2%,43.2%,4/8,1:34,4
R128,58,Mikhail Kukushkin[KAZ] [yr|ev],d.,78,Pablo Andujar[ESP] [yr|ev],6-3 6-2 6-4,1.55,4.6%,74.7%,69.2%,77.3%,3/3,2.2%,70.7%,61.5%,40.7%,6/10,1:57,39
R128,12,(9)John Isner[USA] [yr|ev],d.,62,Casper Ruud[NOR] [yr|ev],6-3 6-4 7-6(9),1.26,30.9%,75.5%,85.9%,52.2%,2/2,7.9%,69.7%,80.6%,51.9%,1/3,1:58,8
R128,20,(17)Matteo Berrettini[ITA] [yr|ev],d.,85,Aljaz Bedene[SLO] [yr|ev],3-6 6-3 6-2 7-6(3),1.46,17.0%,60.7%,83.8%,52.3%,6/8,4.6%,58.9%,68.5%,43.5%,10/14,2:56,6
R128,135,Marcos Baghdatis[CYP] [yr|ev],d.,112,(LL)Brayden Schnur[CAN] [yr|ev],6-2 6-4 6-4,1.38,8.4%,54.2%,82.2%,52.6%,6/7,7.2%,64.9%,61.9%,47.1%,11/16,1:56,8
R128,130,Dominik Koepfer[GER] [yr|ev],d.,52,Filip Krajinovic[SRB] [yr|ev],6-3 4-6 7-6(9) 6-1,1.08,8.8%,56.8%,82.1%,40.6%,8/10,3.7%,66.1%,68.1%,48.6%,3/7,2:35,49
R128,24,(24)Diego Schwartzman[ARG] [yr|ev],d.,95,Matthew Ebden[AUS] [yr|ev],6-4 3-6 6-3 6-2,1.21,1.0%,67.3%,71.4%,52.9%,3/7,10.3%,66.7%,66.7%,41.0%,7/14,2:09,8
R128,28,(27)Lucas Pouille[FRA] [yr|ev],d.,47,Richard Gasquet[FRA] [yr|ev],6-1 6-4 7-6(4),1.37,16.0%,68.0%,76.5%,53.1%,5/6,11.7%,57.4%,66.7%,45.0%,7/11,1:48,10
R128,116,(Q)Gregoire Barrere[FRA] [yr|ev],d.,82,Alexander Bublik[KAZ] [yr|ev],3-6 6-4 6-3 6-3,1.24,2.9%,55.9%,64.9%,64.4%,3/7,16.7%,59.5%,72.0%,33.3%,8/15,1:51,49
R128,169,Jay Clarke[GBR] [yr|ev],d.,182,(Q)Noah Rubin[USA] [yr|ev],4-6 7-5 6-4 6-4,1.11,11.1%,51.1%,72.5%,56.1%,7/11,4.0%,60.5%,60.0%,61.2%,6/12,2:44,153
R128,3,(2)Roger Federer[SUI] [yr|ev],d.,86,Lloyd Harris[RSA] [yr|ev],3-6 6-1 6-2 6-2,2.17,11.5%,56.4%,79.5%,79.4%,0/1,5.1%,59.6%,62.7%,45.0%,6/12,1:51,1
