Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,12,(11)Roger Federer[SUI] [yr|ev],d.,94,Michael Chang[USA] [yr|ev],6-4 6-4 6-3,1.46,10.5%,66.3%,86.0%,37.9%,3/4,1.9%,55.8%,65.5%,43.5%,7/12,2:06,1
R128,93,Attila Savolt[HUN] [yr|ev],d.,272,(Q)Olivier Patience[FRA] [yr|ev],6-3 3-6 6-3 3-6 6-4,1.12,7.5%,50.7%,85.3%,51.5%,3/6,4.3%,63.6%,69.7%,56.9%,3/7,3:13,68
R128,41,Rainer Schuettler[GER] [yr|ev],d.,142,(WC)Paul Henri Mathieu[FRA] [yr|ev],2-6 6-1 4-6 6-1 6-4,1.25,10.1%,61.3%,76.7%,47.8%,6/9,6.3%,52.1%,67.6%,45.6%,7/13,2:51,5
R128,19,(17)Carlos Moya[ESP] [yr|ev],d.,66,Agustin Calleri[ARG] [yr|ev],2-6 6-7(3) 6-4 7-6(4) 0-1 RET,0.92,5.8%,63.0%,69.1%,52.6%,10/15,4.9%,60.4%,74.7%,52.6%,10/13,3:06,1
R128,32,(29)Xavier Malisse[BEL] [yr|ev],d.,130,(Q)Tomas Behrend[GER] [yr|ev],6-4 6-4 7-5,1.10,4.7%,58.9%,61.8%,47.2%,12/17,0.9%,46.7%,62.0%,42.1%,15/23,2:21,19
R128,56,Todd Martin[USA] [yr|ev],d.,87,Andre Sa[BRA] [yr|ev],6-4 6-3 7-5,1.27,12.5%,58.3%,73.2%,55.0%,2/5,3.4%,60.9%,56.6%,55.9%,1/7,1:57,4
R128,255,(Q)Jean Francois Bachelot[FRA] [yr|ev],d.,132,(Q)Stefano Galvani[ITA] [yr|ev],6-2 7-5 7-5,1.25,5.4%,62.2%,65.2%,47.6%,11/16,2.0%,50.0%,58.0%,38.0%,5/14,2:14,134
R128,9,(7)Tommy Haas[GER] [yr|ev],d.,101,Andrei Stoliarov[RUS] [yr|ev],6-1 6-3 6-1,4.18,18.2%,60.0%,93.9%,77.3%,0/0,7.4%,40.4%,57.9%,39.3%,9/15,1:19,2
R128,215,(Q)Byron Black[ZIM] [yr|ev],d.,104,(LL)Irakli Labadze[GEO] [yr|ev],4-6 4-6 6-3 6-3 7-5,1.25,2.9%,74.6%,64.1%,51.4%,6/14,7.3%,57.6%,63.2%,34.4%,8/18,2:54,22
R128,40,Albert Costa[ESP] [yr|ev],d.,34,Felix Mantilla[ESP] [yr|ev],2-6 6-2 6-3 6-4,1.24,10.2%,70.4%,72.4%,59.4%,6/9,1.0%,56.0%,62.5%,59.1%,7/12,2:32,6
R128,108,Alexandre Simoni[BRA] [yr|ev],d.,105,Ota Fukarek[CZE] [yr|ev],4-6 7-5 6-2 6-7(3) 7-5,1.04,2.7%,67.6%,69.6%,50.0%,12/16,3.6%,67.5%,69.9%,45.3%,18/25,4:32,96
R128,29,(25)Andrei Pavel[ROU] [yr|ev],d.,53,Franco Squillari[ARG] [yr|ev],6-4 6-3 3-6 6-2,1.14,4.7%,64.5%,71.0%,55.3%,3/6,4.0%,71.8%,68.5%,40.0%,9/15,2:24,13
R128,59,Wayne Ferreira[RSA] [yr|ev],d.,21,(19)Jan Michael Gambill[USA] [yr|ev],6-2 6-4 7-6(6),1.28,11.8%,52.9%,75.9%,56.3%,3/4,7.3%,39.5%,73.5%,46.7%,9/13,2:22,6
R128,46,David Nalbandian[ARG] [yr|ev],d.,377,Daniel Vacek[CZE] [yr|ev],7-6(0) 3-6 6-3 6-3,1.05,5.0%,60.4%,67.9%,60.0%,10/13,3.4%,57.1%,73.5%,49.0%,10/14,2:33,3
R128,37,Ivan Ljubicic[CRO] [yr|ev],d.,38,Bohdan Ulihrach[CZE] [yr|ev],6-7(4) 1-6 6-4 7-6(7) 9-7,0.91,13.6%,61.1%,73.6%,49.4%,12/17,4.8%,59.9%,70.5%,62.7%,7/12,3:35,3
R128,15,(13)Andy Roddick[USA] [yr|ev],d.,62,Mariano Zabaleta[ARG] [yr|ev],6-3 5-7 6-3 6-3,1.21,8.8%,64.8%,71.6%,59.1%,6/8,2.3%,51.2%,75.8%,44.4%,11/16,2:50,1
R128,11,(9)Marat Safin[RUS] [yr|ev],d.,86,Antony Dupuis[FRA] [yr|ev],7-5 6-4 6-2,1.44,15.4%,55.1%,67.4%,71.4%,0/2,4.5%,63.6%,57.1%,53.1%,4/10,1:52,1
R128,73,Christophe Rochus[BEL] [yr|ev],d.,134,(Q)Raemon Sluiter[NED] [yr|ev],4-6 6-3 6-4 6-2,1.07,8.5%,58.2%,69.5%,55.9%,11/13,14.0%,51.8%,69.5%,52.7%,9/14,2:22,38
R128,58,Mikhail Youzhny[RUS] [yr|ev],d.,84,Michael Llodra[FRA] [yr|ev],6-7(2) 6-2 6-2 6-3,1.36,4.9%,68.9%,64.3%,71.1%,5/8,5.9%,51.7%,70.5%,36.8%,5/13,2:19,8
R128,141,(Q)Mardy Fish[USA] [yr|ev],d.,22,(20)Fabrice Santoro[FRA] [yr|ev],6-2 1-6 6-4 6-1,1.19,6.2%,58.4%,69.7%,53.2%,10/13,1.9%,58.7%,55.7%,55.8%,5/11,2:23,7
R128,31,(30)Nicolas Escude[FRA] [yr|ev],d.,844,(WC)Todd Reid[AUS] [yr|ev],1-6 6-1 6-4 6-4,1.12,5.5%,61.8%,75.0%,47.6%,10/12,2.7%,65.5%,67.6%,46.2%,6/10,2:19,17
R128,98,Alex Calatrava[ESP] [yr|ev],d.,111,(Q)Olivier Rochus[BEL] [yr|ev],6-3 3-6 6-3 3-6 6-3,1.06,11.1%,63.4%,74.2%,48.2%,6/10,1.5%,68.7%,63.3%,61.0%,4/9,2:55,44
R128,55,Juan Ignacio Chela[ARG] [yr|ev],d.,113,(Q)Noam Okun[ISR] [yr|ev],6-2 6-7(5) 6-3 6-1,1.33,6.3%,65.2%,68.5%,61.5%,4/6,3.3%,56.7%,61.8%,46.2%,9/17,2:24,15
R128,10,(8)Pete Sampras[USA] [yr|ev],d.,60,Jarkko Nieminen[FIN] [yr|ev],6-3 6-3 6-4,1.45,16.5%,62.0%,77.6%,60.0%,1/2,4.2%,68.4%,58.5%,56.7%,8/13,1:38,1
R128,7,(5)Sebastien Grosjean[FRA] [yr|ev],d.,112,Juan Balcells[ESP] [yr|ev],6-2 2-6 7-6(5) 7-6(2),1.03,6.7%,55.7%,71.1%,54.5%,10/13,2.2%,65.4%,67.4%,53.2%,8/11,3:03,4
R128,61,Francisco Clavet[ESP] [yr|ev],d.,103,Martin Lee[GBR] [yr|ev],7-6(2) 6-1 6-0,2.01,4.1%,63.5%,76.6%,66.7%,2/3,2.4%,51.8%,51.2%,40.0%,6/12,1:34,18
R128,52,Andrea Gaudenzi[ITA] [yr|ev],d.,296,(WC)Richard Fromberg[AUS] [yr|ev],1-6 6-0 7-5 6-3,1.09,2.5%,47.5%,71.9%,52.4%,9/12,5.5%,63.6%,71.4%,35.0%,5/11,2:38,18
R128,24,(26)Jiri Novak[CZE] [yr|ev],d.,43,Nicolas Kiefer[GER] [yr|ev],6-1 6-0 6-4,1.65,7.5%,62.7%,64.3%,64.0%,3/5,0.0%,48.1%,43.6%,38.1%,8/17,1:45,5
R128,20,(18)Albert Portas[ESP] [yr|ev],d.,67,Andrew Ilie[AUS] [yr|ev],6-7(3) 7-6(6) 6-2 6-0,1.08,0.7%,60.3%,67.0%,48.3%,7/10,4.2%,63.0%,65.3%,40.9%,6/14,2:27,19
R128,44,Dominik Hrbaty[SVK] [yr|ev],d.,80,Lars Burgsmuller[GER] [yr|ev],3-6 2-6 6-3 6-3 7-5,0.97,6.3%,56.9%,67.0%,46.4%,11/18,4.3%,60.0%,67.9%,46.4%,9/16,3:25,12
R128,45,Jerome Golmard[FRA] [yr|ev],d.,76,Wayne Arthurs[AUS] [yr|ev],7-6(4) 7-5 7-6(5),1.60,6.3%,65.6%,87.3%,63.6%,0/1,15.3%,45.9%,88.2%,48.3%,4/6,2:04,22
R128,13,(10)Goran Ivanisevic[CRO] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],4-6 7-5 7-6(4) 6-4,1.10,22.2%,59.3%,82.5%,49.1%,6/9,12.2%,58.0%,73.7%,54.5%,5/9,2:42,2
R128,70,James Blake[USA] [yr|ev],d.,16,(14)Alex Corretja[ESP] [yr|ev],5-7 7-6(6) 6-3 6-2,1.01,3.8%,62.9%,66.0%,44.1%,9/13,2.2%,52.2%,57.1%,57.8%,8/15,2:51,4
R128,65,Stefan Koubek[AUT] [yr|ev],d.,153,(Q)Cyril Saulnier[FRA] [yr|ev],0-6 1-6 7-6(6) 6-4 8-6,0.81,6.5%,60.1%,50.5%,52.2%,12/22,1.2%,51.8%,74.4%,45.0%,11/18,3:24,20
R128,82,Kristian Pless[DEN] [yr|ev],d.,33,Max Mirnyi[BLR] [yr|ev],3-6 6-3 6-4 6-3,1.15,1.0%,62.1%,75.0%,59.0%,6/8,7.7%,63.5%,68.2%,57.9%,3/8,1:58,65
