Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,353,Kristian Pless[DEN] [yr|ev],d.,21,(20)Gustavo Kuerten[BRA] [yr|ev],6-4 3-6 6-1 7-6(4),1.30,8.4%,74.8%,76.3%,59.3%,1/3,14.0%,54.2%,72.4%,53.1%,1/5,1:50,65
R128,32,(30)Feliciano Lopez[ESP] [yr|ev],d.,252,Arnaud Di Pasquale[FRA] [yr|ev],7-6(4) 6-3 6-2,1.47,21.8%,54.0%,91.5%,60.0%,2/2,3.8%,45.0%,83.3%,52.3%,1/4,1:36,12
R128,99,(Q)Philipp Kohlschreiber[GER] [yr|ev],d.,75,Julien Benneteau[FRA] [yr|ev],6-1 6-1 6-4,1.89,8.7%,55.1%,84.2%,61.3%,2/2,0.0%,68.8%,58.5%,33.3%,8/14,1:32,16
R128,41,Hicham Arazi[MAR] [yr|ev],d.,98,Kenneth Carlsen[DEN] [yr|ev],6-4 7-6(5) 6-7(0) 3-6 6-3,1.01,2.3%,64.2%,73.0%,58.1%,6/8,9.2%,55.7%,75.3%,57.1%,5/8,3:29,22
R128,5,(4)Lleyton Hewitt[AUS] [yr|ev],d.,107,Wayne Ferreira[RSA] [yr|ev],6-1 7-5 6-4,1.52,10.0%,56.3%,75.6%,74.3%,0/0,9.5%,52.4%,72.7%,50.0%,6/10,1:42,1
R128,8,(7)Juan Carlos Ferrero[ESP] [yr|ev],d.,141,(Q)Tomas Zib[CZE] [yr|ev],4-6 7-5 7-6(6) 6-7(4) 6-3,1.14,10.7%,64.6%,70.4%,54.0%,10/15,5.0%,53.8%,63.6%,55.4%,7/14,4:26,1
R128,97,Stefan Koubek[AUT] [yr|ev],d.,109,(WC)Alex Bogomolov Jr[RUS] [yr|ev],6-3 6-4 1-6 2-6 6-3,0.97,6.6%,58.4%,66.3%,49.1%,8/15,5.0%,61.7%,63.2%,55.6%,8/14,2:48,20
R128,77,Jan Michael Gambill[USA] [yr|ev],d.,307,(WC)Rajeev Ram[USA] [yr|ev],6-3 6-2 3-6 6-4,1.42,17.3%,52.0%,86.3%,53.2%,1/4,6.7%,55.2%,65.5%,48.9%,4/10,2:17,14
R128,30,(28)Joachim Johansson[SWE] [yr|ev],d.,95,Yen Hsun Lu[TPE] [yr|ev],6-3 6-1 6-3,1.97,31.1%,60.8%,93.3%,48.3%,3/3,5.6%,56.3%,70.0%,29.0%,2/7,1:28,9
R128,24,(23)Vincent Spadea[USA] [yr|ev],d.,33,Luis Horna[PER] [yr|ev],6-7(3) 6-2 6-4 6-4,1.08,12.0%,50.0%,84.0%,48.0%,11/12,2.4%,68.0%,72.9%,42.5%,3/8,2:57,18
R128,40,Jurgen Melzer[AUT] [yr|ev],d.,70,Gregory Carraz[FRA] [yr|ev],7-5 6-0 4-6 6-3,1.37,10.1%,58.8%,71.4%,65.3%,10/12,10.4%,47.8%,70.9%,45.0%,11/17,2:23,8
R128,56,Michael Llodra[FRA] [yr|ev],d.,108,Gilles Elseneer[BEL] [yr|ev],2-6 7-6(2) 7-6(5) 6-2,1.06,5.2%,63.7%,73.3%,57.1%,7/10,4.8%,55.2%,79.7%,48.2%,3/6,2:41,21
R128,171,(Q)Andreas Seppi[ITA] [yr|ev],d.,12,(11)Rainer Schuettler[GER] [yr|ev],3-6 4-6 7-6(5) 7-6(1) 6-1,1.10,2.4%,51.8%,74.1%,54.4%,7/13,4.8%,58.8%,73.2%,44.1%,4/10,3:34,18
R128,59,Thomas Enqvist[SWE] [yr|ev],d.,14,(13)Marat Safin[RUS] [yr|ev],7-6(5) 6-4 3-6 6-3,0.98,6.8%,56.8%,69.9%,49.2%,9/13,14.4%,55.1%,67.7%,54.7%,6/11,2:35,4
R128,130,(Q)Alexander Peya[AUT] [yr|ev],d.,320,(WC)Bobby Reynolds[USA] [yr|ev],2-6 6-3 6-3 6-7(3) 6-4,1.05,9.3%,65.4%,70.8%,53.6%,7/10,8.8%,50.0%,67.5%,58.8%,10/15,3:24,92
R128,66,Arnaud Clement[FRA] [yr|ev],d.,84,Wayne Arthurs[AUS] [yr|ev],6-4 6-7(5) 6-3 6-3,1.42,3.1%,58.1%,78.7%,64.8%,4/4,17.9%,52.9%,79.7%,40.9%,11/15,3:00,10
R128,19,(18)Tommy Robredo[ESP] [yr|ev],d.,182,(Q)Danai Udomchoke[THA] [yr|ev],6-4 7-5 6-4,1.24,4.0%,63.6%,68.3%,50.0%,5/9,0.0%,59.6%,60.0%,40.9%,4/11,2:10,5
R128,31,(29)Guillermo Canas[ARG] [yr|ev],d.,103,(LL)Kristof Vliegen[BEL] [yr|ev],6-3 4-6 7-5 6-1,1.24,6.1%,45.6%,75.0%,62.9%,5/7,4.5%,58.9%,71.2%,45.7%,5/11,2:32,8
R128,60,Filippo Volandri[ITA] [yr|ev],d.,207,(WC)Kj Hippensteel[USA] [yr|ev],6-3 6-4 6-2,1.50,1.1%,57.5%,72.0%,62.2%,3/5,2.3%,65.5%,56.1%,43.3%,4/10,1:33,25
R128,49,Rafael Nadal[ESP] [yr|ev],d.,139,(Q)Ivo Heuberger[SUI] [yr|ev],6-0 6-3 4-6 2-6 6-3,1.83,5.7%,65.7%,84.1%,61.1%,1/4,10.9%,54.5%,68.2%,42.3%,9/15,2:54,1
R128,2,(2)Andy Roddick[USA] [yr|ev],d.,,(WC)Scoville Jenkins[USA] [yr|ev],6-0 6-2 6-2,4.71,22.0%,78.0%,97.4%,54.5%,0/0,1.4%,49.3%,55.9%,31.4%,4/11,1:10,1
