Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,22,(24)Jerzy Janowicz[POL] [yr|ev],d.,385,(WC)Kyle Edmund[GBR] [yr|ev],6-2 6-2 6-4,1.82,14.5%,68.4%,76.9%,70.8%,4/4,4.4%,71.1%,60.9%,38.5%,16/21,1:27,14
R128,37,Jurgen Melzer[AUT] [yr|ev],d.,30,(30)Fabio Fognini[ITA] [yr|ev],6-7(5) 7-5 6-3 6-2,1.26,6.2%,69.2%,68.9%,55.0%,8/12,2.3%,65.9%,59.8%,46.7%,7/15,2:30,8
R128,121,(Q)Julian Reister[GER] [yr|ev],d.,35,Lukas Rosol[CZE] [yr|ev],6-3 4-6 7-6(5) 6-7(4) 6-4,1.00,11.2%,68.4%,76.1%,43.5%,14/17,11.6%,58.6%,74.5%,53.3%,13/17,3:30,83
R128,116,Sergiy Stakhovsky[UKR] [yr|ev],d.,100,Rogerio Dutra Silva[BRA] [yr|ev],6-4 6-0 6-4,1.78,9.2%,61.8%,80.9%,69.0%,2/2,1.3%,53.9%,65.9%,48.6%,3/8,1:20,31
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,48,Victor Hanescu[ROU] [yr|ev],6-3 6-2 6-0,4.20,12.5%,69.6%,89.7%,82.4%,0/0,4.9%,85.2%,50.0%,33.3%,2/8,1:09,1
R128,7,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,83,David Goffin[BEL] [yr|ev],7-6(4) 6-4 6-3,1.37,19.6%,68.5%,85.7%,51.7%,1/1,2.0%,70.7%,65.7%,65.5%,3/6,1:54,5
R128,39,Ernests Gulbis[LAT] [yr|ev],d.,71,Edouard Roger-Vasselin[FRA] [yr|ev],7-6(1) 6-4 7-5,1.13,16.8%,64.7%,76.6%,47.6%,9/11,4.5%,65.8%,65.8%,55.3%,4/8,2:27,10
R128,54,Fernando Verdasco[ESP] [yr|ev],d.,61,Xavier Malisse[BEL] [yr|ev],6-7(5) 6-1 6-4 6-3,1.31,17.2%,62.9%,79.5%,48.8%,1/2,5.6%,62.9%,61.5%,52.2%,5/11,2:19,7
R128,33,(31)Julien Benneteau[FRA] [yr|ev],d.,68,Tobias Kamke[GER] [yr|ev],6-4 6-7(5) 6-4 6-2,1.20,8.8%,63.2%,75.6%,52.0%,5/7,2.4%,69.1%,70.6%,36.8%,6/12,2:42,25
R128,20,(22)Juan Monaco[ARG] [yr|ev],d.,210,(Q)Bastian Knittel[GER] [yr|ev],6-4 6-2 6-3,1.67,7.9%,77.6%,78.0%,52.9%,0/1,4.3%,58.1%,61.1%,43.6%,8/14,1:37,10
R128,86,Rajeev Ram[USA] [yr|ev],d.,79,Lukas Lacko[SVK] [yr|ev],7-5 6-4 6-7(2) 6-2,1.39,13.3%,66.7%,80.0%,57.5%,2/3,9.6%,64.0%,75.9%,36.7%,11/16,2:27,56
R128,80,Kenny De Schepper[FRA] [yr|ev],d.,73,Paolo Lorenzi[ITA] [yr|ev],7-6(6) 6-4 6-2,1.31,20.6%,67.3%,77.8%,60.0%,6/6,4.1%,54.1%,75.5%,48.9%,5/8,2:04,62
R128,12,(10)Marin Cilic[CRO] [yr|ev],d.,40,Marcos Baghdatis[CYP] [yr|ev],6-3 6-4 6-4,1.42,20.0%,70.0%,80.4%,66.7%,0/1,5.6%,60.6%,72.1%,57.1%,2/6,1:33,3
R128,44,Viktor Troicki[SRB] [yr|ev],d.,14,(14)Janko Tipsarevic[SRB] [yr|ev],6-3 6-4 7-6(5),1.29,15.8%,70.5%,82.1%,57.1%,4/4,3.0%,61.4%,75.8%,53.8%,8/10,1:54,12
R128,78,Andrey Kuznetsov[RUS] [yr|ev],d.,51,Albert Montanes[ESP] [yr|ev],6-3 6-4 3-6 6-3,1.30,19.6%,62.6%,83.6%,52.5%,7/9,6.1%,73.0%,70.2%,45.2%,12/16,1:54,39
R128,103,Vasek Pospisil[CAN] [yr|ev],d.,131,(Q)Marc Gicquel[FRA] [yr|ev],6-3 6-2 7-6(3),1.80,28.4%,70.5%,90.3%,42.3%,5/6,5.9%,58.8%,58.6%,55.1%,8/12,1:48,25
R128,26,(20)Mikhail Youzhny[RUS] [yr|ev],d.,58,Robin Haase[NED] [yr|ev],6-4 7-5 7-5,1.60,9.8%,67.4%,85.5%,56.7%,2/2,5.7%,68.3%,72.6%,38.5%,18/21,2:18,8
R128,29,(32)Tommy Robredo[ESP] [yr|ev],d.,81,Alex Bogomolov Jr[RUS] [yr|ev],6-2 6-2 6-4,2.13,9.2%,76.9%,80.0%,80.0%,0/0,1.3%,78.7%,59.3%,50.0%,9/14,1:27,5
R128,124,(WC)Nicolas Mahut[FRA] [yr|ev],d.,96,Jan Hajek[CZE] [yr|ev],6-2 6-4 6-3,1.91,25.0%,72.1%,89.8%,52.6%,1/1,5.1%,69.6%,61.8%,58.3%,3/8,1:30,37
R128,75,Yen Hsun Lu[TPE] [yr|ev],d.,219,(WC)James Ward[GBR] [yr|ev],6-7(4) 6-4 7-6(11) 7-6(4),1.06,7.1%,66.9%,75.2%,55.4%,12/13,10.7%,61.9%,74.0%,54.7%,13/15,3:35,33
R128,2,(2)Andy Murray[GBR] [yr|ev],d.,92,Benjamin Becker[GER] [yr|ev],6-4 6-3 6-2,1.45,12.8%,57.0%,79.6%,54.1%,4/5,6.3%,59.5%,61.7%,43.8%,5/10,1:53,1
