Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,28,(28)Hicham Arazi[MAR] [yr|ev],d.,101,Agustin Calleri[ARG] [yr|ev],6-3 6-3 4-6 5-7 6-3,1.09,5.6%,66.0%,72.6%,46.9%,6/11,11.8%,61.4%,72.3%,42.4%,8/16,3:13
R128,90,Chris Woodruff[USA] [yr|ev],d.,60,Antony Dupuis[FRA] [yr|ev],6-1 6-3 3-6 6-1,1.25,3.7%,63.3%,73.9%,50.0%,9/11,8.5%,60.6%,71.9%,32.4%,5/12,2:13
R128,48,Ivan Ljubicic[CRO] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],7-6(7) 6-3 6-4,1.49,23.2%,58.6%,77.6%,75.6%,4/4,14.3%,52.0%,78.4%,51.1%,5/7,2:03
R128,3,(3)Marat Safin[RUS] [yr|ev],d.,257,(Q)Sebastien De Chaunac[FRA] [yr|ev],6-4 6-2 6-2,1.85,15.7%,47.1%,84.8%,70.3%,2/2,2.8%,46.5%,69.7%,47.4%,4/9,1:28
R128,6,(6)Patrick Rafter[AUS] [yr|ev],d.,168,(WC)Bob Bryan[USA] [yr|ev],7-6(3) 6-3 7-5,1.51,8.2%,67.3%,80.3%,62.5%,1/2,8.0%,53.6%,73.3%,48.1%,9/12,2:11
R128,79,Christophe Rochus[BEL] [yr|ev],d.,83,Sergi Bruguera[ESP] [yr|ev],3-6 6-4 6-3 6-4,1.02,3.7%,54.8%,63.5%,49.2%,6/11,19.1%,55.5%,72.1%,36.7%,8/15,2:10
R128,54,Davide Sanguinetti[ITA] [yr|ev],d.,126,(Q)Paradorn Srichaphan[THA] [yr|ev],6-4 6-4 6-1,1.54,6.5%,55.8%,79.1%,67.6%,0/0,9.3%,54.7%,78.0%,38.2%,3/8,1:29
R128,26,(26)Nicolas Lapentti[ECU] [yr|ev],d.,52,Michael Chang[USA] [yr|ev],6-2 6-4 6-4,1.79,12.2%,58.1%,90.7%,54.8%,1/2,3.0%,44.4%,72.7%,43.6%,7/12,2:29
R128,19,(20)Jan Michael Gambill[USA] [yr|ev],d.,62,Cedric Pioline[FRA] [yr|ev],6-2 6-2 6-4,1.69,20.3%,58.1%,86.0%,54.8%,3/3,8.9%,51.1%,63.0%,45.5%,6/11,1:43
R128,65,Mikhail Youzhny[RUS] [yr|ev],d.,35,Bohdan Ulihrach[CZE] [yr|ev],6-7(5) 6-2 6-3 6-3,1.37,11.5%,55.4%,80.6%,56.9%,9/9,4.1%,52.0%,75.3%,40.8%,11/16,2:37
R128,111,(Q)Andre Sa[BRA] [yr|ev],d.,122,Edwin Kempes[NED] [yr|ev],6-2 4-6 6-2 7-5,1.50,2.8%,51.9%,74.5%,60.8%,2/5,3.8%,49.6%,57.6%,46.3%,12/19,2:36
R128,10,(10)Pete Sampras[USA] [yr|ev],d.,55,Julien Boutter[FRA] [yr|ev],6-4 7-6(4) 7-6(6),1.00,15.0%,63.3%,75.0%,56.8%,7/9,22.5%,50.5%,89.3%,47.3%,5/8,2:27
R128,13,(13)Roger Federer[SUI] [yr|ev],d.,72,Lars Burgsmuller[GER] [yr|ev],6-4 6-4 6-4,1.09,11.8%,61.8%,70.6%,59.5%,10/10,2.2%,51.6%,66.7%,60.0%,7/10,2:03
R128,327,(WC)Robby Ginepri[USA] [yr|ev],d.,71,Harel Levy[ISR] [yr|ev],6-3 7-5 6-4,1.30,6.5%,56.5%,63.5%,62.5%,4/8,7.2%,62.7%,59.6%,38.7%,4/11,1:33
R128,88,Andrew Ilie[AUS] [yr|ev],d.,84,Stefan Koubek[AUT] [yr|ev],2-6 6-3 1-6 6-3 6-3,1.01,3.7%,51.2%,68.7%,51.9%,15/19,3.9%,65.2%,58.4%,63.0%,15/19,2:53
R128,24,(24)Sjeng Schalken[NED] [yr|ev],d.,112,Martin Lee[GBR] [yr|ev],3-6 6-4 6-4 3-6 6-3,1.15,2.6%,54.6%,67.5%,59.4%,13/19,10.7%,62.9%,67.0%,44.1%,13/19,3:02
R128,59,Rainer Schuettler[GER] [yr|ev],d.,29,(29)Nicolas Kiefer[GER] [yr|ev],5-7 6-4 1-0 RET,0.95,6.2%,53.1%,60.5%,57.9%,6/9,4.8%,46.8%,65.5%,57.6%,4/7,2:00
R128,119,(Q)Ramon Delgado[PAR] [yr|ev],d.,76,Jacobo Diaz[ESP] [yr|ev],4-6 6-3 6-4 6-3,1.14,12.8%,57.8%,77.8%,52.2%,1/3,7.1%,46.4%,59.6%,65.0%,4/9,2:32
R128,86,Nicolas Massu[CHI] [yr|ev],d.,69,Francisco Clavet[ESP] [yr|ev],7-6(13) 6-3 7-6(0),1.25,4.3%,57.8%,74.6%,53.1%,6/10,3.2%,51.2%,60.9%,52.5%,7/12,3:23
R128,2,(2)Andre Agassi[USA] [yr|ev],d.,306,(Q)Mike Bryan[USA] [yr|ev],6-4 6-1 6-0,1.91,13.6%,52.5%,77.4%,64.3%,1/2,3.8%,62.5%,56.0%,26.7%,6/14,1:15
