Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,72,Damir Dzumhur[BIH] [yr|ev],d.,19,(17)Bernard Tomic[AUS] [yr|ev],6-4 6-3 4-6 7-6(0),1.23,3.8%,60.8%,67.1%,56.9%,11/16,7.5%,55.9%,64.4%,42.3%,11/18,2:39,23
R128,28,(27)Alexander Zverev[GER] [yr|ev],d.,153,(LL)Daniel Brands[GER] [yr|ev],3-6 6-1 6-4 7-6(4),1.33,3.8%,61.5%,78.1%,57.5%,2/4,5.6%,55.6%,70.0%,48.2%,8/12,2:35,2
R128,64,Daniel Evans[GBR] [yr|ev],d.,104,Rajeev Ram[USA] [yr|ev],6-2 4-6 7-5 6-1,1.27,2.7%,58.6%,72.3%,56.5%,5/8,9.1%,55.5%,57.4%,55.1%,5/12,2:30,21
R128,243,(Q)Alessandro Giannessi[ITA] [yr|ev],d.,128,Denis Kudla[USA] [yr|ev],0-6 6-4 6-1 1-6 6-0,1.19,3.8%,68.6%,73.6%,36.4%,5/11,9.1%,52.1%,69.8%,37.9%,10/17,2:48,84
R128,3,(3)Stan Wawrinka[SUI] [yr|ev],d.,46,Fernando Verdasco[ESP] [yr|ev],7-6(4) 6-4 6-4,1.25,7.0%,49.0%,77.6%,64.7%,4/4,8.8%,59.8%,72.1%,51.2%,3/5,2:17,3
R128,7,(6)Kei Nishikori[JPN] [yr|ev],d.,96,Benjamin Becker[GER] [yr|ev],6-1 6-1 3-6 6-3,1.68,7.9%,55.1%,73.5%,67.5%,5/7,6.4%,58.2%,62.5%,34.8%,6/13,2:10,4
R128,95,(Q)Karen Khachanov[RUS] [yr|ev],d.,111,(Q)Thomas Fabbiano[ITA] [yr|ev],6-3 6-3 4-6 6-3,1.31,10.7%,46.4%,76.9%,60.0%,3/5,0.0%,65.8%,62.7%,48.7%,8/13,2:29,8
R128,70,Paul Henri Mathieu[FRA] [yr|ev],d.,694,(Q)Christian Harrison[USA] [yr|ev],6-0 6-2 6-1,1.83,7.2%,50.7%,77.1%,52.9%,1/2,3.4%,50.0%,41.4%,31.0%,4/12,1:29,12
R128,42,Nicolas Mahut[FRA] [yr|ev],d.,26,(25)Philipp Kohlschreiber[GER] [yr|ev],6-3 7-5 1-0 RET,1.43,4.5%,56.1%,73.0%,58.6%,4/5,10.8%,46.2%,70.0%,37.1%,2/6,1:27,37
R128,23,(21)Ivo Karlovic[CRO] [yr|ev],d.,73,Yen Hsun Lu[TPE] [yr|ev],4-6 7-6(4) 6-7(4) 7-6(5) 7-5,1.25,35.7%,67.8%,90.5%,50.9%,4/5,7.9%,53.4%,83.3%,59.6%,7/8,3:46,14
R128,56,Donald Young[USA] [yr|ev],d.,78,Jan Lennard Struff[GER] [yr|ev],6-3 7-5 4-6 7-5,1.10,6.3%,56.7%,65.3%,54.5%,6/12,6.3%,48.0%,68.9%,45.5%,6/14,2:39,38
R128,32,Viktor Troicki[SRB] [yr|ev],d.,97,Radu Albot[MDA] [yr|ev],5-7 3-6 6-4 6-4 7-6(5),0.98,10.9%,58.0%,69.6%,44.4%,18/25,2.5%,56.8%,71.7%,44.3%,5/12,4:23,12
R128,122,(Q)Jared Donaldson[USA] [yr|ev],d.,14,(12)David Goffin[BEL] [yr|ev],4-6 7-5 6-4 6-0,1.23,10.4%,46.1%,75.5%,56.5%,5/8,0.8%,54.3%,65.7%,47.5%,6/13,2:39,48
R128,18,(16)Feliciano Lopez[ESP] [yr|ev],d.,41,Borna Coric[CRO] [yr|ev],3-4 RET,0.96,18.5%,44.4%,75.0%,46.7%,1/2,0.0%,65.2%,66.7%,50.0%,2/2,0:31,12
R128,36,Joao Sousa[POR] [yr|ev],d.,83,Victor Estrella[DOM] [yr|ev],6-0 6-1 6-1,2.17,3.1%,52.3%,82.4%,61.3%,5/5,5.0%,58.3%,42.9%,36.0%,8/16,1:17,28
R128,55,Jeremy Chardy[FRA] [yr|ev],d.,384,Michael Mmoh[USA] [yr|ev],6-4 6-4 6-1,1.40,17.2%,59.1%,81.8%,47.4%,3/5,5.5%,67.0%,57.4%,50.0%,10/16,1:54,25
R128,24,(22)Grigor Dimitrov[BUL] [yr|ev],d.,75,Inigo Cervantes Huegun[ESP] [yr|ev],6-2 6-4 7-6(7),1.28,4.0%,62.4%,76.2%,50.0%,3/5,8.0%,51.0%,70.6%,42.9%,6/11,2:15,3
R128,31,(30)Gilles Simon[FRA] [yr|ev],d.,113,(Q)Radek Stepanek[CZE] [yr|ev],6-3 6-1 6-4,1.63,5.1%,56.4%,68.2%,70.6%,1/2,5.1%,56.4%,56.8%,41.2%,2/8,1:51,6
R128,40,Paolo Lorenzi[ITA] [yr|ev],d.,76,Carlos Berlocq[ARG] [yr|ev],6-4 6-2 6-1,1.93,2.8%,45.1%,87.5%,61.5%,4/5,3.0%,62.1%,61.0%,28.0%,4/10,1:45,33
R128,45,Marcel Granollers[ESP] [yr|ev],d.,94,Juan Monaco[ARG] [yr|ev],7-6(5) 7-6(2) 6-4,1.18,3.4%,51.3%,75.0%,54.4%,5/8,3.5%,70.2%,66.3%,41.2%,8/12,2:47,19
R128,2,(2)Andy Murray[GBR] [yr|ev],d.,81,Lukas Rosol[CZE] [yr|ev],6-3 6-2 6-2,1.93,15.7%,58.6%,82.9%,65.5%,0/0,3.6%,59.0%,67.3%,32.4%,8/13,1:51,1
