Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,55,Marin Cilic[CRO] [yr|ev],d.,147,(Q)Edouard Roger-Vasselin[FRA] [yr|ev],6-4 6-3 7-6(4),1.56,13.6%,60.2%,86.8%,65.7%,1/2,4.2%,62.1%,69.5%,61.1%,6/9,1:54,3
R128,28,(25)Jarkko Nieminen[FIN] [yr|ev],d.,87,Wayne Odesnik[USA] [yr|ev],6-3 RET,1.27,10.7%,71.4%,70.0%,37.5%,0/1,4.2%,75.0%,50.0%,50.0%,1/3,0:35,13
R128,72,Jurgen Melzer[AUT] [yr|ev],d.,31,(23)Ivan Ljubicic[CRO] [yr|ev],6-4 7-6(7) 4-6 2-6 6-3,0.87,8.6%,58.0%,77.2%,57.5%,12/15,22.3%,68.2%,79.2%,59.6%,10/12,3:14,8
R128,137,(Q)Jesse Levine[CAN] [yr|ev],d.,85,Donald Young[USA] [yr|ev],4-6 6-2 6-3 6-4,1.24,7.3%,51.8%,66.7%,54.7%,6/12,4.7%,57.0%,50.8%,52.2%,3/12,2:10,69
R128,145,Arnaud Clement[FRA] [yr|ev],d.,128,Jonas Bjorkman[SWE] [yr|ev],4-6 7-6(2) 6-4 7-6(4),1.04,7.3%,59.6%,76.7%,57.4%,8/9,9.9%,60.6%,75.6%,55.4%,6/7,3:28,10
R128,116,Benjamin Becker[GER] [yr|ev],d.,4,(4)Nikolay Davydenko[RUS] [yr|ev],6-4 6-4 6-4,1.65,12.7%,62.0%,85.7%,60.0%,1/2,8.0%,64.8%,71.9%,38.7%,1/5,1:44,35
R128,10,(9)Richard Gasquet[FRA] [yr|ev],d.,39,Mardy Fish[USA] [yr|ev],6-3 6-4 6-2,1.32,10.9%,58.7%,77.8%,55.3%,1/1,9.8%,47.6%,56.4%,60.5%,2/6,1:52,7
R128,61,Sebastien Grosjean[FRA] [yr|ev],d.,57,Potito Starace[ITA] [yr|ev],6-2 7-5 6-1,2.39,11.6%,60.9%,88.1%,70.4%,3/4,0.0%,69.0%,55.1%,54.5%,4/10,1:22,4
R128,49,Agustin Calleri[ARG] [yr|ev],d.,98,Kevin Anderson[RSA] [yr|ev],4-6 7-5 7-5 6-1,1.16,9.3%,59.3%,84.3%,58.3%,6/7,14.3%,63.8%,80.6%,50.0%,1/5,2:05,16
R128,29,(26)Gilles Simon[FRA] [yr|ev],d.,202,(Q)Dawid Olejniczak[POL] [yr|ev],6-3 6-4 6-2,1.57,9.5%,58.3%,81.6%,60.0%,2/2,5.5%,53.8%,73.5%,38.1%,5/9,1:34,6
R128,19,(17)Tommy Robredo[ESP] [yr|ev],d.,109,Kristof Vliegen[BEL] [yr|ev],6-1 6-3 6-7(4) 6-4,1.31,5.6%,62.7%,74.7%,59.6%,6/7,13.5%,55.6%,72.9%,42.9%,4/10,2:45,5
R128,38,Tommy Haas[GER] [yr|ev],d.,44,Guillermo Canas[ARG] [yr|ev],3-6 6-4 6-4 6-4,1.18,2.7%,56.3%,65.1%,63.3%,3/8,9.5%,53.2%,68.7%,45.8%,6/12,2:34,2
R128,226,(WC)Xavier Malisse[BEL] [yr|ev],d.,80,Denis Gremelmayr[GER] [yr|ev],6-3 6-4 6-2,1.58,9.5%,66.2%,83.7%,64.0%,1/1,13.0%,56.5%,71.8%,53.3%,3/7,1:19,19
R128,11,(11)Andy Murray[GBR] [yr|ev],d.,54,Fabrice Santoro[FRA] [yr|ev],6-3 6-4 7-6(5),1.73,9.6%,61.4%,84.3%,62.5%,0/2,0.8%,60.6%,70.1%,40.0%,10/15,2:14,1
R128,15,(14)Radek Stepanek[CZE] [yr|ev],d.,134,(Q)Jan Hernych[CZE] [yr|ev],6-3 7-5 6-0,1.72,9.6%,61.6%,84.4%,50.0%,5/6,1.0%,68.0%,50.0%,51.5%,4/11,1:54,8
R128,89,Viktor Troicki[SRB] [yr|ev],d.,65,Nicolas Lapentti[ECU] [yr|ev],6-3 4-0 RET,1.94,10.3%,53.8%,76.2%,66.7%,0/0,0.0%,73.8%,48.4%,36.4%,1/4,0:53,12
R128,201,(Q)Stefano Galvani[ITA] [yr|ev],d.,268,(WC)Jamie Baker[GBR] [yr|ev],6-4 6-2 6-3,2.03,6.3%,65.6%,76.2%,68.2%,2/4,5.5%,67.0%,52.5%,33.3%,5/12,1:37,99
R128,17,(16)Mikhail Youzhny[RUS] [yr|ev],d.,97,Sergio Roitman[ARG] [yr|ev],6-1 6-4 6-0,1.90,13.5%,70.3%,82.7%,50.0%,3/3,1.3%,72.4%,58.2%,23.8%,3/9,1:23,8
R128,32,(30)Nicolas Kiefer[GER] [yr|ev],d.,47,Julien Benneteau[FRA] [yr|ev],6-1 7-5 6-3,1.87,13.3%,60.0%,86.7%,60.0%,1/1,1.1%,59.8%,57.7%,51.4%,7/12,1:51,4
R128,84,Martin Vassallo Arguello[ARG] [yr|ev],d.,70,Ivo Minar[CZE] [yr|ev],6-4 2-6 2-6 6-2 6-2,0.97,3.2%,65.3%,67.9%,53.5%,3/7,11.5%,62.3%,72.8%,49.0%,4/9,2:41,47
R128,48,Ernests Gulbis[LAT] [yr|ev],d.,83,John Isner[USA] [yr|ev],7-5 7-5 6-7(3) 7-6(6),1.58,11.2%,68.7%,84.8%,69.0%,2/2,19.7%,63.1%,74.7%,56.9%,4/6,2:54,10
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,122,(Q)Andreas Beck[GER] [yr|ev],6-4 6-4 7-6(0),1.79,19.5%,74.7%,87.7%,50.0%,0/0,3.6%,60.0%,71.2%,45.5%,7/9,2:21,1
