Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,123,(LL)Federico Browne[ARG] [yr|ev],d.,71,Juan Antonio Marin[CRC] [yr|ev],7-5 6-3 6-7(10) 6-1,1.29,3.6%,65.9%,67.0%,59.6%,10/13,5.4%,65.8%,60.2%,43.1%,17/26,3:10
R128,46,Mariano Zabaleta[ARG] [yr|ev],d.,147,(Q)Harel Levy[ISR] [yr|ev],5-7 7-6(1) 6-4 6-4,1.10,9.4%,47.8%,66.7%,52.8%,9/16,0.0%,57.8%,59.5%,50.0%,6/14,2:56
R128,4,(4)Yevgeny Kafelnikov[RUS] [yr|ev],d.,85,Ivan Ljubicic[CRO] [yr|ev],6-4 6-4 3-6 3-6 6-4,1.02,2.8%,58.6%,78.8%,46.7%,9/13,14.3%,44.2%,80.9%,52.3%,12/16,3:11
R128,69,Jan Michael Gambill[USA] [yr|ev],d.,8,(8)Nicolas Kiefer[GER] [yr|ev],6-3 7-5 6-1,1.83,9.6%,54.8%,97.5%,45.5%,1/2,5.8%,50.5%,63.5%,41.2%,17/23,1:48
R128,54,Roger Federer[SUI] [yr|ev],d.,106,Wayne Arthurs[AUS] [yr|ev],7-6(4) 6-3 1-6 6-3,0.98,3.7%,59.3%,73.8%,56.4%,11/13,13.4%,47.9%,86.0%,50.0%,7/9,2:27
R128,104,Orlin Stanoytchev[BUL] [yr|ev],d.,101,(WC)Stephane Huet[FRA] [yr|ev],4-6 0-6 7-5 6-4 7-5,0.97,3.0%,62.7%,63.2%,46.0%,12/21,5.3%,44.4%,64.0%,53.2%,9/17,3:48
R128,120,(Q)Michel Kratochvil[SUI] [yr|ev],d.,99,Justin Gimelstob[USA] [yr|ev],6-4 6-7(3) 6-3 6-1,1.23,1.6%,50.0%,64.1%,57.8%,7/11,3.8%,59.5%,60.3%,39.6%,11/20,2:57
R128,209,(Q)Werner Eschauer[AUT] [yr|ev],d.,126,(WC)Cyril Saulnier[FRA] [yr|ev],3-6 6-2 6-2 6-2,1.45,1.0%,67.7%,71.6%,56.3%,5/7,2.5%,60.2%,59.2%,40.4%,12/19,2:24
R128,36,Richard Krajicek[NED] [yr|ev],d.,100,Tomas Zib[CZE] [yr|ev],6-3 6-1 6-2,1.69,25.4%,53.7%,83.3%,51.6%,2/3,1.6%,65.6%,57.1%,27.3%,9/16,1:23
R128,42,Fernando Meligeni[BRA] [yr|ev],d.,487,(Q)Eric Prodon[FRA] [yr|ev],2-6 6-4 6-3 7-5,1.28,3.9%,53.4%,76.4%,54.2%,6/12,3.6%,67.3%,59.5%,50.0%,6/13,1:59
R128,10,(10)Alex Corretja[ESP] [yr|ev],d.,73,Alberto Martin[ESP] [yr|ev],6-3 6-4 6-4,1.58,7.5%,51.2%,73.2%,71.8%,2/4,1.0%,58.6%,65.5%,43.9%,6/11,2:08
R128,16,(16)Juan Carlos Ferrero[ESP] [yr|ev],d.,79,Jerome Golmard[FRA] [yr|ev],6-4 6-3 6-2,1.55,10.3%,58.8%,70.0%,67.9%,3/5,5.1%,50.0%,63.3%,40.8%,9/16,1:44
R128,55,Slava Dosedel[CZE] [yr|ev],d.,17,Greg Rusedski[GBR] [yr|ev],6-3 7-6(10) 7-6(4),1.05,1.4%,70.9%,63.8%,60.5%,22/25,7.1%,55.6%,68.6%,51.8%,6/10,2:44
R128,26,Mariano Puerta[ARG] [yr|ev],d.,,Martin Damm Sr[CZE] [yr|ev],7-6(4) 6-3 6-2,1.68,6.0%,61.9%,94.2%,46.9%,2/3,6.3%,60.0%,73.7%,39.5%,5/9,1:43
R128,49,Francisco Clavet[ESP] [yr|ev],d.,117,Guillermo Canas[ARG] [yr|ev],6-2 6-0 6-3,1.43,3.3%,68.5%,60.3%,55.2%,9/11,2.6%,51.3%,55.0%,26.3%,8/17,2:03
R128,28,Hicham Arazi[MAR] [yr|ev],d.,41,Chris Woodruff[USA] [yr|ev],6-3 6-4 7-6(3),1.28,1.9%,43.7%,84.4%,56.9%,7/8,3.7%,64.8%,70.0%,42.1%,13/16,2:13
R128,105,Markus Hipfl[AUT] [yr|ev],d.,644,(Q)Nicolas Mahut[FRA] [yr|ev],6-4 7-5 6-4,1.34,3.3%,55.6%,72.0%,65.0%,5/7,2.6%,56.5%,64.6%,50.0%,7/12,2:05
R128,80,Paul Goldstein[USA] [yr|ev],d.,86,Andre Sa[BRA] [yr|ev],6-1 6-1 7-6(7),1.37,0.0%,75.0%,66.7%,58.3%,5/6,3.9%,56.3%,60.3%,40.0%,12/18,2:03
R128,25,Mark Philippoussis[AUS] [yr|ev],d.,2,(2)Pete Sampras[USA] [yr|ev],4-6 7-5 7-6(4) 4-6 8-6,1.01,13.1%,56.6%,81.8%,56.6%,4/7,9.0%,65.1%,74.1%,63.8%,6/9,3:39
