Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,28,(22)Philipp Kohlschreiber[GER] [yr|ev],d.,92,Go Soeda[JPN] [yr|ev],6-1 6-0 6-2,2.52,8.2%,59.0%,86.1%,64.0%,1/1,0.0%,56.3%,38.9%,46.4%,3/10,1:26,16
R128,27,(28)Fabio Fognini[ITA] [yr|ev],d.,106,Tatsuma Ito[JPN] [yr|ev],6-3 6-2 6-2,1.59,11.3%,63.7%,72.5%,65.5%,5/6,4.3%,63.8%,59.1%,40.0%,4/10,1:33,9
R128,71,Benoit Paire[FRA] [yr|ev],d.,152,(Q)Gastao Elias[POR] [yr|ev],5-7 6-3 4-6 6-4 6-2,1.17,7.3%,55.3%,73.5%,53.7%,10/15,3.6%,49.7%,67.1%,50.6%,7/14,2:59,18
R128,129,Radek Stepanek[CZE] [yr|ev],d.,119,Ivan Dodig[CRO] [yr|ev],5-7 6-3 6-4 6-1,1.21,7.9%,66.7%,75.0%,52.6%,9/11,9.6%,58.5%,65.5%,53.8%,2/8,2:41,8
R128,4,(4)Tomas Berdych[CZE] [yr|ev],d.,146,(Q)Yoshihito Nishioka[JPN] [yr|ev],6-0 7-5 6-3,1.99,4.0%,68.0%,82.4%,66.7%,3/3,0.0%,63.4%,57.7%,50.0%,7/12,1:47,4
R128,9,(8)Stan Wawrinka[SUI] [yr|ev],d.,81,Marsel Ilhan[TUR] [yr|ev],6-3 6-2 6-3,1.52,11.6%,58.1%,78.0%,58.3%,6/6,6.3%,62.5%,65.0%,36.1%,8/13,1:36,3
R128,67,Dusan Lajovic[SRB] [yr|ev],d.,114,Maximo Gonzalez[ARG] [yr|ev],6-3 6-3 6-1,1.75,2.6%,79.5%,74.2%,68.8%,2/2,0.0%,62.9%,53.6%,51.5%,8/13,1:48,23
R128,54,Sergiy Stakhovsky[UKR] [yr|ev],d.,93,Ricardas Berankis[LTU] [yr|ev],6-2 7-5 6-1,1.97,5.3%,60.0%,84.4%,63.3%,0/1,0.0%,65.2%,53.4%,51.6%,4/10,1:24,31
R128,56,Steve Johnson[USA] [yr|ev],d.,24,(26)Guillermo Garcia Lopez[ESP] [yr|ev],6-3 6-3 6-7(1) 3-6 6-3,1.05,5.6%,56.9%,64.8%,56.5%,10/15,2.6%,57.4%,64.0%,53.0%,6/14,3:29,21
R128,29,(24)Ernests Gulbis[LAT] [yr|ev],d.,166,(Q)Igor Sijsling[NED] [yr|ev],6-4 6-4 7-6(3),1.35,15.6%,56.3%,77.8%,59.5%,4/6,0.0%,70.9%,64.1%,46.9%,5/9,2:19,10
R128,116,(WC)Nicolas Mahut[FRA] [yr|ev],d.,107,(Q)Kimmer Coppejans[BEL] [yr|ev],6-3 6-4 7-6(4),1.07,12.8%,67.5%,70.9%,44.7%,10/13,5.9%,67.6%,60.9%,57.6%,9/14,2:25,37
R128,36,Martin Klizan[SVK] [yr|ev],d.,287,(WC)Frances Tiafoe[USA] [yr|ev],6-2 6-1 6-4,1.92,7.2%,66.7%,82.6%,56.5%,4/5,12.2%,60.0%,61.1%,33.3%,8/14,1:40,24
R128,13,(12)Gilles Simon[FRA] [yr|ev],d.,90,(WC)Lucas Pouille[FRA] [yr|ev],3-6 6-1 6-2 6-4,1.41,7.4%,54.3%,82.4%,53.5%,3/5,3.8%,49.1%,57.7%,55.6%,9/15,2:16,6
R128,14,(13)Gael Monfils[FRA] [yr|ev],d.,123,(WC)Edouard Roger-Vasselin[FRA] [yr|ev],6-2 6-7(5) 6-1 7-5,1.26,13.2%,60.3%,75.6%,48.1%,12/15,2.4%,66.9%,61.4%,43.9%,4/12,2:38,6
R128,62,Diego Schwartzman[ARG] [yr|ev],d.,51,Andreas Haider Maurer[AUT] [yr|ev],6-3 5-7 6-3 7-6(5),1.18,5.3%,62.4%,66.3%,62.0%,3/7,5.3%,52.3%,70.9%,44.4%,13/19,2:54,8
R128,31,Dominic Thiem[AUT] [yr|ev],d.,75,Aljaz Bedene[SLO] [yr|ev],6-3 6-4 6-7(6) 6-3,1.18,6.0%,57.7%,74.4%,47.6%,5/8,5.8%,51.9%,70.4%,41.3%,10/16,3:22,3
R128,23,(21)Pablo Cuevas[URU] [yr|ev],d.,72,Sam Groth[AUS] [yr|ev],6-7(5) 6-3 6-3 6-3,1.37,3.4%,69.8%,76.5%,68.6%,4/5,15.9%,53.1%,65.0%,64.2%,3/8,2:29,19
R128,59,Marcos Baghdatis[CYP] [yr|ev],d.,25,(25)Ivo Karlovic[CRO] [yr|ev],7-6(5) 6-4 6-4,1.21,8.0%,36.0%,88.9%,62.5%,2/3,18.8%,59.8%,76.1%,51.1%,11/14,2:21,8
R128,88,Damir Dzumhur[BIH] [yr|ev],d.,68,Mikhail Youzhny[RUS] [yr|ev],6-2 6-1 RET,1.84,0.0%,65.1%,82.1%,40.0%,2/3,0.0%,70.0%,51.4%,13.3%,8/14,1:02,23
R128,57,Marcel Granollers[ESP] [yr|ev],d.,124,(Q)Matthias Bachinger[GER] [yr|ev],6-4 6-3 7-6(7),1.17,7.0%,53.5%,85.2%,43.4%,7/7,1.0%,63.0%,65.1%,51.4%,4/7,2:33,19
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,109,(LL)Alejandro Falla[COL] [yr|ev],6-3 6-3 6-4,1.59,9.9%,71.6%,77.6%,65.2%,2/2,1.8%,67.9%,64.9%,45.7%,12/16,1:50,1
