Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,60,Harel Levy[ISR] [yr|ev],d.,44,Fernando Vicente[ESP] [yr|ev],4-6 6-3 6-3 6-1,1.48,5.9%,70.3%,78.9%,60.0%,5/6,1.9%,71.7%,65.8%,46.7%,8/13,1:48
R128,57,Bohdan Ulihrach[CZE] [yr|ev],d.,37,Vladimir Voltchkov[BLR] [yr|ev],4-6 7-5 6-3 6-2,1.19,4.8%,69.6%,72.4%,55.3%,4/5,7.3%,63.4%,62.8%,57.8%,6/10,2:24
R128,3,(3)Pete Sampras[USA] [yr|ev],d.,75,Karol Kucera[SVK] [yr|ev],7-6(5) 3-6 6-4 7-6(3),0.98,6.5%,56.2%,74.7%,50.0%,14/17,4.3%,58.7%,66.7%,61.4%,3/5,3:17
R128,10,(8)Tim Henman[GBR] [yr|ev],d.,28,Hicham Arazi[MAR] [yr|ev],7-6(5) 6-4 6-4,1.43,4.0%,57.0%,78.9%,60.5%,6/8,1.7%,54.2%,65.6%,50.0%,5/9,2:39
R128,24,Nicolas Lapentti[ECU] [yr|ev],d.,87,Hyung Taik Lee[KOR] [yr|ev],3-6 6-3 6-4 3-6 8-6,1.03,3.0%,64.0%,69.5%,42.4%,9/15,2.2%,57.0%,67.0%,47.5%,14/21,3:31
R128,82,Wayne Arthurs[AUS] [yr|ev],d.,211,(Q)Yuri Schukin[KAZ] [yr|ev],6-3 7-5 4-6 6-2,1.32,20.4%,49.1%,88.7%,56.4%,0/1,1.7%,65.0%,67.1%,56.1%,4/9,2:14
R128,234,(Q)Ivo Heuberger[SUI] [yr|ev],d.,31,Younes El Aynaoui[MAR] [yr|ev],6-2 5-4 RET,1.20,3.3%,43.3%,73.1%,55.9%,5/6,5.3%,68.4%,66.7%,33.3%,1/5,1:14
R128,94,Michel Kratochvil[SUI] [yr|ev],d.,96,Raemon Sluiter[NED] [yr|ev],6-2 6-2 7-6(2),1.85,5.1%,57.7%,75.6%,72.7%,0/2,4.3%,57.0%,73.6%,25.0%,6/12,1:41
R128,45,Max Mirnyi[BLR] [yr|ev],d.,484,(WC)Todd Perry[AUS] [yr|ev],7-6(6) 6-4 6-3,1.54,10.2%,72.4%,81.7%,55.6%,4/4,1.6%,56.7%,61.1%,60.0%,4/7,2:18
R128,133,(Q)Nikolay Davydenko[RUS] [yr|ev],d.,279,(Q)Ota Fukarek[CZE] [yr|ev],7-6(6) 7-5 6-3,1.12,1.6%,67.5%,57.8%,55.0%,12/17,2.5%,53.4%,54.0%,49.1%,7/14,2:47
R128,15,(12)Patrick Rafter[AUS] [yr|ev],d.,253,(WC)Scott Draper[AUS] [yr|ev],6-3 6-2 7-5,1.79,10.3%,74.4%,86.2%,60.0%,3/3,15.2%,59.5%,72.3%,50.0%,3/7,1:28
R128,16,(14)Dominik Hrbaty[SVK] [yr|ev],d.,214,(Q)Jean Rene Lisnard[MON] [yr|ev],3-6 3-6 6-4 6-1 6-1,1.25,2.5%,59.0%,73.6%,40.0%,6/13,2.4%,52.0%,54.5%,44.3%,8/18,2:34
R128,40,Francisco Clavet[ESP] [yr|ev],d.,93,Markus Hantschk[GER] [yr|ev],6-2 6-0 6-2,2.28,8.3%,58.3%,77.1%,72.0%,2/3,4.2%,51.4%,56.8%,28.6%,5/13,1:21
R128,73,Christophe Rochus[BEL] [yr|ev],d.,98,Justin Gimelstob[USA] [yr|ev],4-6 3-6 6-4 6-0 9-7,1.21,4.2%,68.7%,65.8%,55.8%,12/18,6.8%,50.8%,62.2%,47.1%,13/21,3:30
R128,103,Andre Sa[BRA] [yr|ev],d.,86,Richard Fromberg[AUS] [yr|ev],6-2 6-4 6-3,1.50,2.6%,85.5%,72.3%,63.6%,5/6,15.2%,56.5%,63.5%,47.5%,9/15,1:45
R128,228,(Q)Guillermo Canas[ARG] [yr|ev],d.,108,George Bastl[SUI] [yr|ev],6-4 6-4 6-3,1.38,7.7%,82.4%,66.7%,56.3%,6/9,2.0%,65.7%,53.8%,47.1%,10/16,2:04
R128,69,Michal Tabara[CZE] [yr|ev],d.,102,Andrea Gaudenzi[ITA] [yr|ev],3-6 6-4 6-4 5-7 6-4,0.97,3.9%,46.7%,69.0%,47.9%,17/23,5.5%,52.1%,64.7%,52.6%,9/16,3:37
R128,26,Andrei Pavel[ROU] [yr|ev],d.,148,(Q)Michael Russell[USA] [yr|ev],7-6(5) 6-7(5) 7-5 6-4,1.18,5.2%,64.7%,66.7%,57.4%,7/12,0.7%,80.0%,58.3%,50.0%,8/15,3:07
R128,2,(2)Marat Safin[RUS] [yr|ev],d.,117,Galo Blanco[ESP] [yr|ev],6-4 1-6 6-4 7-6(5),0.98,8.3%,49.2%,76.9%,52.2%,4/7,6.5%,46.4%,79.7%,52.7%,6/9,2:47
