Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,76,Arthur Rinderknech[FRA] [yr|ev],d.,401,Kei Nishikori[JPN] [yr|ev],5-7 6-4 6-7(2) 6-3 6-2,1.39,23.6%,69.3%,75.3%,65.1%,5/8,2.9%,70.9%,61.3%,60.8%,14/20,3:30,42
R128,48,Flavio Cobolli[ITA] [yr|ev],d.,77,Rinky Hijikata[AUS] [yr|ev],7-5 4-6 6-4 6-4,1.19,10.3%,48.4%,75.4%,61.5%,4/6,8.1%,57.4%,74.1%,46.0%,14/18,2:55,30
R128,19,(24)Alejandro Tabilo[CHI] [yr|ev],d.,60,Daniel Evans[GBR] [yr|ev],6-2 7-5 6-3,1.65,14.4%,65.6%,83.1%,58.1%,7/7,5.3%,43.2%,73.2%,46.3%,5/9,2:16,19
R128,28,(28)Jack Draper[GBR] [yr|ev],d.,205,(Q)Elias Ymer[SWE] [yr|ev],3-6 6-3 6-3 4-6 6-3,1.26,10.6%,60.6%,75.0%,51.9%,6/11,8.6%,57.0%,65.1%,46.2%,10/17,3:18,6
R128,42,Cameron Norrie[GBR] [yr|ev],d.,67,Facundo Diaz Acosta[ARG] [yr|ev],7-5 7-5 6-3,1.57,5.0%,67.5%,75.9%,53.8%,1/5,2.8%,64.8%,54.3%,44.7%,5/13,2:17,8
R128,46,Marcos Giron[USA] [yr|ev],d.,539,(WC)Henry Searle[GBR] [yr|ev],3-6 6-3 6-4 6-4,1.25,8.8%,64.0%,82.2%,51.2%,5/6,13.9%,57.4%,75.7%,48.1%,9/12,2:27,37
R128,4,(4)Alexander Zverev[GER] [yr|ev],d.,64,Roberto Carballes Baena[ESP] [yr|ev],6-2 6-4 6-2,2.23,26.1%,73.9%,86.3%,61.1%,5/5,7.4%,55.8%,56.6%,52.4%,9/14,1:53,2
R128,7,(7)Hubert Hurkacz[POL] [yr|ev],d.,144,(Q)Radu Albot[MDA] [yr|ev],5-7 6-4 6-3 6-4,1.19,19.7%,63.9%,84.6%,45.5%,3/5,0.0%,61.3%,70.6%,55.8%,1/5,2:49,6
R128,34,Arthur Fils[FRA] [yr|ev],d.,149,Dominic Stricker[SUI] [yr|ev],6-3 6-2 3-6 6-4,1.28,13.6%,71.8%,79.7%,51.6%,5/6,10.5%,59.0%,77.4%,44.2%,6/10,2:06,14
R128,39,Tomas Machac[CZE] [yr|ev],d.,83,(LL)David Goffin[BEL] [yr|ev],3-6 3-6 6-4 6-1 7-6(5),1.02,3.7%,62.8%,58.3%,49.2%,6/15,6.3%,57.2%,63.7%,41.2%,16/25,3:17,20
R128,44,Roman Safiullin[RUS] [yr|ev],d.,30,(26)Francisco Cerundolo[ARG] [yr|ev],6-7(5) 3-6 7-5 6-3 6-4,1.31,7.4%,67.6%,76.0%,60.4%,7/10,7.3%,60.9%,71.6%,47.1%,14/19,3:26,36
R128,93,Thanasi Kokkinakis[AUS] [yr|ev],d.,17,(17)Felix Auger Aliassime[CAN] [yr|ev],4-6 5-7 7-6(9) 6-4 6-4,1.06,12.3%,62.6%,81.4%,53.4%,5/8,13.0%,65.7%,80.2%,48.3%,7/10,4:38,65
R128,212,(Q)Lucas Pouille[FRA] [yr|ev],d.,51,Laslo Djere[SRB] [yr|ev],3-6 7-6(4) 3-6 6-3 6-1,1.07,8.1%,58.1%,72.2%,52.6%,8/14,8.8%,62.8%,67.4%,51.0%,9/15,2:50,10
R128,63,Jaume Munar[ESP] [yr|ev],d.,116,(WC)Billy Harris[GBR] [yr|ev],6-4 6-4 3-6 6-3,1.65,11.8%,65.7%,85.1%,60.0%,4/5,6.1%,66.7%,69.4%,44.9%,15/18,2:46,52
R128,9,(9)Alex De Minaur[AUS] [yr|ev],d.,81,(LL)James Duckworth[AUS] [yr|ev],7-6(1) 7-6(3) 7-6(4),1.25,12.9%,50.8%,81.0%,49.2%,4/7,5.2%,57.8%,64.0%,46.6%,16/19,3:04,6
R128,15,(15)Holger Rune[DEN] [yr|ev],d.,367,Soon Woo Kwon[KOR] [yr|ev],6-1 6-4 6-4,2.44,23.5%,61.8%,95.2%,61.5%,0/0,2.3%,61.6%,66.0%,42.4%,9/13,1:36,4
R128,74,Thiago Seyboth Wild[BRA] [yr|ev],d.,201,(WC)Paul Jubb[GBR] [yr|ev],1-6 3-6 7-6(6) 6-4 7-5,0.97,10.6%,63.1%,68.3%,45.8%,7/14,5.5%,56.9%,68.0%,52.6%,14/19,4:01,58
R128,220,(Q)Quentin Halys[FRA] [yr|ev],d.,62,Christopher Eubanks[USA] [yr|ev],6-4 6-4 6-2,3.30,26.6%,65.6%,95.2%,72.7%,0/0,11.3%,62.5%,64.0%,50.0%,2/6,1:19,54
R128,22,(21)Karen Khachanov[RUS] [yr|ev],d.,99,Aslan Karatsev[RUS] [yr|ev],6-3 6-7(4) 7-6(11) 2-0 RET,1.36,12.7%,72.9%,83.7%,50.0%,5/5,3.1%,63.8%,75.3%,47.8%,4/6,2:53,8
R128,31,(30)Tomas Martin Etcheverry[ARG] [yr|ev],d.,75,Luca Nardi[ITA] [yr|ev],6-1 6-4 6-2,2.07,4.4%,70.6%,85.4%,60.0%,0/0,11.8%,64.7%,70.5%,25.0%,2/7,1:47,27
R128,47,Alexei Popyrin[AUS] [yr|ev],d.,86,Thiago Monteiro[BRA] [yr|ev],6-4 6-7(8) 6-3 6-4,2.01,23.1%,79.8%,90.4%,66.7%,0/0,6.0%,59.8%,74.3%,66.0%,1/4,2:37,23
R128,277,(WC)Jacob Fearnley[GBR] [yr|ev],d.,188,(Q)Alejandro Moro Canas[ESP] [yr|ev],7-5 6-4 7-6(12),1.44,7.5%,62.6%,85.1%,60.0%,3/3,0.8%,70.5%,71.4%,50.0%,8/10,2:47,73
R128,2,(2)Novak Djokovic[SRB] [yr|ev],d.,123,(Q)Vit Kopriva[CZE] [yr|ev],6-1 6-2 6-2,3.02,17.2%,67.2%,89.7%,68.4%,0/0,4.2%,55.2%,54.7%,39.5%,9/15,1:58,1
