Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,31,(26)Filip Krajinovic[SRB] [yr|ev],d.,72,Jiri Lehecka[CZE] [yr|ev],5-7 6-4 6-7(5) 7-6(5) 6-4,0.93,3.4%,68.7%,67.5%,51.8%,6/12,11.2%,66.3%,73.2%,49.1%,6/13,3:47,26
R128,40,Nick Kyrgios[AUS] [yr|ev],d.,219,Paul Jubb[GBR] [yr|ev],3-6 6-1 7-5 6-7(3) 7-5,1.12,18.5%,66.0%,74.8%,58.2%,11/13,3.2%,64.7%,70.3%,56.4%,1/6,3:05,13
R128,76,Jordan Thompson[AUS] [yr|ev],d.,87,Roberto Carballes Baena[ESP] [yr|ev],6-4 6-1 6-1,1.64,13.7%,65.8%,79.2%,52.0%,2/3,5.1%,74.7%,52.5%,45.0%,4/11,1:43,26
R128,5,(4)Stefanos Tsitsipas[GRE] [yr|ev],d.,188,Alexander Ritschard[SUI] [yr|ev],7-6(1) 6-3 5-7 6-4,1.25,5.9%,61.8%,75.0%,50.0%,13/17,0.6%,58.1%,67.7%,41.8%,10/16,3:32,3
R128,45,Maxime Cressy[USA] [yr|ev],d.,9,(6)Felix Auger Aliassime[CAN] [yr|ev],6-7(5) 6-4 7-6(9) 7-6(5),1.15,11.8%,63.4%,79.4%,62.5%,1/1,17.6%,59.7%,82.1%,50.0%,3/4,4:10,31
R128,103,Jack Sock[USA] [yr|ev],d.,90,Bernabe Zapata Miralles[ESP] [yr|ev],7-6(6) 6-4 6-4,1.50,11.0%,62.6%,78.9%,61.8%,0/2,4.4%,58.8%,62.7%,53.2%,9/13,2:13,8
R128,153,Dennis Novak[AUT] [yr|ev],d.,102,Facundo Bagnis[ARG] [yr|ev],7-6(7) 2-6 6-4 6-3,1.39,11.1%,66.7%,76.9%,59.0%,3/6,5.3%,62.3%,67.0%,47.4%,14/17,2:49,85
R128,99,Jason Kubler[AUS] [yr|ev],d.,33,(28)Daniel Evans[GBR] [yr|ev],6-1 6-4 6-3,1.46,10.5%,56.6%,74.4%,69.7%,3/3,6.5%,50.6%,71.8%,47.4%,3/8,2:09,63
R128,65,Marcos Giron[USA] [yr|ev],d.,29,(24)Holger Rune[DEN] [yr|ev],6-3 7-5 6-4,1.36,8.2%,57.7%,75.0%,68.3%,4/4,8.3%,61.1%,72.7%,45.2%,9/12,2:12,37
R128,51,Alex Molcan[SVK] [yr|ev],d.,50,Pedro Martinez[ESP] [yr|ev],4-6 6-4 6-4 6-1,1.18,7.5%,72.4%,67.0%,59.5%,11/13,2.2%,64.4%,57.5%,60.4%,7/12,3:13,38
R128,288,Alastair Gray[GBR] [yr|ev],d.,95,Chun Hsin Tseng[TPE] [yr|ev],6-3 6-3 7-6(3),1.27,6.0%,62.4%,75.3%,56.8%,9/10,2.0%,60.8%,67.7%,47.5%,4/8,2:25,237
R128,14,(11)Taylor Fritz[USA] [yr|ev],d.,70,Lorenzo Musetti[ITA] [yr|ev],6-4 6-4 6-3,1.53,19.0%,61.9%,92.3%,46.9%,3/4,2.5%,66.7%,68.5%,48.1%,4/8,1:44,4
R128,55,Mackenzie Mcdonald[USA] [yr|ev],d.,123,Nuno Borges[POR] [yr|ev],6-4 6-4 7-6(3),1.15,8.8%,71.1%,76.5%,57.6%,8/8,4.2%,71.9%,68.1%,63.0%,3/5,2:03,37
R128,69,Richard Gasquet[FRA] [yr|ev],d.,60,Joao Sousa[POR] [yr|ev],7-6(7) 6-2 4-6 4-6 6-3,0.99,6.7%,61.3%,73.0%,55.6%,9/13,3.7%,60.7%,74.4%,54.7%,0/5,3:29,7
R128,49,Emil Ruusuvuori[FIN] [yr|ev],d.,101,Yoshihito Nishioka[JPN] [yr|ev],6-2 6-2 4-6 6-4,1.44,8.5%,67.9%,76.4%,58.8%,4/5,0.8%,67.7%,60.0%,53.5%,16/21,2:40,37
R128,25,(21)Botic Van De Zandschulp[NED] [yr|ev],d.,240,Feliciano Lopez[ESP] [yr|ev],6-2 6-3 6-3,2.26,14.5%,50.7%,91.4%,67.6%,2/2,8.1%,50.0%,75.7%,32.4%,2/7,1:32,22
R128,54,(27)Lorenzo Sonego[ITA] [yr|ev],d.,75,Denis Kudla[USA] [yr|ev],6-7(6) 6-3 7-5 4-6 6-2,1.11,7.8%,77.2%,71.3%,44.7%,11/15,3.1%,60.9%,66.3%,54.0%,9/17,3:48,21
R128,66,Hugo Gaston[FRA] [yr|ev],d.,83,Alexei Popyrin[AUS] [yr|ev],6-2 4-6 0-6 7-6(3) 6-3,1.03,5.2%,51.6%,67.5%,48.0%,5/12,6.3%,64.4%,61.2%,49.1%,10/16,3:09,58
R128,106,Ricardas Berankis[LTU] [yr|ev],d.,157,Sam Querrey[USA] [yr|ev],6-4 7-5 6-3,1.61,2.3%,61.6%,84.9%,66.7%,2/2,23.0%,60.9%,73.6%,50.0%,3/6,1:39,50
R128,4,(2)Rafael Nadal[ESP] [yr|ev],d.,41,Francisco Cerundolo[ARG] [yr|ev],6-4 6-3 3-6 6-4,1.12,3.9%,69.3%,70.5%,43.6%,14/18,1.5%,66.9%,63.2%,46.5%,8/14,3:33,1
