Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,47,Jose Acasuso[ARG] [yr|ev],d.,57,Marcos Daniel[BRA] [yr|ev],6-2 6-4 6-3,1.88,19.1%,57.4%,87.2%,65.5%,0/0,4.6%,42.5%,73.0%,48.0%,4/9,1:48,20
R128,19,(18)David Ferrer[ESP] [yr|ev],d.,93,Alberto Martin[ESP] [yr|ev],7-5 5-7 6-3 6-3,1.10,1.8%,55.8%,61.9%,46.0%,4/12,2.2%,51.8%,61.1%,38.8%,18/29,2:43,3
R128,33,(32)Nicolas Almagro[ESP] [yr|ev],d.,97,Steve Darcis[BEL] [yr|ev],6-2 6-4 2-6 7-6(8),1.11,11.5%,62.6%,76.8%,49.0%,7/10,7.6%,56.8%,76.0%,45.6%,4/8,2:44,9
R128,75,Robby Ginepri[USA] [yr|ev],d.,728,Andrei Pavel[ROU] [yr|ev],5-7 6-2 6-4 6-0,1.27,6.9%,64.4%,73.8%,38.9%,2/6,2.5%,56.7%,60.3%,38.5%,6/15,2:11,15
R128,129,Nicolas Kiefer[GER] [yr|ev],d.,116,(WC)Michael Llodra[FRA] [yr|ev],6-3 6-4 6-4,1.40,13.8%,56.3%,79.6%,55.3%,4/6,7.2%,60.2%,68.0%,39.4%,1/5,1:54,4
R128,3,(3)Rafael Nadal[ESP] [yr|ev],d.,46,Richard Gasquet[FRA] [yr|ev],6-2 6-2 6-3,2.81,11.3%,56.5%,94.3%,70.4%,0/0,5.3%,65.3%,59.2%,46.2%,5/10,1:41,1
R128,6,(6)Juan Martin del Potro[ARG] [yr|ev],d.,41,Juan Monaco[ARG] [yr|ev],6-3 6-3 6-1,2.09,10.8%,56.9%,78.4%,71.4%,2/4,0.0%,73.3%,50.0%,44.4%,7/14,2:05,3
R128,38,Jurgen Melzer[AUT] [yr|ev],d.,58,Marat Safin[RUS] [yr|ev],1-6 6-4 6-3 6-4,1.05,6.7%,55.2%,84.5%,46.8%,4/6,14.2%,50.0%,77.4%,54.7%,8/11,2:13,8
R128,67,Pablo Cuevas[URU] [yr|ev],d.,102,(WC)Chris Guccione[AUS] [yr|ev],6-4 7-6(4) 6-0,1.95,13.8%,72.5%,84.5%,68.2%,1/1,14.6%,46.3%,65.8%,56.8%,2/6,1:43,19
R128,62,Daniel Koellerer[AUT] [yr|ev],d.,109,(LL)Rui Machado[POR] [yr|ev],6-2 6-4 2-6 6-2,1.08,0.9%,75.7%,64.4%,64.3%,5/7,5.8%,58.7%,68.9%,51.2%,5/10,2:37,55
R128,25,(24)Juan Carlos Ferrero[ESP] [yr|ev],d.,44,Fabrice Santoro[FRA] [yr|ev],6-4 6-3 6-3,1.43,6.0%,57.1%,75.0%,50.0%,5/8,2.0%,52.0%,54.9%,42.6%,9/16,2:07,1
R128,39,Philipp Petzschner[GER] [yr|ev],d.,132,Sergiy Stakhovsky[UKR] [yr|ev],7-6(3) 6-7(6) 6-4 4-6 6-3,1.02,8.0%,47.7%,79.5%,56.0%,6/9,6.2%,52.5%,80.0%,51.9%,6/11,3:30,35
R128,69,(Q)Thomaz Bellucci[BRA] [yr|ev],d.,71,Yen Hsun Lu[TPE] [yr|ev],6-4 6-2 6-3,1.42,9.3%,62.8%,75.9%,59.4%,3/4,1.3%,59.5%,59.6%,53.1%,3/8,1:51,21
R128,9,(9)Gilles Simon[FRA] [yr|ev],d.,101,Daniel Gimeno Traver[ESP] [yr|ev],6-4 7-6(3) 6-3,1.18,3.2%,48.4%,71.1%,54.2%,3/6,5.9%,56.4%,68.4%,38.6%,0/6,2:05,6
R128,17,(16)Marin Cilic[CRO] [yr|ev],d.,141,(WC)Ryan Sweeting[USA] [yr|ev],7-6(2) 6-4 7-6(4),1.28,9.9%,52.5%,79.2%,50.0%,6/11,4.8%,71.4%,61.1%,41.7%,9/15,2:25,3
R128,135,(WC)Jesse Levine[CAN] [yr|ev],d.,74,Teymuraz Gabashvili[RUS] [yr|ev],7-5 6-1 6-2,1.65,12.5%,62.5%,78.0%,56.7%,3/4,4.2%,58.9%,58.9%,38.5%,6/13,1:49,69
R128,108,Denis Istomin[UZB] [yr|ev],d.,121,(WC)Brendan Evans[USA] [yr|ev],6-4 6-4 7-6(3),1.15,15.3%,66.9%,73.4%,59.0%,9/10,8.0%,65.0%,63.1%,65.7%,3/6,2:26,33
R128,163,Nicolas Lapentti[ECU] [yr|ev],d.,20,(19)Stan Wawrinka[SUI] [yr|ev],4-6 3-6 7-6(6) 7-6(3) 6-3,1.12,3.0%,65.1%,68.5%,48.3%,8/16,10.1%,52.1%,70.4%,42.2%,13/20,4:43,6
R128,119,Ivan Navarro[ESP] [yr|ev],d.,28,(27)Ivo Karlovic[CRO] [yr|ev],6-4 7-6(8) 7-6(5),1.31,7.8%,68.6%,81.4%,71.9%,0/1,20.8%,70.8%,82.7%,45.2%,3/5,2:13,67
R128,195,(WC)Taylor Dent[USA] [yr|ev],d.,37,Feliciano Lopez[ESP] [yr|ev],4-6 7-6(6) 6-3 7-5,1.12,12.1%,62.9%,80.7%,50.0%,5/7,5.0%,62.9%,72.7%,53.8%,6/9,2:50,21
R128,87,Paul Capdeville[CHI] [yr|ev],d.,96,Victor Crivoi[ROU] [yr|ev],6-3 6-0 7-6(2),1.83,10.8%,56.6%,78.7%,66.7%,2/3,4.6%,52.3%,61.4%,40.4%,9/14,1:47,76
R128,2,(2)Andy Murray[GBR] [yr|ev],d.,95,Ernests Gulbis[LAT] [yr|ev],7-5 6-3 7-5,1.41,11.7%,53.2%,84.0%,52.3%,4/6,10.0%,60.0%,69.7%,36.4%,8/13,2:17,1
