Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,155,(Q)Jaume Munar[ESP] [yr|ev],d.,41,David Ferrer[ESP] [yr|ev],3-6 3-6 7-6(3) 7-6(4) 7-5,1.04,2.2%,62.8%,67.0%,47.1%,16/25,2.7%,67.9%,59.8%,53.3%,5/12,4:15,52
R128,22,(20)Novak Djokovic[SRB] [yr|ev],d.,134,(Q)Rogerio Dutra Silva[BRA] [yr|ev],6-3 6-4 6-4,1.47,7.1%,69.4%,72.9%,53.8%,4/7,4.0%,70.3%,59.2%,33.3%,5/11,2:05,1
R128,35,(30)Fernando Verdasco[ESP] [yr|ev],d.,266,Yoshihito Nishioka[JPN] [yr|ev],6-7(4) 6-4 6-3 6-7(3) 7-5,1.16,6.0%,65.6%,69.2%,44.4%,10/17,0.0%,67.7%,62.5%,37.7%,11/22,4:22,7
R128,108,(Q)Guido Andreozzi[ARG] [yr|ev],d.,68,Taylor Fritz[USA] [yr|ev],6-7(4) 6-3 3-6 6-2 6-3,1.16,9.5%,60.8%,75.0%,46.8%,11/15,8.7%,60.0%,70.0%,40.0%,6/13,3:35,70
R128,57,Jared Donaldson[USA] [yr|ev],d.,61,Nicolas Jarry[CHI] [yr|ev],6-3 4-6 3-6 6-3 6-4,0.90,7.7%,46.9%,76.1%,59.2%,7/10,10.4%,65.2%,73.3%,65.0%,4/8,2:50,48
R128,5,(4)Grigor Dimitrov[BUL] [yr|ev],d.,182,(LL)Mohamed Safwat[EGY] [yr|ev],6-1 6-4 7-6(1),1.77,7.0%,60.5%,88.5%,58.8%,2/3,7.1%,65.9%,66.1%,44.8%,5/9,2:02,3
R128,8,(7)Dominic Thiem[AUT] [yr|ev],d.,119,(Q)Ilya Ivashka[BLR] [yr|ev],6-2 6-4 6-1,1.45,1.3%,62.8%,73.5%,41.4%,4/6,0.0%,53.2%,63.4%,22.2%,6/14,1:44,3
R128,39,Stefanos Tsitsipas[GRE] [yr|ev],d.,213,(Q)Carlos Taberner[ESP] [yr|ev],7-5 6-7(5) 6-4 6-3,1.36,5.9%,51.5%,82.9%,59.1%,4/5,0.0%,71.2%,72.1%,33.3%,8/13,3:31,3
R128,96,Matteo Berrettini[ITA] [yr|ev],d.,156,(LL)Oscar Otte[GER] [yr|ev],3-6 7-5 6-2 6-1,1.76,4.4%,64.8%,86.4%,62.5%,1/2,3.8%,53.8%,77.2%,42.9%,7/12,1:58,6
R128,160,(Q)Ernests Gulbis[LAT] [yr|ev],d.,34,(29)Gilles Muller[LUX] [yr|ev],2-6 6-4 6-4 6-3,1.18,7.8%,56.9%,71.2%,60.0%,13/16,8.6%,52.6%,73.8%,45.5%,4/9,2:52,10
R128,21,(19)Kei Nishikori[JPN] [yr|ev],d.,307,Maxime Janvier[FRA] [yr|ev],7-6(0) 6-4 6-3,1.50,1.0%,54.2%,84.6%,61.4%,10/10,1.0%,48.0%,72.9%,50.0%,6/9,2:19,4
R128,51,Benoit Paire[FRA] [yr|ev],d.,76,Roberto Carballes Baena[ESP] [yr|ev],6-3 6-7(3) 7-6(9) 6-1,1.10,16.5%,48.9%,83.8%,45.1%,3/7,3.2%,67.5%,61.2%,58.5%,6/14,2:45,18
R128,65,Gilles Simon[FRA] [yr|ev],d.,77,Nikoloz Basilashvili[GEO] [yr|ev],6-4 6-0 6-7(4) 6-4,1.35,12.7%,55.9%,78.8%,53.8%,4/5,2.7%,53.7%,58.8%,53.6%,12/18,2:57,6
R128,15,(12)Sam Querrey[USA] [yr|ev],d.,58,Frances Tiafoe[USA] [yr|ev],6-1 6-2 7-6(6),1.35,11.6%,54.7%,80.8%,53.5%,6/6,7.3%,50.0%,61.0%,53.7%,3/7,1:50,11
R128,16,(15)Lucas Pouille[FRA] [yr|ev],d.,53,Daniil Medvedev[RUS] [yr|ev],6-2 6-3 6-4,1.75,11.8%,59.2%,82.2%,61.3%,3/4,4.5%,48.3%,58.1%,50.0%,4/9,1:39,10
R128,85,Cameron Norrie[GBR] [yr|ev],d.,43,Peter Gojowczyk[GER] [yr|ev],6-1 2-0 RET,2.15,12.9%,67.7%,71.4%,70.0%,1/1,9.4%,53.1%,41.2%,33.3%,4/7,0:41,8
R128,38,Karen Khachanov[RUS] [yr|ev],d.,412,Andreas Haider Maurer[AUT] [yr|ev],7-6(0) 6-3 6-3,1.76,20.5%,67.5%,83.9%,55.6%,1/3,4.4%,51.1%,69.6%,40.9%,5/10,1:53,8
R128,67,Guillermo Garcia Lopez[ESP] [yr|ev],d.,30,(23)Stan Wawrinka[SUI] [yr|ev],6-2 3-6 4-6 7-6(5) 6-3,1.24,1.4%,60.9%,75.0%,59.3%,6/9,2.8%,56.2%,73.0%,46.2%,14/19,3:30,23
R128,29,(26)Damir Dzumhur[BIH] [yr|ev],d.,113,(Q)Denis Kudla[USA] [yr|ev],6-4 6-2 6-2,1.56,1.2%,68.2%,70.7%,63.0%,9/10,1.1%,53.8%,59.2%,40.5%,2/8,1:51,23
R128,97,Radu Albot[MDA] [yr|ev],d.,197,Gregoire Barrere[FRA] [yr|ev],4-6 0-6 7-5 6-1 6-2,1.06,4.1%,64.5%,65.4%,39.5%,7/15,5.0%,68.6%,54.2%,52.6%,3/12,2:33,39
R128,60,Dusan Lajovic[SRB] [yr|ev],d.,80,Jiri Vesely[CZE] [yr|ev],6-3 6-1 6-3,1.73,6.5%,45.5%,85.7%,61.9%,6/6,0.0%,58.1%,55.8%,48.4%,3/8,1:32,23
R128,3,(2)Alexander Zverev[GER] [yr|ev],d.,102,Ricardas Berankis[LTU] [yr|ev],6-1 6-1 6-2,3.59,21.2%,59.6%,87.1%,81.0%,0/0,3.0%,65.7%,54.5%,26.1%,5/12,1:09,2
