Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,157,Karol Kucera[SVK] [yr|ev],d.,55,Luis Horna[PER] [yr|ev],4-6 6-3 6-3 6-4,1.46,14.8%,61.1%,80.3%,59.5%,2/3,7.8%,66.0%,71.0%,37.5%,9/13,2:39,6
R128,19,(18)David Nalbandian[ARG] [yr|ev],d.,118,Raemon Sluiter[NED] [yr|ev],6-2 6-2 7-5,1.81,10.7%,66.7%,80.0%,64.0%,1/2,10.6%,60.6%,57.9%,48.6%,7/13,1:43,3
R128,20,(27)Richard Gasquet[FRA] [yr|ev],d.,61,Philipp Kohlschreiber[GER] [yr|ev],6-3 3-6 6-3 6-2,1.26,10.9%,69.1%,71.1%,52.9%,3/6,7.3%,62.7%,66.7%,39.0%,7/13,2:06,7
R128,191,(Q)Gilles Elseneer[BEL] [yr|ev],d.,86,Potito Starace[ITA] [yr|ev],6-3 7-6(9) 6-3,1.26,13.0%,59.3%,82.8%,52.3%,2/3,11.0%,70.3%,71.9%,40.7%,5/8,1:44,97
R128,69,Gilles Muller[LUX] [yr|ev],d.,76,Felix Mantilla[ESP] [yr|ev],5-4 RET,1.17,10.7%,64.3%,72.2%,50.0%,2/3,6.5%,48.4%,80.0%,37.5%,1/2,0:47,21
R128,3,(4)Rafael Nadal[ESP] [yr|ev],d.,39,Vincent Spadea[USA] [yr|ev],6-4 6-3 6-0,1.99,10.6%,68.2%,84.4%,57.1%,1/1,3.4%,65.2%,60.3%,35.5%,6/12,1:31,1
R128,9,(6)Tim Henman[GBR] [yr|ev],d.,70,Jarkko Nieminen[FIN] [yr|ev],3-6 6-7(5) 6-4 7-5 6-2,1.04,5.6%,63.7%,71.6%,55.2%,3/6,5.2%,67.2%,65.8%,61.4%,12/17,3:31,4
R128,152,Dmitry Tursunov[RUS] [yr|ev],d.,77,Nicolas Almagro[ESP] [yr|ev],7-6(2) 7-6(4) 6-1,1.23,11.3%,56.5%,78.5%,48.0%,3/5,7.7%,57.3%,68.7%,42.0%,8/12,2:06,20
R128,134,Alexander Popp[GER] [yr|ev],d.,106,Jerome Haehnel[FRA] [yr|ev],6-2 6-3 2-6 6-4,1.26,6.8%,71.8%,68.9%,69.0%,8/10,2.1%,64.9%,63.5%,55.9%,1/6,1:43,74
R128,85,Wayne Arthurs[AUS] [yr|ev],d.,32,(32)Filippo Volandri[ITA] [yr|ev],6-3 6-4 6-4,1.67,21.9%,61.6%,82.2%,64.3%,3/5,4.7%,55.3%,68.1%,47.4%,3/8,1:26,44
R128,81,Guillermo Garcia Lopez[ESP] [yr|ev],d.,15,(17)David Ferrer[ESP] [yr|ev],6-3 6-2 7-6(7),1.30,2.1%,60.0%,73.7%,55.3%,5/7,5.8%,63.1%,64.6%,42.1%,5/10,2:05,23
R128,128,(Q)Novak Djokovic[SRB] [yr|ev],d.,68,Juan Monaco[ARG] [yr|ev],6-3 7-6(5) 6-3,1.36,2.1%,69.1%,81.5%,55.2%,2/3,4.1%,64.9%,69.8%,52.9%,7/10,1:53,1
R128,60,Victor Hanescu[ROU] [yr|ev],d.,50,Kenneth Carlsen[DEN] [yr|ev],6-7(2) 7-6(4) 6-3 5-7 6-4,1.06,7.0%,78.5%,73.3%,56.8%,5/7,8.7%,65.2%,78.3%,48.4%,7/10,3:44,26
R128,27,(9)Sebastien Grosjean[FRA] [yr|ev],d.,75,Michael Llodra[FRA] [yr|ev],3-6 7-5 4-6 7-6(5) 6-4,0.96,7.1%,64.5%,70.3%,53.8%,7/12,6.0%,65.9%,69.1%,59.6%,9/14,3:39,4
R128,18,(15)Guillermo Coria[ARG] [yr|ev],d.,84,Tomas Behrend[GER] [yr|ev],6-1 6-2 6-2,2.30,14.3%,66.7%,85.7%,61.9%,0/0,0.0%,78.4%,53.6%,31.6%,8/14,1:19,3
R128,51,Xavier Malisse[BEL] [yr|ev],d.,272,(WC)Jonathan Marray[GBR] [yr|ev],6-3 3-6 2-6 6-1 6-4,1.27,8.3%,59.2%,76.1%,53.1%,1/5,3.1%,62.6%,59.8%,54.1%,18/23,2:50,19
R128,125,Alex Calatrava[ESP] [yr|ev],d.,225,(Q)Tuomas Ketola[FIN] [yr|ev],6-4 7-6(4) 6-4,1.37,6.6%,61.5%,83.9%,68.6%,0/0,22.6%,61.3%,84.2%,47.2%,2/4,1:49,44
R128,38,Jurgen Melzer[AUT] [yr|ev],d.,16,(20)Ivan Ljubicic[CRO] [yr|ev],6-4 6-4 6-4,1.12,10.4%,65.6%,77.8%,54.5%,5/5,14.5%,59.0%,71.4%,58.8%,0/3,1:48,8
R128,42,Igor Andreev[RUS] [yr|ev],d.,37,(30)Robin Soderling[SWE] [yr|ev],6-7(3) 7-5 6-1 7-5,1.41,9.7%,62.7%,76.2%,54.0%,5/8,2.6%,52.3%,63.0%,45.9%,16/23,3:01,18
R128,64,Davide Sanguinetti[ITA] [yr|ev],d.,88,(Q)Andreas Seppi[ITA] [yr|ev],6-3 6-2 6-1,1.88,10.4%,61.2%,80.5%,61.5%,0/0,3.3%,52.7%,60.4%,37.2%,12/18,1:37,42
R128,120,(LL)Daniele Bracciali[ITA] [yr|ev],d.,56,Ivo Karlovic[CRO] [yr|ev],6-7(4) 7-6(8) 3-6 7-6(5) 12-10,1.07,17.1%,60.6%,87.2%,67.1%,3/4,25.8%,72.2%,85.3%,58.2%,4/5,4:17,49
R128,4,(2)Andy Roddick[USA] [yr|ev],d.,100,Jiri Vanek[CZE] [yr|ev],6-1 7-6(4) 6-2,2.23,19.1%,57.4%,89.7%,65.5%,0/1,7.1%,57.6%,69.4%,33.3%,5/11,1:23,1
