Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,46,Dudi Sela[ISR] [yr|ev],d.,228,(Q)Santiago Gonzalez[MEX] [yr|ev],6-4 4-6 7-6(2) 6-3,1.12,0.0%,64.1%,72.0%,58.7%,8/12,3.5%,66.7%,71.1%,47.4%,6/11,2:26,29
R128,29,(18)Rainer Schuettler[GER] [yr|ev],d.,170,(Q)Xavier Malisse[BEL] [yr|ev],6-7(9) 6-4 7-6(3) 6-1,1.22,5.8%,68.1%,72.3%,54.5%,4/7,11.1%,59.3%,65.0%,50.9%,4/10,2:58,5
R128,25,(28)Mardy Fish[USA] [yr|ev],d.,124,Sergio Roitman[ARG] [yr|ev],6-3 6-2 4-1 RET,1.98,21.2%,63.6%,83.3%,62.5%,4/4,0.0%,77.9%,58.3%,29.4%,7/12,1:23,7
R128,51,Janko Tipsarevic[SRB] [yr|ev],d.,67,Jan Hernych[CZE] [yr|ev],6-4 6-4 7-6(4),1.21,10.3%,58.8%,80.7%,42.5%,2/5,9.3%,67.0%,64.6%,43.8%,1/6,2:13,8
R128,106,(Q)Simon Greul[GER] [yr|ev],d.,251,(Q)Michael Yani[USA] [yr|ev],6-4 6-2 7-5,1.09,3.9%,62.1%,75.0%,56.4%,4/4,5.0%,57.5%,78.3%,47.1%,2/6,1:51,55
R128,4,(4)Novak Djokovic[SRB] [yr|ev],d.,81,Julien Benneteau[FRA] [yr|ev],6-7(8) 7-6(1) 6-2 6-4,1.33,10.9%,68.0%,82.8%,48.8%,3/4,2.0%,68.4%,68.3%,50.0%,8/12,3:29,1
R128,8,(7)Fernando Verdasco[ESP] [yr|ev],d.,207,(WC)James Ward[GBR] [yr|ev],6-1 6-3 6-4,1.62,20.8%,81.9%,79.7%,53.8%,3/3,5.4%,58.1%,72.1%,41.9%,5/10,1:31,7
R128,82,Kristof Vliegen[BEL] [yr|ev],d.,146,(WC)Nicolas Mahut[FRA] [yr|ev],6-3 7-6(6) 5-7 5-7 6-4,1.04,14.6%,63.1%,77.8%,50.0%,8/12,13.3%,58.2%,76.0%,52.2%,4/9,3:33,30
R128,140,Guillermo Canas[ARG] [yr|ev],d.,85,Diego Junqueira[ARG] [yr|ev],6-1 6-2 6-2,2.74,14.8%,52.5%,87.5%,72.4%,2/2,0.0%,52.3%,52.9%,38.7%,5/11,1:24,8
R128,33,(32)Albert Montanes[ESP] [yr|ev],d.,218,(Q)Grega Zemlja[SLO] [yr|ev],6-4 6-4 6-4,1.45,12.4%,68.5%,83.6%,53.6%,3/3,5.5%,63.7%,67.2%,54.5%,3/6,1:38,22
R128,36,(22)Ivo Karlovic[CRO] [yr|ev],d.,201,(Q)Lukas Lacko[SVK] [yr|ev],6-3 7-6(4) 6-3,2.15,32.2%,69.0%,93.3%,59.3%,4/4,8.2%,71.1%,71.0%,42.9%,3/5,1:48,14
R128,77,Steve Darcis[BEL] [yr|ev],d.,92,Frank Dancevic[CAN] [yr|ev],6-4 7-6(4) 6-3,1.43,8.6%,54.8%,84.3%,73.8%,3/3,15.9%,74.4%,75.4%,57.1%,1/3,1:40,38
R128,63,Simone Bolelli[ITA] [yr|ev],d.,91,Daniel Koellerer[AUT] [yr|ev],6-7(3) 2-6 7-5 6-4 6-4,0.89,10.3%,65.5%,74.6%,51.7%,9/11,3.4%,75.8%,75.2%,55.6%,3/6,3:56,36
R128,9,(9)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,73,Andrey Golubev[KAZ] [yr|ev],6-3 5-7 7-6(4) 7-6(5),1.35,10.9%,65.9%,75.8%,68.1%,2/4,3.3%,67.0%,69.7%,51.7%,11/13,3:22,5
R128,12,(13)Robin Soderling[SWE] [yr|ev],d.,89,Gilles Muller[LUX] [yr|ev],6-7(4) 7-5 6-1 6-2,1.39,26.5%,70.1%,81.7%,60.0%,8/8,15.5%,61.8%,75.0%,50.0%,3/8,2:06,4
R128,111,Marcel Granollers[ESP] [yr|ev],d.,58,Andreas Beck[GER] [yr|ev],6-2 6-4 6-7(4) 6-2,1.41,17.4%,63.5%,84.9%,42.9%,4/5,1.5%,63.2%,69.0%,36.7%,10/16,2:40,19
R128,48,Nicolas Almagro[ESP] [yr|ev],d.,69,Juan Monaco[ARG] [yr|ev],6-7(3) 6-7(7) 7-6(5) 6-4 8-6,1.08,16.7%,57.6%,79.8%,56.0%,9/11,6.3%,67.8%,75.9%,49.3%,18/22,3:59,9
R128,143,(LL)Karol Beck[SVK] [yr|ev],d.,27,(21)Feliciano Lopez[ESP] [yr|ev],1-6 7-5 6-3 4-6 10-8,0.90,7.5%,62.1%,66.7%,51.5%,9/16,11.9%,62.9%,69.5%,57.1%,4/11,3:46,36
R128,32,(27)Philipp Kohlschreiber[GER] [yr|ev],d.,54,Florent Serra[FRA] [yr|ev],7-6(3) 6-1 6-4,1.99,10.4%,55.8%,79.1%,73.5%,2/5,5.1%,64.6%,54.7%,51.4%,7/13,1:45,16
R128,78,Ivo Minar[CZE] [yr|ev],d.,62,Maximo Gonzalez[ARG] [yr|ev],6-4 3-6 7-5 6-0,1.50,9.1%,69.7%,76.8%,60.0%,2/4,2.7%,62.8%,64.8%,45.2%,8/14,1:57,62
R128,42,Guillermo Garcia Lopez[ESP] [yr|ev],d.,148,Agustin Calleri[ARG] [yr|ev],6-2 6-3 6-2,2.09,8.6%,67.1%,80.9%,69.6%,1/2,1.2%,73.3%,58.7%,34.8%,2/8,1:39,23
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,65,Yen Hsun Lu[TPE] [yr|ev],7-5 6-3 6-2,2.15,13.3%,70.7%,84.9%,68.2%,2/3,3.2%,68.8%,62.5%,44.8%,6/11,1:45,1
