Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,71,Karol Beck[SVK] [yr|ev],d.,238,(WC)Jonathan Marray[GBR] [yr|ev],6-4 6-7(3) 4-6 6-3 10-8,1.23,8.7%,57.2%,76.8%,59.5%,11/16,6.8%,63.9%,72.1%,44.9%,10/17,3:32,36
R128,19,(20)Tommy Robredo[ESP] [yr|ev],d.,131,(LL)Potito Starace[ITA] [yr|ev],6-4 6-4 6-4,1.27,5.6%,62.2%,78.6%,44.1%,3/5,2.5%,65.3%,63.3%,42.9%,15/20,1:53,5
R128,25,(25)Dominik Hrbaty[SVK] [yr|ev],d.,54,David Sanchez[ESP] [yr|ev],6-2 6-4 6-2,1.85,5.3%,57.3%,79.1%,68.8%,5/5,3.8%,57.0%,60.0%,44.1%,3/8,1:24,12
R128,479,(WC)Mark Hilton[GBR] [yr|ev],d.,55,Albert Costa[ESP] [yr|ev],6-1 6-4 6-3,1.50,4.0%,73.3%,70.9%,65.0%,4/5,4.6%,62.1%,68.5%,30.3%,9/15,1:38,202
R128,80,(LL)Julien Benneteau[FRA] [yr|ev],d.,65,Tomas Berdych[CZE] [yr|ev],6-3 7-5 6-4,1.30,6.2%,73.2%,74.6%,46.2%,6/8,3.2%,66.7%,62.9%,45.2%,5/11,1:43,25
R128,63,Mario Ancic[CRO] [yr|ev],d.,36,(33)Luis Horna[PER] [yr|ev],6-7(5) 6-4 6-3 6-4,1.55,14.8%,68.7%,87.3%,52.8%,3/4,0.7%,74.1%,67.0%,54.3%,9/13,2:28,7
R128,8,(8)Rainer Schuettler[GER] [yr|ev],d.,37,Robin Soderling[SWE] [yr|ev],4-6 6-3 7-6(5) 1-6 6-2,1.19,7.2%,68.1%,72.3%,54.5%,3/8,7.1%,60.3%,73.4%,40.3%,6/10,2:52,5
R128,165,(WC)Greg Rusedski[GBR] [yr|ev],d.,112,(LL)Davide Sanguinetti[ITA] [yr|ev],7-5 4-6 6-2 6-2,1.78,19.4%,57.3%,84.7%,68.2%,6/7,5.1%,65.3%,70.1%,41.5%,5/10,1:58,4
R128,127,Felix Mantilla[ESP] [yr|ev],d.,634,Kristian Pless[DEN] [yr|ev],7-6(5) 4-6 7-5 6-1,1.12,2.9%,56.2%,72.7%,48.3%,9/12,12.7%,50.0%,73.3%,41.3%,13/18,2:37,10
R128,30,(30)Vincent Spadea[USA] [yr|ev],d.,134,(WC)Todd Reid[AUS] [yr|ev],6-2 6-4 6-2,1.45,8.9%,53.3%,77.1%,54.8%,4/5,2.1%,73.2%,54.9%,42.3%,7/13,1:36,18
R128,18,(21)Juan Ignacio Chela[ARG] [yr|ev],d.,94,Lars Burgsmuller[GER] [yr|ev],6-4 4-6 6-0 6-2,1.48,3.6%,71.2%,70.9%,59.4%,7/9,0.0%,61.3%,63.1%,34.1%,5/12,2:06,15
R128,57,Thomas Enqvist[SWE] [yr|ev],d.,102,Galo Blanco[ESP] [yr|ev],4-6 7-6(2) 6-4 7-6(1),1.28,12.1%,57.6%,75.0%,64.3%,5/8,14.4%,50.3%,74.0%,50.0%,3/6,2:40,4
R128,72,Todd Martin[USA] [yr|ev],d.,73,Guillermo Canas[ARG] [yr|ev],4-6 6-3 7-6(1) 4-6 9-7,1.09,9.8%,62.8%,76.5%,58.8%,10/12,5.9%,68.3%,70.9%,59.3%,8/10,3:44,4
R128,23,(12)Sjeng Schalken[NED] [yr|ev],d.,251,(WC)Lee Childs[GBR] [yr|ev],6-2 6-1 6-3,2.99,10.3%,67.2%,89.7%,68.4%,0/0,4.5%,54.5%,55.6%,40.0%,2/8,1:18,11
R128,90,Alexander Popp[GER] [yr|ev],d.,12,(15)Nicolas Massu[CHI] [yr|ev],6-2 6-4 6-4,1.51,2.3%,77.0%,77.6%,50.0%,3/3,8.5%,53.8%,68.4%,42.9%,13/17,1:55,74
R128,78,Albert Montanes[ESP] [yr|ev],d.,116,Bohdan Ulihrach[CZE] [yr|ev],6-4 6-2 6-3,2.57,7.9%,65.1%,92.7%,68.2%,0/0,6.2%,45.7%,78.4%,43.2%,2/7,1:07,22
R128,103,Kenneth Carlsen[DEN] [yr|ev],d.,105,(Q)Richard Gasquet[FRA] [yr|ev],3-6 7-6(5) 7-6(4) 6-7(0) 6-4,1.06,8.7%,63.6%,71.8%,56.7%,12/15,3.3%,56.7%,72.3%,53.8%,11/14,3:54,41
R128,21,(22)Andrei Pavel[ROU] [yr|ev],d.,364,(Q)Andy Ram[ISR] [yr|ev],6-3 7-5 7-6(8),1.26,2.9%,70.6%,75.0%,66.7%,3/4,16.3%,61.5%,75.0%,50.0%,2/5,2:04,13
R128,31,(26)Taylor Dent[USA] [yr|ev],d.,200,(Q)Ramon Delgado[PAR] [yr|ev],6-2 6-3 6-4,1.37,11.7%,71.3%,76.1%,51.9%,4/4,3.8%,73.1%,68.4%,28.6%,2/6,1:38,21
R128,143,(LL)Stefano Pescosolido[ITA] [yr|ev],d.,87,Dennis Van Scheppingen[NED] [yr|ev],4-6 4-6 6-4 7-6(5) 10-8,0.97,4.2%,64.1%,65.9%,52.2%,8/15,10.9%,59.1%,70.2%,50.6%,10/17,3:37,42
R128,128,(LL)Alexander Peya[AUT] [yr|ev],d.,109,Jeff Salzenstein[USA] [yr|ev],6-2 6-4 6-2,1.59,9.3%,74.7%,75.0%,52.6%,6/8,4.3%,58.7%,55.6%,44.7%,11/18,1:28,92
R128,2,(2)Andy Roddick[USA] [yr|ev],d.,181,(Q)Jimmy Wang[TPE] [yr|ev],6-3 7-5 6-4,1.40,19.1%,63.8%,78.3%,64.7%,0/0,2.2%,68.1%,69.4%,48.3%,4/7,1:48,1
