Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,77,Dudi Sela[ISR] [yr|ev],d.,83,Andrey Kuznetsov[RUS] [yr|ev],7-6(2) 6-3 6-7(2) 5-7 6-4,1.03,1.1%,59.0%,60.2%,50.7%,8/18,4.3%,53.5%,59.0%,50.6%,15/26,3:59,29
R128,21,(18)Janko Tipsarevic[SRB] [yr|ev],d.,492,Pablo Cuevas[URU] [yr|ev],6-3 6-7(5) 6-3 RET,1.64,13.5%,55.1%,85.7%,70.0%,1/1,16.5%,49.5%,79.2%,51.0%,7/9,2:09,8
R128,88,Andreas Haider Maurer[AUT] [yr|ev],d.,33,(30)Ernests Gulbis[LAT] [yr|ev],3-6 6-3 1-6 7-6(4) 6-4,1.00,6.2%,49.1%,73.4%,52.4%,17/22,9.5%,57.6%,74.7%,46.3%,10/14,3:36,47
R128,172,(Q)Mikhail Kukushkin[KAZ] [yr|ev],d.,137,(LL)Andrej Martin[SVK] [yr|ev],6-4 7-6(2) 7-5,1.15,3.6%,50.9%,62.5%,50.0%,5/12,3.6%,49.1%,64.8%,35.7%,2/11,2:25,39
R128,64,Roberto Bautista Agut[ESP] [yr|ev],d.,118,Thomaz Bellucci[BRA] [yr|ev],6-3 6-2 6-2,1.38,1.2%,74.7%,71.0%,57.1%,3/4,10.1%,56.5%,71.8%,33.3%,4/10,1:42,9
R128,4,(4)David Ferrer[ESP] [yr|ev],d.,212,(Q)Nick Kyrgios[AUS] [yr|ev],7-5 6-3 6-2,1.67,13.3%,54.2%,86.7%,57.9%,2/3,8.4%,69.5%,66.7%,31.0%,6/11,1:51,3
R128,7,(7)Roger Federer[SUI] [yr|ev],d.,62,Grega Zemlja[SLO] [yr|ev],6-3 6-2 7-5,2.07,15.0%,61.3%,85.7%,64.5%,2/3,9.1%,48.9%,67.4%,40.0%,6/11,1:33,1
R128,48,Carlos Berlocq[ARG] [yr|ev],d.,85,Santiago Giraldo[COL] [yr|ev],6-3 3-6 6-7(6) 6-4 6-2,1.19,3.5%,64.6%,66.7%,56.9%,3/9,4.8%,58.2%,65.6%,43.5%,13/21,4:06,37
R128,63,Adrian Mannarino[FRA] [yr|ev],d.,50,Horacio Zeballos[ARG] [yr|ev],4-6 6-4 6-2 6-1,1.39,9.7%,56.6%,73.4%,61.2%,5/6,6.1%,51.9%,64.7%,46.0%,7/13,2:33,17
R128,31,(26)Sam Querrey[USA] [yr|ev],d.,90,Guido Pella[ARG] [yr|ev],7-6(3) 4-6 6-1 6-2,1.51,21.2%,57.6%,88.2%,52.0%,6/7,4.2%,54.2%,67.9%,48.5%,14/18,2:19,11
R128,22,(19)Tommy Robredo[ESP] [yr|ev],d.,56,Marinko Matosevic[AUS] [yr|ev],6-3 6-7(6) 6-3 6-2,1.20,7.1%,52.8%,70.1%,53.3%,6/9,4.6%,58.5%,57.9%,50.0%,7/15,3:01,5
R128,152,(Q)Frank Dancevic[CAN] [yr|ev],d.,59,Robin Haase[NED] [yr|ev],7-6(5) 3-6 7-5 7-6(3),1.05,9.2%,63.8%,70.1%,61.8%,12/15,12.6%,57.6%,74.7%,53.1%,1/4,3:14,65
R128,52,Bernard Tomic[AUS] [yr|ev],d.,75,Albert Ramos[ESP] [yr|ev],6-3 3-6 4-6 7-6(1) 6-3,1.18,6.1%,67.3%,71.7%,58.3%,11/15,4.7%,54.7%,72.4%,48.3%,12/17,3:56,17
R128,179,(Q)Daniel Evans[GBR] [yr|ev],d.,12,(11)Kei Nishikori[JPN] [yr|ev],6-4 6-4 6-2,1.31,8.4%,48.4%,73.9%,53.1%,7/9,2.3%,54.0%,63.8%,37.5%,3/9,1:57,21
R128,17,(13)John Isner[USA] [yr|ev],d.,101,Filippo Volandri[ITA] [yr|ev],6-0 6-2 6-3,2.26,22.9%,72.9%,82.4%,57.9%,2/2,1.6%,56.5%,51.4%,37.0%,1/7,1:16,8
R128,39,Gael Monfils[FRA] [yr|ev],d.,105,Adrian Ungur[ROU] [yr|ev],6-1 6-2 6-0,2.57,10.2%,83.7%,80.5%,50.0%,0/1,1.4%,55.7%,46.2%,25.8%,4/13,1:07,6
R128,67,Edouard Roger-Vasselin[FRA] [yr|ev],d.,44,Albert Montanes[ESP] [yr|ev],6-3 6-2 6-4,3.44,15.6%,64.1%,92.7%,78.3%,0/0,4.7%,51.2%,65.9%,47.6%,7/11,1:28,N/A
R128,25,(22)Philipp Kohlschreiber[GER] [yr|ev],d.,,(WC)Collin Altamirano[USA] [yr|ev],6-1 6-3 6-1,2.18,16.1%,58.1%,86.1%,61.5%,0/0,4.1%,58.1%,62.8%,25.8%,5/12,1:25,16
R128,38,Ivan Dodig[CRO] [yr|ev],d.,30,(27)Fernando Verdasco[ESP] [yr|ev],6-3 7-5 1-6 4-6 6-3,0.96,6.4%,56.1%,65.9%,52.2%,11/17,3.0%,58.3%,75.3%,41.8%,3/9,3:18,29
R128,42,Nikolay Davydenko[RUS] [yr|ev],d.,115,(WC)Rhyne Williams[USA] [yr|ev],6-3 4-6 1-6 7-5 6-0,1.15,5.2%,57.0%,74.0%,48.3%,6/12,7.7%,55.2%,70.9%,40.6%,6/14,3:28,3
R128,134,(Q)Rogerio Dutra Silva[BRA] [yr|ev],d.,40,Vasek Pospisil[CAN] [yr|ev],4-6 3-6 7-6(9) 6-2 7-6(10),1.05,1.8%,58.1%,66.0%,55.7%,11/18,11.2%,48.1%,73.3%,47.4%,10/16,4:01,63
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,97,(WC)Ryan Harrison[USA] [yr|ev],6-4 6-2 6-2,1.76,4.2%,71.8%,82.4%,55.0%,2/2,12.0%,62.0%,71.9%,28.6%,2/7,2:06,1
