Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,46,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,106,Mikhail Kukushkin[KAZ] [yr|ev],6-4 6-4 6-3,1.44,10.7%,62.7%,74.5%,57.1%,0/2,5.0%,58.0%,62.1%,42.9%,9/15,1:57,21
R128,154,(Q)Botic Van De Zandschulp[NED] [yr|ev],d.,20,(19)Hubert Hurkacz[POL] [yr|ev],6-7(5) 6-7(4) 6-2 6-2 6-4,1.19,3.1%,59.5%,73.2%,63.6%,6/8,7.1%,64.9%,70.0%,51.9%,7/14,3:41,22
R128,29,(27)Fabio Fognini[ITA] [yr|ev],d.,122,(WC)Gregoire Barrere[FRA] [yr|ev],6-4 6-1 6-4,1.36,1.9%,59.2%,67.2%,57.1%,7/9,2.2%,57.8%,53.8%,44.7%,7/13,2:07,9
R128,44,Marton Fucsovics[HUN] [yr|ev],d.,69,Gilles Simon[FRA] [yr|ev],6-4 6-1 7-6(5),1.25,4.0%,56.6%,66.1%,51.2%,6/10,0.0%,78.5%,49.5%,50.0%,8/16,3:13,31
R128,51,Federico Delbonis[ARG] [yr|ev],d.,89,Radu Albot[MDA] [yr|ev],6-1 2-6 6-0 6-1,1.56,1.1%,57.6%,66.0%,53.8%,12/16,0.0%,54.9%,48.9%,27.0%,3/13,2:05,33
R128,68,Pablo Andujar[ESP] [yr|ev],d.,4,(4)Dominic Thiem[AUT] [yr|ev],4-6 5-7 6-3 6-4 6-4,1.00,2.2%,62.0%,64.0%,48.6%,13/19,2.6%,62.8%,72.4%,34.5%,10/17,4:28,32
R128,5,(5)Stefanos Tsitsipas[GRE] [yr|ev],d.,60,Jeremy Chardy[FRA] [yr|ev],7-6(6) 6-3 6-1,1.50,5.4%,64.1%,74.6%,60.6%,2/3,2.2%,67.8%,65.6%,31.0%,1/6,2:04,3
R128,103,Pedro Martinez[ESP] [yr|ev],d.,50,Sebastian Korda[USA] [yr|ev],6-4 6-2 6-2,1.66,3.8%,68.8%,81.8%,52.0%,4/4,8.9%,58.4%,61.0%,45.2%,6/11,2:15,36
R128,41,Filip Krajinovic[SRB] [yr|ev],d.,215,(Q)Maximilian Marterer[GER] [yr|ev],6-4 6-1 7-6(3),1.57,8.0%,68.2%,86.7%,42.9%,2/2,4.5%,67.9%,65.8%,38.9%,11/15,2:12,26
R128,34,(31)John Isner[USA] [yr|ev],d.,67,Sam Querrey[USA] [yr|ev],7-6(2) 6-3 6-4,1.43,24.2%,70.3%,82.8%,63.0%,2/2,10.6%,57.6%,79.6%,50.0%,1/3,1:45,8
R128,80,Thiago Monteiro[BRA] [yr|ev],d.,117,(LL)Francisco Cerundolo[ARG] [yr|ev],6-3 6-4 6-3,1.26,3.2%,71.3%,74.6%,44.4%,6/7,3.0%,59.0%,71.2%,36.6%,10/15,2:06,61
R128,88,Steve Johnson[USA] [yr|ev],d.,74,Frances Tiafoe[USA] [yr|ev],6-7(5) 3-6 6-4 6-2 6-1,1.10,7.5%,54.8%,72.5%,51.5%,7/12,9.9%,57.0%,67.9%,47.5%,6/15,3:11,21
R128,177,(WC)Enzo Couacaud[FRA] [yr|ev],d.,79,Egor Gerasimov[BLR] [yr|ev],7-6(3) 6-4 6-3,1.18,5.4%,52.7%,76.3%,50.9%,8/10,2.2%,65.6%,64.4%,45.2%,6/10,2:15,151
R128,12,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,81,Norbert Gombos[SVK] [yr|ev],6-3 6-4 6-3,1.62,9.2%,59.2%,82.2%,64.5%,1/1,11.9%,65.5%,72.7%,34.5%,4/8,1:43,10
R128,84,Marcos Giron[USA] [yr|ev],d.,17,(16)Grigor Dimitrov[BUL] [yr|ev],2-6 4-6 7-5 3-0 RET,0.94,3.4%,61.9%,58.9%,48.9%,9/15,1.0%,60.8%,67.8%,42.1%,4/9,2:31,37
R128,61,Guido Pella[ARG] [yr|ev],d.,107,(Q)Daniel Elahi Galan[COL] [yr|ev],6-3 7-6(4) 7-5,1.25,0.0%,62.9%,70.5%,44.4%,3/8,4.8%,53.6%,55.2%,46.6%,13/21,2:45,20
R128,119,(Q)Mackenzie Mcdonald[USA] [yr|ev],d.,75,Emil Ruusuvuori[FIN] [yr|ev],4-6 6-3 7-6(4) 6-3,0.99,6.5%,66.2%,64.7%,48.1%,17/21,1.6%,62.7%,63.3%,53.2%,1/8,3:08,37
R128,23,(22)Cristian Garin[CHI] [yr|ev],d.,102,Juan Ignacio Londero[ARG] [yr|ev],3-6 6-4 7-6(6) 6-2,1.07,5.4%,63.6%,64.6%,46.8%,7/13,1.7%,62.8%,59.2%,48.9%,7/15,3:09,17
R128,35,(32)Reilly Opelka[USA] [yr|ev],d.,108,Andrej Martin[SVK] [yr|ev],6-3 6-2 6-4,1.42,11.8%,62.4%,73.6%,50.0%,2/5,1.2%,64.0%,58.2%,35.5%,4/11,1:52,17
R128,72,Jaume Munar[ESP] [yr|ev],d.,64,Jordan Thompson[AUS] [yr|ev],6-7(6) 6-1 7-6(5) 6-4,1.08,2.5%,75.2%,68.6%,47.5%,8/10,4.5%,53.5%,70.2%,49.3%,18/23,4:23,52
R128,52,Tommy Paul[USA] [yr|ev],d.,129,(WC)Christopher Oconnell[AUS] [yr|ev],6-2 6-4 4-6 4-6 10-8,1.04,4.7%,62.4%,76.4%,51.6%,14/18,3.9%,67.1%,70.6%,56.0%,2/8,3:33,9
R128,2,(2)Daniil Medvedev[RUS] [yr|ev],d.,37,Alexander Bublik[KAZ] [yr|ev],6-3 6-3 7-5,1.45,7.8%,47.8%,79.1%,53.2%,6/9,8.0%,53.0%,66.0%,31.9%,8/15,1:54,1
