Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,34,Tomas Machac[CZE] [yr|ev],d.,47,Nuno Borges[POR] [yr|ev],7-6(3) 6-4 6-3,1.33,1.1%,63.2%,78.3%,42.9%,1/4,4.1%,61.2%,66.2%,34.0%,6/12,
R128,43,Fabian Marozsan[HUN] [yr|ev],d.,136,(Q)Mikhail Kukushkin[KAZ] [yr|ev],6-2 6-2 6-3,1.91,13.0%,71.0%,77.6%,55.0%,3/5,1.3%,68.4%,50.0%,33.3%,8/15,
R128,101,Maximilian Marterer[GER] [yr|ev],d.,36,Jordan Thompson[AUS] [yr|ev],6-3 6-2 6-0,1.80,6.0%,59.7%,70.0%,70.4%,2/3,5.5%,59.3%,48.1%,43.2%,13/20,
R128,48,Pedro Martinez[ESP] [yr|ev],d.,109,Thiago Agustin Tirante[ARG] [yr|ev],5-7 6-4 3-6 6-4 6-3,1.13,5.1%,76.8%,78.3%,40.6%,5/8,6.2%,74.0%,69.4%,55.3%,2/6,
R128,243,(Q)Filip Misolic[AUT] [yr|ev],d.,156,(LL)Otto Virtanen[FIN] [yr|ev],4-6 4-6 6-3 6-4 6-2,1.08,0.6%,63.5%,65.7%,45.6%,5/12,11.7%,59.3%,67.4%,37.3%,7/16,
R128,37,Gael Monfils[FRA] [yr|ev],d.,58,Thiago Seyboth Wild[BRA] [yr|ev],6-2 3-6 6-3 6-4,1.20,9.1%,61.6%,78.7%,44.7%,3/6,2.7%,64.3%,61.1%,55.0%,9/15,
R128,90,(WC)Alexandre Muller[FRA] [yr|ev],d.,72,Luca Nardi[ITA] [yr|ev],6-4 6-1 6-3,1.58,2.6%,65.4%,72.5%,44.4%,3/6,1.4%,52.9%,56.8%,24.2%,2/10,
R128,64,Jaume Munar[ESP] [yr|ev],d.,81,Roberto Bautista Agut[ESP] [yr|ev],6-1 4-6 6-4 6-1,1.39,3.7%,60.7%,73.8%,47.6%,8/11,0.0%,63.3%,46.9%,53.2%,11/19,
R128,84,Brandon Nakashima[USA] [yr|ev],d.,130,(WC)Nicolas Moreno De Alboran[USA] [yr|ev],6-1 6-7(6) 6-3 6-2,2.07,12.3%,67.0%,85.9%,68.6%,2/2,7.1%,61.4%,62.8%,53.1%,10/15,
R128,350,Kei Nishikori[JPN] [yr|ev],d.,166,(Q)Gabriel Diallo[CAN] [yr|ev],7-5 7-6(3) 3-6 1-6 7-5,0.88,0.5%,71.0%,44.7%,53.2%,6/14,7.9%,72.3%,58.0%,41.5%,12/18,
R128,45,Sebastian Ofner[AUT] [yr|ev],d.,121,(WC)Terence Atmane[FRA] [yr|ev],3-6 4-6 7-6(2) 6-2 7-5,1.10,7.1%,55.8%,72.4%,50.7%,8/14,4.5%,54.5%,74.1%,40.8%,5/12,
R128,69,Arthur Rinderknech[FRA] [yr|ev],d.,96,(WC)Adam Walton[AUS] [yr|ev],6-2 6-4 7-5,1.36,10.6%,64.9%,80.3%,45.5%,3/4,0.9%,60.2%,63.1%,46.5%,13/18,
R128,118,Denis Shapovalov[CAN] [yr|ev],d.,103,Luca Van Assche[FRA] [yr|ev],6-3 6-4 6-4,1.08,8.7%,56.5%,78.8%,60.0%,3/3,1.3%,57.9%,72.7%,62.5%,3/6,
R128,59,Alexander Shevchenko[KAZ] [yr|ev],d.,82,Aslan Karatsev[RUS] [yr|ev],6-4 4-6 1-6 6-1 6-4,0.98,8.1%,55.3%,60.7%,47.2%,14/22,0.8%,68.5%,66.3%,31.7%,6/15,
R128,221,(Q)Henri Squire[GER] [yr|ev],d.,94,Max Purcell[AUS] [yr|ev],6-2 6-2 3-6 4-6 7-6(10),1.15,6.7%,64.4%,70.8%,56.6%,8/13,4.5%,54.1%,62.4%,58.3%,5/12,
R128,41,Jan Lennard Struff[GER] [yr|ev],d.,144,(Q)Roman Andres Burruchaga[ARG] [yr|ev],6-3 6-2 6-1,1.91,12.9%,54.3%,81.6%,62.5%,1/1,0.0%,68.7%,54.4%,34.6%,10/16,
R128,98,Stan Wawrinka[SUI] [yr|ev],d.,75,Andy Murray[GBR] [yr|ev],6-4 6-4 6-2,1.22,3.4%,53.9%,79.2%,56.1%,2/2,6.2%,55.6%,71.1%,50.0%,6/10,
R128,44,Zhizhen Zhang[CHN] [yr|ev],d.,89,Aleksandar Vukic[AUS] [yr|ev],6-4 4-6 6-3 7-5,1.42,16.1%,61.6%,82.6%,58.1%,1/3,12.7%,53.7%,73.6%,48.4%,8/12,
