Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,40,Paolo Lorenzi[ITA] [yr|ev],d.,50,Joao Sousa[POR] [yr|ev],4-6 6-3 7-6(4) 6-2,1.19,7.0%,61.2%,77.2%,60.0%,5/6,4.0%,55.2%,76.8%,50.0%,5/8,3:00,33
R128,23,(19)Gilles Muller[LUX] [yr|ev],d.,146,Bernard Tomic[AUS] [yr|ev],3-6 6-3 6-4 6-4,1.43,24.8%,48.6%,88.7%,55.4%,6/8,11.4%,59.3%,74.7%,36.8%,10/14,2:33,21
R128,32,(28)Kevin Anderson[RSA] [yr|ev],d.,534,(Q)Jc Aragone[USA] [yr|ev],6-3 6-3 6-1,1.72,29.7%,62.2%,87.0%,46.4%,2/2,4.7%,61.6%,56.6%,42.4%,4/9,1:43,5
R128,255,Ernests Gulbis[LAT] [yr|ev],d.,91,Alessandro Giannessi[ITA] [yr|ev],6-4 6-7(3) 6-2 7-5,1.13,12.5%,51.9%,79.5%,49.4%,11/13,5.0%,64.0%,67.4%,48.0%,3/9,3:40,10
R128,61,Borna Coric[CRO] [yr|ev],d.,55,Jiri Vesely[CZE] [yr|ev],7-6(5) 7-6(2) 6-2,1.18,8.3%,63.0%,72.1%,52.5%,4/6,9.7%,69.0%,69.2%,34.3%,8/12,2:28,12
R128,6,(4)Alexander Zverev[GER] [yr|ev],d.,168,(Q)Darian King[BAR] [yr|ev],7-6(9) 7-5 6-4,1.18,4.8%,56.8%,69.0%,57.4%,8/10,1.5%,60.6%,63.9%,48.1%,7/11,2:50,2
R128,12,(8)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,87,Marius Copil[ROU] [yr|ev],6-3 6-3 6-4,1.81,16.5%,65.8%,94.2%,44.4%,4/4,5.8%,51.9%,68.5%,48.0%,9/13,1:51,5
R128,69,(Q)Denis Shapovalov[CAN] [yr|ev],d.,54,Daniil Medvedev[RUS] [yr|ev],7-5 6-1 6-2,1.67,6.8%,72.7%,71.9%,54.2%,2/4,2.4%,57.3%,53.2%,34.3%,5/12,1:36,10
R128,46,Steve Johnson[USA] [yr|ev],d.,92,Nicolas Almagro[ESP] [yr|ev],6-4 7-6(2) 7-6(5),1.65,16.8%,57.9%,89.1%,65.0%,1/1,7.8%,50.4%,74.1%,56.1%,3/4,2:22,21
R128,42,Kyle Edmund[GBR] [yr|ev],d.,36,(32)Robin Haase[NED] [yr|ev],6-3 7-5 6-3,1.22,3.2%,68.4%,73.8%,53.3%,6/7,14.0%,64.5%,73.3%,36.4%,7/12,1:54,14
R128,24,(20)Albert Ramos[ESP] [yr|ev],d.,86,Denis Istomin[UZB] [yr|ev],4-6 7-6(4) 7-5 6-7(3) 7-5,1.10,6.3%,63.5%,69.2%,58.0%,10/15,10.0%,68.6%,65.0%,54.2%,21/27,4:55,17
R128,115,(Q)Nicolas Mahut[FRA] [yr|ev],d.,117,Marton Fucsovics[HUN] [yr|ev],6-3 2-6 6-4 2-6 7-6(3),0.91,5.6%,54.9%,71.9%,54.8%,9/13,10.1%,52.8%,83.3%,49.3%,11/13,3:22,37
R128,225,(Q)Cameron Norrie[GBR] [yr|ev],d.,645,Dmitry Tursunov[RUS] [yr|ev],7-6(7) 6-1 RET,1.36,6.8%,64.9%,75.0%,57.7%,4/5,1.4%,62.0%,63.6%,48.1%,8/11,1:32,8
R128,19,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,308,(Q)Evan King[USA] [yr|ev],6-3 6-2 7-6(5),1.27,1.1%,72.8%,70.1%,72.0%,2/3,1.2%,54.2%,64.4%,60.5%,1/5,2:04,10
R128,20,(16)Lucas Pouille[FRA] [yr|ev],d.,96,Ruben Bemelmans[BEL] [yr|ev],6-3 6-4 6-4,1.46,9.0%,58.4%,75.0%,73.0%,8/8,3.3%,63.3%,64.9%,57.6%,5/8,1:42,10
R128,51,Jared Donaldson[USA] [yr|ev],d.,62,Nikoloz Basilashvili[GEO] [yr|ev],6-0 4-6 6-3 7-6(6),1.32,8.3%,42.2%,78.3%,52.4%,1/5,3.7%,61.5%,59.6%,38.7%,15/23,2:47,48
R128,99,Evgeny Donskoy[RUS] [yr|ev],d.,506,Andreas Haider Maurer[AUT] [yr|ev],7-6(3) 5-1 RET,1.47,10.0%,50.0%,83.3%,60.0%,1/1,3.1%,53.8%,60.0%,56.7%,2/4,1:20,65
R128,103,(Q)Mikhail Kukushkin[KAZ] [yr|ev],d.,25,(21)David Ferrer[ESP] [yr|ev],4-6 6-3 6-2 6-1,1.25,3.3%,65.8%,72.2%,46.3%,9/11,4.8%,58.1%,68.9%,34.1%,8/15,2:43,39
R128,33,(29)Diego Schwartzman[ARG] [yr|ev],d.,95,Carlos Berlocq[ARG] [yr|ev],6-2 6-1 6-3,1.78,0.0%,53.5%,78.9%,57.6%,4/5,1.3%,66.7%,51.9%,30.8%,4/11,1:41,8
R128,67,Janko Tipsarevic[SRB] [yr|ev],d.,222,Thanasi Kokkinakis[AUS] [yr|ev],6-7(5) 3-6 6-1 7-6(2) 6-3,1.30,6.4%,58.0%,79.1%,54.5%,6/10,9.2%,61.5%,70.0%,42.7%,16/22,4:10,8
R128,74,Florian Mayer[GER] [yr|ev],d.,68,Rogerio Dutra Silva[BRA] [yr|ev],7-5 0-6 6-3 6-4,0.88,2.0%,52.3%,66.7%,46.5%,16/21,7.9%,58.8%,71.6%,48.9%,6/11,2:36,18
R128,7,(5)Marin Cilic[CRO] [yr|ev],d.,105,Tennys Sandgren[USA] [yr|ev],6-4 6-3 3-6 6-3,1.32,10.5%,53.3%,85.7%,46.9%,2/5,3.1%,57.3%,60.0%,53.6%,9/14,2:48,3
