Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,24,Michael Chang[USA] [yr|ev],d.,41,Gaston Gaudio[ARG] [yr|ev],6-2 6-3 6-2,1.87,4.1%,61.6%,75.6%,71.4%,2/3,3.8%,61.5%,56.3%,43.3%,4/10,1:26
R128,509,(Q)Justin Bower[RSA] [yr|ev],d.,87,Davide Sanguinetti[ITA] [yr|ev],6-3 7-6(1) 4-6 7-6(1),0.91,10.3%,65.2%,78.2%,51.9%,6/8,11.1%,59.0%,73.9%,68.8%,0/2,2:47
R128,4,(4)Gustavo Kuerten[BRA] [yr|ev],d.,46,Chris Woodruff[USA] [yr|ev],6-4 6-7(5) 7-5 7-6(5),1.26,22.0%,62.9%,90.4%,49.0%,2/4,7.5%,64.4%,75.5%,55.8%,7/11,2:45
R128,14,(8)Tim Henman[GBR] [yr|ev],d.,90,Paradorn Srichaphan[THA] [yr|ev],5-7 6-3 6-1 6-3,1.44,6.2%,54.9%,82.3%,58.8%,5/6,0.9%,63.5%,67.1%,45.2%,7/12,2:24
R128,58,Arnaud Clement[FRA] [yr|ev],d.,65,Goran Ivanisevic[CRO] [yr|ev],6-3 3-6 6-3 6-4,1.09,15.8%,54.4%,83.9%,51.9%,4/6,31.2%,63.4%,78.0%,47.1%,4/8,1:41
R128,38,Hicham Arazi[MAR] [yr|ev],d.,218,(Q)Igor Gaudi[ITA] [yr|ev],6-2 6-4 6-0,2.06,13.0%,52.2%,83.3%,66.7%,2/2,0.0%,55.1%,55.3%,41.9%,6/12,1:08
R128,133,(LL)Sebastien Lareau[CAN] [yr|ev],d.,183,(Q)Michael Russell[USA] [yr|ev],7-6(6) 6-2 1-6 6-2,1.15,14.6%,58.3%,76.7%,48.8%,1/5,9.2%,52.3%,71.9%,46.2%,3/9,2:01
R128,53,Sjeng Schalken[NED] [yr|ev],d.,73,George Bastl[SUI] [yr|ev],6-2 6-4 6-2,1.84,23.2%,71.0%,83.7%,50.0%,0/1,6.3%,63.5%,60.7%,37.1%,9/15,1:40
R128,89,Christophe Rochus[BEL] [yr|ev],d.,62,Mikael Tillstrom[SWE] [yr|ev],4-6 7-6(7) 6-2 4-6 6-1,1.10,5.7%,60.1%,70.5%,52.4%,7/12,10.6%,52.2%,72.6%,45.5%,14/22,2:41
R128,49,Arnaud Di Pasquale[FRA] [yr|ev],d.,97,Markus Hipfl[AUT] [yr|ev],4-6 6-4 6-4 6-7(5) 6-1,0.95,3.6%,60.4%,63.7%,53.7%,9/14,5.3%,65.4%,66.7%,52.2%,2/10,2:58
R128,18,(10)Mark Philippoussis[AUS] [yr|ev],d.,387,(Q)Jurgen Melzer[AUT] [yr|ev],6-4 7-6(3) 5-7 6-4,1.26,21.8%,74.8%,82.0%,53.3%,4/6,12.7%,66.7%,76.2%,52.4%,2/5,2:13
R128,9,(15)Marat Safin[RUS] [yr|ev],d.,74,Galo Blanco[ESP] [yr|ev],7-6(2) 6-3 6-4,1.24,6.9%,55.4%,78.6%,55.6%,3/5,9.1%,53.5%,69.8%,50.0%,5/9,1:34
R128,,Martin Damm Sr[CZE] [yr|ev],d.,185,(Q)Dejan Petrovic[SRB] [yr|ev],6-1 6-4 6-1,2.06,1.6%,67.2%,79.1%,66.7%,2/3,5.7%,51.4%,52.8%,44.1%,3/10,1:22
R128,84,(Q)David Prinosil[GER] [yr|ev],d.,79,Sargis Sargsian[ARM] [yr|ev],2-6 6-1 6-2 6-4,1.22,10.4%,53.0%,77.0%,53.7%,7/9,4.5%,62.2%,68.1%,42.9%,10/15,2:28
R128,108,(Q)Stephane Huet[FRA] [yr|ev],d.,1049,(WC)Mahesh Bhupathi[IND] [yr|ev],6-7(5) 6-3 7-6(4) 6-1,1.28,13.3%,56.3%,76.4%,66.1%,0/1,9.8%,59.0%,75.0%,48.0%,4/8,2:10
R128,70,Jerome Golmard[FRA] [yr|ev],d.,124,(LL)Cyril Saulnier[FRA] [yr|ev],7-5 6-4 6-4,1.15,21.5%,69.9%,75.4%,67.9%,5/5,9.5%,60.7%,78.4%,54.5%,2/5,1:45
R128,36,Stefan Koubek[AUT] [yr|ev],d.,93,Adrian Voinea[ROU] [yr|ev],3-3 RET,1.11,9.5%,57.1%,75.0%,66.7%,1/1,5.3%,78.9%,73.3%,50.0%,0/0,0:22
R128,20,Todd Martin[USA] [yr|ev],d.,118,(LL)Fredrik Jonsson[SWE] [yr|ev],7-6(7) 7-6(1) 6-2,1.71,28.4%,65.3%,91.9%,60.6%,0/0,15.2%,68.6%,77.8%,45.5%,3/5,1:56
R128,1,(2)Andre Agassi[USA] [yr|ev],d.,256,(Q)Taylor Dent[USA] [yr|ev],2-6 6-3 6-0 4-0 RET,2.00,6.3%,59.4%,68.4%,76.9%,2/5,6.4%,56.4%,54.7%,29.3%,8/16,1:29
