Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,19,(18)Paul Henri Mathieu[FRA] [yr|ev],d.,1141,(WC)Gustavo Kuerten[BRA] [yr|ev],6-3 6-4 6-2,1.75,7.9%,63.2%,83.3%,60.7%,2/3,10.1%,52.8%,68.1%,42.9%,6/11,1:49,12
R128,106,(WC)Wayne Odesnik[USA] [yr|ev],d.,31,(29)Guillermo Canas[ARG] [yr|ev],7-6(6) 7-6(3) 7-6(8),1.02,3.4%,67.8%,67.7%,57.4%,9/11,7.6%,49.2%,75.4%,52.2%,7/9,3:47,77
R128,52,Hyung Taik Lee[KOR] [yr|ev],d.,62,Jonas Bjorkman[SWE] [yr|ev],6-4 6-4 6-3,1.34,4.4%,62.6%,77.2%,50.0%,5/6,2.9%,73.1%,67.1%,25.0%,8/13,2:09,36
R128,264,(Q)Miguel Angel Lopez Jaen[ESP] [yr|ev],d.,111,Frank Dancevic[CAN] [yr|ev],7-6(6) 3-6 7-5 7-6(2),0.99,5.8%,64.9%,68.0%,51.9%,3/8,11.5%,60.9%,71.6%,49.2%,6/11,3:21,171
R128,3,(3)Novak Djokovic[SRB] [yr|ev],d.,64,Denis Gremelmayr[GER] [yr|ev],4-6 6-3 7-5 6-2,1.15,4.5%,67.0%,66.7%,59.5%,3/7,3.0%,46.0%,65.2%,53.7%,5/12,2:29,1
R128,7,(6)David Nalbandian[ARG] [yr|ev],d.,84,Carlos Berlocq[ARG] [yr|ev],6-2 6-4 6-1,1.45,1.2%,57.6%,71.4%,50.0%,3/5,0.0%,84.5%,49.3%,23.1%,10/18,1:53,3
R128,145,(WC)Jeremy Chardy[FRA] [yr|ev],d.,134,(Q)Frederico Gil[POR] [yr|ev],6-3 6-2 7-6(1),1.82,11.5%,70.5%,83.6%,56.5%,2/4,2.0%,64.6%,67.2%,34.3%,8/13,1:47,25
R128,96,Guillermo Garcia Lopez[ESP] [yr|ev],d.,87,Sergio Roitman[ARG] [yr|ev],6-2 6-4 7-6(5),1.16,2.9%,64.1%,65.2%,62.2%,6/9,1.2%,63.1%,60.4%,54.8%,3/9,2:12,23
R128,33,(30)Dmitry Tursunov[RUS] [yr|ev],d.,210,(Q)Daniel Brands[GER] [yr|ev],6-2 6-4 7-5,1.39,14.3%,56.0%,74.5%,65.0%,5/6,5.6%,52.2%,66.0%,51.2%,5/10,1:51,20
R128,20,(19)Nicolas Almagro[ESP] [yr|ev],d.,105,Boris Pashanski[SRB] [yr|ev],6-4 7-5 6-1,1.48,21.7%,63.0%,81.0%,55.9%,7/7,4.4%,50.5%,67.4%,48.9%,3/8,1:54,9
R128,247,(LL)Sebastian Decoud[ARG] [yr|ev],d.,66,Olivier Rochus[BEL] [yr|ev],3-6 6-4 6-3 6-7(8) 6-1,1.02,8.6%,74.8%,68.9%,48.8%,10/12,2.8%,70.8%,64.7%,59.5%,7/12,3:52,132
R128,49,Jose Acasuso[ARG] [yr|ev],d.,281,Dominik Hrbaty[SVK] [yr|ev],6-4 6-2 6-4,1.48,5.2%,53.2%,73.2%,61.1%,1/3,0.9%,54.7%,62.1%,39.6%,4/10,2:18,20
R128,12,(10)Andy Murray[GBR] [yr|ev],d.,390,(WC)Jonathan Eysseric[FRA] [yr|ev],6-2 1-6 4-6 6-0 6-2,1.23,2.7%,63.7%,68.1%,43.9%,8/15,0.8%,50.0%,62.1%,37.9%,6/17,2:44,1
R128,15,(15)Mikhail Youzhny[RUS] [yr|ev],d.,103,Benjamin Becker[GER] [yr|ev],6-1 6-3 7-6(4),1.89,7.1%,58.3%,79.6%,71.4%,5/6,7.1%,45.9%,68.9%,43.4%,11/16,2:14,8
R128,137,(Q)Maximo Gonzalez[ARG] [yr|ev],d.,110,(Q)Roko Karanusic[CRO] [yr|ev],6-3 7-5 4-6 3-6 6-2,1.08,1.2%,64.3%,62.0%,46.7%,17/25,3.9%,52.3%,60.5%,44.6%,12/22,3:35,58
R128,42,Juan Ignacio Chela[ARG] [yr|ev],d.,82,John Isner[USA] [yr|ev],2-6 3-6 7-5 6-3 6-4,0.92,2.4%,77.4%,70.0%,52.6%,17/20,9.9%,67.5%,80.4%,44.9%,10/13,3:27,15
R128,23,(22)Fernando Verdasco[ESP] [yr|ev],d.,91,Santiago Ventura[ESP] [yr|ev],4-6 6-3 6-4 6-7(6) 6-1,1.16,0.6%,71.3%,66.7%,51.1%,9/14,6.1%,50.0%,69.5%,42.7%,6/14,3:40,7
R128,26,(26)Jarkko Nieminen[FIN] [yr|ev],d.,177,(LL)Marc Lopez[ESP] [yr|ev],2-6 6-3 6-4 6-3,1.07,6.1%,74.0%,62.9%,52.9%,14/18,1.0%,61.5%,65.6%,45.0%,7/13,2:47,13
R128,107,Martin Vassallo Arguello[ARG] [yr|ev],d.,35,Feliciano Lopez[ESP] [yr|ev],7-6(1) 6-4 3-6 4-6 6-3,0.92,4.1%,74.9%,64.1%,62.8%,10/13,8.7%,64.7%,71.1%,58.5%,7/10,3:34,47
R128,148,(Q)Nicolas Devilder[FRA] [yr|ev],d.,70,Chris Guccione[AUS] [yr|ev],6-4 6-1 6-4,1.59,3.9%,62.3%,81.3%,58.6%,1/2,12.4%,60.8%,64.4%,44.7%,7/12,1:45,60
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,76,(Q)Thomaz Bellucci[BRA] [yr|ev],7-5 6-3 6-1,1.45,2.2%,74.4%,68.7%,60.9%,2/4,3.3%,53.8%,51.0%,52.4%,6/13,2:34,1
