Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,27,(25)Andreas Seppi[ITA] [yr|ev],d.,177,(WC)Brydan Klein[AUS] [yr|ev],6-3 6-2 6-2,2.17,7.6%,62.1%,87.8%,64.0%,0/0,10.8%,63.5%,63.8%,37.0%,6/11,,18
R128,40,Borna Coric[CRO] [yr|ev],d.,49,Sergiy Stakhovsky[UKR] [yr|ev],4-6 7-6(5) 6-2 1-6 9-7,0.93,5.3%,54.1%,73.9%,53.8%,7/11,10.4%,64.0%,81.0%,42.4%,11/15,,12
R128,78,Robin Haase[NED] [yr|ev],d.,130,(Q)Alejandro Falla[COL] [yr|ev],6-2 3-6 6-4 6-2,1.22,9.3%,56.1%,73.3%,53.2%,6/8,1.8%,61.9%,62.9%,46.5%,2/8,,33
R128,3,(3)Andy Murray[GBR] [yr|ev],d.,59,Mikhail Kukushkin[KAZ] [yr|ev],6-4 7-6(3) 6-4,1.31,14.7%,65.3%,75.8%,48.5%,4/7,3.7%,56.9%,62.9%,46.8%,2/7,,1
R128,6,(6)Tomas Berdych[CZE] [yr|ev],d.,38,Jeremy Chardy[FRA] [yr|ev],6-2 6-7(8) 7-6(3) 7-6(5),1.41,11.8%,65.4%,87.6%,57.4%,4/5,12.2%,69.2%,78.7%,43.8%,7/10,,4
R128,66,(WC)Nicolas Mahut[FRA] [yr|ev],d.,122,Filip Krajinovic[SRB] [yr|ev],7-6(4) 6-4 3-6 7-5,1.05,10.2%,63.5%,79.3%,50.0%,4/5,9.3%,59.3%,75.9%,54.4%,3/5,,37
R128,41,Lukas Rosol[CZE] [yr|ev],d.,83,Ernests Gulbis[LAT] [yr|ev],7-6(2) 6-3 7-6(4),1.26,12.5%,55.4%,77.4%,56.0%,5/7,9.9%,58.0%,71.1%,43.6%,11/15,,26
R128,37,Pablo Andujar[ESP] [yr|ev],d.,32,(29)Guillermo Garcia Lopez[ESP] [yr|ev],3-6 6-4 3-6 7-5 6-4,1.05,4.9%,58.7%,75.0%,59.3%,2/5,11.7%,58.6%,78.8%,50.0%,5/8,,32
R128,18,(18)Gael Monfils[FRA] [yr|ev],d.,67,Pablo Carreno Busta[ESP] [yr|ev],6-4 6-4 7-5,2.03,21.0%,64.2%,92.3%,62.1%,1/1,5.9%,64.4%,66.2%,55.6%,4/7,,6
R128,34,Adrian Mannarino[FRA] [yr|ev],d.,139,(Q)Michael Berrer[GER] [yr|ev],6-7(4) 6-0 6-4 6-1,1.91,6.7%,60.6%,77.8%,73.2%,5/6,9.7%,58.1%,59.7%,46.2%,8/15,,17
R128,107,Blaz Kavcic[SLO] [yr|ev],d.,149,(Q)Yuichi Sugita[JPN] [yr|ev],7-6(3) 6-3 7-6(5),1.23,11.6%,69.6%,74.4%,47.1%,6/10,3.7%,50.9%,65.5%,50.9%,2/8,,68
R128,13,(12)Gilles Simon[FRA] [yr|ev],d.,145,Nicolas Almagro[ESP] [yr|ev],6-4 6-4 7-5,1.15,12.1%,61.6%,85.2%,50.0%,2/2,11.2%,64.3%,68.3%,65.7%,5/8,,6
R128,16,(15)Feliciano Lopez[ESP] [yr|ev],d.,80,Steve Darcis[BEL] [yr|ev],6-2 7-6(4) 6-4,1.65,15.9%,59.1%,82.7%,72.2%,1/1,10.6%,66.3%,71.0%,51.4%,6/9,,12
R128,153,(Q)Nikoloz Basilashvili[GEO] [yr|ev],d.,137,Facundo Bagnis[ARG] [yr|ev],6-4 7-6(3) 6-2,1.29,2.0%,68.6%,74.3%,59.4%,5/6,7.2%,55.7%,72.2%,46.5%,3/7,,16
R128,68,Benoit Paire[FRA] [yr|ev],d.,76,Mikhail Youzhny[RUS] [yr|ev],6-4 6-4 6-3,1.62,6.0%,52.4%,81.8%,62.5%,5/6,0.0%,57.7%,60.7%,48.8%,6/11,,18
R128,22,(20)Roberto Bautista Agut[ESP] [yr|ev],d.,95,Ruben Bemelmans[BEL] [yr|ev],6-1 6-3 7-6(6),1.77,10.4%,63.6%,87.8%,57.1%,0/1,1.1%,49.4%,67.4%,50.0%,2/7,,9
R128,69,Sam Groth[AUS] [yr|ev],d.,31,(31)Jack Sock[USA] [yr|ev],6-3 3-6 6-3 6-3,1.70,17.2%,60.2%,91.1%,59.5%,2/3,3.6%,50.9%,71.9%,54.5%,11/15,,N/A
R128,87,James Duckworth[AUS] [yr|ev],d.,84,Malek Jaziri[TUN] [yr|ev],7-6(2) 6-2 3-6 3-6 7-5,1.23,7.5%,45.6%,76.1%,62.5%,4/9,4.2%,56.6%,71.3%,48.6%,7/12,,46
R128,36,Sam Querrey[USA] [yr|ev],d.,170,(Q)Igor Sijsling[NED] [yr|ev],7-5 6-3 6-4,2.89,40.5%,59.5%,93.2%,76.7%,0/0,3.8%,61.0%,64.1%,56.1%,9/12,,11
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,88,Damir Dzumhur[BIH] [yr|ev],6-1 6-3 6-3,2.63,9.4%,64.1%,85.4%,73.9%,0/0,2.9%,59.4%,65.9%,28.6%,5/10,,1
