Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,19,(21)Kei Nishikori[JPN] [yr|ev],d.,50,Maximilian Marterer[GER] [yr|ev],6-2 6-2 6-3,3.46,7.1%,55.4%,87.1%,84.0%,0/0,6.5%,62.4%,53.4%,45.7%,7/13,1:42,4
R128,54,Matthew Ebden[AUS] [yr|ev],d.,33,(32)Filip Krajinovic[SRB] [yr|ev],7-6(1) 6-7(5) 4-6 6-1 4-1 RET,1.15,11.0%,53.2%,71.7%,50.6%,16/21,7.7%,52.3%,65.4%,45.9%,8/16,3:38,39
R128,34,Philipp Kohlschreiber[GER] [yr|ev],d.,129,Yannick Hanfmann[GER] [yr|ev],7-6(3) 5-7 6-4 6-4,1.05,8.4%,60.4%,75.3%,57.4%,7/8,6.2%,58.2%,77.6%,50.8%,10/12,3:22,16
R128,131,(LL)Nicolas Mahut[FRA] [yr|ev],d.,112,Corentin Moutet[FRA] [yr|ev],6-2 7-5 5-7 6-4,1.10,4.8%,57.9%,64.4%,54.7%,9/14,3.8%,63.1%,69.5%,33.3%,4/12,3:23,37
R128,4,(4)Alexander Zverev[GER] [yr|ev],d.,119,(LL)Peter Polansky[CAN] [yr|ev],6-2 6-1 6-2,2.03,15.6%,62.5%,82.5%,62.5%,0/0,6.7%,56.0%,59.5%,36.4%,7/13,1:36,2
R128,6,(6)Novak Djokovic[SRB] [yr|ev],d.,41,Marton Fucsovics[HUN] [yr|ev],6-3 3-6 6-4 6-0,1.30,3.8%,59.0%,74.2%,55.8%,3/5,2.8%,61.3%,66.2%,41.5%,7/13,2:59,1
R128,61,Tennys Sandgren[USA] [yr|ev],d.,102,Viktor Troicki[SRB] [yr|ev],6-3 6-4 6-2,1.48,7.7%,52.6%,73.2%,67.6%,1/2,5.9%,62.4%,73.6%,28.1%,6/11,1:45,41
R128,89,Laslo Djere[SRB] [yr|ev],d.,43,Leonardo Mayer[ARG] [yr|ev],6-4 6-4 4-6 2-1 RET,1.12,7.8%,47.1%,75.0%,50.0%,6/10,5.2%,64.6%,67.7%,38.2%,1/7,2:27,27
R128,25,(26)Richard Gasquet[FRA] [yr|ev],d.,91,Yuichi Sugita[JPN] [yr|ev],6-3 6-1 6-3,1.46,12.3%,61.7%,76.0%,61.3%,2/2,14.9%,49.3%,78.8%,35.3%,2/7,1:43,7
R128,17,(17)Lucas Pouille[FRA] [yr|ev],d.,125,(Q)Yannick Maden[GER] [yr|ev],7-6(6) 6-2 7-5,1.24,13.6%,62.7%,68.1%,58.5%,3/5,1.8%,66.1%,63.9%,40.5%,6/11,2:31,10
R128,93,Marcos Baghdatis[CYP] [yr|ev],d.,106,Mikhail Youzhny[RUS] [yr|ev],6-4 6-4 2-6 3-1 RET,1.01,8.2%,49.0%,70.8%,46.0%,4/8,2.8%,53.3%,71.9%,42.0%,4/9,2:43,8
R128,68,Joao Sousa[POR] [yr|ev],d.,107,(Q)Marcel Granollers[ESP] [yr|ev],6-2 6-2 6-3,1.52,4.7%,55.3%,70.2%,63.2%,8/10,13.5%,47.3%,65.7%,35.9%,5/12,1:54,28
R128,12,(12)Pablo Carreno Busta[ESP] [yr|ev],d.,59,Malek Jaziri[TUN] [yr|ev],7-5 6-2 6-2,1.81,5.3%,63.2%,79.2%,67.9%,1/2,6.0%,56.0%,66.0%,40.5%,1/7,1:52,10
R128,14,(14)Fabio Fognini[ITA] [yr|ev],d.,120,Michael Mmoh[USA] [yr|ev],4-6 6-2 6-4 7-6(4),1.25,8.1%,50.4%,79.0%,54.1%,5/8,6.2%,65.4%,69.4%,37.8%,5/10,3:13,9
R128,55,John Millman[AUS] [yr|ev],d.,1229,Jenson Brooksby[USA] [yr|ev],6-4 6-2 6-0,2.61,10.3%,55.2%,90.6%,65.4%,1/2,0.0%,64.4%,44.6%,48.4%,10/17,1:49,33
R128,84,Mikhail Kukushkin[KAZ] [yr|ev],d.,135,Noah Rubin[USA] [yr|ev],6-3 6-1 4-6 7-6(3),1.26,10.2%,62.0%,82.1%,41.5%,2/6,1.9%,55.1%,64.4%,50.0%,1/8,2:38,39
R128,23,(23)Hyeon Chung[KOR] [yr|ev],d.,104,Ricardas Berankis[LTU] [yr|ev],4-6 7-6(6) 6-0 2-0 RET,1.21,4.9%,67.0%,63.8%,55.9%,7/11,7.7%,55.8%,69.0%,32.6%,3/10,2:38,19
R128,30,(30)Nick Kyrgios[AUS] [yr|ev],d.,95,Radu Albot[MDA] [yr|ev],7-5 2-6 6-4 6-2,1.00,19.4%,57.4%,74.3%,47.3%,12/15,7.6%,67.6%,70.4%,47.1%,3/8,2:20,13
R128,75,Pierre Hugues Herbert[FRA] [yr|ev],d.,96,Yuki Bhambri[IND] [yr|ev],6-3 7-6(3) 7-5,1.23,12.0%,56.5%,78.7%,42.6%,6/10,0.0%,66.9%,60.5%,42.5%,8/14,2:29,36
R128,56,Benoit Paire[FRA] [yr|ev],d.,140,(Q)Dennis Novak[AUT] [yr|ev],7-6(6) 3-6 7-5 7-6(5),1.02,13.9%,57.6%,73.6%,42.2%,5/12,3.2%,57.4%,65.2%,51.5%,7/14,3:05,18
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,177,Yoshihito Nishioka[JPN] [yr|ev],6-2 6-2 6-4,1.55,17.1%,67.1%,78.2%,48.1%,8/9,0.0%,58.2%,45.3%,58.7%,9/15,1:52,1
