Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,82,Evgeny Donskoy[RUS] [yr|ev],d.,117,(Q)Jan Lennard Struff[GER] [yr|ev],7-6(7) 2-6 7-6(2) 6-2,0.98,10.2%,59.1%,72.8%,44.6%,5/11,7.1%,48.0%,77.0%,48.5%,4/10,2:55,65
R128,25,(23)Kevin Anderson[RSA] [yr|ev],d.,120,(LL)Illya Marchenko[UKR] [yr|ev],6-3 7-5 6-4,1.58,14.4%,64.4%,86.2%,46.9%,1/2,0.0%,59.6%,57.4%,54.3%,8/12,2:16,5
R128,43,Feliciano Lopez[ESP] [yr|ev],d.,33,(31)Marcel Granollers[ESP] [yr|ev],7-5 2-6 6-4 4-6 6-4,0.94,7.2%,58.4%,64.9%,56.5%,9/15,4.9%,68.5%,68.4%,53.3%,3/9,3:41,12
R128,119,Joao Sousa[POR] [yr|ev],d.,124,Go Soeda[JPN] [yr|ev],6-1 6-3 6-2,1.65,9.1%,70.1%,74.1%,60.9%,3/4,4.5%,58.2%,61.5%,35.7%,3/10,1:28,28
R128,47,Albert Montanes[ESP] [yr|ev],d.,130,(Q)Steve Johnson[USA] [yr|ev],6-4 3-6 6-3 3-6 6-1,1.44,4.4%,65.5%,79.7%,53.8%,1/5,3.4%,55.1%,65.4%,48.5%,13/19,2:42,22
R128,5,(4)David Ferrer[ESP] [yr|ev],d.,63,Marinko Matosevic[AUS] [yr|ev],6-4 6-3 6-4,1.30,3.4%,54.5%,68.8%,45.0%,3/8,1.2%,59.3%,56.9%,28.6%,3/11,1:52,3
R128,8,(6)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,80,Aljaz Bedene[SLO] [yr|ev],6-2 6-2 6-3,1.60,6.3%,50.0%,80.0%,57.5%,3/4,5.3%,61.8%,55.3%,41.4%,4/10,1:47,5
R128,38,Jarkko Nieminen[FIN] [yr|ev],d.,69,Paul Henri Mathieu[FRA] [yr|ev],6-4 4-6 7-6(9) 4-6 6-2,1.02,6.0%,69.2%,66.7%,51.8%,10/15,4.6%,54.2%,69.9%,51.4%,1/7,3:42,13
R128,68,Roberto Bautista Agut[ESP] [yr|ev],d.,84,Gilles Muller[LUX] [yr|ev],6-3 6-4 6-2,1.65,7.7%,83.3%,78.5%,46.2%,2/3,8.2%,54.6%,67.9%,40.9%,9/14,1:56,9
R128,27,(25)Jeremy Chardy[FRA] [yr|ev],d.,97,Benjamin Becker[GER] [yr|ev],6-4 6-2 7-5,1.54,11.8%,65.9%,78.6%,58.6%,4/5,6.5%,65.7%,67.6%,35.1%,6/11,1:58,25
R128,49,Daniel Gimeno Traver[ESP] [yr|ev],d.,17,(17)Juan Monaco[ARG] [yr|ev],4-6 4-6 7-6(4) 6-4 6-4,1.00,6.6%,52.5%,70.5%,54.7%,12/17,1.2%,77.6%,64.4%,57.9%,5/10,3:45,48
R128,57,Viktor Troicki[SRB] [yr|ev],d.,96,James Blake[USA] [yr|ev],6-4 6-2 6-2,1.72,16.9%,47.9%,85.3%,54.1%,0/2,3.8%,46.8%,59.5%,35.7%,4/11,1:28,12
R128,262,(WC)Nick Kyrgios[AUS] [yr|ev],d.,52,Radek Stepanek[CZE] [yr|ev],7-6(4) 7-6(8) 7-6(11),0.87,7.1%,55.7%,82.1%,56.5%,5/6,4.1%,63.1%,80.5%,64.4%,2/3,2:51,13
R128,11,(10)Marin Cilic[CRO] [yr|ev],d.,102,Philipp Petzschner[GER] [yr|ev],6-1 6-2 6-3,2.29,8.3%,50.0%,86.7%,66.7%,1/2,0.0%,55.8%,56.3%,34.2%,5/12,1:32,3
R128,18,(15)Gilles Simon[FRA] [yr|ev],d.,86,Lleyton Hewitt[AUS] [yr|ev],3-6 1-6 6-4 6-1 7-5,1.16,5.9%,59.3%,60.0%,52.1%,1/10,2.9%,48.6%,59.7%,40.8%,4/14,3:19,6
R128,762,Pablo Cuevas[URU] [yr|ev],d.,110,(WC)Adrian Mannarino[FRA] [yr|ev],6-3 2-6 6-3 5-7 7-5,1.21,3.4%,58.6%,78.8%,45.0%,7/12,2.6%,63.2%,59.2%,54.3%,14/20,3:39,19
R128,87,Jan Hajek[CZE] [yr|ev],d.,116,(Q)Denis Kudla[USA] [yr|ev],6-2 5-7 6-0 6-4,1.69,3.8%,70.2%,79.5%,58.1%,6/7,4.2%,68.1%,59.3%,44.7%,6/12,2:08,71
R128,20,(18)Sam Querrey[USA] [yr|ev],d.,77,Lukas Lacko[SVK] [yr|ev],6-3 6-4 6-4,1.61,13.0%,58.4%,86.7%,59.4%,0/1,4.5%,52.3%,67.4%,52.4%,3/7,1:33,11
R128,32,(30)Julien Benneteau[FRA] [yr|ev],d.,67,Ricardas Berankis[LTU] [yr|ev],7-6(5) 6-3 5-7 7-6(5),1.12,8.8%,71.7%,76.3%,42.2%,9/13,8.5%,52.9%,71.6%,52.8%,9/13,3:12,25
R128,72,Tobias Kamke[GER] [yr|ev],d.,70,Paolo Lorenzi[ITA] [yr|ev],6-3 6-3 3-6 0-6 6-3,1.01,3.0%,61.9%,63.9%,29.4%,8/18,4.1%,46.2%,62.7%,39.7%,12/22,3:34,64
R128,188,(Q)Somdev Devvarman[IND] [yr|ev],d.,145,(Q)Daniel Munoz de la Nava[ESP] [yr|ev],6-3 6-3 7-5,1.12,5.7%,61.8%,71.1%,46.8%,15/16,0.0%,52.4%,64.8%,49.0%,3/8,2:39,62
R128,3,(2)Roger Federer[SUI] [yr|ev],d.,164,(Q)Pablo Carreno Busta[ESP] [yr|ev],6-2 6-2 6-3,2.55,16.9%,67.8%,82.5%,73.7%,2/3,1.3%,62.0%,55.1%,36.7%,0/7,1:20,1
