Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,26,Nicolas Lapentti[ECU] [yr|ev],d.,94,Slava Dosedel[CZE] [yr|ev],7-6(3) 6-1 6-1,1.52,11.0%,65.9%,77.8%,46.4%,2/4,0.0%,71.6%,50.8%,48.0%,8/15,2:02
R128,99,Fernando Meligeni[BRA] [yr|ev],d.,67,Michel Kratochvil[SUI] [yr|ev],6-1 3-2 RET,1.34,2.6%,44.7%,70.6%,52.4%,0/1,2.0%,61.2%,43.3%,52.6%,4/8,0:45
R128,73,Julien Boutter[FRA] [yr|ev],d.,34,Albert Costa[ESP] [yr|ev],6-2 5-7 6-7(5) 6-4 7-5,1.06,14.1%,54.2%,77.1%,49.4%,13/18,1.3%,76.8%,60.3%,68.6%,8/16,3:46
R128,3,(3)Andre Agassi[USA] [yr|ev],d.,20,Thomas Johansson[SWE] [yr|ev],6-2 6-3 7-6(5),1.57,4.9%,69.5%,78.9%,48.0%,2/5,5.2%,50.0%,66.7%,37.5%,8/14,1:50
R128,59,Wayne Arthurs[AUS] [yr|ev],d.,8,(8)Patrick Rafter[AUS] [yr|ev],4-6 2-6 6-3 7-6(5) 6-1,0.99,10.8%,51.8%,77.9%,51.2%,14/18,10.3%,60.7%,76.1%,49.1%,8/12,3:16
R128,61,Juan Balcells[ESP] [yr|ev],d.,28,Nicolas Kiefer[GER] [yr|ev],6-2 1-6 4-6 6-3 8-6,1.14,9.9%,69.7%,67.7%,58.1%,10/15,6.4%,49.7%,70.5%,49.4%,12/18,3:32
R128,39,Marcelo Rios[CHI] [yr|ev],d.,19,Wayne Ferreira[RSA] [yr|ev],3-6 6-4 3-6 6-4 6-1,0.91,3.3%,58.9%,64.2%,45.9%,17/23,12.6%,55.9%,70.4%,48.2%,7/14,2:47
R128,184,(WC)Nicolas Coutelot[FRA] [yr|ev],d.,60,Gianluca Pozzi[ITA] [yr|ev],6-3 6-3 7-5,1.23,3.3%,64.2%,58.2%,54.5%,18/22,0.9%,58.5%,62.9%,25.0%,16/24,2:21
R128,18,Roger Federer[SUI] [yr|ev],d.,239,(Q)Stefano Galvani[ITA] [yr|ev],6-3 6-3 6-3,1.52,11.9%,52.4%,75.0%,57.5%,11/13,0.0%,44.4%,56.8%,43.6%,13/20,1:44
R128,115,Sargis Sargsian[ARM] [yr|ev],d.,173,(Q)Christian Ruud[NOR] [yr|ev],6-1 3-1 RET,2.72,17.6%,58.8%,80.0%,78.6%,0/0,0.0%,68.0%,47.1%,37.5%,5/8,0:42
R128,24,Carlos Moya[ESP] [yr|ev],d.,201,(Q)Feliciano Lopez[ESP] [yr|ev],6-1 6-4 6-0,4.21,12.7%,61.8%,91.2%,81.0%,0/0,2.8%,56.3%,40.0%,54.8%,6/12,1:11
R128,89,David Sanchez[ESP] [yr|ev],d.,9,(9)Magnus Norman[SWE] [yr|ev],4-6 4-6 7-6(4) 6-1 6-2,1.06,0.0%,63.6%,65.7%,45.0%,13/20,7.7%,57.7%,61.0%,48.3%,13/22,3:41
R128,13,(13)Alex Corretja[ESP] [yr|ev],d.,103,Mariano Zabaleta[ARG] [yr|ev],2-6 7-6(3) 6-3 4-6 6-1,1.12,7.4%,53.1%,68.6%,55.3%,10/16,4.3%,56.4%,68.4%,44.3%,12/19,4:00
R128,95,Jens Knippschild[GER] [yr|ev],d.,44,Fernando Vicente[ESP] [yr|ev],6-4 6-2 4-6 2-6 8-6,1.01,4.7%,56.7%,72.9%,40.0%,13/21,1.9%,67.3%,61.0%,52.9%,6/15,3:02
R128,27,Hicham Arazi[MAR] [yr|ev],d.,111,Daniel Elsner[GER] [yr|ev],6-4 6-4 2-6 6-1,1.31,9.3%,57.0%,75.5%,54.1%,5/8,1.8%,61.3%,61.8%,46.5%,10/16,2:05
R128,493,Magnus Larsson[SWE] [yr|ev],d.,54,Max Mirnyi[BLR] [yr|ev],6-4 6-2 5-7 7-6(3),1.30,0.8%,65.1%,77.4%,57.8%,5/7,2.7%,48.3%,68.1%,55.8%,9/13,2:57
R128,49,Greg Rusedski[GBR] [yr|ev],d.,23,Albert Portas[ESP] [yr|ev],6-4 7-5 6-1,1.48,18.3%,57.3%,78.7%,54.3%,3/5,0.0%,58.7%,56.3%,48.9%,17/24,1:52
R128,43,Fabrice Santoro[FRA] [yr|ev],d.,172,(Q)Marc Kevin Goellner[GER] [yr|ev],6-3 6-4 7-6(5),1.20,0.9%,57.9%,62.9%,73.3%,6/8,12.4%,50.5%,75.5%,45.8%,5/9,2:02
R128,47,Alex Calatrava[ESP] [yr|ev],d.,51,Francisco Clavet[ESP] [yr|ev],4-6 7-5 6-0 6-3,1.39,4.4%,61.1%,78.3%,56.8%,5/6,3.3%,60.7%,66.2%,45.8%,10/15,2:53
R128,2,(2)Marat Safin[RUS] [yr|ev],d.,81,Markus Hipfl[AUT] [yr|ev],6-3 6-3 6-7(6) 6-1,1.68,13.8%,53.2%,75.9%,74.5%,2/3,0.9%,54.6%,67.8%,46.9%,6/12,2:14
