Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,21,(19)Mardy Fish[USA] [yr|ev],d.,82,Jan Hajek[CZE] [yr|ev],6-0 3-6 4-6 6-0 6-1,1.95,26.3%,60.0%,86.0%,60.5%,3/5,6.2%,65.8%,63.5%,32.0%,7/15,2:36,7
R128,205,(Q)Peter Polansky[CAN] [yr|ev],d.,32,(30)Juan Monaco[ARG] [yr|ev],6-2 7-6(5) 6-3,1.49,13.4%,58.5%,77.1%,64.7%,4/6,5.1%,65.3%,65.6%,44.1%,3/9,1:58,110
R128,108,(WC)James Blake[USA] [yr|ev],d.,321,Kristof Vliegen[BEL] [yr|ev],6-3 6-2 6-4,1.34,4.2%,53.7%,80.4%,52.3%,5/6,3.8%,52.5%,59.5%,52.6%,2/7,1:45,4
R128,52,Philipp Petzschner[GER] [yr|ev],d.,169,(Q)Dusan Lojda[CZE] [yr|ev],6-3 6-1 6-1,2.20,16.7%,54.5%,86.1%,66.7%,3/3,1.4%,57.1%,65.0%,30.0%,4/10,1:27,35
R128,3,(3)Novak Djokovic[SRB] [yr|ev],d.,47,Viktor Troicki[SRB] [yr|ev],6-3 3-6 2-6 7-5 6-3,1.00,1.9%,65.2%,66.7%,50.0%,9/14,14.7%,69.2%,69.4%,41.7%,9/14,3:40,1
R128,5,(5)Robin Soderling[SWE] [yr|ev],d.,214,(Q)Andreas Haider Maurer[AUT] [yr|ev],7-5 6-3 6-7(2) 5-7 6-4,1.10,4.7%,57.4%,77.3%,52.8%,5/8,17.9%,52.6%,80.0%,45.6%,10/16,3:52,4
R128,72,Taylor Dent[USA] [yr|ev],d.,65,Alejandro Falla[COL] [yr|ev],6-4 7-5 6-1,1.21,3.3%,70.7%,70.1%,30.6%,16/19,6.5%,60.9%,58.9%,36.1%,3/10,2:03,21
R128,48,Thiemo De Bakker[NED] [yr|ev],d.,170,(Q)Marc Gicquel[FRA] [yr|ev],6-4 7-5 6-2,1.53,17.1%,51.2%,78.6%,67.5%,1/2,6.9%,56.9%,67.2%,47.7%,5/10,1:56,40
R128,146,(Q)Ivan Dodig[CRO] [yr|ev],d.,29,(27)Fernando Gonzalez[CHI] [yr|ev],6-7(2) 6-1 1-0 RET,1.52,12.5%,53.6%,76.7%,73.1%,0/0,6.3%,44.4%,78.6%,48.6%,4/7,1:21,29
R128,23,(21)Albert Montanes[ESP] [yr|ev],d.,90,Michal Przysiezny[POL] [yr|ev],5-7 1-6 7-5 7-6(5) 6-0,1.18,6.5%,64.5%,74.2%,55.1%,4/8,11.3%,52.0%,75.0%,47.1%,8/12,3:38,22
R128,145,(WC)Carsten Ball[AUS] [yr|ev],d.,247,(Q)Milos Raonic[CAN] [yr|ev],6-7(4) 6-3 6-3 6-2,2.14,20.8%,67.7%,83.1%,74.2%,1/2,10.2%,62.0%,71.8%,34.6%,9/15,2:01,108
R128,147,(Q)Kei Nishikori[JPN] [yr|ev],d.,69,Evgeny Korolev[KAZ] [yr|ev],7-6(0) 5-2 RET,1.62,13.2%,58.5%,77.4%,63.6%,0/2,1.1%,43.7%,65.8%,44.9%,10/13,1:33,4
R128,13,(11)Marin Cilic[CRO] [yr|ev],d.,73,Illya Marchenko[UKR] [yr|ev],7-5 6-3 6-1,1.81,11.0%,60.3%,75.0%,69.0%,2/4,2.1%,48.5%,59.6%,42.0%,7/14,2:08,3
R128,15,(13)Jurgen Melzer[AUT] [yr|ev],d.,481,Dmitry Tursunov[RUS] [yr|ev],6-4 6-2 3-6 4-6 6-2,1.04,7.1%,55.1%,72.1%,52.9%,17/20,5.8%,54.7%,66.7%,56.5%,9/15,3:14,8
R128,124,(Q)Ricardas Berankis[LTU] [yr|ev],d.,113,(WC)Ryan Sweeting[USA] [yr|ev],6-4 6-7(5) 6-3 6-2,1.12,4.5%,45.1%,71.7%,56.2%,6/10,2.9%,61.8%,66.7%,46.2%,4/12,2:25,50
R128,81,Ricardo Mello[BRA] [yr|ev],d.,97,Bjorn Phau[GER] [yr|ev],6-4 7-5 4-6 7-6(4),1.15,3.5%,54.2%,67.5%,55.4%,7/11,5.4%,50.9%,63.5%,48.8%,15/21,3:13,50
R128,24,(22)Juan Carlos Ferrero[ESP] [yr|ev],d.,293,(Q)Martin Klizan[SVK] [yr|ev],6-1 6-3 6-0,2.07,11.7%,61.7%,83.8%,56.5%,2/3,5.1%,50.0%,66.7%,23.1%,6/13,1:25,1
R128,109,Paul Henri Mathieu[FRA] [yr|ev],d.,34,(32)Lleyton Hewitt[AUS] [yr|ev],6-3 6-4 5-7 4-6 6-1,1.07,11.5%,50.0%,74.4%,47.4%,8/13,11.3%,51.3%,76.6%,38.4%,8/16,3:39,12
R128,206,(WC)Guillaume Rufin[FRA] [yr|ev],d.,79,Leonardo Mayer[ARG] [yr|ev],2-6 7-6(4) 7-6(2) 6-1,1.10,15.2%,50.0%,79.7%,53.6%,8/11,11.1%,55.6%,77.1%,46.4%,6/9,3:17,81
R128,104,Andreas Beck[GER] [yr|ev],d.,49,Michael Berrer[GER] [yr|ev],7-6(3) 6-3 6-1,1.62,7.9%,55.1%,85.7%,57.5%,4/5,7.3%,56.3%,59.3%,52.4%,9/14,2:12,33
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,96,Brian Dabul[ARG] [yr|ev],6-1 6-4 6-2,1.74,24.3%,66.2%,83.7%,56.0%,1/1,0.0%,67.1%,61.4%,42.9%,14/19,1:33,1
