Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,54,Nicolas Kiefer[GER] [yr|ev],d.,125,Juan Balcells[ESP] [yr|ev],6-3 2-6 5-7 7-5 6-3,1.18,9.9%,55.3%,74.4%,57.1%,7/12,3.6%,64.2%,65.1%,52.5%,15/21,3:04,4
R128,43,Fernando Gonzalez[CHI] [yr|ev],d.,22,(19)Juan Ignacio Chela[ARG] [yr|ev],6-3 3-6 1-6 7-5 6-3,1.08,12.2%,55.7%,74.0%,41.4%,3/11,8.7%,52.4%,71.2%,40.0%,5/13,2:10,5
R128,34,(29)James Blake[USA] [yr|ev],d.,44,Mariano Zabaleta[ARG] [yr|ev],6-2 6-2 RET,1.73,8.9%,51.1%,78.3%,59.1%,0/1,0.0%,50.0%,53.8%,38.5%,4/9,0:55,4
R128,1093,Richard Krajicek[NED] [yr|ev],d.,111,Franco Squillari[ARG] [yr|ev],6-2 7-5 7-6(5),1.63,18.7%,58.2%,90.6%,63.2%,3/3,2.9%,53.4%,74.5%,56.3%,5/8,1:50,4
R128,67,Paradorn Srichaphan[THA] [yr|ev],d.,136,(Q)Jack Brasington[USA] [yr|ev],6-4 6-3 3-6 5-7 6-4,1.10,11.9%,53.0%,84.3%,44.3%,9/12,2.8%,54.2%,76.0%,45.7%,21/25,3:23,9
R128,4,(3)Andre Agassi[USA] [yr|ev],d.,326,Harel Levy[ISR] [yr|ev],6-0 6-4 6-4,1.47,22.2%,55.6%,87.5%,43.8%,1/2,5.3%,55.3%,57.7%,47.6%,11/17,1:29,1
R128,13,(6)Pete Sampras[USA] [yr|ev],d.,116,Martin Lee[GBR] [yr|ev],6-3 7-6(1) 6-3,1.24,20.8%,58.5%,82.9%,40.7%,18/19,7.1%,63.4%,62.0%,48.8%,9/12,2:15,1
R128,145,(LL)George Bastl[SUI] [yr|ev],d.,152,(LL)Denis Golovanov[RUS] [yr|ev],6-4 6-2 7-6(5),1.27,7.5%,65.4%,84.3%,40.5%,11/11,5.4%,52.7%,76.3%,43.4%,10/13,2:13,71
R128,75,(WC)Paul Henri Mathieu[FRA] [yr|ev],d.,78,Francisco Clavet[ESP] [yr|ev],6-4 7-5 6-3,1.28,4.0%,50.0%,74.0%,52.0%,3/6,4.0%,76.8%,56.6%,39.1%,11/17,2:07,12
R128,32,(28)David Nalbandian[ARG] [yr|ev],d.,62,David Sanchez[ESP] [yr|ev],6-4 6-3 4-6 7-5,1.15,5.0%,57.5%,72.5%,54.9%,5/8,3.6%,61.2%,70.6%,42.6%,8/14,2:20,3
R128,109,Taylor Dent[USA] [yr|ev],d.,29,(21)Max Mirnyi[BLR] [yr|ev],4-6 6-4 7-6(3) 6-4,1.05,18.0%,70.3%,73.3%,63.2%,3/5,7.4%,64.4%,80.5%,47.9%,9/12,2:28,21
R128,58,Jan Michael Gambill[USA] [yr|ev],d.,65,Nicolas Massu[CHI] [yr|ev],6-3 7-6(9) 6-3,1.46,23.4%,63.8%,88.3%,50.0%,1/2,8.8%,60.8%,79.0%,37.5%,4/7,2:15,14
R128,89,Wayne Arthurs[AUS] [yr|ev],d.,161,Michael Russell[USA] [yr|ev],6-4 6-4 6-3,2.65,20.9%,73.1%,93.9%,61.1%,0/0,5.9%,82.2%,63.9%,44.4%,5/9,1:06,44
R128,12,(12)Jiri Novak[CZE] [yr|ev],d.,60,Fernando Meligeni[BRA] [yr|ev],2-6 6-0 6-4 6-4,1.30,5.9%,68.3%,68.1%,56.3%,2/5,8.7%,60.6%,68.8%,30.0%,10/16,2:02,5
R128,21,(15)Andrei Pavel[ROU] [yr|ev],d.,81,Kenneth Carlsen[DEN] [yr|ev],6-4 6-1 3-6 6-3,1.55,4.1%,65.3%,75.0%,64.7%,2/4,10.0%,50.0%,68.3%,43.3%,12/17,2:28,13
R128,210,(Q)Karol Beck[SVK] [yr|ev],d.,121,Alexandre Simoni[BRA] [yr|ev],6-7(3) 4-6 7-6(5) 6-2 6-2,1.10,15.3%,51.0%,82.5%,46.8%,4/9,6.9%,61.0%,68.0%,51.6%,9/17,3:11,36
R128,251,(WC)Barry Cowan[GBR] [yr|ev],d.,69,Attila Savolt[HUN] [yr|ev],6-7(3) 6-3 6-3 6-3,1.61,14.5%,70.0%,81.8%,63.6%,2/2,11.6%,61.2%,77.0%,38.3%,3/7,2:24,162
R128,27,(22)Nicolas Lapentti[ECU] [yr|ev],d.,157,(WC)Jamie Delgado[GBR] [yr|ev],6-3 6-2 6-7(6) 4-6 7-5,1.15,4.2%,58.1%,77.3%,50.0%,4/7,3.8%,58.1%,69.9%,47.8%,5/11,3:34,6
R128,40,(26)Todd Martin[USA] [yr|ev],d.,48,Davide Sanguinetti[ITA] [yr|ev],6-3 6-4 7-6(1),1.42,18.9%,66.3%,77.8%,50.0%,2/5,2.8%,50.5%,65.5%,44.4%,6/11,2:00,4
R128,38,Arnaud Clement[FRA] [yr|ev],d.,57,Albert Montanes[ESP] [yr|ev],6-3 6-4 6-0,1.67,8.4%,59.0%,83.7%,55.9%,4/4,1.5%,56.9%,56.8%,50.0%,0/5,1:20,10
R128,64,Olivier Rochus[BEL] [yr|ev],d.,85,Christophe Rochus[BEL] [yr|ev],6-2 3-6 7-6(6) 6-0,1.21,4.7%,49.1%,63.5%,55.6%,9/14,1.7%,48.3%,66.1%,36.7%,2/11,1:53,24
R128,2,(2)Marat Safin[RUS] [yr|ev],d.,93,Cedric Pioline[FRA] [yr|ev],7-6(7) 6-2 6-3,1.35,13.0%,56.0%,85.7%,50.0%,6/7,7.7%,51.9%,74.1%,44.0%,5/9,2:00,1
