Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,80,Tommy Paul[USA] [yr|ev],d.,101,Leonardo Mayer[ARG] [yr|ev],4-6 6-4 6-4 6-4,1.44,5.0%,67.0%,70.1%,75.8%,3/7,4.8%,60.5%,69.3%,44.9%,5/11,2:39,9
R128,20,(18)Grigor Dimitrov[BUL] [yr|ev],d.,52,Juan Ignacio Londero[ARG] [yr|ev],4-6 6-2 6-0 6-4,1.45,16.5%,68.0%,80.0%,48.5%,4/5,3.6%,68.2%,64.0%,40.0%,7/13,2:30,3
R128,31,(31)Hubert Hurkacz[POL] [yr|ev],d.,99,(Q)Dennis Novak[AUT] [yr|ev],6-7(4) 1-6 6-2 6-3 6-4,1.00,10.3%,65.2%,76.2%,38.9%,5/8,9.4%,67.6%,73.4%,42.2%,2/7,3:05,6
R128,47,John Millman[AUS] [yr|ev],d.,43,Ugo Humbert[FRA] [yr|ev],7-6(3) 6-3 1-6 7-5,0.95,3.5%,66.2%,66.0%,52.1%,8/12,4.8%,59.2%,73.0%,49.0%,6/10,3:24,33
R128,41,Filip Krajinovic[SRB] [yr|ev],d.,215,(Q)Quentin Halys[FRA] [yr|ev],7-6(7) 7-6(1) 3-6 4-6 7-5,0.99,3.2%,68.8%,69.5%,51.7%,8/14,17.5%,64.5%,79.7%,36.9%,8/13,3:54,26
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,75,Steve Johnson[USA] [yr|ev],6-3 6-2 6-2,2.36,16.7%,74.2%,81.6%,76.5%,1/1,4.1%,63.0%,56.5%,48.1%,4/9,1:21,1
R128,6,(6)Stefanos Tsitsipas[GRE] [yr|ev],d.,95,Salvatore Caruso[ITA] [yr|ev],6-0 6-2 6-3,2.47,13.1%,59.0%,91.7%,60.0%,0/0,2.6%,63.2%,56.3%,32.1%,7/13,1:43,3
R128,79,Philipp Kohlschreiber[GER] [yr|ev],d.,107,Marcos Giron[USA] [yr|ev],7-5 6-1 6-2,1.57,7.1%,62.4%,81.1%,53.1%,4/5,5.3%,68.4%,58.5%,43.3%,9/15,1:56,16
R128,36,Cristian Garin[CHI] [yr|ev],d.,74,Stefano Travaglia[ITA] [yr|ev],6-4 6-3 6-4,1.44,4.3%,69.9%,72.3%,67.9%,6/7,5.8%,57.0%,67.3%,45.9%,5/9,2:11,17
R128,35,(32)Milos Raonic[CAN] [yr|ev],d.,150,(LL)Lorenzo Giustino[ITA] [yr|ev],6-2 6-1 6-3,2.50,15.0%,61.7%,89.2%,65.2%,0/0,1.2%,45.1%,54.1%,46.7%,8/14,1:27,3
R128,21,(21)Benoit Paire[FRA] [yr|ev],d.,154,Cedrik Marcel Stebe[GER] [yr|ev],6-4 3-6 6-3 6-7(2) 6-0,1.08,7.9%,51.5%,71.8%,53.8%,18/21,4.6%,60.8%,66.7%,50.0%,9/16,3:19,18
R128,39,Marin Cilic[CRO] [yr|ev],d.,70,Corentin Moutet[FRA] [yr|ev],6-3 6-2 6-4,2.26,13.2%,61.8%,83.3%,76.9%,3/4,5.4%,64.9%,62.5%,46.2%,4/9,1:46,3
R128,217,(WC)Michael Mmoh[USA] [yr|ev],d.,63,Pablo Andujar[ESP] [yr|ev],6-1 6-4 6-4,1.32,8.8%,79.1%,63.9%,57.9%,2/5,2.5%,56.8%,54.3%,45.7%,6/13,1:59,81
R128,9,(9)Roberto Bautista Agut[ESP] [yr|ev],d.,57,Feliciano Lopez[ESP] [yr|ev],6-2 6-2 7-5,1.79,2.6%,73.7%,75.0%,70.0%,4/5,13.5%,60.7%,68.5%,28.6%,4/10,2:10,9
R128,14,(14)Diego Schwartzman[ARG] [yr|ev],d.,72,Lloyd Harris[RSA] [yr|ev],6-4 6-2 6-2,1.51,5.3%,60.5%,71.7%,66.7%,2/3,10.1%,62.0%,63.3%,40.0%,6/12,1:45,8
R128,88,Alejandro Davidovich Fokina[ESP] [yr|ev],d.,113,(Q)Norbert Gombos[SVK] [yr|ev],4-6 6-4 2-6 6-3 6-2,1.01,2.0%,68.0%,61.8%,60.4%,11/16,4.9%,62.5%,70.0%,46.3%,12/18,3:04,21
R128,133,(WC)Marc Polmans[AUS] [yr|ev],d.,68,Mikhail Kukushkin[KAZ] [yr|ev],6-4 6-3 4-6 6-7(8) 6-4,1.09,12.9%,70.8%,68.6%,42.0%,5/11,4.0%,62.9%,60.9%,50.8%,7/15,4:17,116
R128,27,(24)Dusan Lajovic[SRB] [yr|ev],d.,65,Kyle Edmund[GBR] [yr|ev],7-6(7) 6-3 7-6(4),1.32,8.3%,67.6%,80.8%,54.3%,1/3,3.6%,59.8%,68.7%,55.6%,8/11,2:46,23
R128,32,(30)Daniel Evans[GBR] [yr|ev],d.,129,Mackenzie Mcdonald[USA] [yr|ev],3-6 4-6 6-1 6-2 6-3,1.30,1.6%,53.1%,64.7%,61.7%,6/11,3.8%,69.4%,56.0%,43.8%,7/16,3:21,21
R128,71,Yoshihito Nishioka[JPN] [yr|ev],d.,40,Laslo Djere[SRB] [yr|ev],6-4 3-6 6-2 7-6(1),1.10,1.6%,59.7%,60.8%,56.0%,5/11,5.5%,58.6%,64.0%,41.5%,6/14,2:54,24
R128,146,(WC)Tatsuma Ito[JPN] [yr|ev],d.,123,(LL)Prajnesh Gunneswaran[IND] [yr|ev],6-4 6-2 7-5,1.26,6.1%,75.5%,70.3%,54.2%,2/3,13.4%,67.0%,67.7%,37.5%,7/11,2:01,60
R128,2,(2)Novak Djokovic[SRB] [yr|ev],d.,37,Jan Lennard Struff[GER] [yr|ev],7-6(5) 6-2 2-6 6-1,1.40,15.2%,65.2%,76.7%,50.0%,1/5,11.6%,56.3%,65.1%,40.8%,4/11,2:16,1
