Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,184,(Q)Renzo Furlan[ITA] [yr|ev],d.,25,(21)Andrei Pavel[ROU] [yr|ev],4-1 RET,3.13,10.0%,60.0%,66.7%,100.0%,0/0,0.0%,81.3%,46.2%,0.0%,1/3,0:13,19
R128,34,(28)Fabrice Santoro[FRA] [yr|ev],d.,157,(Q)Bjorn Phau[GER] [yr|ev],6-4 6-3 6-4,1.53,1.2%,54.9%,80.0%,62.2%,2/4,1.2%,65.1%,60.7%,50.0%,3/8,1:46,17
R128,52,Wayne Arthurs[AUS] [yr|ev],d.,241,(Q)Marcos Daniel[BRA] [yr|ev],6-7(5) 3-6 7-6(5) 6-4 6-4,1.44,22.1%,56.6%,91.5%,57.1%,1/2,3.0%,64.8%,70.5%,58.6%,13/15,3:33,44
R128,89,Jean Rene Lisnard[MON] [yr|ev],d.,121,Andrea Gaudenzi[ITA] [yr|ev],6-4 2-6 6-1 4-6 6-1,1.15,2.3%,60.5%,66.7%,54.9%,6/11,0.7%,60.6%,63.9%,44.4%,12/20,3:05,84
R128,4,(4)Juan Carlos Ferrero[ESP] [yr|ev],d.,79,Franco Squillari[ARG] [yr|ev],7-6(5) 3-6 6-2 6-3,1.20,5.4%,64.0%,69.0%,57.5%,4/8,8.6%,56.3%,69.4%,42.9%,12/18,2:36,1
R128,8,(8)Albert Costa[ESP] [yr|ev],d.,213,(Q)David Prinosil[GER] [yr|ev],6-4 6-1 3-6 7-6(5),1.09,2.4%,64.3%,69.1%,44.4%,10/15,3.3%,60.7%,63.7%,45.8%,14/21,3:05,6
R128,139,(WC)Scott Draper[AUS] [yr|ev],d.,116,Alex Kim[USA] [yr|ev],7-5 6-3 3-6 6-3,1.14,7.0%,56.5%,72.3%,54.0%,8/12,2.4%,60.2%,63.5%,53.1%,5/11,2:13,42
R128,73,Felix Mantilla[ESP] [yr|ev],d.,46,Mariano Zabaleta[ARG] [yr|ev],4-6 7-5 6-3 4-6 6-4,1.04,2.5%,61.3%,76.0%,46.0%,7/11,9.9%,65.8%,70.0%,50.0%,8/13,3:39,10
R128,33,(27)Jan Michael Gambill[USA] [yr|ev],d.,110,Michael Llodra[FRA] [yr|ev],6-2 7-5 6-7(3) 4-6 6-2,1.10,12.7%,59.5%,76.6%,57.8%,11/12,11.3%,56.6%,75.6%,53.6%,9/14,3:07,14
R128,30,(24)Nicolas Lapentti[ECU] [yr|ev],d.,253,(Q)Julien Benneteau[FRA] [yr|ev],6-0 6-4 6-0,1.59,4.2%,77.9%,66.2%,47.6%,4/5,1.6%,63.5%,45.0%,30.4%,4/12,1:47,6
R128,60,David Sanchez[ESP] [yr|ev],d.,82,Kristian Pless[DEN] [yr|ev],5-7 6-3 1-6 6-4 10-8,0.98,4.5%,55.9%,71.7%,47.4%,11/18,8.2%,56.5%,72.9%,47.3%,7/14,3:15,41
R128,80,Karol Kucera[SVK] [yr|ev],d.,111,Jan Vacek[CZE] [yr|ev],6-2 6-1 6-4,1.48,4.3%,72.5%,72.0%,36.8%,2/5,0.0%,59.1%,50.0%,36.1%,6/15,1:39,6
R128,16,(12)Sebastien Grosjean[FRA] [yr|ev],d.,75,Fernando Meligeni[BRA] [yr|ev],6-4 6-2 6-3,1.80,3.9%,63.6%,79.6%,71.4%,1/1,3.6%,54.2%,66.7%,47.4%,5/9,1:48,4
R128,18,(14)Guillermo Canas[ARG] [yr|ev],d.,71,Vladimir Voltchkov[BLR] [yr|ev],6-3 7-5 6-3,1.38,8.7%,67.4%,77.4%,50.0%,4/5,2.2%,64.1%,67.8%,36.4%,3/8,2:02,8
R128,45,Guillermo Coria[ARG] [yr|ev],d.,118,Francisco Clavet[ESP] [yr|ev],6-4 7-5 6-1,1.47,8.1%,65.1%,75.0%,50.0%,6/9,2.2%,66.3%,47.5%,56.7%,6/13,2:09,3
R128,41,Jarkko Nieminen[FIN] [yr|ev],d.,61,Nikolay Davydenko[RUS] [yr|ev],6-3 3-6 3-6 6-2 7-5,1.05,1.8%,70.3%,69.8%,51.0%,16/19,9.4%,59.4%,68.4%,53.8%,17/21,3:07,13
R128,27,(22)Yevgeny Kafelnikov[RUS] [yr|ev],d.,99,Jeff Morrison[USA] [yr|ev],7-6(5) 6-3 4-6 6-3,1.23,2.6%,56.4%,63.6%,64.7%,3/7,11.0%,50.3%,67.1%,44.4%,12/18,2:37,1
R128,37,(29)Nicolas Escude[FRA] [yr|ev],d.,233,(WC)Gouichi Motomura[JPN] [yr|ev],6-1 2-6 6-3 6-2,1.67,7.1%,56.5%,77.1%,62.2%,2/5,0.0%,48.4%,62.7%,39.7%,7/14,2:20,17
R128,135,(Q)Christophe Rochus[BEL] [yr|ev],d.,95,Irakli Labadze[GEO] [yr|ev],6-2 6-3 6-4,1.34,2.0%,69.6%,67.6%,45.2%,11/14,4.1%,48.5%,61.7%,34.0%,10/17,1:44,38
R128,67,Hyung Taik Lee[KOR] [yr|ev],d.,54,David Ferrer[ESP] [yr|ev],5-7 6-2 6-2 6-3,1.44,7.0%,68.4%,71.8%,66.7%,9/11,5.0%,58.0%,68.1%,42.0%,12/18,2:16,36
R128,2,(2)Andre Agassi[USA] [yr|ev],d.,93,Brian Vahaly[USA] [yr|ev],7-5 6-3 6-3,1.30,2.3%,64.4%,62.5%,58.1%,2/6,2.9%,61.8%,54.0%,41.0%,7/15,2:11,1
