Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,60,Potito Starace[ITA] [yr|ev],d.,80,Illya Marchenko[UKR] [yr|ev],6-7(5) 6-1 6-3 6-3,1.53,4.3%,80.9%,69.9%,72.7%,1/3,5.2%,56.3%,64.5%,42.4%,6/13,3:05,27
R128,98,Robby Ginepri[USA] [yr|ev],d.,22,(18)Sam Querrey[USA] [yr|ev],4-6 7-6(3) 6-4 6-2,1.22,11.3%,68.7%,75.9%,69.4%,3/4,11.4%,59.3%,80.8%,50.0%,6/9,2:11,15
R128,37,(31)Victor Hanescu[ROU] [yr|ev],d.,121,Oscar Hernandez[ESP] [yr|ev],6-1 1-6 6-4 6-3,1.17,8.4%,68.2%,76.7%,47.1%,7/9,7.2%,61.9%,70.0%,48.6%,3/7,2:20,26
R128,175,(Q)Yuri Schukin[KAZ] [yr|ev],d.,89,Rajeev Ram[USA] [yr|ev],3-6 6-4 6-2 6-4,1.45,4.0%,65.3%,75.8%,57.1%,5/8,9.7%,56.5%,67.1%,40.7%,7/12,2:30,119
R128,246,Kei Nishikori[JPN] [yr|ev],d.,58,Santiago Giraldo[COL] [yr|ev],2-6 4-6 7-6(3) 6-2 6-4,1.16,2.8%,57.4%,72.8%,63.3%,7/10,4.8%,56.0%,66.0%,60.8%,13/16,3:36,4
R128,3,(3)Novak Djokovic[SRB] [yr|ev],d.,73,Evgeny Korolev[KAZ] [yr|ev],6-1 3-6 6-1 6-3,1.40,7.2%,62.9%,78.7%,47.2%,4/6,4.3%,49.5%,63.0%,44.7%,5/12,2:08,1
R128,9,(7)Fernando Verdasco[ESP] [yr|ev],d.,103,Igor Kunitsyn[RUS] [yr|ev],6-4 6-2 6-2,1.80,7.7%,73.1%,73.7%,66.7%,4/5,4.0%,61.3%,63.0%,27.6%,4/10,1:55,7
R128,67,Florent Serra[FRA] [yr|ev],d.,82,Michael Russell[USA] [yr|ev],6-4 6-0 6-1,1.97,9.2%,66.2%,76.7%,59.1%,6/7,1.4%,45.2%,48.5%,37.5%,8/16,1:39,36
R128,66,Andreas Seppi[ITA] [yr|ev],d.,119,(LL)Santiago Ventura[ESP] [yr|ev],7-5 6-4 7-5,1.29,8.9%,71.3%,68.1%,51.7%,6/10,8.7%,40.9%,67.3%,42.7%,14/21,2:38,18
R128,35,(30)Philipp Kohlschreiber[GER] [yr|ev],d.,85,Karol Beck[SVK] [yr|ev],7-6(7) 6-1 6-1,1.63,16.3%,57.0%,85.7%,51.4%,3/4,11.0%,50.5%,67.4%,37.8%,4/10,2:11,16
R128,21,(19)Nicolas Almagro[ESP] [yr|ev],d.,205,Robin Haase[NED] [yr|ev],6-4 3-6 4-6 7-6(3) 6-4,1.02,13.3%,55.3%,68.7%,64.2%,2/6,6.1%,50.6%,84.3%,46.9%,7/11,3:34,9
R128,106,Steve Darcis[BEL] [yr|ev],d.,163,Kristof Vliegen[BEL] [yr|ev],6-1 6-4 6-4,1.52,2.5%,46.9%,78.9%,58.1%,2/4,7.3%,47.6%,69.2%,34.9%,8/14,1:51,38
R128,56,Alexandr Dolgopolov[UKR] [yr|ev],d.,76,Arnaud Clement[FRA] [yr|ev],3-6 7-6(5) 3-6 6-3 6-3,1.06,9.5%,51.4%,77.6%,55.6%,4/7,1.3%,50.6%,69.1%,60.8%,11/15,3:45,13
R128,13,(12)Fernando Gonzalez[CHI] [yr|ev],d.,107,(Q)Thiago Alves[BRA] [yr|ev],6-2 4-6 6-4 6-4,1.37,21.2%,57.6%,82.5%,57.1%,4/7,5.0%,76.2%,70.1%,33.3%,4/10,2:17,5
R128,16,(14)Ivan Ljubicic[CRO] [yr|ev],d.,78,Yen Hsun Lu[TPE] [yr|ev],7-6(5) 7-5 6-3,1.26,9.5%,49.5%,82.7%,52.8%,2/3,5.3%,61.1%,62.3%,54.5%,8/12,2:34,3
R128,97,Mardy Fish[USA] [yr|ev],d.,42,Michael Berrer[GER] [yr|ev],5-7 6-4 3-6 6-1 6-3,1.19,13.4%,52.8%,82.1%,50.0%,3/7,4.4%,65.0%,68.5%,45.8%,9/16,3:16,7
R128,146,(Q)Pablo Andujar[ESP] [yr|ev],d.,126,(Q)Simone Bolelli[ITA] [yr|ev],7-6(2) 6-4 6-2,1.54,7.2%,68.7%,77.2%,53.8%,1/4,5.4%,65.6%,62.3%,37.5%,6/12,2:22,32
R128,29,(24)Thomaz Bellucci[BRA] [yr|ev],d.,48,Michael Llodra[FRA] [yr|ev],6-4 6-2 6-2,2.75,10.9%,62.5%,92.5%,66.7%,0/0,5.5%,53.8%,69.4%,33.3%,6/11,1:37,21
R128,33,(28)Lleyton Hewitt[AUS] [yr|ev],d.,46,Jeremy Chardy[FRA] [yr|ev],7-5 6-0 6-4,1.43,4.4%,59.3%,74.1%,59.5%,3/4,6.2%,54.3%,70.5%,35.1%,7/13,2:07,1
R128,72,Denis Istomin[UZB] [yr|ev],d.,53,Benjamin Becker[GER] [yr|ev],7-5 7-5 6-3,1.48,13.3%,64.4%,77.6%,62.5%,4/6,9.3%,63.9%,64.5%,48.6%,4/9,2:07,33
R128,44,Horacio Zeballos[ARG] [yr|ev],d.,190,(Q)Martin Fischer[AUT] [yr|ev],7-6(6) 6-7(8) 1-6 6-4 8-6,1.04,11.0%,64.0%,73.3%,54.2%,3/8,7.5%,51.1%,77.9%,51.6%,9/14,4:05,39
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,655,(WC)Gianni Mina[FRA] [yr|ev],6-2 6-2 6-2,1.47,0.0%,68.1%,71.0%,51.7%,9/9,3.6%,50.6%,61.9%,34.1%,6/12,2:23,1
