Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,38,Bernard Tomic[AUS] [yr|ev],d.,24,(22)Fernando Verdasco[ESP] [yr|ev],4-6 6-7(3) 6-4 6-2 7-5,1.12,4.1%,60.8%,70.2%,53.7%,9/13,8.4%,59.6%,66.0%,50.0%,14/21,4:11,17
R128,57,Ivo Karlovic[CRO] [yr|ev],d.,33,(31)Jurgen Melzer[AUT] [yr|ev],7-6(3) 7-5 6-3,1.20,23.1%,77.9%,75.3%,43.5%,5/7,2.0%,64.7%,71.2%,44.4%,5/10,2:04,14
R128,61,Carlos Berlocq[ARG] [yr|ev],d.,233,(Q)Jesse Huta Galung[NED] [yr|ev],2-6 6-3 7-6(3) 6-3,1.04,7.1%,66.9%,74.1%,35.7%,8/13,6.6%,52.5%,78.1%,39.7%,7/12,3:26,37
R128,93,Andreas Beck[GER] [yr|ev],d.,96,Eric Prodon[FRA] [yr|ev],6-4 6-2 4-6 7-5,1.15,1.6%,62.7%,73.4%,48.9%,7/10,11.0%,68.5%,55.2%,67.5%,8/14,2:32,33
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,172,(Q)Alexander Kudryavtsev[RUS] [yr|ev],7-5 6-2 6-2,1.72,16.1%,64.4%,78.6%,58.1%,3/4,4.5%,40.4%,63.9%,41.5%,7/13,1:38,1
R128,7,(7)Tomas Berdych[CZE] [yr|ev],d.,67,Albert Ramos[ESP] [yr|ev],7-5 4-6 6-2 6-3,1.33,6.2%,52.2%,86.4%,53.7%,2/4,3.5%,54.0%,68.9%,51.9%,2/7,2:52,4
R128,54,Olivier Rochus[BEL] [yr|ev],d.,174,(Q)Bjorn Phau[GER] [yr|ev],6-1 6-4 6-0,2.29,10.3%,60.3%,80.5%,66.7%,3/4,3.2%,49.2%,45.2%,40.6%,3/10,1:34,24
R128,65,Sergiy Stakhovsky[UKR] [yr|ev],d.,246,(Q)Illya Marchenko[UKR] [yr|ev],6-3 6-7(9) 4-6 6-3 7-5,1.12,6.5%,64.3%,66.4%,52.1%,9/13,1.1%,55.1%,68.0%,43.0%,13/19,4:26,31
R128,32,(30)Kevin Anderson[RSA] [yr|ev],d.,240,(Q)Frederik Nielsen[DEN] [yr|ev],6-1 6-2 6-4,1.57,5.8%,64.0%,74.5%,54.8%,5/6,0.0%,60.0%,58.3%,34.4%,7/13,1:53,5
R128,22,(21)Stan Wawrinka[SUI] [yr|ev],d.,84,Benoit Paire[FRA] [yr|ev],6-1 6-1 7-5,1.57,1.0%,60.2%,69.5%,61.5%,10/11,3.6%,54.2%,62.2%,28.9%,4/11,1:40,3
R128,44,Marcos Baghdatis[CYP] [yr|ev],d.,304,Benjamin Becker[GER] [yr|ev],6-1 7-6(5) 6-2,1.64,22.5%,45.0%,91.7%,59.1%,5/6,6.3%,55.7%,72.7%,37.1%,2/8,1:49,8
R128,78,Grigor Dimitrov[BUL] [yr|ev],d.,82,Jeremy Chardy[FRA] [yr|ev],4-6 6-3 3-6 6-4 6-4,0.95,7.1%,58.3%,74.7%,50.8%,19/22,13.6%,55.0%,83.1%,46.0%,11/15,3:17,3
R128,10,(10)Nicolas Almagro[ESP] [yr|ev],d.,58,Lukasz Kubot[POL] [yr|ev],1-6 7-5 6-3 7-5,1.14,11.6%,63.6%,75.6%,46.8%,9/12,5.1%,55.1%,70.7%,47.5%,7/11,3:02,9
R128,17,(16)John Isner[USA] [yr|ev],d.,222,(WC)Benjamin Mitchell[AUS] [yr|ev],6-4 6-4 7-6(1),1.38,20.0%,66.3%,85.7%,50.0%,5/6,7.1%,48.5%,77.1%,51.0%,5/8,2:04,8
R128,87,David Nalbandian[ARG] [yr|ev],d.,49,Jarkko Nieminen[FIN] [yr|ev],6-4 4-2 RET,1.26,6.8%,56.8%,56.0%,63.2%,2/4,5.2%,62.1%,44.4%,54.5%,1/5,1:07,3
R128,76,Flavio Cipolla[ITA] [yr|ev],d.,52,Nikolay Davydenko[RUS] [yr|ev],6-4 4-6 3-6 6-2 6-1,1.12,1.5%,77.6%,55.8%,53.3%,2/11,2.2%,65.5%,52.7%,43.8%,11/22,3:21,70
R128,19,(18)Feliciano Lopez[ESP] [yr|ev],d.,80,Leonardo Mayer[ARG] [yr|ev],7-6(5) 6-3 7-6(2),1.17,6.2%,57.4%,77.0%,56.4%,11/12,11.0%,54.2%,71.9%,51.9%,8/10,3:18,12
R128,119,(Q)Lukas Lacko[SVK] [yr|ev],d.,30,(28)Ivan Ljubicic[CRO] [yr|ev],3-6 4-6 6-3 6-4 6-4,1.33,22.1%,63.9%,80.8%,63.6%,5/8,9.6%,58.8%,76.3%,51.8%,7/11,3:09,44
R128,42,Donald Young[USA] [yr|ev],d.,248,(Q)Peter Gojowczyk[GER] [yr|ev],6-1 6-2 4-6 1-6 6-2,1.27,4.3%,62.4%,67.1%,52.3%,5/9,3.3%,58.5%,56.9%,43.1%,8/17,2:38,38
R128,190,Tommy Haas[GER] [yr|ev],d.,276,(Q)Denis Kudla[USA] [yr|ev],7-6(5) 3-6 6-0 7-5,1.60,19.2%,70.2%,82.2%,61.3%,1/3,10.1%,56.5%,71.8%,48.3%,11/16,2:24,2
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,167,(Q)Alex Kuznetsov[USA] [yr|ev],6-4 6-1 6-1,2.48,12.9%,67.7%,85.7%,65.0%,2/2,6.7%,65.3%,49.0%,46.2%,4/10,1:46,1
