Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,42,Thomas Johansson[SWE] [yr|ev],d.,121,Nicklas Kulti[SWE] [yr|ev],6-1 6-2 6-4,1.41,14.0%,48.0%,79.2%,55.8%,8/8,12.7%,42.3%,56.7%,51.2%,3/8,1:44,7
R128,263,(Q)Michael Llodra[FRA] [yr|ev],d.,61,Gaston Gaudio[ARG] [yr|ev],6-3 6-3 6-2,1.90,19.2%,64.4%,87.2%,50.0%,3/4,2.2%,53.8%,59.2%,40.5%,6/12,1:22,21
R128,35,Karim Alami[MAR] [yr|ev],d.,107,Lorenzo Manta[SUI] [yr|ev],6-4 7-6(5) 7-5,1.27,9.0%,43.0%,79.1%,61.4%,3/5,8.4%,47.1%,69.6%,52.4%,11/15,2:00,25
R128,106,Tomas Behrend[GER] [yr|ev],d.,28,Fernando Meligeni[BRA] [yr|ev],6-2 4-6 6-7(5) 6-3 6-0,1.50,4.5%,65.2%,75.6%,63.0%,9/12,4.6%,56.9%,64.4%,47.0%,12/20,2:32,74
R128,4,(4)Nicolas Kiefer[GER] [yr|ev],d.,74,Guillermo Canas[ARG] [yr|ev],4-6 6-3 6-4 6-4,1.19,7.1%,43.7%,76.4%,53.5%,11/15,2.6%,54.7%,62.5%,49.1%,6/12,3:00,4
R128,7,(7)Nicolas Lapentti[ECU] [yr|ev],d.,32,Andrei Medvedev[UKR] [yr|ev],6-3 5-7 6-7(2) 6-4 8-6,1.06,8.6%,53.4%,76.3%,53.1%,5/9,13.3%,53.2%,71.0%,54.5%,13/19,3:38,6
R128,54,Arnaud Clement[FRA] [yr|ev],d.,66,John Van Lottum[NED] [yr|ev],7-6(2) 6-4 RET,1.20,7.7%,52.3%,70.6%,58.1%,2/4,6.8%,47.9%,65.7%,50.0%,5/8,1:32,10
R128,104,Jan Kroslak[SVK] [yr|ev],d.,117,Alex Lopez Moron[ESP] [yr|ev],6-1 3-6 6-3 7-5,1.36,15.3%,64.0%,78.9%,52.5%,3/5,3.5%,58.5%,66.3%,47.5%,15/20,2:15,53
R128,62,Roger Federer[SUI] [yr|ev],d.,38,Michael Chang[USA] [yr|ev],6-4 6-4 7-6(5),1.25,13.9%,54.5%,76.4%,60.9%,1/3,5.0%,61.7%,70.3%,47.8%,5/9,2:05,1
R128,40,Juan Carlos Ferrero[ESP] [yr|ev],d.,200,(WC)Scott Draper[AUS] [yr|ev],7-6(3) 6-3 7-6(3),1.57,8.3%,56.3%,81.5%,71.4%,1/2,8.7%,54.4%,73.2%,53.2%,2/4,1:45,1
R128,89,Laurence Tieleman[ITA] [yr|ev],d.,52,Alberto Martin[ESP] [yr|ev],6-2 7-6(3) 6-7(3) 6-3,1.01,10.8%,51.4%,73.7%,59.7%,10/12,4.4%,66.7%,68.4%,63.2%,2/7,2:28,76
R128,29,Younes El Aynaoui[MAR] [yr|ev],d.,257,(Q)Arvind Parmar[GBR] [yr|ev],6-7(8) 7-6(5) 1-6 6-3 6-1,0.92,8.1%,59.9%,66.0%,55.1%,14/19,6.9%,62.8%,74.7%,48.1%,3/10,2:55,14
R128,12,(10)Tommy Haas[GER] [yr|ev],d.,171,(Q)Cyril Saulnier[FRA] [yr|ev],7-6(2) 6-4 4-6 6-2,1.11,12.9%,49.2%,89.2%,50.7%,6/7,14.2%,57.5%,76.9%,52.1%,5/8,2:24,2
R128,120,(Q)Christophe Rochus[BEL] [yr|ev],d.,20,(15)Albert Costa[ESP] [yr|ev],6-3 6-7(8) 6-4 6-3,1.06,4.3%,60.7%,69.4%,43.6%,4/8,5.7%,66.7%,64.6%,41.5%,6/13,2:28,38
R128,182,(Q)Kevin Ullyett[ZIM] [yr|ev],d.,122,(LL)Michal Tabara[CZE] [yr|ev],6-1 7-6(6) 4-6 6-1,1.27,7.1%,59.5%,72.0%,56.9%,6/8,0.9%,56.6%,62.5%,49.0%,2/7,2:14,107
R128,98,Antony Dupuis[FRA] [yr|ev],d.,119,Martin Rodriguez[ARG] [yr|ev],6-4 6-4 7-6(4),1.42,8.5%,61.7%,75.9%,72.2%,1/2,12.7%,49.0%,88.0%,40.4%,3/6,2:01,57
R128,67,Max Mirnyi[BLR] [yr|ev],d.,94,Ronald Agenor[USA] [yr|ev],6-7(5) 7-6(5) 6-3 6-3,1.36,12.4%,69.4%,81.0%,51.4%,1/3,1.4%,61.1%,64.8%,57.1%,10/15,2:41,18
R128,43,Stefan Koubek[AUT] [yr|ev],d.,217,(Q)Rodolphe Cadart[FRA] [yr|ev],6-3 5-7 6-2 6-4,1.04,6.3%,60.6%,68.6%,50.0%,9/12,4.9%,60.7%,60.8%,58.3%,9/15,2:38,20
R128,472,(Q)Grant Stafford[RSA] [yr|ev],d.,23,Marat Safin[RUS] [yr|ev],7-6(4) 6-4 6-1,1.72,12.8%,72.1%,87.1%,50.0%,4/5,13.0%,39.0%,82.1%,45.9%,8/12,1:36,53
R128,44,Daniel Vacek[CZE] [yr|ev],d.,109,Orlin Stanoytchev[BUL] [yr|ev],1-6 7-6(4) 7-6(11) 6-2,1.06,8.1%,47.8%,76.9%,57.7%,4/8,6.1%,61.8%,71.6%,54.0%,2/5,2:46,26
R128,2,(2)Yevgeny Kafelnikov[RUS] [yr|ev],d.,85,Jens Knippschild[GER] [yr|ev],6-7(4) 6-4 6-1 6-2,1.44,2.7%,54.0%,77.0%,61.5%,4/5,14.7%,47.8%,73.8%,40.8%,9/16,2:32,1
