Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,130,(Q)Henri Laaksonen[SUI] [yr|ev],d.,43,John Millman[AUS] [yr|ev],7-6(6) 7-6(2) 6-1,1.18,16.0%,57.0%,80.7%,60.5%,1/2,3.0%,59.0%,71.2%,61.0%,3/7,2:28,84
R128,40,Dusan Lajovic[SRB] [yr|ev],d.,49,Benoit Paire[FRA] [yr|ev],6-3 7-5 2-6 6-4,1.15,2.6%,66.7%,67.9%,53.8%,4/9,11.3%,49.6%,80.3%,35.8%,9/15,2:33,23
R128,141,(Q)Peter Gojowczyk[GER] [yr|ev],d.,26,(23)Ugo Humbert[FRA] [yr|ev],1-6 6-1 6-2 5-7 6-4,1.19,6.7%,58.2%,80.8%,44.6%,10/14,11.8%,59.1%,64.0%,51.9%,4/10,2:57,39
R128,55,Carlos Alcaraz[ESP] [yr|ev],d.,29,(26)Cameron Norrie[GBR] [yr|ev],6-4 6-4 6-3,1.47,8.1%,66.2%,77.6%,56.0%,1/3,6.3%,59.4%,70.2%,35.9%,4/10,1:54,1
R128,83,Arthur Rinderknech[FRA] [yr|ev],d.,63,Miomir Kecmanovic[SRB] [yr|ev],6-7(10) 3-6 7-5 6-3 6-4,0.95,14.3%,64.6%,76.1%,50.0%,6/8,12.7%,57.6%,76.8%,57.1%,15/19,4:20,42
R128,44,Adrian Mannarino[FRA] [yr|ev],d.,104,Pierre Hugues Herbert[FRA] [yr|ev],3-6 4-6 6-4 6-3 6-3,1.12,5.5%,56.2%,75.6%,51.6%,10/14,9.5%,56.5%,71.6%,46.6%,6/12,3:48,17
R128,3,(3)Stefanos Tsitsipas[GRE] [yr|ev],d.,112,Andy Murray[GBR] [yr|ev],2-6 7-6(7) 3-6 6-3 6-4,1.15,13.0%,56.2%,76.8%,59.4%,7/11,5.5%,62.6%,69.6%,55.7%,7/10,4:49,3
R128,11,(8)Casper Ruud[NOR] [yr|ev],d.,131,(LL)Yuichi Sugita[JPN] [yr|ev],6-3 6-2 6-2,1.92,24.7%,67.5%,90.4%,48.0%,4/4,4.5%,55.2%,67.6%,40.0%,7/12,1:49,2
R128,117,(Q)Botic Van De Zandschulp[NED] [yr|ev],d.,105,Carlos Taberner[ESP] [yr|ev],2-6 3-6 6-4 7-5 6-3,0.99,12.6%,63.6%,79.1%,34.6%,10/16,9.0%,55.6%,68.8%,56.3%,5/11,3:34,22
R128,80,Facundo Bagnis[ARG] [yr|ev],d.,109,Taro Daniel[JPN] [yr|ev],6-3 6-3 6-3,1.42,9.0%,57.7%,82.2%,48.5%,2/4,7.6%,51.5%,64.7%,43.8%,1/7,2:03,55
R128,198,(Q)Marco Trungelliti[ARG] [yr|ev],d.,32,(29)Alejandro Davidovich Fokina[ESP] [yr|ev],5-7 6-3 7-5 6-7(3) 6-4,1.09,10.0%,61.1%,73.6%,45.7%,5/10,5.7%,65.1%,66.7%,45.9%,12/19,4:27,112
R128,84,(WC)Brandon Nakashima[USA] [yr|ev],d.,22,(19)John Isner[USA] [yr|ev],7-6(7) 7-6(6) 6-3,1.95,16.1%,58.1%,90.7%,71.8%,0/1,22.4%,65.5%,75.0%,50.0%,3/5,2:26,31
R128,138,(Q)Alex Molcan[SVK] [yr|ev],d.,188,(Q)Cem Ilkel[TUR] [yr|ev],4-6 6-3 6-1 6-1,1.95,8.9%,64.4%,75.9%,78.1%,3/4,9.8%,62.5%,57.1%,50.0%,11/17,2:20,38
R128,77,Kevin Anderson[RSA] [yr|ev],d.,90,Jiri Vesely[CZE] [yr|ev],7-6(1) 4-6 3-6 7-6(5) 7-6(4),1.18,31.6%,65.2%,86.1%,59.3%,2/4,15.4%,61.7%,88.9%,46.3%,3/3,4:22,5
R128,14,(11)Diego Schwartzman[ARG] [yr|ev],d.,96,Ricardas Berankis[LTU] [yr|ev],7-5 6-3 6-3,1.28,3.0%,62.0%,82.3%,42.1%,7/8,7.6%,66.3%,67.2%,38.7%,4/9,2:22,8
R128,18,(15)Grigor Dimitrov[BUL] [yr|ev],d.,542,(WC)Sam Riffice[USA] [yr|ev],6-1 7-6(3) 6-3,1.89,17.1%,58.5%,89.6%,58.8%,0/1,1.0%,49.0%,70.2%,42.9%,6/10,2:05,3
R128,73,Alexei Popyrin[AUS] [yr|ev],d.,108,Radu Albot[MDA] [yr|ev],6-3 6-7(3) 6-3 6-3,1.24,10.9%,58.0%,81.2%,64.0%,1/1,4.5%,64.0%,74.6%,55.0%,3/7,2:37,23
R128,64,Marcos Giron[USA] [yr|ev],d.,150,(Q)Antoine Hoang[FRA] [yr|ev],6-3 6-4 7-5,1.36,10.3%,62.9%,80.3%,47.2%,2/4,5.7%,64.2%,64.7%,42.1%,9/14,2:29,37
R128,27,(24)Daniel Evans[GBR] [yr|ev],d.,93,Thiago Monteiro[BRA] [yr|ev],6-3 6-7(6) 6-4 6-1,1.48,6.7%,58.8%,80.0%,65.3%,4/5,7.1%,71.7%,69.2%,41.7%,12/17,3:34,21
R128,115,Philipp Kohlschreiber[GER] [yr|ev],d.,36,(30)Marin Cilic[CRO] [yr|ev],6-7(4) 6-7(3) 6-2 6-1 2-0 RET,1.29,16.3%,51.9%,76.1%,61.3%,6/7,13.0%,58.0%,72.5%,43.1%,5/12,3:39,16
R128,74,Pablo Andujar[ESP] [yr|ev],d.,129,(LL)Mikhail Kukushkin[KAZ] [yr|ev],3-6 4-6 6-4 6-4 6-2,0.99,6.5%,56.5%,73.6%,50.7%,14/18,8.3%,61.1%,75.0%,46.4%,6/12,4:14,32
R128,57,Dominik Koepfer[GER] [yr|ev],d.,183,(Q)Quentin Halys[FRA] [yr|ev],6-4 3-6 4-6 6-3 6-4,0.97,6.0%,56.6%,70.2%,54.2%,13/16,15.8%,64.5%,78.6%,38.9%,11/15,3:31,49
R128,2,(2)Daniil Medvedev[RUS] [yr|ev],d.,79,Richard Gasquet[FRA] [yr|ev],6-4 6-3 6-1,2.27,22.1%,60.3%,87.8%,66.7%,2/2,1.0%,55.2%,62.1%,42.6%,8/13,1:57,1
