Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,38,Mikhail Youzhny[RUS] [yr|ev],d.,88,Dennis Van Scheppingen[NED] [yr|ev],6-0 6-4 6-2,1.60,13.3%,59.0%,79.6%,52.9%,7/7,0.0%,52.4%,61.4%,37.5%,10/16,1:44,8
R128,22,(21)Andrei Pavel[ROU] [yr|ev],d.,81,Oscar Hernandez[ESP] [yr|ev],6-2 RET,1.66,4.2%,62.5%,66.7%,44.4%,2/4,0.0%,73.1%,21.1%,57.1%,5/9,0:33,13
R128,32,(30)Mariano Zabaleta[ARG] [yr|ev],d.,170,(WC)Stephane Robert[FRA] [yr|ev],7-6(4) 6-3 6-2,1.23,8.1%,54.5%,74.1%,57.8%,6/8,3.4%,62.5%,67.3%,45.5%,3/8,1:57,21
R128,73,Mario Ancic[CRO] [yr|ev],d.,45,Sargis Sargsian[ARM] [yr|ev],7-6(4) 4-6 6-4 6-4,1.02,11.2%,56.7%,71.3%,39.0%,15/22,0.0%,61.7%,64.6%,42.9%,4/12,3:40,7
R128,143,(Q)Juan Monaco[ARG] [yr|ev],d.,119,Alex Bogomolov Jr[RUS] [yr|ev],6-1 6-1 5-7 6-4,1.23,4.1%,55.7%,66.7%,39.5%,5/12,0.0%,70.2%,50.0%,30.8%,13/25,2:20,10
R128,3,(3)Guillermo Coria[ARG] [yr|ev],d.,57,Nikolay Davydenko[RUS] [yr|ev],6-4 6-2 6-0,1.95,3.1%,69.2%,71.1%,80.0%,3/4,0.0%,56.3%,53.7%,42.9%,12/19,2:02,3
R128,271,(Q)Jerome Haehnel[FRA] [yr|ev],d.,6,(6)Andre Agassi[USA] [yr|ev],6-4 7-6(4) 6-3,1.04,2.7%,55.4%,79.0%,48.0%,2/3,4.1%,57.7%,73.2%,51.2%,7/10,2:02,78
R128,94,(WC)Michael Llodra[FRA] [yr|ev],d.,84,Alexander Popp[GER] [yr|ev],4-6 6-3 6-4 6-2,1.44,5.4%,69.4%,81.8%,47.1%,4/5,4.2%,66.1%,71.8%,32.5%,6/10,2:11,21
R128,181,(Q)Julien Jeanpierre[FRA] [yr|ev],d.,87,Karol Beck[SVK] [yr|ev],6-2 6-4 7-5,1.28,1.9%,69.2%,66.2%,45.5%,7/11,3.1%,45.4%,59.1%,39.6%,11/19,2:07,133
R128,28,(27)Vincent Spadea[USA] [yr|ev],d.,224,(Q)Florent Serra[FRA] [yr|ev],7-5 1-6 4-6 7-6(7) 9-7,0.92,2.3%,59.4%,62.8%,51.1%,19/28,1.1%,68.0%,68.3%,46.6%,6/13,4:32,18
R128,41,Luis Horna[PER] [yr|ev],d.,18,(18)Mark Philippoussis[AUS] [yr|ev],6-1 7-6(9) 6-3,1.33,0.9%,67.6%,64.4%,57.1%,4/7,6.3%,49.5%,63.6%,35.7%,6/12,2:18,33
R128,95,Galo Blanco[ESP] [yr|ev],d.,113,Albert Portas[ESP] [yr|ev],7-5 7-5 3-6 6-4,1.05,4.7%,55.3%,65.1%,47.8%,10/17,2.2%,61.8%,60.7%,46.2%,4/12,3:08,40
R128,91,Lars Burgsmuller[GER] [yr|ev],d.,107,(WC)Nicolas Mahut[FRA] [yr|ev],7-5 6-3 3-6 6-1,1.17,1.6%,54.8%,60.9%,59.6%,6/10,2.6%,60.5%,55.1%,51.1%,5/12,2:43,65
R128,9,(9)Tim Henman[GBR] [yr|ev],d.,79,Cyril Saulnier[FRA] [yr|ev],4-6 4-6 7-6(2) 6-4 6-3,1.09,4.6%,58.6%,73.0%,49.2%,4/9,3.5%,52.3%,66.7%,52.4%,13/19,3:48,4
R128,13,(13)Paradorn Srichaphan[THA] [yr|ev],d.,78,Tomas Berdych[CZE] [yr|ev],6-3 6-4 3-6 6-1,1.15,3.3%,61.8%,67.1%,59.6%,9/12,3.9%,52.9%,72.2%,43.8%,1/7,2:15,9
R128,97,Alex Corretja[ESP] [yr|ev],d.,86,Jan Michael Gambill[USA] [yr|ev],6-1 4-6 6-3 6-2,1.40,6.7%,53.8%,66.1%,64.6%,8/11,7.1%,51.6%,66.2%,36.1%,9/17,2:38,2
R128,53,Fernando Verdasco[ESP] [yr|ev],d.,103,Greg Rusedski[GBR] [yr|ev],7-6(7) 6-0 6-0,2.00,4.2%,72.2%,73.1%,75.0%,1/2,0.0%,61.4%,48.8%,44.4%,3/10,1:26,7
R128,23,(22)Juan Ignacio Chela[ARG] [yr|ev],d.,124,Harel Levy[ISR] [yr|ev],6-3 6-1 6-4,1.77,0.0%,68.1%,75.5%,56.5%,0/2,4.7%,52.9%,62.2%,27.5%,6/13,1:37,15
R128,58,Fabrice Santoro[FRA] [yr|ev],d.,33,(32)Arnaud Clement[FRA] [yr|ev],6-4 6-3 6-7(5) 3-6 16-14,1.04,9.6%,47.2%,71.3%,49.6%,13/22,4.3%,51.7%,69.4%,46.0%,17/27,6:33,17
R128,50,Irakli Labadze[GEO] [yr|ev],d.,48,Joachim Johansson[SWE] [yr|ev],7-5 7-6(5) 7-5,1.30,4.3%,73.5%,73.3%,51.6%,3/5,5.1%,62.0%,67.1%,42.3%,9/13,2:58,42
R128,125,Olivier Mutis[FRA] [yr|ev],d.,39,Robby Ginepri[USA] [yr|ev],6-4 6-4 6-0,1.31,3.8%,53.3%,64.3%,53.1%,10/13,4.8%,56.0%,53.2%,37.8%,3/11,1:48,71
R128,2,(2)Andy Roddick[USA] [yr|ev],d.,63,Todd Martin[USA] [yr|ev],7-6(5) 6-4 7-5,1.07,12.6%,63.1%,72.9%,65.9%,5/6,12.5%,60.6%,74.6%,58.5%,3/6,2:00,1
