Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
WC,Jo-Wilfried Tsonga,FRA,4,739,83.6%,25.4%,47,12.2%,9,2.3%,63.1%,76.1%,50.7%,66.8%,24,58.3%,37.9%,38,39.5%,52.9%,1.14,7:17
15,Ivan Ljubicic,CRO,3,696,89.1%,12.7%,55,15.9%,6,1.7%,69.9%,79.3%,47.1%,69.6%,22,72.7%,34.8%,28,25.0%,52.0%,1.14,7:04
,Andrei Pavel,ROU,2,335,75.0%,25.9%,9,5.8%,1,0.6%,71.6%,72.1%,40.9%,63.2%,10,30.0%,41.1%,20,35.0%,51.3%,1.12,2:59
,Danai Udomchoke,THA,2,370,86.7%,18.8%,5,2.9%,4,2.3%,63.8%,72.1%,68.3%,70.7%,11,63.6%,32.7%,23,26.1%,50.5%,1.11,3:30
21,Dmitry Tursunov,RUS,3,771,85.5%,21.7%,41,10.4%,16,4.1%,59.8%,73.6%,57.0%,66.9%,24,62.5%,36.5%,30,43.3%,52.0%,1.10,7:43
Q,Edouard Roger-Vasselin,FRA,3,555,86.7%,15.6%,14,5.1%,7,2.5%,70.9%,76.4%,48.8%,68.4%,11,45.5%,34.6%,19,36.8%,51.4%,1.10,5:16
,Janko Tipsarevic,SRB,4,1072,85.1%,21.1%,50,9.8%,13,2.6%,56.7%,77.1%,55.0%,67.5%,30,56.7%,35.8%,38,50.0%,50.8%,1.10,11:11
20,Juan Carlos Ferrero,ESP,5,1254,85.4%,20.8%,60,9.7%,15,2.4%,68.5%,74.5%,54.4%,68.2%,37,59.5%,34.8%,49,42.9%,51.3%,1.09,12:04
WC,Marin Cilic,CRO,1,323,84.0%,12.0%,14,9.3%,10,6.7%,54.0%,80.2%,49.3%,66.0%,8,50.0%,37.0%,12,25.0%,50.5%,1.09,3:20
,Max Mirnyi,BLR,2,440,81.3%,21.2%,18,8.5%,7,3.3%,60.1%,77.3%,48.2%,65.7%,11,45.5%,37.0%,23,30.4%,50.9%,1.08,4:59
9,James Blake,USA,3,576,81.6%,29.8%,26,8.4%,14,4.5%,61.4%,69.6%,55.8%,64.3%,27,66.7%,38.1%,19,73.7%,52.3%,1.07,5:25
18,Jarkko Nieminen,FIN,3,709,74.5%,27.8%,17,4.9%,9,2.6%,68.1%,68.8%,47.7%,62.1%,29,51.7%,40.4%,30,50.0%,51.1%,1.07,6:52
,Feliciano Lopez,ESP,3,631,86.5%,15.1%,39,12.8%,18,5.9%,60.3%,79.9%,56.2%,70.5%,16,56.3%,31.6%,18,44.4%,50.4%,1.07,6:26
Q,Alejandro Falla,COL,2,422,88.6%,17.1%,7,3.3%,1,0.5%,74.9%,74.7%,50.9%,68.7%,15,73.3%,33.2%,13,46.2%,50.9%,1.06,4:05
29,Agustin Calleri,ARG,2,485,89.2%,13.2%,22,9.3%,8,3.4%,62.0%,74.1%,56.7%,67.5%,16,75.0%,34.3%,19,26.3%,50.5%,1.05,4:25
Q,Wayne Arthurs,AUS,3,684,87.5%,10.9%,65,19.6%,16,4.8%,62.2%,82.0%,55.2%,71.9%,17,58.8%,29.5%,22,27.3%,50.0%,1.05,6:34
Q,Gilles Muller,LUX,2,447,88.6%,13.9%,33,14.7%,9,4.0%,68.0%,77.1%,54.2%,69.8%,13,69.2%,31.5%,12,41.7%,50.8%,1.04,4:22
6,Nikolay Davydenko,RUS,4,926,82.4%,23.0%,20,4.3%,16,3.5%,68.5%,71.0%,54.1%,65.7%,32,59.4%,35.6%,38,44.7%,50.6%,1.04,9:22
14,Mikhail Youzhny,RUS,4,968,77.9%,26.0%,20,4.0%,15,3.0%,63.9%,69.9%,50.0%,62.7%,35,51.4%,38.4%,38,52.6%,50.9%,1.03,10:39
25,Carlos Moya,ESP,1,389,83.3%,13.3%,17,8.5%,6,3.0%,63.8%,72.4%,51.4%,64.8%,21,76.2%,35.8%,11,36.4%,50.6%,1.02,4:11
,Robert Kendrick,USA,1,299,82.6%,4.2%,13,9.4%,7,5.0%,66.9%,78.5%,47.8%,68.3%,8,50.0%,31.9%,9,11.1%,48.8%,1.01,2:46
Q,Jimmy Wang,TPE,2,623,74.4%,24.4%,8,2.6%,6,2.0%,68.9%,68.8%,42.6%,60.6%,26,57.7%,39.9%,25,44.0%,49.9%,1.01,6:55
Q,Aisam Ul Haq Qureshi,PAK,2,434,90.3%,6.7%,28,13.7%,8,3.9%,65.4%,78.4%,45.1%,66.8%,11,72.7%,33.6%,18,11.1%,49.3%,1.01,4:15
,Florent Serra,FRA,2,481,82.5%,10.5%,26,10.6%,4,1.6%,69.4%,75.9%,49.3%,67.8%,16,56.3%,32.6%,15,26.7%,50.5%,1.01,4:24
,Robby Ginepri,USA,1,227,68.4%,16.7%,11,9.5%,3,2.6%,61.2%,71.8%,44.4%,61.2%,11,45.5%,38.7%,6,50.0%,50.2%,1.00,2:08
5,Fernando Gonzalez,CHI,3,791,82.8%,21.5%,36,9.1%,11,2.8%,62.7%,72.5%,49.7%,64.0%,23,52.2%,36.0%,34,41.2%,49.9%,1.00,8:19
,Sebastien Grosjean,FRA,2,414,81.8%,17.6%,20,9.5%,4,1.9%,60.0%,73.0%,52.4%,64.8%,13,53.8%,35.3%,9,66.7%,50.2%,1.00,4:35
24,Juan Ignacio Chela,ARG,2,560,80.0%,17.4%,21,8.0%,10,3.8%,59.2%,70.3%,57.9%,65.3%,14,35.7%,34.2%,32,25.0%,48.8%,0.99,5:44
,Marc Gicquel,FRA,1,242,83.3%,16.7%,9,7.3%,4,3.3%,61.8%,68.4%,51.1%,61.8%,9,66.7%,37.8%,6,50.0%,50.0%,0.99,2:18
17,David Ferrer,ESP,2,347,80.8%,25.9%,2,1.1%,1,0.6%,72.9%,65.2%,51.0%,61.3%,13,61.5%,38.0%,17,41.2%,50.1%,0.98,3:46
,Tim Henman,GBR,2,695,87.0%,16.7%,26,7.5%,15,4.3%,67.8%,73.3%,50.9%,66.1%,20,65.0%,33.1%,29,31.0%,49.6%,0.98,7:28
26,Marat Safin,RUS,3,601,87.0%,17.0%,24,7.8%,8,2.6%,61.5%,72.6%,55.5%,66.0%,29,79.3%,33.2%,21,38.1%,50.1%,0.98,5:55
,Amer Delic,BIH,2,504,85.0%,17.5%,39,15.4%,6,2.4%,62.6%,78.0%,45.3%,65.7%,21,71.4%,32.8%,19,36.8%,49.4%,0.96,4:39
,Gilles Simon,FRA,2,661,76.5%,24.0%,9,2.6%,3,0.9%,60.2%,68.4%,47.1%,59.9%,30,60.0%,38.2%,20,60.0%,49.5%,0.95,7:06
,Juan Martin del Potro,ARG,2,380,71.9%,18.2%,16,9.0%,4,2.3%,60.5%,67.3%,57.1%,63.3%,19,52.6%,35.0%,17,35.3%,48.2%,0.95,3:59
,Diego Hartfield,ARG,1,294,84.0%,16.0%,28,19.2%,5,3.4%,65.1%,72.6%,54.9%,66.4%,10,60.0%,31.8%,11,36.4%,49.0%,0.95,3:03
Q,Tomas Zib,CZE,2,485,82.5%,12.2%,7,2.9%,5,2.1%,71.1%,73.5%,49.3%,66.5%,16,56.3%,31.7%,12,41.7%,48.9%,0.95,4:54
11,Tommy Robredo,ESP,2,491,92.1%,10.3%,19,7.6%,0,0.0%,69.3%,71.3%,59.7%,67.7%,18,83.3%,30.0%,11,36.4%,49.3%,0.93,4:36
,Nicolas Devilder,FRA,2,543,75.6%,19.5%,16,5.5%,11,3.8%,60.2%,69.0%,52.2%,62.3%,32,68.8%,35.0%,16,50.0%,49.5%,0.93,5:31
Q,Rik De Voest,RSA,1,224,76.5%,11.8%,2,1.8%,2,1.8%,65.2%,69.9%,51.3%,63.4%,12,66.7%,33.9%,10,20.0%,48.7%,0.93,2:17
,Andreas Seppi,ITA,2,330,77.8%,22.2%,16,9.2%,6,3.5%,65.9%,68.4%,52.5%,63.0%,18,66.7%,34.4%,12,50.0%,49.4%,0.93,3:06
23,David Nalbandian,ARG,3,584,78.3%,26.7%,13,4.0%,18,5.6%,59.8%,66.7%,48.8%,59.5%,29,65.5%,37.6%,25,48.0%,49.7%,0.93,5:51
,Kristof Vliegen,BEL,2,479,85.3%,18.2%,13,4.9%,5,1.9%,61.4%,71.6%,47.1%,62.1%,24,79.2%,34.9%,14,42.9%,49.9%,0.92,4:37
,Alexander Peya,AUT,1,282,75.0%,17.4%,10,6.5%,5,3.3%,63.4%,71.1%,50.0%,63.4%,9,33.3%,33.3%,7,57.1%,49.6%,0.91,3:03
,Benjamin Becker,GER,1,363,75.9%,21.4%,22,11.2%,8,4.1%,56.1%,76.4%,40.7%,60.7%,29,75.9%,35.9%,10,60.0%,49.3%,0.91,3:51
Q,Nicolas Mahut,FRA,2,423,82.4%,11.4%,21,10.2%,11,5.4%,60.0%,72.4%,54.9%,65.4%,13,53.8%,31.7%,17,23.5%,48.0%,0.91,4:56
LL,Kevin Kim,USA,1,285,77.3%,17.4%,4,2.9%,7,5.1%,64.5%,69.7%,44.9%,60.9%,10,50.0%,35.4%,9,44.4%,47.7%,0.90,2:54
,Evgeny Korolev,KAZ,1,262,82.4%,11.8%,4,2.9%,6,4.3%,60.4%,67.9%,47.3%,59.7%,14,78.6%,35.8%,9,22.2%,48.5%,0.89,2:39
,Werner Eschauer,AUT,2,352,71.0%,20.0%,17,9.6%,7,3.9%,71.9%,65.6%,46.0%,60.1%,15,40.0%,35.6%,14,42.9%,48.0%,0.89,3:50
,Jan Hajek,CZE,1,332,68.0%,19.2%,17,10.6%,7,4.3%,59.6%,66.7%,47.7%,59.0%,15,46.7%,36.3%,19,26.3%,47.3%,0.88,3:07
,Guillermo Garcia Lopez,ESP,1,248,90.5%,4.8%,11,8.7%,2,1.6%,68.3%,76.7%,55.0%,69.8%,3,33.3%,26.2%,3,33.3%,48.4%,0.87,2:31
,Nicolas Lapentti,ECU,2,459,77.8%,13.9%,19,7.8%,8,3.3%,65.7%,70.8%,44.0%,61.6%,24,66.7%,33.2%,11,45.5%,48.4%,0.86,4:46
,Lukas Dlouhy,CZE,1,273,80.0%,9.5%,9,6.3%,7,4.9%,62.0%,72.7%,48.1%,63.4%,13,69.2%,31.3%,10,20.0%,48.0%,0.85,2:20
Q,Mischa Zverev,GER,1,179,53.8%,14.3%,3,4.1%,2,2.7%,66.2%,63.3%,32.0%,52.7%,8,25.0%,39.0%,6,33.3%,44.7%,0.83,1:43
,Mariano Zabaleta,ARG,1,277,72.7%,13.6%,9,6.6%,6,4.4%,65.7%,66.7%,51.1%,61.3%,12,50.0%,32.1%,10,30.0%,46.6%,0.83,2:42
WC,Alex Bogdanovic,GBR,1,196,87.5%,0.0%,13,13.8%,3,3.2%,75.5%,71.8%,60.9%,69.1%,6,66.7%,25.5%,5,0.0%,46.4%,0.83,1:51
,Julien Benneteau,FRA,1,221,58.8%,29.4%,4,4.0%,3,3.0%,63.0%,55.6%,45.9%,52.0%,12,41.7%,39.7%,14,35.7%,45.2%,0.83,1:55
Q,Lee Childs,GBR,1,232,86.7%,0.0%,9,7.4%,4,3.3%,53.7%,69.2%,55.4%,62.8%,10,80.0%,30.6%,3,0.0%,47.4%,0.82,2:16
,Nicolas Almagro,ESP,1,277,81.0%,9.1%,14,10.1%,5,3.6%,61.6%,76.5%,49.1%,65.9%,8,50.0%,28.1%,10,20.0%,46.9%,0.82,2:36
,Jan Hernych,CZE,2,410,81.3%,9.1%,15,7.1%,2,0.9%,68.4%,66.9%,52.2%,62.3%,17,64.7%,30.8%,10,30.0%,47.1%,0.82,3:51
,Arnaud Clement,FRA,1,268,80.0%,15.0%,17,11.8%,4,2.8%,54.9%,69.6%,49.2%,60.4%,15,73.3%,32.3%,7,42.9%,47.4%,0.81,3:18
,Igor Kunitsyn,RUS,1,367,68.0%,15.4%,6,3.2%,2,1.1%,56.5%,63.8%,49.4%,57.5%,15,46.7%,34.3%,10,40.0%,46.0%,0.81,4:05
32,Juan Monaco,ARG,1,221,73.3%,12.5%,0,0.0%,2,1.9%,75.7%,55.6%,65.4%,57.9%,8,50.0%,33.3%,11,18.2%,45.2%,0.79,2:12
,Simone Bolelli,ITA,2,394,75.8%,6.3%,18,8.9%,2,1.0%,69.8%,63.1%,63.9%,63.4%,15,46.7%,28.6%,7,28.6%,46.4%,0.78,4:09
WC,Jonathan Marray,GBR,1,202,68.8%,12.5%,2,2.0%,3,3.0%,63.0%,58.7%,54.1%,57.0%,6,16.7%,33.3%,3,66.7%,45.0%,0.78,2:13
,Davide Sanguinetti,ITA,1,227,68.4%,21.1%,8,6.3%,3,2.4%,60.3%,68.4%,44.0%,58.7%,16,62.5%,31.7%,10,40.0%,46.7%,0.77,2:26
,Ernests Gulbis,LAT,1,209,77.8%,5.6%,6,5.8%,5,4.9%,68.0%,70.0%,45.5%,62.1%,6,33.3%,29.2%,1,100.0%,45.5%,0.77,1:57
WC,Thiemo De Bakker,NED,1,347,85.7%,7.1%,18,9.7%,2,1.1%,69.7%,76.0%,58.9%,70.8%,11,63.6%,22.2%,5,40.0%,48.1%,0.76,3:17
,Igor Andreev,RUS,1,164,57.1%,20.0%,3,3.9%,3,3.9%,61.8%,66.0%,41.4%,56.6%,8,25.0%,33.0%,5,60.0%,43.9%,0.76,1:34
30,Filippo Volandri,ITA,1,228,61.5%,13.3%,2,1.7%,4,3.4%,58.1%,60.3%,42.9%,53.0%,18,72.2%,35.1%,9,22.2%,44.3%,0.75,2:27
WC,Jamie Baker,GBR,1,208,71.4%,6.7%,4,3.7%,3,2.8%,63.9%,60.9%,46.2%,55.6%,13,69.2%,33.0%,3,33.3%,44.7%,0.74,1:55
,Vincent Spadea,USA,1,258,85.7%,9.5%,5,3.7%,5,3.7%,61.8%,66.7%,57.7%,63.2%,6,50.0%,26.2%,11,18.2%,45.7%,0.71,2:29
31,Dominik Hrbaty,SVK,1,167,61.5%,7.1%,2,2.5%,7,8.9%,63.3%,66.0%,44.8%,58.2%,8,37.5%,29.5%,4,25.0%,43.1%,0.71,1:29
,Ruben Ramirez Hidalgo,ESP,1,215,72.2%,11.1%,8,7.1%,5,4.5%,61.6%,72.5%,37.2%,58.9%,11,54.5%,29.1%,5,40.0%,44.7%,0.71,2:14
Q,Bobby Reynolds,USA,1,178,73.3%,0.0%,10,11.2%,4,4.5%,69.7%,66.1%,48.1%,60.7%,9,55.6%,27.0%,8,0.0%,43.8%,0.69,1:36
,Sergio Roitman,ARG,1,167,53.8%,0.0%,6,7.0%,3,3.5%,67.4%,67.2%,28.6%,54.7%,12,50.0%,30.9%,3,0.0%,43.1%,0.68,1:49
,Luis Horna,PER,1,196,75.0%,6.3%,7,6.9%,3,2.9%,63.7%,64.6%,48.6%,58.8%,10,60.0%,27.7%,3,33.3%,43.9%,0.67,1:51
,Fabrice Santoro,FRA,2,474,87.5%,2.4%,8,3.1%,4,1.6%,68.2%,70.1%,59.3%,66.7%,16,68.8%,22.4%,2,50.0%,46.2%,0.67,5:01
,Michael Russell,USA,1,191,50.0%,20.0%,2,2.1%,0,0.0%,73.2%,50.7%,46.2%,49.5%,13,46.2%,34.0%,7,42.9%,41.9%,0.67,1:53
,Teymuraz Gabashvili,RUS,1,164,69.2%,0.0%,2,2.3%,3,3.5%,54.7%,55.3%,64.1%,59.3%,12,66.7%,26.9%,1,0.0%,43.9%,0.66,1:32
,Oscar Hernandez,ESP,1,172,71.4%,7.7%,4,4.2%,4,4.2%,65.6%,58.7%,57.6%,58.3%,10,60.0%,27.6%,2,50.0%,44.8%,0.66,1:41
,Kristian Pless,DEN,1,160,71.4%,0.0%,2,2.5%,1,1.3%,60.8%,66.7%,51.6%,60.8%,7,42.9%,25.9%,4,0.0%,43.1%,0.66,1:29
,Sam Querrey,USA,1,167,78.6%,0.0%,14,16.9%,2,2.4%,57.8%,72.9%,54.3%,65.1%,7,57.1%,22.6%,3,0.0%,43.7%,0.65,1:29
,Nicolas Massu,CHI,1,187,80.0%,0.0%,8,8.2%,3,3.1%,67.0%,69.2%,62.5%,67.0%,9,66.7%,21.1%,6,0.0%,44.9%,0.64,1:56
,Radek Stepanek,CZE,1,164,71.4%,0.0%,11,13.1%,4,4.8%,64.3%,74.1%,46.7%,64.3%,8,50.0%,22.5%,4,0.0%,43.9%,0.63,1:47
,Carlos Berlocq,ARG,1,182,68.8%,6.7%,10,9.8%,1,1.0%,57.8%,72.9%,41.9%,59.8%,14,64.3%,25.0%,3,33.3%,44.5%,0.62,1:46
WC,Josh Goodall,GBR,1,148,61.5%,7.1%,4,5.6%,7,9.7%,47.2%,70.6%,44.7%,56.9%,6,16.7%,26.3%,1,100.0%,41.2%,0.61,1:21
27,Philipp Kohlschreiber,GER,1,186,87.5%,0.0%,19,19.4%,6,6.1%,54.1%,88.7%,40.0%,66.3%,7,71.4%,20.5%,2,0.0%,44.6%,0.61,1:43
WC,Richard Bloomfield,GBR,1,179,75.0%,5.9%,8,8.9%,2,2.2%,56.7%,66.7%,51.3%,60.0%,5,20.0%,23.6%,3,33.3%,41.9%,0.59,2:03
Q,Sam Warburg,USA,1,161,61.5%,0.0%,0,0.0%,4,4.7%,72.9%,59.7%,43.5%,55.3%,10,50.0%,26.3%,1,0.0%,41.6%,0.59,1:24
,Justin Gimelstob,USA,1,217,80.0%,0.0%,11,9.2%,9,7.5%,59.2%,71.8%,42.9%,60.0%,9,66.7%,22.7%,1,0.0%,43.3%,0.57,2:06
,Potito Starace,ITA,1,161,50.0%,7.7%,2,2.3%,3,3.4%,62.1%,51.9%,54.5%,52.9%,16,62.5%,27.0%,2,50.0%,41.0%,0.57,1:35
,Mardy Fish,USA,1,195,85.7%,0.0%,17,16.3%,5,4.8%,54.8%,64.9%,61.7%,63.5%,8,75.0%,20.9%,2,0.0%,43.6%,0.57,2:18
Q,Bohdan Ulihrach,CZE,1,172,78.6%,0.0%,10,11.0%,7,7.7%,56.0%,72.5%,50.0%,62.6%,6,50.0%,21.0%,2,0.0%,43.0%,0.56,1:30
,Martin Vassallo Arguello,ARG,1,156,57.1%,7.7%,0,0.0%,10,11.4%,68.2%,63.3%,32.1%,53.4%,11,45.5%,25.0%,3,33.3%,41.0%,0.54,1:32
,Albert Montanes,ESP,1,151,61.5%,0.0%,7,8.8%,4,5.0%,66.3%,60.4%,44.4%,55.0%,8,37.5%,23.9%,3,0.0%,40.4%,0.53,1:20
,Olivier Rochus,BEL,1,138,58.3%,0.0%,1,1.4%,3,4.3%,68.1%,59.6%,40.9%,53.6%,5,0.0%,24.6%,0,-,39.1%,0.53,1:19
,Juan Pablo Guzman,ARG,1,151,53.8%,14.3%,8,9.8%,5,6.1%,72.0%,66.1%,13.0%,51.2%,10,40.0%,24.6%,3,66.7%,39.1%,0.51,1:16
,Yen Hsun Lu,TPE,1,141,72.7%,0.0%,3,3.7%,6,7.4%,66.7%,61.1%,48.1%,56.8%,8,62.5%,21.7%,0,-,41.8%,0.50,1:34
,Stefan Koubek,AUT,1,156,61.5%,0.0%,4,4.4%,3,3.3%,74.4%,59.7%,47.8%,56.7%,12,58.3%,21.2%,0,-,41.7%,0.49,1:17
Q,Fernando Vicente,ESP,1,150,50.0%,0.0%,2,2.4%,0,0.0%,79.8%,53.7%,41.2%,51.2%,15,60.0%,22.7%,2,0.0%,38.7%,0.47,1:27
,Ivan Navarro,ESP,1,171,71.4%,0.0%,6,6.2%,5,5.2%,63.9%,66.1%,54.3%,61.9%,15,73.3%,16.2%,2,0.0%,42.1%,0.43,1:34
Q,Zack Fleishman,USA,1,145,69.2%,0.0%,7,9.1%,4,5.2%,53.2%,65.9%,50.0%,58.4%,9,55.6%,17.6%,0,-,39.3%,0.42,1:16
,Stan Wawrinka,SUI,1,158,69.2%,0.0%,3,3.4%,4,4.5%,58.0%,64.7%,43.2%,55.7%,8,50.0%,17.1%,1,0.0%,38.6%,0.39,1:32
,Thomas Johansson,SWE,1,195,80.0%,0.0%,4,3.4%,5,4.3%,68.4%,71.3%,37.8%,60.7%,13,76.9%,12.8%,1,0.0%,41.5%,0.33,1:34
,All Main Draw Players,,127.0,,82.7%,17.3%,,8.6%,,3.0%,64.2%,73.0%,52.6%,65.6%,,61.3%,34.4%,,38.7%,50.0%,1.00,
