Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,65,Simone Bolelli[ITA] [yr|ev],d.,58,Guillermo Garcia Lopez[ESP] [yr|ev],4-6 7-6(5) 6-4 6-4,1.15,11.5%,73.0%,69.7%,84.8%,2/3,8.7%,68.3%,76.7%,55.0%,1/3,2:31,36
R128,57,Max Mirnyi[BLR] [yr|ev],d.,106,Yen Hsun Lu[TPE] [yr|ev],6-3 6-4 2-1 RET,1.99,6.7%,58.3%,94.3%,56.0%,0/0,3.7%,66.7%,61.1%,48.1%,5/8,1:34,18
R128,17,(22)Guillermo Canas[ARG] [yr|ev],d.,93,Ivan Navarro[ESP] [yr|ev],7-6(3) 6-3 6-1,2.35,8.1%,68.9%,88.2%,73.9%,2/2,6.2%,63.9%,66.1%,54.3%,11/15,1:34,8
R128,,Nicolas Kiefer[GER] [yr|ev],d.,27,(30)Filippo Volandri[ITA] [yr|ev],6-3 7-6(6) 6-1,1.34,4.5%,55.9%,74.2%,53.1%,7/9,1.7%,58.1%,60.3%,42.9%,13/18,2:27,4
R128,70,Fabrice Santoro[FRA] [yr|ev],d.,45,Ivo Karlovic[CRO] [yr|ev],4-6 7-6(4) 7-6(3) 3-6 6-4,0.84,2.6%,69.9%,74.3%,66.0%,2/4,21.5%,71.5%,87.4%,48.8%,1/2,3:06,17
R128,67,Amer Delic[BIH] [yr|ev],d.,107,Lukas Dlouhy[CZE] [yr|ev],6-3 6-4 5-7 6-4,1.17,15.3%,63.4%,78.3%,52.1%,8/10,6.3%,62.0%,72.7%,48.1%,9/13,2:20,60
R128,5,(4)Novak Djokovic[SRB] [yr|ev],d.,47,Potito Starace[ITA] [yr|ev],6-0 6-3 6-4,1.74,8.1%,66.2%,77.6%,64.0%,1/2,2.3%,62.1%,51.9%,54.5%,10/16,1:35,1
R128,11,(7)Tomas Berdych[CZE] [yr|ev],d.,52,Nicolas Massu[CHI] [yr|ev],7-6(5) 6-4 6-2,1.56,15.6%,60.0%,90.7%,61.1%,6/6,8.2%,67.0%,69.2%,62.5%,6/9,1:56,4
R128,68,Michael Llodra[FRA] [yr|ev],d.,43,Stan Wawrinka[SUI] [yr|ev],6-4 6-4 6-1,2.59,11.4%,68.6%,81.3%,86.4%,1/1,3.4%,58.0%,64.7%,43.2%,4/8,1:32,21
R128,51,Hyung Taik Lee[KOR] [yr|ev],d.,89,Martin Vassallo Arguello[ARG] [yr|ev],6-4 6-2 6-3,1.86,2.9%,75.0%,74.5%,76.5%,2/3,0.0%,68.2%,63.3%,32.1%,5/11,1:32,36
R128,29,(29)Agustin Calleri[ARG] [yr|ev],d.,85,Luis Horna[PER] [yr|ev],6-2 7-6(4) 7-5,1.49,13.8%,59.6%,83.9%,55.3%,2/3,6.9%,63.7%,64.6%,48.6%,6/10,1:51,16
R128,35,(19)Jonas Bjorkman[SWE] [yr|ev],d.,165,(Q)Fernando Vicente[ESP] [yr|ev],6-3 6-1 6-2,2.15,4.5%,63.6%,85.7%,62.5%,2/2,2.4%,79.8%,53.7%,41.2%,9/15,1:27,4
R128,168,(Q)Jimmy Wang[TPE] [yr|ev],d.,91,Igor Kunitsyn[RUS] [yr|ev],6-3 6-4 6-7(5) 6-7(8) 6-2,1.24,3.9%,67.4%,77.9%,40.7%,6/10,3.2%,56.5%,63.8%,49.4%,7/15,4:05,85
R128,195,(Q)Wayne Arthurs[AUS] [yr|ev],d.,391,(WC)Thiemo De Bakker[NED] [yr|ev],6-7(7) 6-7(7) 7-6(4) 6-4 6-4,1.31,25.3%,63.0%,87.3%,61.7%,3/5,9.7%,69.7%,76.0%,58.9%,7/11,3:17,44
R128,7,(11)Tommy Robredo[ESP] [yr|ev],d.,87,Robert Kendrick[USA] [yr|ev],6-2 3-6 6-3 6-7(5) 6-3,0.99,8.8%,69.4%,72.1%,59.2%,8/9,9.4%,66.9%,78.5%,47.8%,4/8,2:46,5
R128,13,(14)Mikhail Youzhny[RUS] [yr|ev],d.,80,Kristian Pless[DEN] [yr|ev],6-4 6-2 6-4,1.51,9.9%,77.8%,81.0%,50.0%,4/4,2.5%,60.8%,66.7%,51.6%,3/7,1:29,8
R128,55,Gilles Simon[FRA] [yr|ev],d.,101,(WC)Marin Cilic[CRO] [yr|ev],3-6 7-5 6-4 4-6 6-3,0.92,2.9%,60.7%,71.4%,50.0%,9/12,9.3%,54.0%,80.2%,49.3%,4/8,3:20,6
R128,37,Florian Mayer[GER] [yr|ev],d.,208,(Q)Sam Warburg[USA] [yr|ev],6-4 6-2 6-2,1.70,9.2%,77.6%,81.4%,47.1%,1/1,0.0%,72.9%,59.7%,43.5%,5/10,1:24,18
R128,21,(18)Jarkko Nieminen[FIN] [yr|ev],d.,69,Michael Russell[USA] [yr|ev],6-3 6-2 7-5,1.48,8.5%,74.5%,68.6%,58.3%,4/7,2.1%,73.2%,50.7%,46.2%,6/13,1:53,13
R128,28,(28)Robin Soderling[SWE] [yr|ev],d.,53,Olivier Rochus[BEL] [yr|ev],6-3 6-2 6-2,1.88,29.0%,76.8%,83.0%,50.0%,0/0,1.4%,68.1%,59.6%,40.9%,0/5,1:19,4
R128,62,Sebastien Grosjean[FRA] [yr|ev],d.,263,(WC)Jonathan Marray[GBR] [yr|ev],6-2 7-6(0) 7-5,1.29,5.9%,59.8%,70.5%,61.0%,1/3,2.0%,63.0%,58.7%,54.1%,1/6,2:13,4
R128,72,Werner Eschauer[AUT] [yr|ev],d.,95,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-2 3-6 6-4 6-3,1.41,8.7%,71.8%,75.7%,58.6%,3/5,7.1%,61.6%,72.5%,37.2%,6/11,2:14,52
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,38,Mardy Fish[USA] [yr|ev],6-3 7-6(4) 6-3,1.75,4.4%,67.0%,88.5%,60.0%,2/2,16.3%,54.8%,64.9%,61.7%,6/8,2:18,1
