Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,29,(29)Thomas Enqvist[SWE] [yr|ev],d.,348,(WC)Matias Boeker[USA] [yr|ev],6-2 6-3 7-6(3),1.16,13.9%,51.9%,85.7%,48.1%,9/10,8.8%,57.5%,71.7%,50.0%,2/6,1:51
R128,68,Alberto Martin[ESP] [yr|ev],d.,37,Michel Kratochvil[SUI] [yr|ev],5-7 6-4 6-3 7-6(6),1.10,0.0%,69.9%,65.6%,45.0%,13/20,3.6%,54.0%,68.9%,39.7%,8/17,2:52
R128,72,Karol Kucera[SVK] [yr|ev],d.,74,Radek Stepanek[CZE] [yr|ev],6-7(0) 6-4 2-6 6-2 6-1,1.04,5.1%,50.6%,71.9%,43.7%,15/20,1.4%,44.5%,63.1%,50.6%,7/16,3:42
R128,3,(3)Tommy Haas[GER] [yr|ev],d.,61,David Sanchez[ESP] [yr|ev],7-6(1) 3-6 3-6 6-4 7-5,1.05,6.3%,63.9%,69.6%,57.7%,4/11,3.6%,56.3%,71.3%,53.4%,8/14,3:24
R128,7,(7)Juan Carlos Ferrero[ESP] [yr|ev],d.,53,Wayne Arthurs[AUS] [yr|ev],7-6(4) 7-6(2) 3-6 7-5,1.15,7.4%,57.4%,83.3%,63.8%,3/4,24.5%,58.0%,83.1%,55.0%,3/4,2:47
R128,212,(Q)Gaston Etlis[ARG] [yr|ev],d.,211,(Q)Bjorn Rehnquist[SWE] [yr|ev],6-3 6-4 7-6(3),1.62,8.3%,62.5%,83.3%,52.8%,5/7,2.2%,55.9%,61.8%,45.0%,15/19,2:40
R128,106,Kenneth Carlsen[DEN] [yr|ev],d.,71,Flavio Saretta[BRA] [yr|ev],7-6(2) 4-6 6-4 5-7 7-6(4),1.03,13.5%,61.8%,76.2%,50.8%,7/12,4.5%,70.5%,71.0%,51.9%,10/14,4:17
R128,28,(28)Fernando Gonzalez[CHI] [yr|ev],d.,77,Paul Henri Mathieu[FRA] [yr|ev],2-6 7-6(1) 3-6 6-4 6-4,0.90,14.3%,62.5%,77.1%,42.9%,15/19,9.6%,49.3%,75.0%,60.8%,1/3,3:10
R128,126,(Q)Jean Rene Lisnard[MON] [yr|ev],d.,23,(23)Rainer Schuettler[GER] [yr|ev],3-6 6-7(2) 6-4 4-0 RET,1.04,1.6%,63.7%,68.4%,37.8%,5/10,3.1%,48.4%,75.8%,36.4%,5/12,2:40
R128,80,Guillermo Coria[ARG] [yr|ev],d.,137,(Q)Alexander Waske[GER] [yr|ev],7-6(4) 7-5 6-2,1.68,7.8%,61.1%,81.8%,62.9%,1/3,6.1%,49.1%,73.2%,41.4%,9/14,2:04
R128,43,Arnaud Clement[FRA] [yr|ev],d.,40,Stefan Koubek[AUT] [yr|ev],6-3 4-6 7-5 6-3,1.30,4.3%,69.8%,76.5%,48.6%,4/7,3.4%,76.7%,56.2%,66.7%,3/9,2:26
R128,10,(10)Sebastien Grosjean[FRA] [yr|ev],d.,93,Marc Rosset[SUI] [yr|ev],6-1 3-6 6-1 6-4,1.48,7.1%,57.1%,73.2%,71.4%,5/6,13.0%,57.4%,74.2%,39.1%,7/12,2:02
R128,92,Sargis Sargsian[ARM] [yr|ev],d.,16,(16)David Nalbandian[ARG] [yr|ev],6-1 6-4 6-4,1.54,15.7%,53.0%,88.6%,56.4%,1/1,1.2%,57.0%,69.4%,45.9%,8/12,1:43
R128,89,Alexander Popp[GER] [yr|ev],d.,96,Andreas Vinciguerra[SWE] [yr|ev],7-6(4) 7-6(10) 6-2,1.34,11.3%,63.2%,79.1%,48.7%,2/4,3.3%,52.1%,68.3%,44.8%,6/10,2:05
R128,38,Ivan Ljubicic[CRO] [yr|ev],d.,48,Fabrice Santoro[FRA] [yr|ev],7-6(3) 6-4 6-7(2) 7-5,1.23,8.8%,52.2%,80.3%,58.5%,0/2,5.2%,55.8%,74.0%,48.7%,8/12,3:14
R128,25,(24)Sjeng Schalken[NED] [yr|ev],d.,70,Mark Philippoussis[AUS] [yr|ev],6-7(1) 4-6 6-3 6-3,1.08,4.8%,62.7%,75.9%,48.9%,5/8,14.1%,56.3%,77.8%,44.6%,4/8,3:06
R128,65,Nicolas Massu[CHI] [yr|ev],d.,27,(27)Nicolas Lapentti[ECU] [yr|ev],6-4 6-3 6-7(8) 7-5,1.09,2.6%,59.5%,70.3%,51.6%,13/17,9.5%,61.9%,66.7%,47.9%,3/11,3:59
R128,107,Jurgen Melzer[AUT] [yr|ev],d.,133,(WC)Jack Brasington[USA] [yr|ev],6-3 7-5 6-3,1.26,5.3%,57.4%,77.8%,50.0%,4/6,3.8%,51.9%,75.6%,36.8%,5/11,1:33
R128,46,Gustavo Kuerten[BRA] [yr|ev],d.,54,Julien Boutter[FRA] [yr|ev],3-6 7-6(5) 6-1 6-0,1.16,2.7%,61.6%,68.1%,65.1%,4/5,13.8%,61.7%,67.2%,52.8%,0/6,2:18
R128,2,(2)Marat Safin[RUS] [yr|ev],d.,64,Nicolas Kiefer[GER] [yr|ev],6-3 4-6 4-6 6-4 7-6(4),1.08,10.1%,52.8%,75.0%,44.0%,10/16,5.8%,51.3%,72.2%,41.3%,14/21,4:32
