Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,
R128,24,Albert Costa[ESP] [yr|ev],d.,338,(WC)Andy Roddick[USA] [yr|ev],6-3 6-7(5) 6-1 6-4,1.61,15.5%,56.0%,83.1%,64.7%,3/4,11.0%,51.2%,78.5%,40.3%,11/16,2:26
R128,137,(Q)Cyril Saulnier[FRA] [yr|ev],d.,169,Attila Savolt[HUN] [yr|ev],6-3 7-5 6-3,1.57,11.9%,53.6%,82.2%,64.1%,2/3,5.3%,40.0%,76.3%,47.4%,3/8,2:05
R128,3,(3)Magnus Norman[SWE] [yr|ev],d.,78,Paul Goldstein[USA] [yr|ev],7-5 6-4 6-4,1.35,10.3%,62.4%,74.0%,61.4%,10/10,0.8%,61.7%,67.6%,43.5%,12/15,2:27
R128,8,(8)Alex Corretja[ESP] [yr|ev],d.,85,Paradorn Srichaphan[THA] [yr|ev],7-6(2) 6-0 6-0,1.88,11.1%,51.9%,73.8%,71.8%,5/6,2.8%,46.2%,55.1%,43.9%,11/18,1:58
R128,30,Marc Rosset[SUI] [yr|ev],d.,121,(Q)Christian Vinck[GER] [yr|ev],6-4 6-1 6-4,1.35,15.0%,60.0%,81.3%,40.6%,1/3,5.5%,64.8%,62.7%,34.4%,12/18,1:26
R128,50,Slava Dosedel[CZE] [yr|ev],d.,46,Francisco Clavet[ESP] [yr|ev],7-6(3) 6-4 6-1,1.43,2.4%,60.0%,76.5%,55.9%,1/3,3.0%,54.5%,60.0%,47.8%,5/11,2:05
R128,55,Carlos Moya[ESP] [yr|ev],d.,61,Mikael Tillstrom[SWE] [yr|ev],6-4 6-2 7-5,1.23,8.3%,44.8%,76.7%,58.5%,5/6,8.0%,61.4%,75.9%,32.4%,5/10,1:32
R128,32,Todd Martin[USA] [yr|ev],d.,119,Vincent Spadea[USA] [yr|ev],6-4 6-1 1-6 6-2,1.29,9.0%,59.0%,72.9%,51.2%,2/5,1.8%,44.5%,65.3%,44.3%,8/14,2:14
R128,25,Michael Chang[USA] [yr|ev],d.,68,(Q)Harel Levy[ISR] [yr|ev],6-2 3-6 6-4 6-4,1.30,6.5%,50.0%,75.9%,57.4%,2/6,4.7%,55.8%,62.5%,49.1%,14/20,2:32
R128,34,Greg Rusedski[GBR] [yr|ev],d.,52,Magnus Gustafsson[SWE] [yr|ev],6-1 6-2 6-4,2.07,17.1%,68.6%,83.3%,63.6%,2/2,1.1%,62.6%,56.1%,47.1%,7/13,1:34
R128,10,(10)Cedric Pioline[FRA] [yr|ev],d.,71,Sargis Sargsian[ARM] [yr|ev],6-3 6-3 6-1,1.51,4.9%,63.0%,82.4%,53.3%,2/2,7.8%,51.9%,72.5%,40.5%,4/9,1:36
R128,15,(15)Mark Philippoussis[AUS] [yr|ev],d.,70,Albert Portas[ESP] [yr|ev],6-3 6-2 6-3,1.46,17.1%,46.3%,84.2%,50.0%,4/6,10.9%,46.7%,67.4%,34.7%,10/17,1:41
R128,27,Jan Michael Gambill[USA] [yr|ev],d.,348,(WC)Mardy Fish[USA] [yr|ev],5-7 5-7 6-4 6-3 6-2,1.14,18.2%,50.3%,79.5%,51.2%,8/12,6.9%,54.5%,65.8%,54.5%,5/11,3:28
R128,91,Thomas Johansson[SWE] [yr|ev],d.,87,Ivan Ljubicic[CRO] [yr|ev],7-6(1) 7-6(5) 6-3,1.13,6.1%,44.7%,76.5%,65.1%,8/9,13.3%,61.2%,78.3%,47.4%,2/5,2:14
R128,114,Galo Blanco[ESP] [yr|ev],d.,20,Patrick Rafter[AUS] [yr|ev],7-6(3) 2-6 6-3 1-6 7-6(5),0.69,11.3%,44.4%,71.8%,61.8%,6/10,17.5%,67.9%,83.9%,61.4%,6/7,3:03
R128,159,(Q)Xavier Malisse[BEL] [yr|ev],d.,59,David Prinosil[GER] [yr|ev],7-5 6-4 6-4,1.22,7.6%,55.4%,80.4%,51.2%,4/6,4.9%,50.5%,75.0%,45.1%,8/13,2:01
R128,84,Richard Fromberg[AUS] [yr|ev],d.,74,George Bastl[SUI] [yr|ev],4-6 6-4 6-3 6-2,1.20,12.9%,55.2%,82.8%,48.1%,3/5,4.6%,66.1%,75.0%,32.4%,5/10,2:26
R128,75,Jason Stoltenberg[AUS] [yr|ev],d.,134,(Q)Jan Siemerink[NED] [yr|ev],6-0 6-4 6-1,1.92,1.5%,65.7%,84.1%,56.5%,0/0,1.4%,52.7%,61.5%,40.0%,5/11,1:25
R128,102,(Q)Wayne Arthurs[AUS] [yr|ev],d.,2,(2)Gustavo Kuerten[BRA] [yr|ev],4-6 6-3 7-6(4) 7-6(1),1.19,18.5%,52.6%,88.7%,59.4%,8/9,4.6%,52.3%,77.9%,61.3%,3/4,2:31
