Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,68,Somdev Devvarman[IND] [yr|ev],d.,101,Denis Gremelmayr[GER] [yr|ev],6-4 4-2 RET,1.27,16.7%,63.0%,73.5%,65.0%,4/4,3.8%,62.3%,60.6%,65.0%,6/8,1:05,62
R128,17,(18)Mikhail Youzhny[RUS] [yr|ev],d.,43,Juan Monaco[ARG] [yr|ev],4-6 6-2 6-2 4-6 6-4,1.17,3.0%,65.2%,71.6%,55.3%,2/6,4.4%,75.7%,59.2%,63.6%,9/16,3:13,8
R128,23,(28)David Nalbandian[ARG] [yr|ev],d.,135,Julian Reister[GER] [yr|ev],7-5 6-2 6-3,1.72,11.1%,67.9%,76.4%,65.4%,2/4,6.8%,64.1%,65.2%,32.4%,4/10,1:46,3
R128,78,Andreas Haider Maurer[AUT] [yr|ev],d.,126,Florent Serra[FRA] [yr|ev],7-6(5) 6-3 6-3,1.30,36.4%,67.3%,88.9%,37.1%,3/3,8.1%,60.6%,71.7%,51.3%,5/8,1:51,47
R128,55,Adrian Mannarino[FRA] [yr|ev],d.,181,(Q)Conor Niland[IRL] [yr|ev],4-6 6-4 7-6(7) 4-6 6-4,1.03,2.2%,63.0%,66.4%,51.5%,12/19,5.4%,66.3%,64.8%,50.0%,13/20,4:00,17
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,61,Mikhail Kukushkin[KAZ] [yr|ev],7-6(2) 6-4 6-2,2.44,15.0%,71.3%,89.5%,73.9%,3/3,4.3%,65.6%,67.2%,56.3%,4/7,1:42,1
R128,5,(5)Robin Soderling[SWE] [yr|ev],d.,67,Philipp Petzschner[GER] [yr|ev],6-4 6-4 2-6 7-6(5),0.90,4.7%,57.4%,71.1%,43.1%,16/21,4.7%,66.4%,71.8%,46.5%,6/11,3:14,4
R128,130,Lleyton Hewitt[AUS] [yr|ev],d.,52,Kei Nishikori[JPN] [yr|ev],6-1 7-6(4) 6-7(7) 6-3,1.17,3.6%,62.9%,72.7%,53.8%,5/7,1.5%,57.6%,65.8%,51.8%,4/10,3:07,1
R128,79,Igor Andreev[RUS] [yr|ev],d.,129,Teymuraz Gabashvili[RUS] [yr|ev],6-4 7-6(5) 6-7(4) 4-6 6-3,1.07,11.4%,65.9%,80.0%,50.9%,5/8,6.1%,63.2%,72.8%,60.0%,10/14,3:38,18
R128,158,(Q)Bernard Tomic[AUS] [yr|ev],d.,27,(29)Nikolay Davydenko[RUS] [yr|ev],7-5 6-3 7-5,1.72,6.5%,79.3%,78.1%,68.4%,2/3,3.7%,67.3%,65.3%,45.7%,11/15,1:52,17
R128,18,(20)Florian Mayer[GER] [yr|ev],d.,301,(WC)Daniel Evans[GBR] [yr|ev],7-6(5) 7-6(1) 3-6 6-4,1.18,9.4%,71.9%,71.7%,52.8%,2/7,7.4%,61.7%,69.6%,45.6%,9/14,2:53,18
R128,42,Xavier Malisse[BEL] [yr|ev],d.,103,Mischa Zverev[GER] [yr|ev],6-2 6-3 6-2,1.58,8.5%,68.3%,75.0%,53.8%,5/6,6.6%,71.1%,50.0%,50.0%,4/10,1:27,19
R128,53,Dmitry Tursunov[RUS] [yr|ev],d.,75,Ernests Gulbis[LAT] [yr|ev],6-3 3-6 7-6(12) 7-6(1),1.07,7.3%,63.5%,74.7%,70.0%,7/9,17.4%,76.1%,77.1%,51.5%,5/7,2:47,20
R128,11,(11)Jurgen Melzer[AUT] [yr|ev],d.,88,(WC)Alejandro Falla[COL] [yr|ev],3-6 7-6(5) 6-2 6-2,1.05,5.8%,64.2%,73.9%,53.1%,4/5,3.9%,69.5%,68.5%,56.4%,13/17,2:39,8
R128,12,(13)Viktor Troicki[SRB] [yr|ev],d.,86,Maximo Gonzalez[ARG] [yr|ev],3-6 6-0 7-6(3) 6-3,1.21,23.3%,65.0%,74.4%,57.1%,6/8,0.0%,66.7%,69.1%,47.1%,5/9,2:13,12
R128,57,Yen Hsun Lu[TPE] [yr|ev],d.,31,Tommy Robredo[ESP] [yr|ev],6-4 6-4 6-1,1.66,8.6%,62.9%,81.8%,65.4%,1/1,2.6%,57.1%,63.6%,54.5%,1/6,1:37,33
R128,89,Ricardo Mello[BRA] [yr|ev],d.,164,(Q)Frank Dancevic[CAN] [yr|ev],3-6 3-6 6-4 7-6(6) 6-2,0.94,1.3%,66.0%,65.0%,62.3%,8/13,15.9%,59.3%,72.1%,57.6%,7/12,2:48,50
R128,35,(19)Michael Llodra[FRA] [yr|ev],d.,192,(WC)James Ward[GBR] [yr|ev],6-3 7-6(4) 6-3,1.33,9.5%,73.3%,83.1%,42.9%,5/5,6.1%,51.0%,82.0%,43.8%,3/5,1:57,21
R128,30,(32)Marcos Baghdatis[CYP] [yr|ev],d.,102,James Blake[USA] [yr|ev],6-4 6-2 6-7(5) 4-6 6-4,1.29,11.9%,62.9%,76.7%,58.5%,3/6,3.5%,68.8%,68.4%,45.3%,5/11,2:48,8
R128,38,Andreas Seppi[ITA] [yr|ev],d.,34,Albert Montanes[ESP] [yr|ev],6-4 6-4 7-5,1.25,12.2%,66.3%,75.4%,54.5%,4/6,8.7%,56.7%,72.9%,44.4%,4/9,1:47,18
R128,36,Kevin Anderson[RSA] [yr|ev],d.,114,Illya Marchenko[UKR] [yr|ev],6-7(5) 7-6(7) 6-4 4-6 6-1,1.31,12.0%,74.0%,76.6%,66.7%,6/8,3.6%,59.9%,74.0%,53.7%,6/10,3:52,5
R128,2,(2)Novak Djokovic[SRB] [yr|ev],d.,54,Jeremy Chardy[FRA] [yr|ev],6-4 6-1 6-1,2.74,14.8%,73.8%,84.4%,75.0%,1/1,12.0%,58.7%,68.2%,25.8%,4/10,1:20,1
