Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,199,(Q)Bohdan Ulihrach[CZE] [yr|ev],d.,27,(24)Dominik Hrbaty[SVK] [yr|ev],6-2 5-7 6-7(3) 6-4 6-3,1.21,9.7%,63.9%,76.1%,50.0%,5/9,2.4%,55.0%,64.5%,53.9%,11/19,2:54,22
R128,40,Paul Henri Mathieu[FRA] [yr|ev],d.,37,(31)Florian Mayer[GER] [yr|ev],6-3 6-4 6-2,1.41,6.5%,64.5%,75.0%,57.6%,10/11,2.4%,58.3%,63.3%,45.7%,4/9,1:55,12
R128,56,Gilles Simon[FRA] [yr|ev],d.,66,Vincent Spadea[USA] [yr|ev],2-6 6-4 6-4 6-3,1.07,5.9%,66.4%,70.9%,37.5%,7/13,2.5%,61.0%,59.7%,52.2%,12/19,2:34,6
R128,49,Nicolas Massu[CHI] [yr|ev],d.,82,Luis Horna[PER] [yr|ev],6-4 7-5 3-6 6-7(1) 6-2,1.11,5.2%,76.1%,65.3%,56.8%,16/22,6.5%,68.0%,67.8%,40.7%,5/14,4:14,9
R128,125,Igor Andreev[RUS] [yr|ev],d.,3,(3)Andy Roddick[USA] [yr|ev],3-6 6-4 6-3 6-4,1.21,6.7%,63.3%,67.1%,65.9%,10/12,4.0%,61.1%,62.3%,55.1%,7/11,2:43,18
R128,85,Ivo Karlovic[CRO] [yr|ev],d.,8,(8)James Blake[USA] [yr|ev],4-6 6-4 7-5 7-5,1.30,18.2%,69.4%,75.0%,73.0%,4/5,0.7%,63.0%,70.6%,60.0%,8/11,2:32,14
R128,39,Jonas Bjorkman[SWE] [yr|ev],d.,127,(WC)Peter Luczak[AUS] [yr|ev],6-7(4) 5-7 6-3 6-3 6-1,1.20,13.4%,64.4%,76.0%,50.9%,8/11,8.8%,66.7%,67.0%,47.2%,7/15,3:16,4
R128,61,Oscar Hernandez[ESP] [yr|ev],d.,106,(LL)Juan Pablo Guzman[ARG] [yr|ev],7-6(4) 6-0 6-2,1.88,5.5%,71.2%,76.9%,71.4%,0/1,3.6%,59.5%,68.0%,32.4%,1/7,1:41,48
R128,32,(28)Philipp Kohlschreiber[GER] [yr|ev],d.,96,(Q)Lukas Dlouhy[CZE] [yr|ev],6-2 3-6 7-5 4-6 17-15,1.14,3.0%,69.3%,70.3%,60.7%,6/11,7.5%,63.7%,70.6%,49.4%,13/20,3:55,16
R128,26,(23)Carlos Moya[ESP] [yr|ev],d.,95,Andreas Seppi[ITA] [yr|ev],6-1 3-6 6-3 2-6 6-0,1.18,3.0%,61.7%,67.1%,52.9%,13/17,2.4%,58.1%,58.3%,50.0%,5/12,2:48,1
R128,77,Florent Serra[FRA] [yr|ev],d.,90,Igor Kunitsyn[RUS] [yr|ev],6-3 6-0 6-2,2.17,9.5%,76.2%,85.4%,46.7%,0/0,0.0%,69.6%,51.3%,41.2%,5/11,1:13,36
R128,134,(Q)Juan Pablo Brzezicki[ARG] [yr|ev],d.,86,Robert Kendrick[USA] [yr|ev],6-1 3-6 6-2 6-1,1.57,3.4%,59.6%,69.8%,61.1%,2/5,7.0%,55.0%,47.3%,46.7%,7/15,2:03,94
R128,64,Guillermo Garcia Lopez[ESP] [yr|ev],d.,12,(10)Tomas Berdych[CZE] [yr|ev],7-5 6-4 6-4,1.53,4.7%,64.7%,80.0%,50.0%,3/6,3.7%,65.1%,62.0%,36.8%,7/13,2:10,23
R128,16,(14)Lleyton Hewitt[AUS] [yr|ev],d.,54,Max Mirnyi[BLR] [yr|ev],6-3 6-1 6-3,1.76,5.6%,68.1%,73.5%,69.6%,6/6,4.7%,55.8%,60.4%,39.5%,5/11,1:44,1
R128,72,Gaston Gaudio[ARG] [yr|ev],d.,41,Marc Gicquel[FRA] [yr|ev],3-6 6-3 3-6 6-4 6-3,1.01,1.4%,55.7%,59.0%,59.7%,6/12,6.8%,50.0%,75.7%,41.9%,6/13,3:17,5
R128,130,(WC)Mathieu Montcourt[FRA] [yr|ev],d.,43,Benjamin Becker[GER] [yr|ev],6-3 6-1 6-3,1.35,4.5%,69.3%,80.3%,40.7%,7/7,5.6%,59.7%,65.1%,44.8%,4/10,1:41,104
R128,23,(20)Jarkko Nieminen[FIN] [yr|ev],d.,73,Feliciano Lopez[ESP] [yr|ev],6-2 6-4 7-6(2),1.72,5.9%,65.9%,80.4%,69.0%,3/4,6.0%,60.3%,71.4%,41.3%,8/12,2:05,13
R128,50,Albert Montanes[ESP] [yr|ev],d.,28,(25)Robin Soderling[SWE] [yr|ev],7-6(4) 4-1 RET,1.54,10.3%,70.7%,78.0%,70.6%,2/2,11.9%,52.5%,83.9%,39.3%,0/1,1:15,22
R128,84,Ernests Gulbis[LAT] [yr|ev],d.,53,Tim Henman[GBR] [yr|ev],6-4 6-3 6-2,1.45,9.0%,71.9%,78.1%,44.0%,5/6,3.2%,62.8%,54.2%,54.3%,12/17,1:49,10
R128,227,(Q)Flavio Cipolla[ITA] [yr|ev],d.,76,Teymuraz Gabashvili[RUS] [yr|ev],7-6(6) 6-3 5-2 RET,1.19,2.1%,75.8%,63.9%,47.8%,6/10,0.9%,55.0%,62.3%,40.0%,8/15,2:18,70
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,59,Juan Martin del Potro[ARG] [yr|ev],7-5 6-3 6-2,1.48,1.3%,62.8%,75.5%,51.7%,6/9,0.0%,70.5%,50.7%,50.0%,12/20,2:19,1
