Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,48,Pablo Andujar[ESP] [yr|ev],d.,84,Albert Ramos[ESP] [yr|ev],6-4 6-2 6-4,1.29,2.2%,73.3%,60.6%,62.5%,4/7,2.4%,60.7%,62.7%,30.3%,5/12,1:55,32
R128,20,(20)Jerzy Janowicz[POL] [yr|ev],d.,319,(WC)Jordan Thompson[AUS] [yr|ev],1-6 4-6 6-4 6-2 6-1,1.05,10.5%,64.2%,71.2%,46.6%,7/10,9.9%,60.3%,72.2%,42.3%,4/9,3:16,14
R128,31,(29)Jeremy Chardy[FRA] [yr|ev],d.,100,Jesse Huta Galung[NED] [yr|ev],6-2 6-4 6-4,1.26,10.2%,65.9%,79.3%,53.3%,5/5,10.5%,54.7%,83.0%,38.5%,5/9,1:50,25
R128,56,Alexandr Dolgopolov[UKR] [yr|ev],d.,128,(Q)Ricardas Berankis[LTU] [yr|ev],7-5 7-5 6-2,1.50,8.8%,58.2%,79.2%,60.5%,2/3,8.8%,50.0%,70.2%,43.9%,11/16,2:03,13
R128,71,Adrian Mannarino[FRA] [yr|ev],d.,147,(WC)Steve Johnson[USA] [yr|ev],3-6 6-3 6-0 5-7 6-4,1.11,2.1%,57.9%,64.2%,62.7%,2/6,16.0%,52.7%,72.5%,45.2%,4/11,2:57,17
R128,3,(3)David Ferrer[ESP] [yr|ev],d.,74,Alejandro Gonzalez[COL] [yr|ev],6-3 6-4 6-4,1.30,2.4%,53.0%,63.6%,53.8%,2/7,2.3%,68.2%,56.7%,25.0%,4/12,2:05,3
R128,8,(8)Stan Wawrinka[SUI] [yr|ev],d.,85,Andrey Golubev[KAZ] [yr|ev],6-4 4-1 RET,1.94,11.4%,62.9%,90.9%,46.2%,1/2,0.0%,64.3%,50.0%,50.0%,5/9,1:05,3
R128,87,Alejandro Falla[COL] [yr|ev],d.,66,Mikhail Kukushkin[KAZ] [yr|ev],6-7(2) 6-2 6-2 6-3,1.23,3.3%,60.2%,67.6%,46.9%,10/14,1.3%,55.1%,64.0%,32.9%,18/28,3:09,50
R128,67,Matthew Ebden[AUS] [yr|ev],d.,46,Nicolas Mahut[FRA] [yr|ev],6-3 7-5 4-6 0-6 6-3,0.95,5.3%,67.4%,65.2%,53.5%,9/15,5.1%,64.0%,72.4%,46.9%,6/12,3:04,39
R128,30,(28)Vasek Pospisil[CAN] [yr|ev],d.,157,(WC)Sam Groth[AUS] [yr|ev],6-4 6-3 6-4,1.71,8.0%,66.7%,90.0%,52.0%,2/2,17.2%,64.5%,66.7%,51.5%,6/10,1:43,25
R128,18,(17)Tommy Robredo[ESP] [yr|ev],d.,47,Lukas Rosol[CZE] [yr|ev],6-1 6-7(7) 3-6 7-6(5) 8-6,1.44,9.0%,56.9%,75.6%,69.4%,4/7,5.9%,49.2%,78.0%,44.7%,12/18,3:32,5
R128,38,Julien Benneteau[FRA] [yr|ev],d.,63,Pablo Carreno Busta[ESP] [yr|ev],6-3 3-6 4-6 6-1 6-2,1.31,12.2%,66.4%,71.3%,54.5%,1/5,4.8%,53.1%,60.3%,49.3%,12/19,3:03,25
R128,61,Nikolay Davydenko[RUS] [yr|ev],d.,72,Lukasz Kubot[POL] [yr|ev],3-6 6-3 3-6 6-3 6-4,1.26,4.4%,77.0%,73.1%,35.5%,8/14,4.8%,59.5%,68.0%,36.8%,17/24,3:39,3
R128,9,(9)Richard Gasquet[FRA] [yr|ev],d.,176,(Q)David Guez[FRA] [yr|ev],7-5 6-4 6-1,1.47,14.1%,68.2%,74.1%,48.1%,4/7,3.9%,63.2%,54.2%,42.9%,3/10,1:53,7
R128,16,(15)Fabio Fognini[ITA] [yr|ev],d.,89,Alex Bogomolov Jr[RUS] [yr|ev],6-3 6-2 RET,1.34,5.5%,49.1%,70.4%,50.0%,4/6,0.0%,52.4%,56.8%,35.0%,14/20,1:29,9
R128,39,Jarkko Nieminen[FIN] [yr|ev],d.,68,Dudi Sela[ISR] [yr|ev],3-6 7-6(3) 6-7(3) 6-3 6-3,0.99,1.1%,58.5%,64.1%,46.6%,8/17,2.9%,66.5%,63.7%,43.9%,7/17,3:38,13
R128,51,Sam Querrey[USA] [yr|ev],d.,69,Santiago Giraldo[COL] [yr|ev],6-3 6-2 3-6 7-6(3),1.18,20.5%,63.2%,81.1%,51.2%,5/7,8.0%,63.7%,69.4%,56.1%,3/7,2:13,11
R128,24,(23)Ernests Gulbis[LAT] [yr|ev],d.,42,Juan Monaco[ARG] [yr|ev],1-6 6-4 7-6(4) 6-2,0.88,11.8%,52.8%,77.6%,47.1%,9/12,0.0%,75.7%,75.0%,44.4%,2/5,3:09,10
R128,26,(30)Dmitry Tursunov[RUS] [yr|ev],d.,92,Michael Russell[USA] [yr|ev],6-2 6-2 6-3,1.34,8.1%,52.5%,75.0%,51.1%,6/7,1.2%,50.0%,57.1%,45.2%,3/9,1:56,20
R128,49,Denis Istomin[UZB] [yr|ev],d.,108,Marcos Baghdatis[CYP] [yr|ev],6-4 7-5 6-4,1.35,8.6%,76.2%,70.0%,64.0%,8/9,7.1%,52.0%,80.3%,32.8%,9/13,2:36,33
R128,98,Leonardo Mayer[ARG] [yr|ev],d.,60,Albert Montanes[ESP] [yr|ev],6-1 6-3 6-1,2.86,24.1%,61.1%,93.9%,61.9%,0/0,1.5%,60.3%,56.1%,33.3%,7/14,1:10,21
R128,2,(2)Novak Djokovic[SRB] [yr|ev],d.,96,Lukas Lacko[SVK] [yr|ev],6-3 7-6(2) 6-1,1.97,11.4%,68.4%,83.3%,68.0%,2/3,5.4%,60.9%,62.5%,50.0%,4/8,1:50,1
