Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,129,(LL)Julian Reister[GER] [yr|ev],d.,257,(Q)Rik De Voest[RSA] [yr|ev],6-4 7-5 3-6 6-2,1.11,4.2%,74.6%,64.8%,63.3%,4/7,7.3%,62.1%,68.8%,46.8%,8/14,2:32,83
R128,193,(Q)Ivan Dodig[CRO] [yr|ev],d.,125,Oscar Hernandez[ESP] [yr|ev],6-1 6-3 6-3,2.09,16.9%,60.6%,81.4%,71.4%,5/5,2.9%,61.8%,61.9%,38.5%,4/9,1:31,29
R128,21,(18)Sam Querrey[USA] [yr|ev],d.,47,Sergiy Stakhovsky[UKR] [yr|ev],7-6(4) 6-3 2-1 RET,1.32,14.5%,60.5%,82.6%,56.7%,3/4,9.5%,66.2%,75.5%,40.0%,4/7,1:29,11
R128,32,(26)Gilles Simon[FRA] [yr|ev],d.,238,(Q)Guillermo Alcaide[ESP] [yr|ev],6-3 6-4 7-6(0),1.21,5.7%,57.5%,82.0%,51.1%,3/4,11.2%,61.2%,75.0%,42.1%,4/7,1:53,6
R128,74,Illya Marchenko[UKR] [yr|ev],d.,46,Michael Berrer[GER] [yr|ev],6-3 7-5 RET,1.29,16.7%,70.0%,76.2%,55.6%,0/1,5.3%,56.1%,75.0%,44.0%,4/7,1:25,49
R128,67,Jarkko Nieminen[FIN] [yr|ev],d.,121,(LL)Stefan Koubek[AUT] [yr|ev],6-4 7-6(3) 5-7 6-2,0.98,5.0%,74.3%,67.3%,44.4%,8/11,3.1%,62.2%,68.4%,52.1%,5/10,2:37,13
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,90,Jan Hajek[CZE] [yr|ev],7-5 6-1 6-2,2.00,23.6%,55.6%,87.5%,62.5%,2/3,3.4%,62.1%,66.7%,30.3%,5/11,1:41,1
R128,6,(6)Robin Soderling[SWE] [yr|ev],d.,72,Robby Ginepri[USA] [yr|ev],6-2 6-2 6-3,1.97,19.1%,67.6%,91.3%,54.5%,2/2,7.2%,68.1%,66.0%,45.5%,3/8,1:18,4
R128,87,Marcel Granollers[ESP] [yr|ev],d.,89,Frederico Gil[POR] [yr|ev],6-3 6-0 6-4,2.31,23.4%,59.4%,92.1%,57.7%,1/2,1.1%,74.2%,52.2%,41.7%,10/16,1:33,19
R128,164,(Q)Martin Fischer[AUT] [yr|ev],d.,124,(LL)Go Soeda[JPN] [yr|ev],6-4 6-3 6-1,1.44,3.8%,60.8%,75.0%,54.8%,2/3,2.1%,50.5%,54.2%,51.1%,7/13,1:56,117
R128,24,(25)Thomaz Bellucci[BRA] [yr|ev],d.,92,Ricardo Mello[BRA] [yr|ev],6-4 6-4 6-4,1.40,13.2%,54.9%,82.0%,51.2%,4/6,0.9%,65.5%,59.7%,47.4%,7/12,2:01,21
R128,75,Lukas Lacko[SVK] [yr|ev],d.,27,(24)Marcos Baghdatis[CYP] [yr|ev],6-3 2-6 6-3 6-1,1.32,8.2%,65.3%,75.0%,52.9%,7/9,12.1%,61.7%,68.2%,39.0%,7/13,2:00,44
R128,55,Jeremy Chardy[FRA] [yr|ev],d.,91,Daniel Gimeno Traver[ESP] [yr|ev],6-3 6-3 6-1,1.70,15.8%,55.3%,85.7%,55.9%,3/3,12.0%,61.4%,54.9%,50.0%,5/10,1:25,25
R128,64,Florent Serra[FRA] [yr|ev],d.,62,Simon Greul[GER] [yr|ev],7-6(2) 6-3 6-2,1.36,5.4%,55.9%,75.0%,61.0%,1/2,5.2%,62.9%,55.7%,61.1%,7/12,1:56,36
R128,11,(9)David Ferrer[ESP] [yr|ev],d.,178,(WC)Nicolas Kiefer[GER] [yr|ev],6-4 6-2 6-3,2.09,17.6%,64.9%,91.7%,57.7%,2/2,9.0%,50.0%,71.8%,43.6%,3/7,1:40,3
R128,14,(13)Mikhail Youzhny[RUS] [yr|ev],d.,65,Dudi Sela[ISR] [yr|ev],6-3 6-4 4-6 7-6(2),1.04,4.8%,65.1%,63.2%,41.2%,4/11,2.2%,54.3%,65.3%,39.7%,15/23,3:13,8
R128,66,Paul Henri Mathieu[FRA] [yr|ev],d.,128,Marc Gicquel[FRA] [yr|ev],6-1 7-5 3-6 6-1,1.39,15.0%,52.3%,80.4%,56.9%,4/6,6.3%,55.4%,69.4%,42.0%,6/12,2:12,12
R128,49,Thiemo De Bakker[NED] [yr|ev],d.,54,Santiago Giraldo[COL] [yr|ev],6-7(4) 6-4 6-3 5-7 16-14,1.01,17.6%,63.3%,87.2%,45.5%,5/6,5.1%,70.1%,76.7%,59.4%,5/9,4:06,40
R128,19,(23)John Isner[USA] [yr|ev],d.,148,(Q)Nicolas Mahut[FRA] [yr|ev],6-4 3-6 6-7(7) 7-6(3) 70-68,0.89,23.0%,73.5%,80.9%,63.1%,2/3,21.1%,67.1%,86.6%,62.7%,12/14,11:05,8
R128,41,(33)Philipp Petzschner[GER] [yr|ev],d.,76,Stephane Robert[FRA] [yr|ev],6-4 7-6(6) 4-6 2-6 6-4,1.04,11.3%,58.2%,74.4%,49.2%,6/13,3.2%,59.1%,72.5%,47.6%,8/14,2:46,35
R128,53,Lukasz Kubot[POL] [yr|ev],d.,120,Blaz Kavcic[SLO] [yr|ev],4-6 6-2 6-2 6-3,1.44,16.3%,75.0%,74.4%,46.2%,2/5,8.8%,55.9%,63.2%,40.0%,7/14,2:24,41
R128,151,Robin Haase[NED] [yr|ev],d.,109,James Blake[USA] [yr|ev],6-2 6-4 6-4,1.37,9.7%,54.8%,80.4%,54.8%,9/9,5.0%,62.4%,65.1%,44.7%,9/13,1:37,33
R128,1,(2)Rafael Nadal[ESP] [yr|ev],d.,189,(WC)Kei Nishikori[JPN] [yr|ev],6-2 6-4 6-4,1.59,10.3%,69.2%,81.5%,54.2%,2/3,3.8%,62.9%,71.2%,33.3%,8/13,2:05,1
