Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,67,Xavier Malisse[BEL] [yr|ev],d.,48,Olivier Rochus[BEL] [yr|ev],6-3 6-4 6-2,1.65,23.5%,53.1%,76.7%,65.8%,1/2,0.0%,65.2%,60.0%,40.6%,6/11,1:39,19
R128,19,(19)Agustin Calleri[ARG] [yr|ev],d.,98,Werner Eschauer[AUT] [yr|ev],7-6(4) 7-6(2) 1-6 6-4,0.98,10.3%,55.6%,80.0%,60.7%,5/8,8.3%,57.0%,85.5%,53.8%,6/8,2:42,16
R128,49,Flavio Saretta[BRA] [yr|ev],d.,31,(32)Vincent Spadea[USA] [yr|ev],6-3 6-1 5-7 7-6(8),1.20,5.8%,54.0%,73.3%,42.2%,6/12,2.0%,50.3%,61.0%,40.8%,8/17,3:35,44
R128,57,Nicolas Lapentti[ECU] [yr|ev],d.,71,Karol Beck[SVK] [yr|ev],4-6 6-3 7-5 3-6 6-4,0.97,9.4%,61.8%,63.8%,41.5%,11/20,8.2%,46.3%,66.2%,48.1%,2/12,3:43,6
R128,43,Ivan Ljubicic[CRO] [yr|ev],d.,56,Paul Henri Mathieu[FRA] [yr|ev],6-4 6-2 7-5,1.32,24.2%,45.5%,84.4%,50.0%,3/5,4.1%,44.3%,62.8%,48.1%,6/12,2:08,3
R128,4,(4)Andy Roddick[USA] [yr|ev],d.,33,Tim Henman[GBR] [yr|ev],6-3 7-6(2) 6-3,1.50,6.7%,67.4%,71.7%,65.5%,3/5,1.9%,64.1%,62.1%,40.5%,8/14,2:04,1
R128,7,(7)Carlos Moya[ESP] [yr|ev],d.,111,Scott Draper[AUS] [yr|ev],4-6 6-4 7-5 7-6(6),1.07,18.7%,61.9%,79.1%,62.3%,9/11,5.5%,61.4%,73.1%,67.3%,1/4,2:33,1
R128,95,(Q)Wesley Moodie[RSA] [yr|ev],d.,87,Albert Montanes[ESP] [yr|ev],7-6(3) 6-2 6-2,2.58,15.3%,56.9%,90.2%,74.2%,0/0,5.4%,52.7%,69.4%,43.2%,6/10,1:32,57
R128,143,(Q)Thomas Enqvist[SWE] [yr|ev],d.,88,Albert Portas[ESP] [yr|ev],6-2 6-3 6-1,1.81,13.4%,40.3%,96.3%,57.5%,2/2,11.5%,53.8%,66.7%,33.3%,3/9,1:18,4
R128,42,Nicolas Massu[CHI] [yr|ev],d.,30,(30)Gaston Gaudio[ARG] [yr|ev],6-3 6-3 6-2,1.29,5.9%,65.3%,63.6%,62.9%,5/6,6.9%,55.2%,60.4%,43.6%,3/9,2:11,9
R128,21,(22)Younes El Aynaoui[MAR] [yr|ev],d.,173,(WC)Alex Kim[USA] [yr|ev],7-5 7-6(5) 6-3,1.25,17.9%,74.4%,77.0%,40.0%,8/10,1.5%,66.4%,69.0%,40.9%,11/15,2:24,14
R128,45,Rafael Nadal[ESP] [yr|ev],d.,61,Fernando Vicente[ESP] [yr|ev],6-4 6-3 6-3,1.61,2.4%,56.1%,80.4%,63.9%,3/3,8.1%,58.6%,67.7%,41.3%,14/18,2:13,1
R128,50,Jan Michael Gambill[USA] [yr|ev],d.,55,David Sanchez[ESP] [yr|ev],7-6(3) 6-2 6-2,1.40,13.1%,51.5%,82.4%,52.1%,5/6,5.2%,51.5%,74.0%,34.0%,5/10,2:05,14
R128,10,(10)Jiri Novak[CZE] [yr|ev],d.,74,Mario Ancic[CRO] [yr|ev],3-6 6-3 5-7 6-2 6-2,1.30,4.5%,56.7%,77.6%,56.9%,8/11,16.8%,55.5%,76.7%,37.7%,7/13,2:59,5
R128,13,(13)David Nalbandian[ARG] [yr|ev],d.,271,(Q)Philipp Kohlschreiber[GER] [yr|ev],6-4 7-6(4) 6-3,1.34,6.3%,60.4%,70.7%,63.2%,1/4,7.5%,47.5%,68.4%,46.0%,13/18,2:21,3
R128,39,Jarkko Nieminen[FIN] [yr|ev],d.,114,(Q)Nicolas Mahut[FRA] [yr|ev],6-2 6-4 7-5,1.23,8.5%,57.4%,77.8%,40.0%,7/10,15.7%,53.7%,65.5%,38.0%,8/15,1:49,13
R128,64,Antony Dupuis[FRA] [yr|ev],d.,36,Mikhail Youzhny[RUS] [yr|ev],5-7 6-4 3-6 6-3 7-5,1.01,5.4%,58.9%,70.7%,58.0%,9/13,5.8%,70.3%,67.9%,58.7%,9/14,3:29,57
R128,20,(20)Mark Philippoussis[AUS] [yr|ev],d.,149,(Q)Janko Tipsarevic[SRB] [yr|ev],6-2 7-6(4) 6-4,1.28,21.3%,58.5%,74.5%,59.0%,5/7,8.1%,57.0%,59.2%,59.5%,3/8,1:50,8
R128,35,James Blake[USA] [yr|ev],d.,27,(27)Mariano Zabaleta[ARG] [yr|ev],7-6(4) 6-3 6-2,1.48,8.0%,68.0%,75.0%,59.4%,4/6,2.8%,62.3%,62.1%,45.0%,10/15,1:49,4
R128,52,Sargis Sargsian[ARM] [yr|ev],d.,525,(WC)Amer Delic[BIH] [yr|ev],4-6 6-3 6-7(3) 6-2 7-5,1.23,1.4%,69.6%,71.8%,53.3%,8/13,10.2%,62.5%,65.5%,47.0%,13/21,3:15,38
R128,94,Jean Rene Lisnard[MON] [yr|ev],d.,77,Magnus Norman[SWE] [yr|ev],6-2 6-2 6-7(4) 0-6 7-6(4),1.00,2.4%,36.1%,73.3%,47.2%,8/16,5.0%,55.9%,70.0%,39.4%,11/20,3:41,84
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,75,Jose Acasuso[ARG] [yr|ev],5-7 6-3 6-3 2-0 RET,2.20,19.7%,72.4%,85.5%,66.7%,2/4,7.0%,58.1%,64.0%,46.3%,12/17,2:06,1
