Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,88,Jesse Levine[CAN] [yr|ev],d.,107,Tommy Robredo[ESP] [yr|ev],7-6(5) 6-7(2) 6-4 6-4,0.86,3.1%,61.6%,72.4%,52.5%,10/12,10.9%,57.4%,78.4%,58.2%,1/5,3:08,69
R128,61,Yen Hsun Lu[TPE] [yr|ev],d.,91,Ruben Ramirez Hidalgo[ESP] [yr|ev],6-2 6-1 4-6 6-1,1.89,11.5%,60.9%,77.4%,70.6%,2/3,10.5%,57.0%,67.3%,32.4%,4/11,2:01,33
R128,86,Gael Monfils[FRA] [yr|ev],d.,20,(18)Alexandr Dolgopolov[UKR] [yr|ev],6-7(7) 7-6(4) 6-3 6-3,1.22,19.5%,60.2%,83.8%,43.4%,3/7,5.0%,55.0%,66.2%,54.0%,9/16,2:45,6
R128,28,(25)Florian Mayer[GER] [yr|ev],d.,194,(WC)Rhyne Williams[USA] [yr|ev],2-6 3-6 6-2 7-6(12) 6-1,1.04,6.2%,71.9%,73.3%,46.3%,8/11,9.9%,59.9%,76.9%,45.9%,11/16,3:22,18
R128,110,(Q)Ricardas Berankis[LTU] [yr|ev],d.,102,Sergiy Stakhovsky[UKR] [yr|ev],6-2 7-6(4) 7-5,1.46,6.0%,58.0%,81.0%,64.3%,3/3,5.2%,71.6%,63.9%,57.6%,10/13,2:07,50
R128,100,Joao Sousa[POR] [yr|ev],d.,237,(WC)John Patrick Smith[AUS] [yr|ev],6-4 6-1 6-4,1.41,4.5%,58.0%,70.6%,62.2%,6/8,2.4%,59.8%,55.1%,51.5%,13/19,1:52,28
R128,3,(3)Andy Murray[GBR] [yr|ev],d.,53,Robin Haase[NED] [yr|ev],6-3 6-1 6-3,1.59,5.4%,73.0%,72.2%,50.0%,5/7,3.0%,50.7%,55.9%,36.4%,5/13,1:37,1
R128,8,(7)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,52,Michael Llodra[FRA] [yr|ev],6-4 7-5 6-2,1.52,14.1%,70.6%,81.7%,60.0%,2/2,5.9%,55.3%,66.0%,57.9%,4/8,1:46,5
R128,73,Go Soeda[JPN] [yr|ev],d.,349,(WC)Luke Saville[AUS] [yr|ev],6-7(4) 6-3 6-2 6-3,1.37,4.7%,55.8%,72.2%,54.4%,2/5,7.4%,62.0%,53.3%,47.8%,10/18,2:53,47
R128,223,(WC)James Duckworth[AUS] [yr|ev],d.,334,(WC)Benjamin Mitchell[AUS] [yr|ev],6-4 7-6(8) 4-6 5-7 8-6,1.08,13.5%,61.5%,78.0%,44.2%,11/16,6.8%,55.1%,68.4%,54.8%,10/15,4:26,46
R128,93,Blaz Kavcic[SLO] [yr|ev],d.,33,(29)Thomaz Bellucci[BRA] [yr|ev],6-3 6-1 6-3,1.43,4.7%,69.4%,71.2%,53.8%,5/6,4.7%,55.8%,62.5%,36.8%,8/14,2:00,68
R128,70,Jarkko Nieminen[FIN] [yr|ev],d.,21,(19)Tommy Haas[GER] [yr|ev],7-6(3) 4-6 6-3 4-6 8-6,1.00,10.3%,67.0%,69.4%,50.8%,7/12,10.2%,55.1%,67.0%,58.2%,5/10,3:42,13
R128,74,Ivan Dodig[CRO] [yr|ev],d.,186,(WC)Di Wu[CHN] [yr|ev],7-5 4-6 6-3 6-3,1.10,10.4%,54.8%,66.2%,52.5%,7/12,3.0%,56.8%,64.0%,45.6%,12/20,3:14,29
R128,54,Alejandro Falla[COL] [yr|ev],d.,118,(WC)Josselin Ouanna[FRA] [yr|ev],6-4 7-5 6-4,1.16,5.3%,71.1%,72.8%,54.5%,12/12,12.3%,57.5%,75.4%,44.4%,5/8,2:15,50
R128,10,(9)Richard Gasquet[FRA] [yr|ev],d.,96,Albert Montanes[ESP] [yr|ev],7-5 6-2 6-1,2.12,20.6%,60.3%,87.8%,63.0%,0/1,6.7%,64.4%,62.1%,37.5%,4/10,1:36,7
R128,15,(13)Milos Raonic[CAN] [yr|ev],d.,104,Jan Hajek[CZE] [yr|ev],3-6 6-1 6-2 7-6(0),1.64,28.0%,62.6%,82.1%,62.5%,4/5,2.3%,66.4%,62.4%,51.2%,11/15,2:25,3
R128,75,Lukas Rosol[CZE] [yr|ev],d.,246,(Q)Jamie Baker[GBR] [yr|ev],7-6(5) 7-5 6-2,1.34,9.5%,60.0%,75.4%,63.2%,1/3,7.3%,67.0%,69.9%,41.7%,7/12,2:01,26
R128,196,(Q)Amir Weintraub[ISR] [yr|ev],d.,97,Guido Pella[ARG] [yr|ev],7-6(2) 7-5 6-2,1.34,11.7%,71.8%,77.0%,51.7%,4/6,6.5%,65.2%,65.0%,50.0%,1/6,1:57,161
R128,19,(17)Philipp Kohlschreiber[GER] [yr|ev],d.,98,Steve Darcis[BEL] [yr|ev],6-2 6-3 6-4,1.69,13.2%,65.8%,92.0%,46.2%,3/3,0.0%,55.0%,63.6%,55.6%,5/9,1:46,16
R128,120,(Q)Daniel Brands[GER] [yr|ev],d.,30,(27)Martin Klizan[SVK] [yr|ev],6-3 3-6 6-3 6-4,1.38,14.6%,74.0%,81.7%,64.0%,2/3,13.3%,62.2%,73.8%,59.5%,3/6,1:49,51
R128,43,Bernard Tomic[AUS] [yr|ev],d.,72,Leonardo Mayer[ARG] [yr|ev],6-3 6-2 6-3,2.29,10.9%,65.6%,90.5%,63.6%,0/0,5.7%,62.9%,65.9%,42.3%,2/7,1:32,17
R128,40,Nikolay Davydenko[RUS] [yr|ev],d.,113,(Q)Dudi Sela[ISR] [yr|ev],3-6 6-1 7-5 6-3,1.13,3.0%,68.4%,60.4%,64.3%,16/19,0.8%,66.1%,61.5%,47.5%,9/16,2:42,3
R128,2,(2)Roger Federer[SUI] [yr|ev],d.,46,Benoit Paire[FRA] [yr|ev],6-2 6-4 6-1,1.96,4.3%,65.2%,84.4%,58.3%,3/3,9.0%,60.7%,64.8%,31.4%,6/12,1:23,1
