Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,239,(WC)Hugo Gaston[FRA] [yr|ev],d.,204,(WC)Maxime Janvier[FRA] [yr|ev],7-6(5) 6-4 6-3,1.14,0.9%,57.5%,67.7%,54.2%,5/8,1.7%,63.5%,57.5%,54.8%,4/9,2:23,58
R128,52,Yoshihito Nishioka[JPN] [yr|ev],d.,22,(19)Felix Auger Aliassime[CAN] [yr|ev],7-5 6-3 6-3,1.22,1.0%,69.9%,62.5%,61.3%,11/13,5.3%,54.7%,57.7%,48.8%,7/13,2:32,24
R128,25,(28)Casper Ruud[NOR] [yr|ev],d.,94,Yuichi Sugita[JPN] [yr|ev],6-1 6-3 6-1,2.14,3.1%,67.7%,68.2%,85.7%,2/3,3.7%,62.2%,56.9%,22.6%,9/16,1:33,2
R128,58,Tommy Paul[USA] [yr|ev],d.,91,James Duckworth[AUS] [yr|ev],6-2 6-3 6-2,1.62,6.8%,52.1%,76.3%,62.9%,2/3,1.1%,43.6%,63.4%,41.5%,7/14,1:43,9
R128,310,(Q)Jack Sock[USA] [yr|ev],d.,36,Reilly Opelka[USA] [yr|ev],6-4 6-4 6-3,1.72,3.8%,62.8%,79.6%,65.5%,3/4,14.7%,65.1%,64.8%,39.5%,10/15,1:55,8
R128,3,(3)Dominic Thiem[AUT] [yr|ev],d.,40,Marin Cilic[CRO] [yr|ev],6-4 6-3 6-3,1.42,3.8%,67.9%,69.8%,64.0%,5/7,1.1%,55.7%,63.3%,43.6%,7/13,2:06,3
R128,7,(6)Alexander Zverev[GER] [yr|ev],d.,92,Dennis Novak[AUT] [yr|ev],7-5 6-2 6-4,1.87,12.5%,72.5%,82.8%,59.1%,1/2,0.9%,70.4%,56.6%,53.1%,6/11,2:05,2
R128,78,Pierre Hugues Herbert[FRA] [yr|ev],d.,178,(Q)Michael Mmoh[USA] [yr|ev],6-3 6-2 6-3,1.36,13.1%,58.6%,72.4%,56.1%,8/9,2.5%,65.8%,53.8%,51.9%,5/11,2:05,36
R128,69,Juan Ignacio Londero[ARG] [yr|ev],d.,81,Federico Delbonis[ARG] [yr|ev],6-4 7-6(1) 2-6 1-6 14-12,0.92,1.3%,67.4%,62.7%,42.3%,18/30,3.0%,64.8%,64.3%,51.4%,11/20,4:54,50
R128,110,(Q)Marco Cecchinato[ITA] [yr|ev],d.,28,(25)Alex De Minaur[AUS] [yr|ev],7-6(9) 6-4 6-0,1.25,1.7%,78.4%,61.5%,52.0%,4/8,0.0%,59.8%,54.4%,41.5%,16/24,2:51,16
R128,26,(23)Benoit Paire[FRA] [yr|ev],d.,82,Soon Woo Kwon[KOR] [yr|ev],7-5 6-4 6-4,1.15,12.6%,56.8%,75.9%,39.0%,4/8,4.6%,56.0%,62.3%,43.8%,11/18,2:16,18
R128,99,Federico Coria[ARG] [yr|ev],d.,125,(LL)Jason Jung[TPE] [yr|ev],7-5 7-6(6) 7-6(3),1.03,0.7%,74.1%,56.6%,45.9%,16/23,0.0%,71.8%,58.4%,37.1%,8/16,3:19,49
R128,227,(Q)Benjamin Bonzi[FRA] [yr|ev],d.,93,Emil Ruusuvuori[FIN] [yr|ev],6-2 6-4 4-6 6-4,1.07,2.5%,62.2%,70.3%,42.2%,8/12,1.7%,70.7%,64.6%,38.2%,5/12,2:33,42
R128,75,Jannik Sinner[ITA] [yr|ev],d.,13,(11)David Goffin[BEL] [yr|ev],7-5 6-0 6-3,1.56,2.5%,67.5%,77.8%,46.2%,4/6,1.1%,58.6%,58.8%,36.1%,4/11,1:59,1
R128,88,Mikhail Kukushkin[KAZ] [yr|ev],d.,15,(14)Fabio Fognini[ITA] [yr|ev],7-5 3-6 7-6(1) 6-0,1.36,3.6%,77.7%,67.8%,64.0%,6/10,4.7%,62.0%,58.8%,49.0%,5/12,2:52,39
R128,105,(Q)Pedro Martinez[ESP] [yr|ev],d.,193,(Q)Aleksandar Vukic[AUS] [yr|ev],7-5 6-4 6-0,1.34,2.0%,73.7%,68.5%,57.7%,10/11,9.4%,49.4%,71.4%,37.2%,8/14,2:12,36
R128,213,(Q)Sebastian Korda[USA] [yr|ev],d.,98,Andreas Seppi[ITA] [yr|ev],6-2 4-6 6-3 6-3,1.15,1.7%,72.7%,62.5%,57.6%,5/9,1.9%,68.0%,57.1%,51.5%,9/17,2:25,15
R128,23,(21)John Isner[USA] [yr|ev],d.,217,(WC)Elliot Benchetrit[MAR] [yr|ev],6-4 6-1 6-3,1.93,9.6%,68.5%,78.0%,73.9%,4/4,5.1%,53.8%,54.8%,55.6%,2/7,1:42,8
R128,35,Kei Nishikori[JPN] [yr|ev],d.,34,(32)Daniel Evans[GBR] [yr|ev],1-6 6-1 7-6(3) 1-6 6-4,0.99,0.8%,64.6%,60.7%,50.0%,10/18,3.5%,59.4%,68.2%,41.4%,12/19,3:49,4
R128,74,Stefano Travaglia[ITA] [yr|ev],d.,51,Pablo Andujar[ESP] [yr|ev],6-3 6-4 6-4,1.23,3.8%,57.7%,80.0%,40.9%,5/7,0.0%,63.2%,70.9%,28.1%,6/11,2:23,60
R128,236,Mackenzie Mcdonald[USA] [yr|ev],d.,181,(Q)Steven Diez[CAN] [yr|ev],4-6 6-3 6-3 6-4,1.30,9.7%,68.1%,67.5%,58.3%,4/8,1.6%,68.3%,66.3%,27.5%,3/10,2:48,37
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,83,Egor Gerasimov[BLR] [yr|ev],6-4 6-4 6-2,1.84,4.2%,63.4%,82.2%,65.4%,1/2,10.4%,63.6%,69.4%,32.1%,0/5,2:05,1
