Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,24,(22)Viktor Troicki[SRB] [yr|ev],d.,36,Grigor Dimitrov[BUL] [yr|ev],2-6 6-3 5-7 7-5 6-3,1.01,4.0%,67.2%,62.2%,51.7%,11/17,4.3%,61.5%,67.7%,43.5%,5/12,3:45,12
R128,32,(30)Jeremy Chardy[FRA] [yr|ev],d.,68,Leonardo Mayer[ARG] [yr|ev],6-4 3-6 6-4 6-2,1.17,7.2%,56.8%,85.7%,43.8%,7/9,7.4%,67.8%,69.5%,46.2%,7/12,2:40,25
R128,132,(LL)Adam Pavlasek[CZE] [yr|ev],d.,114,(Q)Roberto Carballes Baena[ESP] [yr|ev],6-2 4-6 6-3 1-6 6-1,1.11,4.5%,65.8%,64.7%,49.1%,13/19,0.0%,70.4%,56.8%,50.0%,9/17,3:09,72
R128,93,Taro Daniel[JPN] [yr|ev],d.,45,Martin Klizan[SVK] [yr|ev],3-6 4-6 7-5 6-4 3-0 RET,1.10,5.1%,63.2%,67.4%,44.0%,10/17,7.4%,60.0%,64.2%,40.7%,3/11,3:09,58
R128,4,(3)Stan Wawrinka[SUI] [yr|ev],d.,59,Lukas Rosol[CZE] [yr|ev],4-6 6-1 3-6 6-3 6-4,1.30,6.3%,63.4%,77.8%,53.8%,8/10,5.3%,62.0%,60.4%,58.5%,12/16,3:11,3
R128,6,(5)Kei Nishikori[JPN] [yr|ev],d.,115,Simone Bolelli[ITA] [yr|ev],6-1 7-5 6-3,1.54,4.7%,52.3%,80.0%,58.5%,3/4,1.1%,61.1%,63.6%,37.1%,3/9,2:00,4
R128,40,Andrey Kuznetsov[RUS] [yr|ev],d.,96,Benjamin Becker[GER] [yr|ev],6-2 6-2 6-4,2.06,9.9%,54.9%,82.1%,68.8%,1/2,9.1%,70.1%,53.7%,43.5%,2/8,1:20,39
R128,77,Ivan Dodig[CRO] [yr|ev],d.,78,Mikhail Youzhny[RUS] [yr|ev],6-4 5-7 7-5 2-6 6-3,0.98,7.3%,61.5%,69.1%,44.9%,12/18,2.3%,59.9%,64.1%,55.1%,8/15,4:16,29
R128,52,Fernando Verdasco[ESP] [yr|ev],d.,34,(33)Steve Johnson[USA] [yr|ev],7-5 6-4 7-5,1.34,5.0%,73.3%,68.9%,74.1%,6/7,4.3%,65.5%,67.1%,47.5%,9/13,2:20,7
R128,19,(17)Nick Kyrgios[AUS] [yr|ev],d.,124,Marco Cecchinato[ITA] [yr|ev],7-6(6) 7-6(6) 6-4,1.74,16.0%,64.0%,81.3%,75.0%,1/1,3.7%,59.0%,68.4%,56.4%,12/13,2:22,13
R128,123,(LL)Igor Sijsling[NED] [yr|ev],d.,203,(Q)Adrian Ungur[ROU] [yr|ev],6-1 6-2 7-6(5),1.35,3.1%,60.8%,69.5%,50.0%,2/5,2.0%,60.6%,55.0%,38.5%,8/15,1:42,52
R128,103,Bjorn Fratangelo[USA] [yr|ev],d.,37,Sam Querrey[USA] [yr|ev],6-3 6-1 6-7(3) 6-3,1.24,2.5%,57.1%,69.1%,68.6%,9/10,10.4%,63.2%,77.6%,33.3%,8/14,2:04,99
R128,12,(9)Richard Gasquet[FRA] [yr|ev],d.,57,Thomaz Bellucci[BRA] [yr|ev],6-1 6-3 6-4,1.32,3.4%,67.0%,69.5%,44.8%,7/9,1.1%,59.1%,51.9%,44.4%,9/16,2:08,7
R128,17,(15)John Isner[USA] [yr|ev],d.,61,John Millman[AUS] [yr|ev],6-7(4) 7-6(12) 7-6(7) 7-5,1.26,25.3%,72.8%,81.7%,51.2%,3/6,2.9%,72.3%,62.4%,77.1%,6/10,3:20,8
R128,82,Kyle Edmund[GBR] [yr|ev],d.,104,(Q)Nikoloz Basilashvili[GEO] [yr|ev],7-6(4) 6-7(7) 7-5 6-1,1.44,12.1%,62.1%,85.4%,54.0%,3/4,2.8%,63.2%,68.1%,50.9%,7/11,2:47,14
R128,79,Teymuraz Gabashvili[RUS] [yr|ev],d.,76,Donald Young[USA] [yr|ev],7-6(1) 6-2 6-3,1.35,8.9%,47.8%,79.1%,48.9%,4/8,2.0%,56.6%,60.7%,37.2%,9/16,1:54,43
R128,21,(19)Benoit Paire[FRA] [yr|ev],d.,137,(Q)Radu Albot[MDA] [yr|ev],6-2 4-6 6-4 1-6 6-4,1.03,6.1%,40.8%,65.0%,47.1%,7/16,1.4%,62.1%,55.2%,49.1%,9/19,2:59,18
R128,28,(27)Ivo Karlovic[CRO] [yr|ev],d.,98,Albert Montanes[ESP] [yr|ev],6-2 7-6(7) 7-6(5),1.97,33.3%,64.5%,98.3%,57.6%,1/2,2.9%,74.0%,72.7%,55.6%,3/6,1:48,14
R128,94,Jordan Thompson[AUS] [yr|ev],d.,215,(Q)Laslo Djere[SRB] [yr|ev],6-3 6-4 7-5,1.41,6.7%,67.8%,72.1%,72.4%,2/3,1.1%,60.9%,62.5%,58.3%,3/7,2:08,26
R128,164,Mathias Bourgue[FRA] [yr|ev],d.,216,(Q)Jordi Samper Montana[ESP] [yr|ev],7-5 7-6(5) 7-6(6),1.06,3.3%,60.8%,67.1%,40.4%,3/9,1.4%,67.1%,56.1%,50.0%,10/17,3:26,140
R128,2,(2)Andy Murray[GBR] [yr|ev],d.,128,(Q)Radek Stepanek[CZE] [yr|ev],3-6 3-6 6-0 6-3 7-5,1.25,10.1%,65.9%,70.3%,55.3%,4/8,2.7%,61.7%,64.1%,43.9%,4/10,3:41,1
