Entry,Player,Cty,M,Pts,Hld%,Brk%,A,Ace%,DF,DF%,1stIn,1st%,2nd%,SPW,BPFaced,BPSvd%,RPW,BPEarned,BPConv%,TPW,DR,Time
,Martin Klizan,SVK,1,234,66.7%,15.8%,11,9.7%,4,3.5%,61.1%,62.3%,50.0%,57.5%,15,60.0%,36.4%,13,23.1%,46.6%,0.86,2:55
Q,Luke Saville,AUS,2,428,78.8%,14.3%,17,7.4%,7,3.1%,60.3%,67.4%,53.8%,62.0%,23,69.6%,32.2%,12,41.7%,48.1%,0.85,4:27
Q,Gilles Muller,LUX,2,372,87.5%,3.1%,40,21.2%,10,5.3%,66.7%,85.7%,46.0%,72.5%,7,42.9%,23.0%,6,16.7%,48.1%,0.83,3:50
Q,Ante Pavic,CRO,2,380,87.9%,15.6%,33,15.9%,15,7.2%,58.0%,75.8%,52.9%,66.2%,18,77.8%,27.7%,12,41.7%,48.7%,0.82,3:38
LL,Malek Jaziri,TUN,1,216,76.5%,11.8%,3,2.6%,6,5.2%,53.9%,74.2%,49.1%,62.6%,17,76.5%,30.7%,5,40.0%,47.7%,0.82,1:50
LL,Frank Dancevic,CAN,2,364,83.3%,3.3%,13,7.0%,4,2.1%,64.7%,73.6%,59.1%,68.4%,14,64.3%,26.0%,11,9.1%,47.8%,0.82,3:22
Q,Sam Groth,AUS,1,218,94.4%,0.0%,24,21.2%,3,2.7%,67.3%,84.2%,48.6%,72.6%,4,75.0%,21.9%,0,-,48.2%,0.80,1:55
,Jurgen Zopp,EST,1,240,88.9%,5.6%,7,5.5%,5,3.9%,61.4%,71.8%,59.2%,66.9%,2,0.0%,26.5%,1,100.0%,47.9%,0.80,2:31
,Robin Haase,NED,2,466,92.1%,5.4%,30,11.8%,3,1.2%,62.0%,77.2%,52.6%,67.8%,16,81.3%,25.6%,4,50.0%,48.7%,0.80,4:40
,Steve Johnson,USA,1,267,81.0%,4.5%,10,7.6%,7,5.3%,58.3%,72.7%,50.9%,63.6%,7,42.9%,28.9%,9,11.1%,46.1%,0.79,2:50
Q,Tatsuma Ito,JPN,1,282,91.3%,9.1%,11,7.1%,2,1.3%,64.5%,64.0%,69.1%,65.8%,12,83.3%,26.8%,7,28.6%,48.2%,0.78,2:59
,Kenny De Schepper,FRA,1,184,88.2%,0.0%,20,22.0%,8,8.8%,67.0%,82.0%,53.3%,72.5%,4,50.0%,21.5%,0,-,46.7%,0.78,1:49
18,Fernando Verdasco,ESP,1,225,73.7%,10.5%,14,12.5%,8,7.1%,57.1%,73.4%,41.7%,59.8%,12,58.3%,31.0%,8,25.0%,45.3%,0.77,2:16
,Lukas Lacko,SVK,1,249,77.8%,21.1%,6,4.2%,3,2.1%,70.4%,63.0%,54.8%,60.6%,19,78.9%,29.9%,6,66.7%,47.4%,0.76,2:12
,Stephane Robert,FRA,1,324,77.3%,13.6%,9,5.2%,20,11.5%,54.0%,67.0%,48.8%,58.6%,17,70.6%,31.3%,12,25.0%,46.0%,0.76,2:24
,Jurgen Melzer,AUT,1,287,76.2%,13.6%,7,4.4%,4,2.5%,75.0%,62.5%,47.5%,58.8%,16,68.8%,31.5%,7,42.9%,46.7%,0.76,2:59
,Michal Przysiezny,POL,1,267,55.6%,15.8%,15,10.3%,5,3.4%,58.9%,64.0%,36.7%,52.7%,19,57.9%,34.7%,5,60.0%,44.6%,0.73,3:02
Q,Yuichi Sugita,JPN,1,263,94.4%,5.6%,18,12.2%,5,3.4%,64.6%,74.7%,44.2%,63.9%,4,75.0%,25.9%,7,14.3%,47.1%,0.72,2:45
WC,Kyle Edmund,GBR,1,188,66.7%,7.1%,12,12.0%,5,5.0%,55.0%,70.9%,44.4%,59.0%,11,54.5%,29.5%,6,16.7%,45.2%,0.72,1:50
LL,Aljaz Bedene,SLO,1,176,71.4%,0.0%,9,11.5%,2,2.6%,55.1%,79.1%,40.0%,61.5%,5,20.0%,27.6%,8,0.0%,42.6%,0.72,1:48
WC,Daniel Cox,GBR,1,261,66.7%,15.0%,12,8.3%,6,4.2%,66.7%,66.7%,43.8%,59.0%,17,58.8%,29.1%,9,33.3%,45.6%,0.71,2:37
,Donald Young,USA,1,182,73.3%,0.0%,7,7.8%,0,0.0%,66.7%,68.3%,40.0%,58.9%,14,71.4%,29.3%,5,0.0%,44.0%,0.71,1:39
,Teymuraz Gabashvili,RUS,1,207,64.7%,17.6%,6,5.2%,4,3.5%,60.9%,60.0%,46.7%,54.8%,13,53.8%,31.5%,6,50.0%,44.4%,0.70,2:17
WC,Daniel Smethurst,GBR,1,187,80.0%,0.0%,4,4.1%,6,6.2%,59.8%,74.1%,51.3%,64.9%,8,62.5%,24.4%,7,0.0%,45.5%,0.70,1:50
Q,Pierre Hugues Herbert,FRA,1,287,85.7%,0.0%,18,11.2%,6,3.7%,63.4%,76.5%,47.5%,65.8%,11,72.7%,23.8%,1,0.0%,47.4%,0.70,2:51
29,Ivo Karlovic,CRO,1,203,94.1%,0.0%,32,30.5%,3,2.9%,81.9%,79.1%,42.1%,72.4%,6,83.3%,19.4%,0,-,46.8%,0.70,1:53
Q,Konstantin Kravchuk,RUS,1,197,81.3%,0.0%,3,3.0%,0,0.0%,68.7%,72.1%,48.4%,64.6%,5,40.0%,24.5%,1,0.0%,44.7%,0.69,2:08
,Pablo Carreno Busta,ESP,1,216,37.5%,12.5%,11,11.0%,1,1.0%,71.0%,57.7%,27.6%,49.0%,15,33.3%,35.3%,11,18.2%,41.7%,0.69,2:23
,Joao Sousa,POR,1,170,71.4%,0.0%,0,0.0%,0,0.0%,73.3%,68.2%,50.0%,63.3%,12,66.7%,25.0%,0,-,45.3%,0.68,1:35
,Bradley Klahn,USA,1,268,75.0%,4.8%,10,7.2%,8,5.8%,66.7%,66.3%,50.0%,60.9%,10,50.0%,26.2%,9,11.1%,44.0%,0.67,2:23
,Pere Riba,ESP,1,177,64.3%,0.0%,14,14.4%,3,3.1%,64.9%,61.9%,47.1%,56.7%,18,72.2%,28.7%,3,0.0%,44.1%,0.66,1:42
,Igor Sijsling,NED,1,158,71.4%,0.0%,5,6.3%,3,3.8%,60.8%,72.9%,41.9%,60.8%,9,55.6%,25.3%,2,0.0%,43.0%,0.65,1:16
,Federico Delbonis,ARG,1,185,87.5%,0.0%,7,7.5%,3,3.2%,59.1%,81.8%,50.0%,68.8%,6,66.7%,19.6%,1,0.0%,44.3%,0.63,1:47
,Paul Henri Mathieu,FRA,1,237,66.7%,5.3%,5,3.8%,4,3.1%,61.5%,68.8%,46.0%,60.0%,22,72.7%,25.2%,4,25.0%,44.3%,0.63,2:31
,Pablo Andujar,ESP,1,163,53.8%,7.7%,1,1.2%,3,3.6%,59.0%,57.1%,44.1%,51.8%,12,50.0%,30.0%,7,14.3%,41.1%,0.62,1:41
,Matthew Ebden,AUS,1,159,71.4%,0.0%,2,2.4%,2,2.4%,68.7%,61.4%,53.8%,59.0%,7,42.9%,25.0%,1,0.0%,42.8%,0.61,1:35
,Julien Benneteau,FRA,1,211,94.1%,0.0%,17,14.9%,7,6.1%,66.7%,80.3%,52.6%,71.1%,6,83.3%,17.5%,1,0.0%,46.4%,0.61,2:16
,Victor Hanescu,ROU,1,278,73.7%,0.0%,10,6.0%,2,1.2%,78.9%,63.4%,40.0%,58.4%,25,80.0%,25.0%,3,0.0%,45.0%,0.60,2:56
,Filippo Volandri,ITA,1,178,60.0%,20.0%,2,2.1%,3,3.2%,70.2%,59.1%,35.7%,52.1%,7,14.3%,28.6%,6,50.0%,41.0%,0.60,1:38
Q,James Duckworth,AUS,1,268,71.4%,4.5%,12,8.3%,2,1.4%,64.1%,59.1%,55.8%,57.9%,17,64.7%,25.2%,7,14.3%,42.9%,0.60,2:44
,Alejandro Gonzalez,COL,1,156,61.5%,0.0%,10,11.9%,2,2.4%,65.5%,67.3%,37.9%,57.1%,10,50.0%,25.0%,0,-,42.3%,0.58,1:34
,Daniel Gimeno Traver,ESP,1,152,41.7%,8.3%,4,4.9%,3,3.7%,61.7%,58.0%,32.3%,48.1%,12,41.7%,29.6%,4,25.0%,39.5%,0.57,1:29
32,Dmitry Tursunov,RUS,1,254,75.0%,10.5%,11,6.9%,6,3.8%,64.8%,59.2%,57.1%,58.5%,20,75.0%,23.2%,3,66.7%,45.3%,0.56,2:23
Q,Ryan Harrison,USA,1,170,73.3%,0.0%,9,10.3%,4,4.6%,60.9%,67.9%,38.2%,56.3%,7,42.9%,24.1%,4,0.0%,40.6%,0.55,1:41
WC,James Ward,GBR,1,152,45.5%,0.0%,4,5.1%,1,1.3%,64.6%,49.0%,42.9%,46.8%,14,57.1%,28.8%,3,0.0%,38.2%,0.54,1:45
,Carlos Berlocq,ARG,1,156,57.1%,7.7%,2,2.2%,1,1.1%,67.8%,62.3%,41.4%,55.6%,17,64.7%,22.7%,2,50.0%,41.7%,0.51,1:32
,David Goffin,BEL,1,173,71.4%,0.0%,2,2.1%,4,4.2%,57.9%,63.6%,47.5%,56.8%,8,50.0%,21.8%,2,0.0%,41.0%,0.51,2:02
,Evgeny Donskoy,RUS,1,157,61.5%,7.1%,7,7.9%,3,3.4%,55.1%,63.3%,42.5%,53.9%,10,50.0%,22.1%,2,50.0%,40.1%,0.48,1:27
,Paolo Lorenzi,ITA,1,167,45.5%,0.0%,4,4.1%,3,3.1%,50.0%,61.2%,34.7%,48.0%,23,73.9%,24.6%,5,0.0%,38.3%,0.47,1:33
,Andrey Golubev,KAZ,1,149,45.5%,0.0%,1,1.1%,3,3.4%,57.5%,50.0%,48.6%,49.4%,15,60.0%,22.6%,0,-,38.3%,0.45,1:28
,Pablo Cuevas,URU,1,173,71.4%,0.0%,3,2.9%,4,3.8%,61.0%,64.1%,51.2%,59.0%,16,75.0%,17.6%,0,-,42.8%,0.43,1:48
,Victor Estrella,DOM,1,40,33.3%,0.0%,0,0.0%,1,3.8%,73.1%,52.6%,28.6%,46.2%,6,66.7%,14.3%,0,-,35.0%,0.27,0:22
,All Main Draw Players,,127.0,,84.8%,15.2%,,11.1%,,3.0%,64.8%,74.4%,52.7%,66.8%,,66.1%,33.2%,,33.9%,50.0%,1.00,
