Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,48,Lleyton Hewitt[AUS] [yr|ev],d.,120,Michal Przysiezny[POL] [yr|ev],6-2 6-7(14) 6-1 6-4,1.36,6.6%,55.4%,74.6%,53.7%,2/5,10.3%,58.9%,64.0%,36.7%,11/19,3:02,1
R128,81,Adrian Mannarino[FRA] [yr|ev],d.,82,Pere Riba[ESP] [yr|ev],6-2 6-3 6-4,1.51,12.5%,71.3%,75.4%,60.9%,3/3,14.4%,64.9%,61.9%,47.1%,13/18,1:42,17
R128,22,(23)Tommy Robredo[ESP] [yr|ev],d.,88,Lukas Lacko[SVK] [yr|ev],7-6(5) 1-6 6-2 6-4,1.32,11.2%,68.2%,78.1%,52.9%,2/6,4.2%,70.4%,63.0%,54.8%,15/19,2:12,5
R128,30,(30)Marcel Granollers[ESP] [yr|ev],d.,54,Nicolas Mahut[FRA] [yr|ev],6-4 7-6(6) 6-7(7) 6-4,1.03,12.0%,65.2%,68.9%,61.8%,9/11,6.9%,60.7%,72.7%,54.4%,7/11,3:14,19
R128,35,Santiago Giraldo[COL] [yr|ev],d.,96,Daniel Gimeno Traver[ESP] [yr|ev],6-1 7-5 6-0,1.75,4.2%,67.6%,83.3%,43.5%,3/4,4.9%,61.7%,58.0%,32.3%,5/12,1:29,28
R128,103,(Q)Gilles Muller[LUX] [yr|ev],d.,46,Julien Benneteau[FRA] [yr|ev],6-4 7-6(6) 7-6(5),1.65,28.9%,66.0%,96.9%,54.5%,1/1,14.9%,66.7%,80.3%,52.6%,5/6,2:16,21
R128,4,(4)Roger Federer[SUI] [yr|ev],d.,83,Paolo Lorenzi[ITA] [yr|ev],6-1 6-1 6-3,2.11,13.0%,69.6%,77.1%,71.4%,5/5,4.1%,50.0%,61.2%,34.7%,17/23,1:33,1
R128,9,(8)Milos Raonic[CAN] [yr|ev],d.,85,Matthew Ebden[AUS] [yr|ev],6-2 6-4 6-4,1.64,39.5%,71.1%,85.2%,50.0%,1/1,2.4%,68.7%,61.4%,53.8%,3/7,1:35,3
R128,77,Jack Sock[USA] [yr|ev],d.,130,(Q)Pierre Hugues Herbert[FRA] [yr|ev],6-7(5) 6-2 7-6(5) 6-4,1.43,10.3%,65.1%,78.0%,72.7%,1/1,11.2%,63.4%,76.5%,47.5%,8/11,2:51,8
R128,72,Lukasz Kubot[POL] [yr|ev],d.,66,Jan Lennard Struff[GER] [yr|ev],7-6(6) 6-4 6-4,1.06,21.2%,61.0%,76.4%,58.7%,7/7,14.1%,63.6%,77.8%,50.0%,5/7,2:28,41
R128,84,Dusan Lajovic[SRB] [yr|ev],d.,34,(28)Guillermo Garcia Lopez[ESP] [yr|ev],7-6(5) 6-2 3-6 3-6 6-3,0.92,7.1%,72.4%,69.1%,48.9%,13/16,6.2%,60.3%,77.3%,50.0%,9/13,3:04,23
R128,28,(22)Philipp Kohlschreiber[GER] [yr|ev],d.,59,Igor Sijsling[NED] [yr|ev],6-4 6-4 6-2,1.55,11.4%,75.9%,75.0%,73.7%,2/2,6.3%,60.8%,72.9%,41.9%,5/9,1:16,16
R128,132,(LL)Simone Bolelli[ITA] [yr|ev],d.,129,(Q)Tatsuma Ito[JPN] [yr|ev],7-5 7-6(3) 3-6 7-6(5),1.28,15.7%,60.6%,81.8%,60.0%,5/7,7.1%,64.5%,64.0%,69.1%,10/12,2:59,36
R128,136,(Q)Denis Kudla[USA] [yr|ev],d.,151,(Q)Marsel Ilhan[TUR] [yr|ev],7-6(3) 6-4 4-6 7-5,1.11,7.9%,57.1%,70.0%,53.3%,9/14,6.7%,57.3%,66.3%,48.4%,5/11,2:48,53
R128,12,(10)Kei Nishikori[JPN] [yr|ev],d.,73,Kenny De Schepper[FRA] [yr|ev],6-4 7-6(5) 7-5,1.28,8.6%,66.7%,82.3%,71.0%,0/0,22.0%,67.0%,82.0%,53.3%,2/4,1:49,4
R128,14,(13)Richard Gasquet[FRA] [yr|ev],d.,161,(Q)James Duckworth[AUS] [yr|ev],6-7(3) 6-3 3-6 6-0 6-1,1.67,17.9%,69.9%,84.9%,51.4%,6/7,8.3%,64.1%,59.1%,55.8%,11/17,2:44,7
R128,144,(WC)Nick Kyrgios[AUS] [yr|ev],d.,78,Stephane Robert[FRA] [yr|ev],7-6(2) 7-6(1) 6-7(6) 6-2,1.32,19.3%,71.3%,77.6%,46.5%,9/12,5.2%,54.0%,67.0%,48.8%,12/17,2:24,13
R128,68,(WC)Jiri Vesely[CZE] [yr|ev],d.,91,Victor Estrella[DOM] [yr|ev],5-1 RET,3.77,21.4%,50.0%,100.0%,71.4%,0/0,0.0%,73.1%,52.6%,28.6%,4/6,0:22,35
R128,21,(24)Gael Monfils[FRA] [yr|ev],d.,121,(LL)Malek Jaziri[TUN] [yr|ev],7-6(5) 7-5 6-4,1.22,16.8%,73.3%,74.3%,55.6%,3/5,2.6%,53.9%,74.2%,49.1%,13/17,1:50,6
R128,107,(LL)Frank Dancevic[CAN] [yr|ev],d.,32,(29)Ivo Karlovic[CRO] [yr|ev],6-4 7-6(5) 7-6(4),1.42,6.1%,67.3%,84.8%,71.9%,0/0,30.5%,81.9%,79.1%,42.1%,5/6,1:53,65
R128,63,Mikhail Kukushkin[KAZ] [yr|ev],d.,101,Dudi Sela[ISR] [yr|ev],6-4 6-4 6-4,1.16,5.9%,59.8%,75.4%,51.2%,10/11,1.1%,61.4%,63.0%,55.9%,4/8,1:48,39
R128,52,Lukas Rosol[CZE] [yr|ev],d.,71,Benoit Paire[FRA] [yr|ev],6-3 3-6 7-6(5) 6-4,1.00,5.3%,65.9%,74.7%,60.0%,3/4,16.5%,56.5%,84.6%,50.0%,3/5,1:59,26
R128,1,(2)Rafael Nadal[ESP] [yr|ev],d.,51,Martin Klizan[SVK] [yr|ev],4-6 6-3 6-3 6-3,1.17,5.0%,71.9%,72.4%,41.2%,10/13,9.7%,61.1%,62.3%,50.0%,9/15,2:55,1
