Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,166,(Q)Henri Laaksonen[SUI] [yr|ev],d.,99,Mirza Basic[BIH] [yr|ev],6-4 7-6(4) 4-6 6-3,1.10,14.7%,69.9%,71.6%,53.7%,5/9,6.7%,59.7%,67.5%,55.6%,8/13,2:43,84
R128,177,(WC)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,40,Martin Klizan[SVK] [yr|ev],6-4 6-4 7-6(5),1.62,25.8%,59.6%,94.3%,55.6%,0/0,7.1%,66.4%,74.7%,47.4%,11/13,2:26,5
R128,149,(WC)Alexei Popyrin[AUS] [yr|ev],d.,70,Mischa Zverev[GER] [yr|ev],7-5 7-6(7) 6-4,1.93,16.5%,68.0%,86.4%,74.2%,1/1,8.3%,65.3%,69.6%,59.5%,10/12,1:59,23
R128,60,Marius Copil[ROU] [yr|ev],d.,108,Marcel Granollers[ESP] [yr|ev],6-3 6-4 6-4,1.29,12.5%,60.2%,88.7%,42.9%,4/5,13.2%,59.2%,75.6%,41.9%,0/4,1:45,56
R128,83,Ryan Harrison[USA] [yr|ev],d.,90,Jiri Vesely[CZE] [yr|ev],6-0 7-5 6-3,2.84,30.3%,63.6%,95.2%,66.7%,0/0,11.6%,59.3%,64.7%,45.7%,6/11,1:39,40
R128,53,Leonardo Mayer[ARG] [yr|ev],d.,45,Nicolas Jarry[CHI] [yr|ev],7-6(4) 7-6(3) 4-6 6-3,1.37,15.0%,63.0%,85.0%,66.0%,1/2,15.1%,59.7%,78.3%,57.1%,5/6,3:12,21
R128,84,Ilya Ivashka[BLR] [yr|ev],d.,43,Malek Jaziri[TUN] [yr|ev],4-6 7-6(6) 6-1 4-0 RET,1.27,6.7%,58.8%,72.9%,46.9%,10/13,1.5%,50.4%,62.7%,40.9%,15/22,3:15,40
R128,44,Joao Sousa[POR] [yr|ev],d.,65,Guido Pella[ARG] [yr|ev],7-6(2) 4-6 7-6(5) 4-6 6-2,1.02,10.7%,67.2%,70.6%,56.9%,9/13,10.6%,66.5%,69.0%,57.9%,10/14,4:01,28
R128,73,Ivo Karlovic[CRO] [yr|ev],d.,76,Hubert Hurkacz[POL] [yr|ev],6-7(5) 7-6(5) 7-6(3) 7-6(5),0.91,24.7%,70.3%,85.6%,55.3%,3/4,9.7%,75.9%,81.8%,68.6%,2/3,3:06,14
R128,36,Jeremy Chardy[FRA] [yr|ev],d.,95,Ugo Humbert[FRA] [yr|ev],3-6 7-6(6) 6-4 6-7(4) 7-6(6),0.97,15.5%,67.4%,77.8%,49.2%,3/6,10.7%,62.6%,80.3%,51.4%,9/12,4:04,25
R128,55,Pierre Hugues Herbert[FRA] [yr|ev],d.,49,Sam Querrey[USA] [yr|ev],5-7 7-6(6) 6-3 6-1,1.42,18.1%,62.9%,76.7%,65.1%,5/7,16.7%,60.9%,76.2%,37.0%,10/15,2:38,36
R128,59,Stan Wawrinka[SUI] [yr|ev],d.,86,Ernests Gulbis[LAT] [yr|ev],3-6 3-1 RET,0.96,7.0%,48.8%,71.4%,50.0%,2/4,9.5%,61.9%,80.8%,31.3%,0/1,1:00,3
R128,38,Marton Fucsovics[HUN] [yr|ev],d.,64,Albert Ramos[ESP] [yr|ev],6-3 6-4 6-7(5) 6-3,1.11,10.1%,61.2%,77.6%,50.0%,5/7,3.2%,64.8%,65.4%,59.1%,11/16,3:13,31
R128,96,Evgeny Donskoy[RUS] [yr|ev],d.,92,Laslo Djere[SRB] [yr|ev],6-7(5) 6-4 6-1 7-6(5),1.18,9.2%,57.4%,77.8%,56.7%,8/10,11.5%,60.8%,70.9%,51.0%,0/5,2:57,65
R128,81,Mackenzie Mcdonald[USA] [yr|ev],d.,87,Andrey Rublev[RUS] [yr|ev],6-4 6-4 2-6 6-4,1.11,7.0%,55.3%,71.4%,56.9%,7/11,4.7%,51.6%,69.7%,51.6%,8/13,2:30,37
R128,98,Radu Albot[MDA] [yr|ev],d.,107,Michael Mmoh[USA] [yr|ev],3-6 6-3 6-4 6-2,1.15,8.0%,72.0%,60.0%,54.3%,8/13,3.3%,56.9%,61.4%,39.6%,9/17,2:55,39
R128,37,John Millman[AUS] [yr|ev],d.,80,Federico Delbonis[ARG] [yr|ev],6-3 3-6 7-6(3) 6-2,1.30,9.6%,69.6%,81.3%,42.9%,8/11,5.0%,60.5%,63.9%,55.3%,4/9,2:37,33
R128,69,Yoshihito Nishioka[JPN] [yr|ev],d.,41,Tennys Sandgren[USA] [yr|ev],6-4 7-6(5) 4-6 6-4,1.10,6.4%,69.9%,68.8%,55.3%,19/22,12.4%,50.3%,74.0%,48.6%,4/8,3:12,24
R128,50,Taylor Fritz[USA] [yr|ev],d.,68,Cameron Norrie[GBR] [yr|ev],6-3 7-6(6) 6-2,1.42,14.7%,64.7%,75.8%,63.9%,5/6,7.3%,64.2%,70.0%,41.0%,8/12,2:04,4
R128,72,Jordan Thompson[AUS] [yr|ev],d.,66,Feliciano Lopez[ESP] [yr|ev],6-1 7-6(0) 6-3,2.03,11.1%,74.1%,81.7%,71.4%,0/0,11.3%,63.7%,68.6%,37.9%,5/8,1:52,26
R128,94,Pablo Cuevas[URU] [yr|ev],d.,46,Dusan Lajovic[SRB] [yr|ev],6-4 7-5 6-1,1.46,6.3%,57.5%,69.6%,64.7%,3/5,4.9%,67.0%,66.7%,23.5%,8/15,2:01,19
R128,58,Robin Haase[NED] [yr|ev],d.,100,Guillermo Garcia Lopez[ESP] [yr|ev],7-5 6-4 7-5,1.08,8.3%,54.1%,79.7%,52.0%,4/5,5.0%,63.4%,71.9%,51.4%,6/10,2:15,33
R128,48,Matthew Ebden[AUS] [yr|ev],d.,51,Jan Lennard Struff[GER] [yr|ev],1-6 6-4 6-3 6-4,1.23,11.9%,60.4%,72.1%,50.0%,6/11,10.2%,47.5%,71.4%,40.3%,5/11,2:22,39
