Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,54,Philipp Kohlschreiber[GER] [yr|ev],d.,67,Robin Haase[NED] [yr|ev],6-4 6-4 6-7(5) 6-1,1.20,2.6%,58.3%,73.9%,55.6%,6/7,5.5%,47.7%,70.5%,49.3%,4/9,3:06,16
R128,68,Leonardo Mayer[ARG] [yr|ev],d.,105,Jiri Vesely[CZE] [yr|ev],7-6(3) 6-3 6-0,1.64,17.9%,59.0%,73.9%,59.4%,3/6,4.0%,60.4%,55.7%,35.0%,6/14,2:09,21
R128,20,(17)Diego Schwartzman[ARG] [yr|ev],d.,50,Marton Fucsovics[HUN] [yr|ev],6-3 3-6 7-6(7) 2-6 6-2,1.07,1.9%,72.3%,62.6%,31.8%,7/17,1.3%,65.2%,62.4%,29.6%,13/23,3:41,8
R128,31,(29)Matteo Berrettini[ITA] [yr|ev],d.,93,Pablo Andujar[ESP] [yr|ev],6-7(3) 6-4 6-4 6-2,1.20,3.6%,59.9%,72.0%,52.7%,9/11,1.5%,61.8%,63.0%,48.0%,6/12,3:28,6
R128,63,Casper Ruud[NOR] [yr|ev],d.,79,Ernests Gulbis[LAT] [yr|ev],6-2 7-6(2) 6-0,1.86,7.8%,72.7%,80.4%,57.1%,5/6,6.9%,47.1%,78.0%,28.3%,1/7,2:13,2
R128,144,(LL)Oscar Otte[GER] [yr|ev],d.,92,(LL)Malek Jaziri[TUN] [yr|ev],6-3 6-1 4-6 6-0,1.46,11.0%,57.0%,71.9%,58.1%,4/6,0.0%,49.5%,61.5%,39.6%,8/16,2:07,36
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,74,Lorenzo Sonego[ITA] [yr|ev],6-2 6-4 6-4,2.08,7.1%,74.3%,84.6%,61.1%,3/4,3.3%,64.1%,62.7%,42.4%,6/11,1:41,1
R128,7,(7)Kei Nishikori[JPN] [yr|ev],d.,151,(WC)Quentin Halys[FRA] [yr|ev],6-2 6-3 6-4,1.45,3.8%,62.8%,71.4%,48.3%,1/4,6.5%,44.1%,63.4%,32.7%,11/19,1:59,4
R128,82,Jo-Wilfried Tsonga[FRA] [yr|ev],d.,121,Peter Gojowczyk[GER] [yr|ev],7-6(4) 6-1 4-6 6-3,1.50,4.7%,61.7%,75.8%,58.5%,3/7,6.7%,56.3%,61.2%,44.2%,2/9,2:21,5
R128,109,(WC)Alexei Popyrin[AUS] [yr|ev],d.,61,Ugo Humbert[FRA] [yr|ev],3-6 6-3 7-6(10) 6-3,0.98,9.1%,62.9%,81.9%,46.9%,7/9,5.7%,61.5%,69.3%,70.2%,7/10,2:52,23
R128,32,(31)Laslo Djere[SRB] [yr|ev],d.,87,Albert Ramos[ESP] [yr|ev],6-3 6-2 7-6(2),1.27,3.1%,63.9%,74.2%,54.3%,9/10,2.3%,68.2%,63.3%,46.4%,3/8,2:13,27
R128,25,(21)Alex De Minaur[AUS] [yr|ev],d.,89,Bradley Klahn[USA] [yr|ev],6-1 6-4 6-4,2.06,4.2%,55.6%,85.0%,71.9%,2/2,5.5%,53.8%,63.3%,50.0%,8/12,1:42,6
R128,57,Pablo Carreno Busta[ESP] [yr|ev],d.,70,Joao Sousa[POR] [yr|ev],6-3 6-1 6-2,1.85,12.2%,60.8%,80.0%,62.1%,2/2,5.4%,62.2%,60.9%,32.1%,5/11,1:42,10
R128,38,Benoit Paire[FRA] [yr|ev],d.,83,Marius Copil[ROU] [yr|ev],6-4 6-7(5) 6-0 6-1,1.39,10.2%,45.8%,88.9%,54.7%,8/8,5.8%,55.4%,62.7%,53.7%,7/13,2:18,18
R128,43,Pierre Hugues Herbert[FRA] [yr|ev],d.,14,(12)Daniil Medvedev[RUS] [yr|ev],4-6 4-6 6-3 6-2 7-5,1.00,1.8%,64.9%,67.6%,46.7%,18/23,1.3%,63.8%,65.3%,51.9%,9/16,3:54,36
R128,78,Juan Ignacio Londero[ARG] [yr|ev],d.,16,(15)Nikoloz Basilashvili[GEO] [yr|ev],6-4 6-1 6-3,1.98,11.6%,63.8%,75.0%,76.0%,3/4,2.4%,63.1%,56.6%,41.9%,2/8,1:28,50
R128,39,Richard Gasquet[FRA] [yr|ev],d.,102,Mischa Zverev[GER] [yr|ev],6-3 6-4 6-3,1.58,9.6%,60.3%,84.1%,58.6%,1/2,3.5%,71.8%,62.3%,50.0%,6/11,1:39,7
R128,110,(WC)Corentin Moutet[FRA] [yr|ev],d.,212,(Q)Alexey Vatutin[RUS] [yr|ev],6-4 7-6(6) 6-4,1.13,2.9%,62.9%,59.1%,48.7%,6/12,0.9%,57.9%,51.6%,46.7%,4/12,2:17,51
R128,23,(19)Guido Pella[ARG] [yr|ev],d.,101,Guido Andreozzi[ARG] [yr|ev],7-6(2) 6-4 1-6 6-1,1.21,6.9%,67.2%,73.1%,50.0%,0/3,1.6%,60.6%,67.5%,44.0%,8/12,2:58,20
R128,29,(27)David Goffin[BEL] [yr|ev],d.,73,Ricardas Berankis[LTU] [yr|ev],6-0 6-2 6-2,1.89,14.9%,56.7%,81.6%,48.3%,2/3,1.6%,63.5%,37.5%,39.1%,1/9,1:24,7
R128,85,Miomir Kecmanovic[SRB] [yr|ev],d.,81,Denis Kudla[USA] [yr|ev],6-0 6-7(7) 5-7 6-3 6-4,1.04,1.9%,57.1%,71.9%,56.7%,8/13,8.8%,60.3%,70.7%,53.7%,10/19,3:13,27
R128,114,(Q)Yannick Maden[GER] [yr|ev],d.,178,(Q)Kimmer Coppejans[BEL] [yr|ev],7-6(0) 7-5 6-3,1.14,0.8%,68.2%,58.0%,51.2%,7/13,1.0%,57.4%,60.3%,34.9%,9/17,3:06,96
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,180,(Q)Yannick Hanfmann[GER] [yr|ev],6-2 6-1 6-3,2.12,7.4%,69.1%,83.0%,61.9%,4/4,2.4%,57.1%,56.3%,41.7%,4/10,1:57,1
