Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,92,Igor Andreev[RUS] [yr|ev],d.,118,Florent Serra[FRA] [yr|ev],6-4 6-1 6-3,2.01,9.5%,61.9%,84.6%,58.3%,2/4,3.3%,55.4%,62.7%,31.7%,4/11,1:32,18
R128,17,(17)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,136,Jan Hajek[CZE] [yr|ev],6-3 6-2 6-2,1.46,9.8%,58.5%,72.9%,64.7%,2/2,4.2%,63.9%,60.9%,46.2%,3/8,1:58,5
R128,32,(29)Janko Tipsarevic[SRB] [yr|ev],d.,147,Brian Dabul[ARG] [yr|ev],7-6(1) 6-1 6-0,1.61,10.6%,51.8%,79.5%,51.2%,1/3,2.5%,56.3%,53.3%,34.3%,5/12,2:05,8
R128,65,Pere Riba[ESP] [yr|ev],d.,45,Ivan Dodig[CRO] [yr|ev],6-3 3-6 7-6(6) 6-4,1.06,7.5%,52.6%,75.7%,57.1%,7/9,5.2%,60.4%,74.1%,50.9%,9/12,3:21,65
R128,181,(WC)Maxime Teixeira[FRA] [yr|ev],d.,152,(WC)Vincent Millot[FRA] [yr|ev],6-2 5-7 6-7(4) 6-4 6-1,1.14,2.7%,75.8%,60.9%,47.7%,12/19,1.2%,54.1%,64.5%,36.7%,8/19,3:52,154
R128,3,(3)Roger Federer[SUI] [yr|ev],d.,41,Feliciano Lopez[ESP] [yr|ev],6-3 6-4 7-6(3),1.54,13.5%,62.9%,85.7%,60.6%,0/0,7.1%,63.6%,65.1%,61.1%,7/9,1:59,1
R128,140,(Q)Stephane Robert[FRA] [yr|ev],d.,6,(6)Tomas Berdych[CZE] [yr|ev],3-6 3-6 6-2 6-2 9-7,1.00,7.8%,53.6%,76.8%,43.7%,7/12,10.3%,60.0%,77.4%,37.1%,13/20,3:23,50
R128,49,Fabio Fognini[ITA] [yr|ev],d.,58,Denis Istomin[UZB] [yr|ev],6-4 6-2 6-2,1.37,1.2%,54.2%,77.8%,47.4%,6/8,1.3%,57.0%,57.8%,41.2%,3/10,1:43,9
R128,123,(LL)Marsel Ilhan[TUR] [yr|ev],d.,,Tommy Haas[GER] [yr|ev],6-4 4-6 7-6(1) 6-4,1.34,21.6%,68.1%,82.3%,45.9%,4/8,10.9%,59.9%,67.1%,50.9%,10/15,2:57,77
R128,33,(30)Guillermo Garcia Lopez[ESP] [yr|ev],d.,87,Robert Kendrick[USA] [yr|ev],6-1 7-5 4-6 6-3,1.35,3.7%,49.5%,68.5%,69.1%,6/8,8.4%,58.8%,67.1%,44.9%,5/11,2:28,23
R128,100,Ruben Ramirez Hidalgo[ESP] [yr|ev],d.,21,(19)Marin Cilic[CRO] [yr|ev],7-6(5) 6-4 6-4,1.16,0.9%,56.0%,72.1%,50.0%,3/6,8.0%,55.4%,71.0%,38.0%,6/11,2:53,50
R128,38,Albert Montanes[ESP] [yr|ev],d.,127,(LL)Marc Gicquel[FRA] [yr|ev],6-4 6-4 6-2,1.34,11.2%,52.8%,78.7%,57.1%,2/3,1.3%,48.7%,63.2%,52.5%,3/8,1:45,22
R128,62,Mikhail Kukushkin[KAZ] [yr|ev],d.,130,Daniel Brands[GER] [yr|ev],6-2 6-4 6-4,1.51,4.9%,72.0%,74.6%,73.9%,6/6,4.5%,65.9%,69.0%,46.7%,5/9,1:56,39
R128,13,(12)Mikhail Youzhny[RUS] [yr|ev],d.,116,Go Soeda[JPN] [yr|ev],7-5 6-2 6-4,1.32,2.0%,60.0%,68.3%,57.5%,7/9,1.1%,60.0%,63.2%,36.8%,5/11,2:22,8
R128,16,(13)Richard Gasquet[FRA] [yr|ev],d.,57,Radek Stepanek[CZE] [yr|ev],7-5 6-3 6-0,1.42,6.1%,65.3%,76.6%,52.9%,5/5,3.8%,62.8%,65.3%,37.9%,3/8,2:03,7
R128,47,Marcel Granollers[ESP] [yr|ev],d.,86,(LL)Alex Bogomolov Jr[RUS] [yr|ev],6-3 3-6 7-6(6) 6-2,1.14,3.3%,63.6%,80.5%,56.8%,6/7,0.8%,76.5%,67.0%,71.4%,7/10,2:58,19
R128,51,Andreas Seppi[ITA] [yr|ev],d.,85,Teymuraz Gabashvili[RUS] [yr|ev],6-3 7-5 7-5,1.44,8.3%,69.8%,80.6%,51.7%,1/2,3.6%,62.2%,66.7%,47.6%,9/13,2:13,18
R128,25,(23)Thomaz Bellucci[BRA] [yr|ev],d.,44,Andrey Golubev[KAZ] [yr|ev],6-4 6-4 6-7(4) 7-6(5),1.35,5.4%,60.5%,80.8%,64.7%,3/5,6.6%,64.9%,74.5%,49.1%,7/11,3:19,21
R128,26,(25)Juan Martin del Potro[ARG] [yr|ev],d.,148,Ivo Karlovic[CRO] [yr|ev],6-7(7) 6-3 7-5 6-4,1.44,8.6%,66.4%,82.4%,67.4%,5/5,15.0%,67.3%,79.8%,41.7%,13/16,3:13,3
R128,82,Blaz Kavcic[SLO] [yr|ev],d.,83,Ernests Gulbis[LAT] [yr|ev],6-1 6-4 6-2,1.58,11.5%,64.1%,74.0%,53.6%,4/6,6.5%,54.8%,62.7%,28.6%,4/11,1:56,68
R128,60,Victor Hanescu[ROU] [yr|ev],d.,101,(WC)Benoit Paire[FRA] [yr|ev],7-5 4-6 6-1 7-6(4),1.19,1.4%,64.1%,63.4%,57.7%,8/13,3.8%,49.6%,72.3%,36.4%,9/16,2:43,26
R128,2,(2)Novak Djokovic[SRB] [yr|ev],d.,71,Thiemo De Bakker[NED] [yr|ev],6-2 6-1 6-3,2.80,0.0%,79.7%,83.0%,83.3%,1/1,6.3%,65.0%,61.5%,35.7%,10/16,1:32,1
