Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,54,Miomir Kecmanovic[SRB] [yr|ev],d.,53,Yoshihito Nishioka[JPN] [yr|ev],7-6(2) 2-6 5-7 7-5 1-0 RET,1.00,4.1%,59.3%,65.1%,47.5%,7/16,5.3%,52.0%,65.4%,50.0%,8/15,3:36,27
R128,18,(18)Lorenzo Musetti[ITA] [yr|ev],d.,324,Reilly Opelka[USA] [yr|ev],7-6(3) 1-6 6-1 7-5,1.33,6.1%,50.0%,75.4%,63.2%,3/6,17.0%,60.0%,72.8%,38.9%,7/11,2:54,11
R128,29,(29)Francisco Cerundolo[ARG] [yr|ev],d.,58,Sebastian Ofner[AUT] [yr|ev],5-7 6-4 6-4 6-2,1.20,4.3%,56.0%,73.8%,54.9%,3/6,9.8%,54.5%,70.1%,44.6%,5/11,2:26,19
R128,33,Tomas Martin Etcheverry[ARG] [yr|ev],d.,52,Giovanni Mpetshi Perricard[FRA] [yr|ev],6-4 6-2 6-3,3.05,16.1%,72.6%,86.7%,82.4%,0/0,15.5%,53.6%,69.2%,40.0%,9/14,1:58,27
R128,77,(WC)Alexandre Muller[FRA] [yr|ev],d.,95,Adam Walton[AUS] [yr|ev],3-6 7-6(7) 6-3 6-4,0.98,9.7%,67.4%,73.2%,44.7%,9/13,9.5%,63.8%,73.0%,50.0%,1/5,3:03,39
R128,4,(4)Alexander Zverev[GER] [yr|ev],d.,100,(LL)Maximilian Marterer[GER] [yr|ev],6-2 6-7(5) 6-3 6-2,1.47,18.3%,59.1%,79.4%,57.4%,6/7,6.0%,63.2%,60.8%,48.8%,10/16,2:53,2
R128,6,(6)Andrey Rublev[RUS] [yr|ev],d.,68,Thiago Seyboth Wild[BRA] [yr|ev],6-3 7-6(3) 7-5,1.82,18.6%,60.5%,78.8%,79.4%,1/2,5.7%,51.4%,70.4%,52.9%,2/6,2:20,5
R128,56,Arthur Rinderknech[FRA] [yr|ev],d.,106,(WC)Christopher Eubanks[USA] [yr|ev],6-4 4-6 3-6 6-3 7-6(8),1.19,14.4%,60.3%,79.5%,63.8%,2/4,9.8%,64.2%,76.6%,53.2%,7/9,3:49,42
R128,179,(Q)Mitchell Krueger[USA] [yr|ev],d.,173,(Q)Hugo Grenier[FRA] [yr|ev],4-6 6-3 6-4 7-5,1.23,7.4%,52.9%,70.8%,59.4%,4/7,13.5%,57.4%,70.4%,40.0%,5/10,3:37,135
R128,38,(32)Jiri Lehecka[CZE] [yr|ev],d.,81,Marton Fucsovics[HUN] [yr|ev],1-6 6-4 6-3 3-0 RET,1.14,5.6%,52.2%,76.6%,53.5%,5/7,11.7%,55.3%,63.5%,57.1%,8/12,2:22,22
R128,23,(21)Sebastian Baez[ARG] [yr|ev],d.,37,Luciano Darderi[ITA] [yr|ev],6-4 6-7(3) 6-0 7-6(4),1.12,4.0%,69.8%,63.5%,57.8%,12/15,7.2%,50.0%,63.8%,50.7%,10/17,3:34,18
R128,40,Tallon Griekspoor[NED] [yr|ev],d.,73,Sumit Nagal[IND] [yr|ev],6-1 6-3 7-6(6),1.56,12.2%,54.9%,86.7%,54.1%,1/3,2.1%,66.0%,61.3%,46.9%,5/11,2:20,21
R128,62,Rinky Hijikata[AUS] [yr|ev],d.,59,Alejandro Davidovich Fokina[ESP] [yr|ev],7-6(1) 3-6 6-4 6-3,1.08,6.0%,53.4%,70.4%,45.2%,9/16,4.1%,63.4%,62.0%,43.4%,8/16,3:17,62
R128,9,(9)Grigor Dimitrov[BUL] [yr|ev],d.,209,(Q)Kyrian Jacquet[FRA] [yr|ev],6-3 6-4 6-2,1.55,13.8%,47.5%,86.8%,52.4%,5/6,1.1%,67.4%,53.3%,48.3%,10/16,1:45,3
R128,13,(13)Ben Shelton[USA] [yr|ev],d.,210,(WC)Dominic Thiem[AUT] [yr|ev],6-4 6-2 6-2,3.44,13.1%,73.8%,91.1%,75.0%,1/1,2.2%,46.2%,67.4%,44.0%,6/11,1:50,12
R128,67,Roberto Bautista Agut[ESP] [yr|ev],d.,90,Luca Nardi[ITA] [yr|ev],7-5 7-6(3) 7-6(5),1.10,7.4%,49.3%,76.1%,44.9%,9/14,4.0%,52.4%,69.2%,42.4%,5/11,3:16,9
R128,61,Alexander Shevchenko[KAZ] [yr|ev],d.,83,Dominik Koepfer[GER] [yr|ev],6-3 7-5 5-7 6-2,1.17,7.1%,60.6%,63.6%,58.0%,5/9,0.8%,63.2%,63.1%,40.8%,9/16,2:54,45
R128,20,(20)Frances Tiafoe[USA] [yr|ev],d.,76,Aleksandar Kovacevic[USA] [yr|ev],6-4 6-3 4-6 7-5,1.28,13.7%,58.0%,80.3%,52.7%,6/8,18.5%,52.6%,76.1%,42.2%,10/14,3:16,10
R128,28,(28)Alexei Popyrin[AUS] [yr|ev],d.,340,Soon Woo Kwon[KOR] [yr|ev],7-5 6-2 6-3,1.95,18.9%,50.0%,91.9%,59.5%,4/5,6.3%,54.7%,67.3%,34.9%,4/10,2:01,23
R128,43,Pedro Martinez[ESP] [yr|ev],d.,194,(Q)Maks Kasnikowski[POL] [yr|ev],6-7(6) 6-1 6-2 3-6 7-6(6),1.25,5.9%,60.1%,68.5%,57.4%,4/9,3.6%,58.8%,61.9%,45.6%,8/16,4:21,36
R128,109,Laslo Djere[SRB] [yr|ev],d.,35,Jan Lennard Struff[GER] [yr|ev],6-7(7) 6-1 6-7(7) 6-4 6-2,1.10,9.1%,56.8%,73.0%,42.1%,8/12,6.8%,53.1%,76.7%,31.6%,8/18,3:53,27
R128,2,(2)Novak Djokovic[SRB] [yr|ev],d.,138,(Q)Radu Albot[MDA] [yr|ev],6-2 6-2 6-4,1.35,9.6%,47.0%,74.4%,56.8%,2/3,2.2%,72.0%,58.2%,38.5%,10/16,2:07,1
