Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,108,(Q)Tim Smyczek[USA] [yr|ev],d.,100,Daniel Gimeno Traver[ESP] [yr|ev],6-1 3-6 6-3 6-2,1.60,8.7%,62.0%,78.9%,71.4%,4/5,4.5%,67.4%,68.3%,48.3%,3/8,1:54,68
R128,26,(21)Viktor Troicki[SRB] [yr|ev],d.,71,Daniel Munoz de la Nava[ESP] [yr|ev],4-6 4-6 6-1 7-6(4) 6-3,1.22,14.4%,64.1%,76.5%,52.7%,10/14,7.5%,52.8%,73.8%,46.7%,17/22,3:29,12
R128,22,(25)Jack Sock[USA] [yr|ev],d.,155,(Q)Taylor Fritz[USA] [yr|ev],6-4 3-6 0-6 6-3 6-4,0.82,13.1%,54.1%,74.2%,51.8%,5/9,16.0%,60.5%,76.4%,61.7%,6/9,2:27,8
R128,51,Lukas Rosol[CZE] [yr|ev],d.,99,Taro Daniel[JPN] [yr|ev],7-6(2) 7-5 5-7 6-7(5) 6-1,1.17,15.2%,59.2%,83.5%,54.7%,10/11,6.9%,67.4%,72.0%,56.1%,5/8,3:36,26
R128,188,(Q)Radek Stepanek[CZE] [yr|ev],d.,125,(Q)Tatsuma Ito[JPN] [yr|ev],6-4 6-3 6-7(5) 6-2,1.21,9.4%,59.1%,77.3%,45.9%,12/15,8.3%,66.1%,65.0%,41.5%,3/10,3:16,8
R128,4,(4)Stan Wawrinka[SUI] [yr|ev],d.,,Dmitry Tursunov[RUS] [yr|ev],7-6(2) 6-3 RET,1.93,23.3%,61.7%,89.2%,65.2%,1/1,2.3%,62.5%,61.8%,60.6%,8/9,1:34,3
R128,8,(8)David Ferrer[ESP] [yr|ev],d.,223,(Q)Peter Gojowczyk[GER] [yr|ev],6-4 6-4 6-2,1.73,9.3%,65.3%,81.6%,61.5%,3/4,6.3%,53.8%,69.8%,40.5%,3/8,1:36,3
R128,308,Lleyton Hewitt[AUS] [yr|ev],d.,129,James Duckworth[AUS] [yr|ev],7-6(5) 6-2 6-4,1.27,10.2%,59.2%,75.9%,55.0%,6/8,14.9%,52.5%,71.7%,43.8%,9/14,2:23,1
R128,37,Thomaz Bellucci[BRA] [yr|ev],d.,143,Jordan Thompson[AUS] [yr|ev],6-2 6-3 6-2,2.45,4.6%,58.5%,86.8%,74.1%,0/0,2.7%,53.4%,69.2%,38.2%,4/9,1:30,21
R128,32,(31)Steve Johnson[USA] [yr|ev],d.,49,Aljaz Bedene[SLO] [yr|ev],6-3 6-4 7-6(3),1.18,16.3%,52.9%,83.6%,57.1%,3/3,15.4%,53.8%,75.5%,54.8%,6/8,2:05,21
R128,19,(18)Feliciano Lopez[ESP] [yr|ev],d.,185,(Q)Daniel Evans[GBR] [yr|ev],6-1 6-0 6-4,1.70,18.8%,55.1%,92.1%,45.2%,0/0,6.8%,58.9%,55.8%,43.3%,7/13,1:28,12
R128,75,Guido Pella[ARG] [yr|ev],d.,110,Steve Darcis[BEL] [yr|ev],2-6 3-6 6-3 7-5 6-1,0.94,5.0%,67.1%,66.7%,39.6%,13/20,5.8%,52.9%,73.4%,45.6%,2/10,3:06,20
R128,80,Marcel Granollers[ESP] [yr|ev],d.,106,Matthew Ebden[AUS] [yr|ev],6-2 4-6 6-1 6-4,1.63,5.6%,60.7%,72.2%,65.7%,7/11,6.1%,55.7%,53.1%,47.1%,10/19,2:23,19
R128,11,(10)John Isner[USA] [yr|ev],d.,56,Jerzy Janowicz[POL] [yr|ev],6-3 7-6(7) 6-3,2.51,45.1%,78.0%,90.6%,72.2%,0/0,10.5%,64.2%,73.8%,52.9%,2/4,1:45,8
R128,17,(16)Bernard Tomic[AUS] [yr|ev],d.,59,Denis Istomin[UZB] [yr|ev],6-7(4) 6-4 6-4 6-4,1.10,11.6%,68.8%,78.9%,46.5%,13/14,18.9%,65.6%,73.8%,50.0%,6/10,2:59,17
R128,64,Simone Bolelli[ITA] [yr|ev],d.,,Brian Baker[USA] [yr|ev],7-6(6) 7-6(3) 6-7(2) 7-6(5),1.07,16.6%,66.2%,79.8%,56.6%,4/6,9.4%,66.9%,82.2%,45.3%,4/6,3:39,36
R128,95,John Millman[AUS] [yr|ev],d.,89,Diego Schwartzman[ARG] [yr|ev],3-6 5-7 7-6(2) 5-0 RET,0.91,5.9%,66.4%,60.8%,50.0%,6/11,8.5%,50.8%,68.3%,53.4%,5/9,2:45,33
R128,38,Gilles Muller[LUX] [yr|ev],d.,23,(20)Fabio Fognini[ITA] [yr|ev],7-6(6) 7-6(7) 6-7(5) 7-6(1),1.29,20.6%,60.6%,89.0%,50.8%,4/5,10.4%,57.5%,71.2%,59.8%,10/11,3:59,21
R128,33,(32)Joao Sousa[POR] [yr|ev],d.,94,Mikhail Kukushkin[KAZ] [yr|ev],6-3 6-4 6-3,1.40,14.9%,65.5%,73.7%,53.3%,2/4,4.2%,53.3%,64.1%,41.1%,16/22,2:07,28
R128,70,Santiago Giraldo[COL] [yr|ev],d.,47,Donald Young[USA] [yr|ev],6-4 1-6 6-3 6-2,1.22,7.2%,50.5%,71.4%,58.3%,2/6,5.6%,56.5%,65.6%,46.8%,9/15,2:16,28
R128,67,Sam Groth[AUS] [yr|ev],d.,48,Adrian Mannarino[FRA] [yr|ev],7-6(6) 6-4 3-6 6-3,1.12,22.3%,66.1%,75.0%,43.9%,2/6,6.9%,57.8%,67.2%,51.0%,2/7,2:38,N/A
R128,2,(2)Andy Murray[GBR] [yr|ev],d.,83,Alexander Zverev[GER] [yr|ev],6-1 6-2 6-3,1.75,3.9%,57.9%,81.8%,59.4%,6/6,5.5%,62.6%,63.2%,32.4%,7/13,2:07,1
