Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,203,(Q)Jean Christophe Faurel[FRA] [yr|ev],d.,122,Alexander Waske[GER] [yr|ev],7-6(5) 6-3 7-6(2),1.34,6.9%,71.6%,76.7%,51.7%,0/1,14.2%,67.5%,70.4%,35.9%,4/7,2:33,140
R128,22,(20)James Blake[USA] [yr|ev],d.,45,Jose Acasuso[ARG] [yr|ev],6-2 6-3 4-6 7-6(4),1.09,8.3%,54.9%,69.9%,53.3%,9/13,8.9%,53.2%,63.6%,53.4%,11/17,2:35,4
R128,24,(26)Jarkko Nieminen[FIN] [yr|ev],d.,313,(WC)Marc Kimmich[AUS] [yr|ev],6-2 6-3 6-1,1.50,2.6%,72.7%,73.2%,47.6%,1/2,6.0%,46.3%,58.1%,41.7%,1/8,1:28,13
R128,98,Jimmy Wang[TPE] [yr|ev],d.,83,Mariano Zabaleta[ARG] [yr|ev],6-2 7-5 4-1 RET,1.59,5.3%,61.3%,71.7%,65.5%,5/7,3.3%,51.1%,59.6%,42.2%,11/17,2:04,85
R128,46,Stan Wawrinka[SUI] [yr|ev],d.,72,Albert Montanes[ESP] [yr|ev],4-6 6-2 6-3 6-0,1.29,9.9%,53.5%,85.2%,51.1%,1/2,6.6%,60.4%,63.6%,55.6%,2/8,1:48,3
R128,4,(4)David Nalbandian[ARG] [yr|ev],d.,121,(Q)Danai Udomchoke[THA] [yr|ev],6-2 6-2 1-6 6-7(4) 6-1,1.09,2.9%,62.0%,66.0%,47.7%,13/17,6.9%,56.3%,64.2%,44.4%,6/15,3:31,3
R128,8,(7)Ivan Ljubicic[CRO] [yr|ev],d.,148,(WC)Chris Guccione[AUS] [yr|ev],7-6(5) 6-4 7-6(3),1.43,12.7%,62.7%,84.4%,65.8%,2/3,19.5%,61.0%,81.9%,45.7%,8/10,2:06,3
R128,79,Philipp Kohlschreiber[GER] [yr|ev],d.,96,Lukas Dlouhy[CZE] [yr|ev],7-5 6-2 6-4,1.70,14.8%,54.3%,84.1%,59.5%,5/7,8.6%,54.8%,56.9%,50.0%,10/16,1:46,16
R128,71,Gilles Muller[LUX] [yr|ev],d.,131,Ricardo Mello[BRA] [yr|ev],5-7 6-2 6-7(4) 7-6(4) 6-0,1.22,14.2%,62.1%,78.1%,51.6%,5/7,2.5%,65.8%,69.8%,43.6%,9/15,3:16,21
R128,33,(31)Feliciano Lopez[ESP] [yr|ev],d.,88,Tomas Behrend[GER] [yr|ev],6-2 7-5 6-3,1.66,15.3%,54.1%,82.6%,64.1%,2/2,3.5%,58.8%,64.2%,46.8%,14/19,1:55,12
R128,23,(19)Tomas Berdych[CZE] [yr|ev],d.,92,Bobby Reynolds[USA] [yr|ev],7-5 6-3 6-7(2) 6-1,1.20,16.8%,53.1%,80.3%,44.8%,8/10,7.8%,57.0%,67.1%,41.8%,3/9,2:53,4
R128,123,(Q)Gilles Simon[FRA] [yr|ev],d.,61,Nicolas Massu[CHI] [yr|ev],7-6(6) 6-2 3-6 4-6 6-3,1.07,4.7%,52.7%,67.4%,50.0%,10/17,3.8%,59.0%,63.0%,46.7%,13/21,4:13,6
R128,39,Xavier Malisse[BEL] [yr|ev],d.,42,Mikhail Youzhny[RUS] [yr|ev],7-5 5-7 6-4 6-2,1.24,5.6%,48.8%,75.4%,50.0%,7/13,2.4%,49.6%,63.5%,43.8%,10/19,2:49,19
R128,13,(10)Thomas Johansson[SWE] [yr|ev],d.,89,Cyril Saulnier[FRA] [yr|ev],6-1 7-6(3) 6-4,1.52,13.7%,53.7%,82.4%,59.1%,7/8,9.0%,50.5%,64.3%,49.1%,9/13,2:19,7
R128,18,(13)Robby Ginepri[USA] [yr|ev],d.,55,Jurgen Melzer[AUT] [yr|ev],6-1 6-4 6-2,1.59,1.4%,50.7%,78.4%,50.0%,1/4,4.5%,52.2%,45.7%,40.6%,6/14,1:19,15
R128,177,(Q)Denis Gremelmayr[GER] [yr|ev],d.,66,Jonas Bjorkman[SWE] [yr|ev],3-6 6-2 6-0 6-1,1.54,8.6%,54.8%,74.5%,54.8%,3/5,4.1%,53.1%,53.8%,39.1%,3/11,2:05,59
R128,54,Marcos Baghdatis[CYP] [yr|ev],d.,115,Justin Gimelstob[USA] [yr|ev],7-6(6) 7-5 6-0,1.54,4.8%,45.8%,86.8%,55.6%,2/4,7.1%,53.6%,60.0%,46.2%,9/15,2:19,8
R128,20,(17)Radek Stepanek[CZE] [yr|ev],d.,368,(Q)Bjorn Rehnquist[SWE] [yr|ev],6-1 6-2 6-2,1.84,1.4%,57.7%,70.7%,73.3%,3/3,5.6%,59.3%,50.0%,45.5%,1/7,1:28,8
R128,110,Guillermo Garcia Lopez[ESP] [yr|ev],d.,31,(27)Taylor Dent[USA] [yr|ev],7-6(4) 6-3 7-6(4),1.18,8.6%,63.8%,79.1%,47.4%,5/8,13.4%,51.5%,80.0%,42.6%,2/6,2:16,23
R128,162,(Q)Julien Benneteau[FRA] [yr|ev],d.,95,Marcos Daniel[BRA] [yr|ev],6-2 6-1 3-0 RET,2.36,8.0%,70.0%,74.3%,80.0%,3/3,3.3%,71.7%,48.8%,29.4%,4/10,1:11,25
R128,60,Wesley Moodie[RSA] [yr|ev],d.,113,Oscar Hernandez[ESP] [yr|ev],3-6 7-6(5) 6-4 6-2,1.13,15.8%,63.2%,77.4%,55.1%,9/10,4.4%,64.4%,70.1%,56.3%,9/12,3:00,57
R128,3,(2)Andy Roddick[USA] [yr|ev],d.,220,(Q)Michael Lammer[SUI] [yr|ev],6-4 6-2 6-2,1.58,8.9%,58.2%,84.8%,45.5%,2/3,2.7%,58.1%,60.5%,35.5%,3/9,1:44,1
