Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,49,Lukasz Kubot[POL] [yr|ev],d.,65,Tatsuma Ito[JPN] [yr|ev],7-6(6) 6-3 6-3,1.32,9.8%,70.7%,70.8%,55.6%,2/5,2.8%,67.6%,54.8%,57.1%,4/10,2:08,41
R128,64,Sam Querrey[USA] [yr|ev],d.,104,Vasek Pospisil[CAN] [yr|ev],7-5 6-7(5) 6-3 6-4,1.32,14.4%,59.1%,88.5%,51.9%,5/6,12.4%,56.2%,67.5%,61.7%,6/10,2:41,11
R128,22,(21)Milos Raonic[CAN] [yr|ev],d.,45,Santiago Giraldo[COL] [yr|ev],6-4 6-4 6-4,1.86,24.7%,65.4%,94.3%,57.1%,2/2,6.0%,67.9%,66.7%,63.0%,1/4,1:31,3
R128,69,Grigor Dimitrov[BUL] [yr|ev],d.,31,(32)Kevin Anderson[RSA] [yr|ev],7-5 7-6(3) 6-7(4) 6-3,1.08,14.4%,62.9%,80.0%,51.6%,11/11,12.7%,74.5%,71.8%,52.5%,5/7,3:29,3
R128,42,Marcos Baghdatis[CYP] [yr|ev],d.,90,Albert Montanes[ESP] [yr|ev],6-2 6-4 6-4,1.46,16.2%,60.8%,75.6%,48.3%,1/4,1.2%,80.5%,50.0%,43.8%,6/13,1:23,8
R128,59,Ivo Karlovic[CRO] [yr|ev],d.,108,Dudi Sela[ISR] [yr|ev],6-4 6-4 7-6(5),1.68,29.2%,69.7%,90.3%,51.9%,4/5,1.9%,53.8%,71.9%,55.1%,6/9,1:56,14
R128,4,(4)Andy Murray[GBR] [yr|ev],d.,47,Nikolay Davydenko[RUS] [yr|ev],6-1 6-1 6-4,2.53,16.7%,66.7%,82.5%,75.0%,0/0,5.1%,53.2%,59.5%,37.8%,7/13,1:35,1
R128,6,(5)Jo-Wilfried Tsonga[FRA] [yr|ev],d.,202,(WC)Lleyton Hewitt[AUS] [yr|ev],6-3 6-4 6-4,1.63,23.9%,69.3%,82.0%,59.3%,8/8,1.2%,59.3%,64.7%,51.4%,4/7,1:58,5
R128,92,Guillermo Garcia Lopez[ESP] [yr|ev],d.,67,Edouard Roger-Vasselin[FRA] [yr|ev],6-7(2) 6-3 7-6(4) 5-7 10-8,1.09,9.2%,57.1%,80.4%,51.2%,10/15,2.8%,66.4%,70.0%,54.9%,6/12,4:48,23
R128,60,Lukas Lacko[SVK] [yr|ev],d.,81,Adrian Ungur[ROU] [yr|ev],7-6(4) 6-1 6-3,1.57,9.8%,65.2%,83.3%,53.1%,1/2,3.1%,64.6%,59.7%,52.9%,4/9,1:40,44
R128,35,Jurgen Melzer[AUT] [yr|ev],d.,24,(25)Stan Wawrinka[SUI] [yr|ev],3-6 7-6(2) 2-6 6-4 8-6,0.98,0.6%,58.2%,70.8%,53.6%,6/12,12.1%,50.9%,73.8%,54.3%,4/9,3:29,8
R128,70,(WC)David Goffin[BEL] [yr|ev],d.,28,(20)Bernard Tomic[AUS] [yr|ev],3-6 6-3 6-4 6-4,1.07,9.4%,61.5%,72.2%,57.8%,6/9,4.2%,69.2%,68.7%,54.1%,9/14,2:33,7
R128,106,(Q)Jesse Levine[CAN] [yr|ev],d.,94,Karol Beck[SVK] [yr|ev],6-4 6-7(6) 6-3 6-2,1.43,7.6%,64.4%,75.0%,71.4%,1/2,13.3%,56.7%,72.1%,50.0%,3/8,2:35,69
R128,173,(WC)James Ward[GBR] [yr|ev],d.,36,Pablo Andujar[ESP] [yr|ev],4-6 6-0 3-6 6-3 6-3,1.24,7.4%,65.9%,73.0%,50.0%,5/8,3.3%,64.2%,68.0%,37.0%,8/15,3:26,89
R128,12,(10)Mardy Fish[USA] [yr|ev],d.,82,Ruben Ramirez Hidalgo[ESP] [yr|ev],7-6(3) 7-5 7-6(1),1.79,23.3%,54.4%,92.9%,61.7%,4/5,3.1%,58.6%,64.0%,58.5%,8/10,2:37,7
R128,44,Jarkko Nieminen[FIN] [yr|ev],d.,17,(14)Feliciano Lopez[ESP] [yr|ev],7-6(4) 3-6 7-6(5) 6-4,1.02,6.3%,67.4%,74.2%,57.4%,2/3,18.2%,57.1%,83.0%,48.5%,8/9,2:59,13
R128,126,(Q)Brian Baker[USA] [yr|ev],d.,96,Rui Machado[POR] [yr|ev],7-6(2) 6-4 6-0,1.79,7.2%,51.8%,86.0%,62.5%,1/2,5.8%,52.9%,69.1%,38.8%,4/9,1:54,52
R128,55,Benoit Paire[FRA] [yr|ev],d.,76,Matthew Ebden[AUS] [yr|ev],6-1 6-3 6-7(1) 6-3,1.25,5.7%,57.9%,70.4%,61.0%,11/11,2.3%,64.1%,60.7%,53.2%,15/20,2:25,18
R128,21,(22)Alexandr Dolgopolov[UKR] [yr|ev],d.,46,Alex Bogomolov Jr[RUS] [yr|ev],6-3 6-4 7-5,1.27,21.7%,63.2%,80.6%,48.7%,10/10,5.1%,67.7%,67.2%,46.9%,8/11,1:50,13
R128,30,(27)Philipp Kohlschreiber[GER] [yr|ev],d.,50,(WC)Tommy Haas[GER] [yr|ev],3-6 7-6(8) 6-7(5) 7-6(1) 6-2,1.04,18.0%,62.8%,79.6%,56.3%,4/6,11.9%,69.6%,76.9%,52.9%,8/11,3:19,16
R128,78,Malek Jaziri[TUN] [yr|ev],d.,95,(Q)Jurgen Zopp[EST] [yr|ev],4-6 4-6 6-3 6-4 9-7,1.05,9.6%,62.0%,77.7%,55.6%,8/11,11.8%,61.2%,77.4%,52.5%,5/9,3:31,42
R128,100,Lukas Rosol[CZE] [yr|ev],d.,99,Ivan Dodig[CRO] [yr|ev],6-4 3-6 7-6(0) 7-5,1.23,9.2%,67.7%,83.0%,54.8%,5/6,20.1%,57.5%,80.5%,50.9%,3/5,2:40,26
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,80,Thomaz Bellucci[BRA] [yr|ev],7-6(0) 6-2 6-3,1.59,6.7%,64.0%,75.4%,59.4%,1/4,5.5%,61.5%,58.9%,40.0%,3/9,2:15,1
