Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,79,Ruben Ramirez Hidalgo[ESP] [yr|ev],d.,135,(WC)Thierry Ascione[FRA] [yr|ev],7-6(7) 6-4 6-7(6) 6-3,1.18,4.8%,67.3%,69.7%,60.4%,6/9,5.7%,69.3%,62.9%,55.8%,4/9,2:57,50
R128,76,Christophe Rochus[BEL] [yr|ev],d.,18,(18)Thomas Johansson[SWE] [yr|ev],3-6 5-7 6-4 6-4 6-2,1.07,4.5%,61.5%,76.0%,43.3%,4/8,16.0%,49.4%,79.2%,43.0%,10/16,3:09,38
R128,31,(28)Fernando Verdasco[ESP] [yr|ev],d.,38,Juan Ignacio Chela[ARG] [yr|ev],6-1 6-3 6-7(6) 6-4,1.38,0.0%,81.4%,66.7%,54.5%,5/9,1.4%,66.4%,61.1%,31.3%,8/17,2:54,7
R128,103,Juan Monaco[ARG] [yr|ev],d.,111,(LL)Melle Van Gemerden[NED] [yr|ev],6-3 6-2 6-4,1.55,8.9%,64.6%,72.5%,64.3%,2/4,5.0%,63.0%,60.3%,40.5%,15/21,1:56,10
R128,131,(Q)Oscar Hernandez[ESP] [yr|ev],d.,47,Gilles Simon[FRA] [yr|ev],6-4 6-2 6-3,1.45,0.0%,67.5%,72.2%,50.0%,4/6,3.5%,62.4%,54.7%,40.6%,6/13,1:55,48
R128,4,(4)Ivan Ljubicic[CRO] [yr|ev],d.,82,Carlos Berlocq[ARG] [yr|ev],6-2 6-0 6-3,2.38,5.1%,69.5%,75.6%,83.3%,1/1,2.0%,58.4%,49.2%,45.2%,11/18,1:35,3
R128,8,(8)James Blake[USA] [yr|ev],d.,39,Paradorn Srichaphan[THA] [yr|ev],6-0 6-4 7-6(3),1.64,5.9%,69.4%,76.3%,61.5%,2/4,1.2%,56.0%,57.4%,48.6%,2/8,1:33,4
R128,41,Nicolas Almagro[ESP] [yr|ev],d.,209,(Q)Wayne Arthurs[AUS] [yr|ev],7-5 6-2 6-2,1.87,14.8%,74.1%,75.0%,85.7%,2/2,13.4%,56.1%,73.9%,38.9%,9/14,1:35,9
R128,110,(Q)Dick Norman[BEL] [yr|ev],d.,561,(Q)Edgardo Massa[ARG] [yr|ev],6-1 6-3 6-3,1.90,9.5%,75.7%,78.6%,55.6%,3/4,0.0%,80.5%,48.5%,50.0%,6/12,1:31,85
R128,28,(25)Gael Monfils[FRA] [yr|ev],d.,45,Andy Murray[GBR] [yr|ev],6-4 6-7(2) 1-6 6-2 6-1,1.05,3.6%,62.5%,63.8%,42.9%,14/20,0.0%,66.0%,56.1%,49.1%,14/23,3:42,6
R128,25,(23)Tommy Haas[GER] [yr|ev],d.,73,Rainer Schuettler[GER] [yr|ev],6-4 6-3 6-3,1.61,5.3%,52.6%,77.5%,66.7%,3/4,2.2%,63.3%,56.1%,54.5%,7/12,1:41,2
R128,94,Alexander Waske[GER] [yr|ev],d.,87,Fernando Vicente[ESP] [yr|ev],6-4 4-6 7-6(6) 7-6(4),1.08,7.3%,65.6%,72.7%,50.0%,6/11,2.8%,73.2%,65.4%,52.6%,6/11,3:26,89
R128,63,Novak Djokovic[SRB] [yr|ev],d.,46,Luis Horna[PER] [yr|ev],6-3 5-0 RET,2.52,16.7%,83.3%,83.3%,66.7%,0/0,1.9%,60.4%,50.0%,52.4%,4/8,1:00,1
R128,9,(9)Fernando Gonzalez[CHI] [yr|ev],d.,53,Marat Safin[RUS] [yr|ev],6-3 1-6 6-3 6-1,1.25,7.1%,65.7%,67.7%,50.0%,8/12,5.3%,57.1%,63.2%,36.8%,19/26,2:29,5
R128,14,(14)Lleyton Hewitt[AUS] [yr|ev],d.,96,Jan Hernych[CZE] [yr|ev],7-6(5) 3-6 6-2 6-0,1.11,2.9%,64.2%,58.0%,53.1%,5/10,3.4%,62.2%,56.8%,42.2%,5/14,2:51,1
R128,213,(WC)Mathieu Montcourt[FRA] [yr|ev],d.,88,Marcos Daniel[BRA] [yr|ev],6-2 6-4 1-6 6-2,1.16,1.0%,67.3%,65.7%,50.0%,8/12,4.9%,64.1%,59.1%,45.9%,9/16,2:26,104
R128,52,Ivo Karlovic[CRO] [yr|ev],d.,132,(WC)Olivier Patience[FRA] [yr|ev],7-6(6) 7-6(1) 7-6(10),1.08,21.8%,72.3%,84.9%,60.6%,1/1,3.4%,76.5%,78.0%,71.4%,2/2,2:27,14
R128,24,(22)Dominik Hrbaty[SVK] [yr|ev],d.,117,(Q)Sergio Roitman[ARG] [yr|ev],6-4 6-2 3-6 2-6 6-3,0.96,4.3%,60.3%,74.1%,42.9%,12/17,1.8%,71.1%,63.0%,63.6%,6/12,2:44,12
R128,32,(29)Paul Henri Mathieu[FRA] [yr|ev],d.,62,Bjorn Phau[GER] [yr|ev],6-4 6-2 6-1,1.41,0.0%,61.3%,61.2%,58.1%,0/3,1.0%,49.0%,48.9%,38.8%,12/20,2:10,12
R128,44,Florent Serra[FRA] [yr|ev],d.,67,Robin Vik[CZE] [yr|ev],6-1 1-6 7-5 6-4,1.15,1.8%,54.0%,67.2%,48.1%,7/12,6.2%,62.3%,60.5%,38.8%,16/23,2:15,36
R128,116,(LL)Kevin Kim[USA] [yr|ev],d.,212,(Q)Julio Silva[BRA] [yr|ev],7-5 6-2 6-7(4) 7-6(3),1.33,7.8%,61.7%,78.5%,49.0%,4/9,1.9%,72.7%,59.8%,47.6%,14/22,2:52,63
R128,2,(2)Rafael Nadal[ESP] [yr|ev],d.,50,Robin Soderling[SWE] [yr|ev],6-2 7-5 6-1,1.56,1.2%,69.1%,75.0%,48.0%,5/7,2.0%,73.0%,50.7%,40.7%,14/22,2:08,1
