Rd,wRk,,,lRk,,Score,DR,W: A%,1stIn,1st%,2nd%,BPSvd,L: A%,1stIn,1st%,2nd%,BPSvd,Time,WinnerPeakRank
Round,Ranking of winning player,,,Ranking of losing player,,,"Dominance Ratio: % of return points won
divided by % of serve points lost.",Ace rate (winner),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,Ace rate (loser),First serve percentage,First serve points won,Second serve points won,Break point opportunities saved,,Winner's peak ATP rank
R128,90,Dudi Sela[ISR] [yr|ev],d.,112,Marcel Granollers[ESP] [yr|ev],4-6 6-3 1-6 6-2 6-1,1.03,0.0%,66.7%,73.4%,48.9%,9/12,11.3%,56.6%,73.3%,52.2%,0/5,2:33,29
R128,21,(23)John Isner[USA] [yr|ev],d.,128,(Q)Taylor Fritz[USA] [yr|ev],6-4 7-6(3) 6-3,1.60,30.1%,77.1%,90.6%,57.9%,0/0,15.4%,64.1%,76.0%,67.9%,0/2,1:31,8
R128,30,(27)Mischa Zverev[GER] [yr|ev],d.,59,Bernard Tomic[AUS] [yr|ev],6-4 6-3 6-4,3.01,28.1%,75.0%,95.8%,62.5%,0/0,4.0%,77.2%,62.8%,60.9%,5/9,1:24,25
R128,118,Mikhail Kukushkin[KAZ] [yr|ev],d.,92,Taro Daniel[JPN] [yr|ev],4-6 6-4 7-6(4) 6-2,1.30,8.9%,73.4%,74.7%,57.6%,7/9,4.6%,63.4%,65.1%,54.2%,3/7,2:48,39
R128,79,Dusan Lajovic[SRB] [yr|ev],d.,192,(Q)Stefanos Tsitsipas[GRE] [yr|ev],6-4 6-4 6-4,1.26,4.0%,69.0%,72.5%,67.7%,5/5,12.2%,54.4%,79.6%,43.9%,5/8,2:00,23
R128,5,(3)Roger Federer[SUI] [yr|ev],d.,84,Alexandr Dolgopolov[UKR] [yr|ev],6-3 3-0 RET,1.64,27.8%,75.0%,77.8%,44.4%,0/0,4.0%,46.0%,56.5%,44.4%,6/9,0:42,1
R128,8,(8)Dominic Thiem[AUT] [yr|ev],d.,73,Vasek Pospisil[CAN] [yr|ev],6-4 6-4 6-3,1.96,11.4%,48.6%,88.2%,72.2%,0/0,6.5%,57.9%,72.6%,44.4%,10/14,1:55,3
R128,36,Gilles Simon[FRA] [yr|ev],d.,182,(Q)Nicolas Jarry[CHI] [yr|ev],7-6(4) 6-3 6-3,1.52,5.3%,47.4%,84.4%,58.0%,7/8,6.4%,60.0%,64.0%,42.0%,11/15,2:14,6
R128,67,Jared Donaldson[USA] [yr|ev],d.,63,Janko Tipsarevic[SRB] [yr|ev],5-0 RET,-,25.0%,37.5%,100.0%,100.0%,0/0,0.0%,58.8%,40.0%,14.3%,2/5,0:12,48
R128,33,(32)Paolo Lorenzi[ITA] [yr|ev],d.,52,Horacio Zeballos[ARG] [yr|ev],7-6(3) 4-6 7-6(8) 7-5,0.98,6.5%,57.5%,75.0%,52.3%,8/11,9.2%,57.7%,73.2%,56.7%,3/6,3:42,33
R128,39,David Ferrer[ESP] [yr|ev],d.,27,(22)Richard Gasquet[FRA] [yr|ev],6-3 6-4 5-7 6-2,1.16,0.8%,65.4%,69.4%,66.7%,5/6,0.0%,59.2%,66.2%,59.2%,7/11,2:54,3
R128,61,Steve Darcis[BEL] [yr|ev],d.,196,Ricardas Berankis[LTU] [yr|ev],4-6 6-3 2-6 6-4 6-3,1.03,6.9%,60.7%,64.8%,56.1%,8/14,2.0%,66.2%,61.2%,58.0%,7/14,3:05,38
R128,41,Ryan Harrison[USA] [yr|ev],d.,45,Borna Coric[CRO] [yr|ev],7-6(4) 6-4 7-6(6),1.09,14.5%,51.8%,89.5%,45.3%,2/4,2.7%,60.0%,71.2%,56.8%,3/6,2:20,40
R128,15,(11)Tomas Berdych[CZE] [yr|ev],d.,71,Jeremy Chardy[FRA] [yr|ev],6-3 3-6 7-6(4) 6-4,1.24,10.8%,57.7%,87.5%,63.8%,4/5,15.9%,72.0%,83.1%,43.3%,0/2,2:22,4
R128,14,(15)Gael Monfils[FRA] [yr|ev],d.,215,(Q)Daniel Brands[GER] [yr|ev],6-3 7-5 6-4,1.78,9.4%,60.0%,80.4%,79.4%,4/4,5.7%,83.9%,65.8%,57.1%,4/7,1:34,6
R128,50,Kyle Edmund[GBR] [yr|ev],d.,869,(Q)Alexander Ward[GBR] [yr|ev],4-6 6-3 6-2 6-1,1.55,8.2%,49.5%,87.5%,55.1%,1/2,2.9%,66.0%,63.2%,40.0%,9/15,2:02,14
R128,44,Yuichi Sugita[JPN] [yr|ev],d.,232,Brydan Klein[AUS] [yr|ev],7-6(5) 6-3 6-0,1.38,3.1%,69.4%,77.9%,50.0%,4/4,6.7%,58.9%,73.6%,35.1%,6/10,2:06,36
R128,51,Adrian Mannarino[FRA] [yr|ev],d.,25,(19)Feliciano Lopez[ESP] [yr|ev],5-7 6-1 6-1 4-3 RET,1.41,11.8%,66.7%,75.0%,47.1%,5/7,11.7%,47.6%,61.2%,42.6%,4/11,2:14,17
R128,32,(29)Juan Martin del Potro[ARG] [yr|ev],d.,486,Thanasi Kokkinakis[AUS] [yr|ev],6-3 3-6 7-6(2) 6-4,1.18,13.6%,72.8%,74.7%,58.8%,2/4,12.4%,56.6%,80.8%,44.6%,9/12,3:03,3
R128,589,Ernests Gulbis[LAT] [yr|ev],d.,96,Victor Estrella[DOM] [yr|ev],6-1 6-1 6-2,1.92,11.9%,65.7%,86.4%,39.1%,6/6,0.0%,58.8%,50.0%,32.1%,4/11,1:27,10
R128,136,Adam Pavlasek[CZE] [yr|ev],d.,74,Ernesto Escobedo[MEX] [yr|ev],6-7(7) 6-1 6-3 6-1,1.65,13.6%,68.0%,84.3%,51.5%,2/3,3.1%,57.5%,56.2%,57.4%,10/18,2:04,72
R128,4,(2)Novak Djokovic[SRB] [yr|ev],d.,47,Martin Klizan[SVK] [yr|ev],6-3 2-0 RET,2.00,21.2%,69.7%,87.0%,50.0%,0/0,0.0%,63.6%,57.1%,41.7%,2/4,0:40,1
